day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx5	marker:Hcn4	marker:Gata4	up:Nkx2-5	up:Mef2c	up:Casz1	up:Arid3b	up:Gata5	up:Fos	up:Tbx20	up:Srf	up:Atf3	up:Irx2	up:Tsc22d1	up:Zbtb20	up:Irx4	up:Hoxb8	up:Mafg	up:Bbx	up:Prox1	down:Mycn	down:Id3	down:Hmgb1	down:Cnbp	down:Litaf	down:E2f5	down:Trp53	down:Lyar	down:Tgif1	down:Tfap4	down:Terf1	down:Tcf3	down:Hmgb3	down:Foxc2	down:Tcf15
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.75	-1.89	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	3.1	5.2	5.9	5.1	0	2.7	2.1	4.3	2.1	2.1	0	0	3.4	2.1	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.41	5.08	0	0	0	0	2.4	0	0	0	0	0	0	0	0	3.5	0	0	0	0	2.4	0	3.7	2.4	5.8	4.9	0	3.1	2.4	3.1	0	0	0	0	3.5	2.4	5.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.37	-1.47	1.6	0	1.6	2.8	3.4	0	2.5	2.5	2.1	0	2.1	0	1.6	1.6	0	0	0	2.5	2.5	0	2.5	4.5	5.3	4.6	1.6	2.5	3	4	1.6	2.1	2.5	2.1	4.1	2.1	1.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.91	0.06	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.7	0	0	0	2.7	1.8	0	3	4.3	5.4	4.8	0	3.2	2.7	4.1	3	2.4	2.4	3	3.9	0	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.76	-2.73	0	0	0	3.5	4.2	0	3.3	2	0	2.6	0	0	0	3.3	0	0	0	2	2	0	0	4.2	5.2	4.6	2	2	3	4	0	0	0	2.6	3.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.26	3.42	0	0	0	0	0	0	2.6	0	2	0	0	0	0	2.6	0	0	0	2	0	0	2	2	5.6	5.1	2	2	3.5	4.6	2.6	2	3	2.6	3.5	3	4.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.1	1.52	0	0	0	0	0	0	1.9	0	0	0	0	0	0	2.5	0	0	0	1.9	2.5	0	3.2	0	5.7	5	1.9	0	3.6	4.2	2.5	1.9	0	3.2	2.9	1.9	4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.53	-0.89	1.3	0	1.3	3.4	1.9	1.3	2.9	1.3	2.9	1.3	1.9	0	0	2.9	0	0	1.9	2.9	1.9	0	1.3	3.5	5.7	4.8	2.2	2.7	2.2	4.1	1.9	0	1.9	2.9	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.91	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2	2	0	3	4.7	6.2	4.3	0	2	3.2	3.6	2	2	2	3	3.9	2.6	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.13	-3.13	0	0	0	0	0	0	2	0	2.7	0	0	0	0	3	0	0	0	3	2	2	0	4.5	5.4	5.3	0	2.7	3	4	2	0	2	0	3.9	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.51	-0.22	0	0	0	0	2.8	0	0	2.2	0	2.2	0	0	0	3.2	0	0	0	2.2	0	0	3.2	5	5.8	4.9	0	0	2.8	4.7	2.2	0	2.2	2.2	3.2	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.25	-2.87	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	5.3	5.8	4.7	0	2.8	2.8	2.2	0	0	2.2	2.2	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.83	-2.13	0	0	0	0	0	0	1.7	0	0	0	1.7	0	0	3.2	0	0	0	0	0	0	3	3.9	5.5	5.1	1.7	2.7	3.2	4.3	1.7	0	1.7	2.7	3.8	1.7	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.44	1.48	0	0	0	0	0	0	3	0	0	0	2.6	0	0	3	0	0	0	3	2.6	0	3.5	2	5.6	4.9	2	2	2.6	4.3	3	2.6	2	2	3	3.3	5.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.39	3.53	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	2	0	2.6	4.8	6.1	4.9	0	2	0	3.8	0	0	2	3.7	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.3	1.55	0	0	1.8	0	0	0	2.7	0	2.4	0	3	0	0	1.8	0	0	0	0	1.8	0	3.5	4.5	5.9	4.7	0	1.8	2.7	4.2	2.4	1.8	1.8	1.8	2.7	1.8	4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.84	-1.23	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	2.7	0	0	5.1	5.5	4.9	2.1	0	2.1	3.6	0	0	2.1	2.1	3.4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.72	-0.42	0	0	0	3.1	1.9	0	1.9	0	0	0	0	1.9	0	3.5	0	1.9	0	2.5	2.5	0	2.9	4	5.4	4.9	1.9	1.9	1.9	4.4	0	0	1.9	2.5	3.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.84	0.22	1.8	0	1.8	0	0	0	2.4	1.8	0	2.4	0	0	0	3.5	0	0	0	2.4	0	0	4.7	4.8	5.8	4.7	2.4	2.4	2.8	4.1	0	1.8	2.4	2.8	2.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.91	1.63	0	0	0	0	0	0	2.4	0	0	1.8	1.8	1.8	0	1.8	0	0	0	2.4	2.4	0	2.4	4.6	5.6	5.2	3	3.2	1.8	4	2.4	0	1.8	3	3.2	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.38	-0.97	1.7	0	0	2.6	2.3	0	2.3	1.7	1.7	0	1.7	0	1.7	2.9	0	0	0	0	1.7	0	0	4.5	5.8	4.7	1.7	1.7	2.3	4.3	2.6	1.7	1.7	2.3	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.8	0.49	0	0	0	0	0	0	0	0	0	0	1.8	0	0	1.8	0	0	0	0	1.8	0	2.4	3.2	5.7	4.8	1.8	1.8	0	3.8	2.4	2.4	1.8	3.2	4.1	3.4	3.8
E7.75	E775_First_heart_field	First_heart_field	-6.26	-1.83	1.4	0	1.4	2	3.3	0	1.4	1.4	2	2.3	0	0	0	3.3	1.4	0	1.4	0	0	0	1.4	5	5.6	4.5	0	2.3	3.1	3.9	3	0	0	2.6	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	2.2	0	2.2	5.1	5.8	5	2.8	2.2	2.2	4	0	2.2	2.8	2.8	3.5	3.2	2.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.88	-2.24	0	0	0	2.7	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3.3	5.2	5.6	4.9	0	3	2.7	4.2	2	2	2	3.3	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.29	-4.21	0	0	0	0	0	0	1.8	0	3.1	0	1.8	0	0	3.3	0	0	0	1.8	2.5	0	2.8	4.4	5.7	4.9	0	2.8	3.5	4	3.3	1.8	1.8	3.1	4.2	1.8	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.17	-2.42	1.8	0	1.8	0	3	0	2.4	1.8	2.4	0	0	0	0	2.7	0	0	0	0	0	0	3.7	5	5.4	4.6	0	1.8	2.4	3.6	0	0	1.8	2.4	3.2	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.26	0.65	0	0	1.8	0	2.8	0	2.4	0	0	0	1.8	0	1.8	2.4	0	0	0	1.8	1.8	0	3.3	4.3	5.5	4.9	1.8	3.3	1.8	4.3	0	1.8	1.8	1.8	3.9	0	0
E7.75	E775_First_heart_field	First_heart_field	-4.78	-4.01	2.9	0	0	3.3	3.5	0	2.2	3.5	2.9	3.3	0	0	0	3.8	0	2.2	0	3.3	2.2	0	0	3.3	4.8	3.5	0	2.2	2.2	3.3	0	0	0	2.2	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.11	4.2	0	0	2.1	0	0	0	2.1	0	0	0	2.1	0	0	3.4	0	0	0	2.1	3.1	0	3.1	3.6	6	4.5	0	2.7	0	4.3	0	0	2.7	2.1	3.6	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.46	0.98	2.4	0	1.8	0	3.1	0	0	0	0	0	2.4	0	0	2.8	0	0	0	1.8	0	0	3.7	4.4	5.3	4.6	1.8	0	3.3	4	0	0	2.4	0	3.3	1.8	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.08	-2.34	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	0	0	2.8	2.8	0	0	5.4	5.8	4.6	0	3.5	0	3.7	2.2	0	2.2	2.2	3.9	2.2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.86	-0.64	0	0	0	3	0	0	0	1.8	0	0	0	0	0	3	0	0	0	2.7	2.4	0	1.8	2.4	5.4	4.6	1.8	0	1.8	4.2	0	0	0	3.2	4.1	2.4	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.36	-3.46	2.5	0	0	3.8	4.3	0	2.9	2.5	0	0	0	0	0	3.4	0	0	0	0	1.9	0	1.9	3.7	5.5	4.6	0	0	2.9	3.8	0	0	0	2.9	4.4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.45	-1.75	0	0	0	2.9	3.8	0	2.3	2.9	0	0	0	0	0	3.6	0	0	0	0	0	0	0	4.2	5.3	4.1	0	0	2.3	4.1	2.3	0	0	2.3	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.58	3.59	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	4.1	5.3	4.4	2.4	2.4	3.1	2.4	3.1	2.4	0	3.8	3.1	2.4	4.8
E7.75	E775_First_heart_field	First_heart_field	-4.28	-3.78	0	2.5	0	3.9	4.1	1.6	2.2	2.5	0	0	0	0	0	3.3	0	0	0	2.5	1.6	0	3	4.1	5.3	4.7	2.2	2.5	3.2	3.9	0	0	1.6	2.2	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.49	-1.04	2.1	0	0	3.8	3.6	0	0	0	2.1	0	2.7	0	2.1	3.4	0	0	0	2.1	0	0	2.1	4.6	5.7	3.9	2.1	2.1	3.1	3.9	0	0	0	2.7	4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.86	2.29	2.1	0	0	0	0	0	2.7	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	3.4	3.8	5.7	4.7	2.1	2.1	2.1	3.9	0	0	0	3.1	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.81	-2.16	0	0	0	0	0	0	2.8	0	2.8	0	0	0	0	3.6	0	0	0	1.6	1.6	0	2.2	3.7	5.6	4.8	0	1.6	2.8	4	2.2	1.6	2.2	2.8	4	2.8	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.41	-0.54	0	0	0	0	0	0	2.8	0	3	0	0	0	1.8	2.8	0	0	0	1.8	1.8	0	3	3.6	5.4	4.6	0	2.4	3.3	3.6	2.8	1.8	2.4	1.8	3	0	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.34	1.66	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	2.1	0	0	2.7	3.1	5.7	5.2	0	0	3.1	3.9	0	0	2.1	2.7	3.1	2.7	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.46	-0.05	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.8	4.1	5.6	4.7	2.8	2.1	2.8	4.5	0	0	0	3.4	3.7	2.8	4.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.63	3.99	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	3	0	3	4.7	5.9	4.8	0	2	2	4.7	0	0	2	2.6	3.9	2	4.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.28	2.95	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	2.5	0	5.7	4.8	2.5	0	0	4.3	0	0	0	2.5	3.9	3.6	4.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.79	-2.86	0	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8	0	0	0	0	2.4	0	3.3	3.8	5.6	4.5	0	1.8	3	3.9	1.8	0	1.8	2.4	3.3	2.4	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.73	3.58	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	2.1	2.7	0	0	3.4	5.7	5.4	2.1	2.1	2.1	4.3	3.4	2.1	2.1	2.7	3.9	2.1	4.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.94	-1	0	0	0	0	0	0	0	0	3.4	0	0	0	0	2.7	0	0	0	2.1	0	0	0	4.9	5.9	5	0	0	3.6	4.5	2.1	0	2.7	2.1	3.9	0	0
E7.75	E775_First_heart_field	First_heart_field	-5.53	-4.02	0	0	1.6	3.5	4.1	0	3.2	1.6	2.6	2.2	1.6	0	0	3.2	0	0	0	2.2	0	0	2.6	3.8	5.4	4.5	0	2.2	2.2	3.7	0	0	1.6	0	3.9	2.2	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.08	-1.13	0	0	0	2.4	2.4	0	2.4	1.8	1.8	0	1.8	0	0	0	0	0	0	3.1	1.8	0	3.3	5.4	5.4	4.9	0	0	3.3	4.3	1.8	0	0	3.1	3.4	0	1.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.58	4.64	0	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	3.1	3.9	5.7	5	0	0	3.8	3.9	2.1	0	0	3.1	4.1	3.8	5.6
E7.75	E775_First_heart_field	First_heart_field	-5.53	-1.92	0	0	3.5	3.9	2.9	0	2.9	0	0	2.9	0	0	0	2.9	0	0	0	2.9	2.9	0	0	2.9	5	4.6	0	0	0	0	0	0	0	0	3.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.16	1.51	0	0	1.8	2.4	2.7	0	1.8	1.8	1.8	2.4	1.8	0	0	2.4	0	0	0	0	1.8	0	2.7	4.2	5.6	4.3	1.8	2.4	3.2	4.4	1.8	0	0	2.4	3.9	0	3.6
E7.75	E775_First_heart_field	First_heart_field	-4.95	-4.36	2.1	3.1	2.1	4	3.9	0	2.1	0	3.3	0	0	0	0	3.7	2.1	0	0	0	2.1	0	0	4.1	5.4	4.6	2.1	0	3.1	2.7	0	0	3.1	0	2.1	2.1	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.36	0.33	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	5.2	5.6	5	2.6	2.6	2	4.6	2	2	0	3.3	3.5	3	3.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.68	0.04	0	0	0	0	0	0	2.3	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	4.1	3.3	5.9	4.9	2.3	2.3	2.3	3.8	0	2.3	3.6	3.6	2.9	2.3	4.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.57	-0.92	0	0	0	3.9	2.8	0	0	0	0	0	0	0	0	2.5	1.9	0	0	0	2.5	0	2.5	4.1	5.7	5.6	0	2.5	2.5	3.8	1.9	1.9	0	2.5	4.4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.96	-2.29	0	0	0	3.3	0	0	0	0	3.5	0	2	0	0	2	0	0	0	2	0	0	3	5.5	5.7	4.7	0	2	2	3.9	2.6	2	2	2.6	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.9	-1.85	0	0	0	2.6	2.6	0	2.6	3	2	0	0	0	0	2.6	2	0	0	2	2	0	0	3.3	5.5	4.6	0	2	2	4.3	2.6	2	0	3	3	2.6	0
E7.75	E775_First_heart_field	First_heart_field	-5.74	-2.55	0	0	0	0	3	0	0	0	0	3	0	0	3	0	0	3	0	3	0	0	0	0	5	4	0	0	0	0	0	0	0	3	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.74	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2	2	0	2.6	4.9	5.8	4.9	0	2	3.3	4	3.5	2	0	3	4.3	3.5	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.21	-1.45	0	0	0	3	3.2	0	2	0	0	0	2.6	0	0	3.4	0	0	0	2	0	0	3.4	4.7	5.6	5	0	2.6	3.2	4	2	0	2	3.4	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.8	-1.2	0	0	0	0	0	0	1.8	0	0	0	1.8	0	0	2.4	0	0	0	0	2.4	0	1.8	2.4	5.9	4.3	0	0	3	4	1.8	0	1.8	2.8	4.6	2.8	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.61	-4.04	0	0	0	0	0	0	0	0	3.5	0	0	0	0	2.4	0	0	0	2.4	1.8	0	2.4	5.1	5.8	5.1	1.8	1.8	2.4	3.7	1.8	0	1.8	3.1	4.1	1.8	0
E7.75	E775_First_heart_field	First_heart_field	-4.91	-3.57	0	2.6	2.6	4	4.8	2.6	3.2	2.6	1.9	1.9	0	0	0	3.9	1.9	0	0	2.6	1.9	0	2.9	3.2	5.6	4.8	0	1.9	2.6	3.4	0	0	0	2.6	2.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.54	-0.13	0	0	2.6	2.6	2	0	2	2	0	0	0	0	0	2.6	0	0	0	2	2	0	2.6	3.5	5.9	4.6	2	2	3.2	3.9	0	2	2.6	3.5	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.17	3.62	0	0	0	0	0	0	2.6	0	0	0	2.6	0	0	3	0	0	0	2	0	0	3.7	2.6	5.3	5	2.6	2	3	4.6	2	3	0	2	3.7	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.09	4.41	0	0	0	0	0	0	0	1.9	1.9	0	0	0	0	2.5	0	0	0	0	0	0	2.5	4.6	5.8	5	2.5	2.5	3.4	4.3	1.9	0	2.5	1.9	3.7	2.5	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.85	3.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2.6	4.5	5.6	5.1	2.6	0	3.5	3.9	2.6	0	2.6	2	3.9	2	4.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.31	-2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	3.4	3.1	5.8	5.3	2.1	2.7	3.4	3.6	3.4	2.1	2.1	2.1	4.3	0	3.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.77	-0.74	0	0	0	2.1	2.1	0	2.7	0	0	0	0	0	0	3.1	0	0	0	0	2.1	0	2.1	4.3	5.4	5	2.1	2.1	2.1	4.3	0	0	0	2.1	4.1	2.1	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.84	1.61	2.3	0	2.9	2.3	2.3	0	2.3	0	0	0	0	0	0	0	0	0	0	3.8	0	0	2.3	4.4	5.6	5.4	0	2.9	2.3	4.7	2.3	0	2.9	3.3	4.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.57	5.63	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	3.1	0	2.5	4.4	5.7	4.9	0	2.5	3.1	4.5	0	0	2.5	3.8	4.5	3.1	3.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.51	4.1	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	0	0	0	2.2	0	0	3.2	5.1	5.5	4.7	2.2	2.8	3.7	4.5	0	0	2.2	2.2	3.2	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.24	5.7	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3.5	0	5.7	4.4	0	2	3	2.6	2.6	0	2.6	2	4.6	3.3	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.37	3.8	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.1	0	0	0	2.1	2.1	0	0	4.4	5.7	4.8	0	2.1	2.1	4	0	0	0	2.1	4.1	4.1	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.53	4.12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3.8	4.6	5.9	4.9	2	3	2	4.6	2	0	3	0	4.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.46	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	2.3	3.9	5.1	4.6	0	2.3	3.6	3.4	2.3	0	2.3	4	4.5	2.3	4.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.5	-0.08	0	0	0	3.5	3.5	0	2.5	0	2.5	0	2.5	0	0	0	0	0	0	2.5	2.5	0	3.1	3.5	5.6	4.8	0	2.5	3.8	4	0	0	0	0	3.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.38	0.13	0	0	2	0	3	0	0	2.6	2.6	2	0	0	0	2	0	0	0	2.6	0	2	3	5.1	5.9	4.8	3.4	2	3.8	4.3	2.6	2	0	2.6	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.2	-0.04	0	0	0	0	3	0	0	0	0	0	2.6	0	0	2.6	0	0	0	0	2	0	3	4.2	5.2	4.9	0	2.6	2	4.3	0	0	0	3.7	4.2	2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.8	-2.33	0	0	0	0	0	0	1.7	0	0	0	0	0	0	3.1	0	0	0	0	2.3	0	2.9	4.8	5.4	4.7	1.7	2.3	2.6	4.2	3.1	1.7	2.3	2.9	3.4	0	0
E7.75	E775_First_heart_field	First_heart_field	-3.32	-2.59	3.3	0	2.9	3.9	4.1	0	2.2	2.9	2.9	0	0	0	0	3.9	0	0	0	2.2	3.3	0	0	4.1	5.2	4.9	0	2.2	2.9	3.5	0	0	0	0	2.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.3	1.59	0	0	2	0	2.6	0	2	0	2.6	0	0	0	0	0	0	0	0	2	2	0	3	4.5	5.5	4.6	0	0	3.7	3.7	2	0	0	3.7	2.6	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.91	-0.71	0	0	0	3.7	2.9	0	0	1.9	1.9	0	1.9	0	0	0	0	0	0	2.9	1.9	0	3.2	4.6	5.8	5.1	1.9	1.9	2.9	4.3	0	0	1.9	3.2	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.79	-0.5	0	0	0	2.1	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	3.1	4.9	5.7	5.1	0	2.7	2.7	4.3	2.7	2.1	3.1	0	3.1	0	2.1
E7.75	E775_First_heart_field	First_heart_field	-4.44	-3.03	2.9	0	2.9	3.4	4.3	2.9	1.9	3.2	3.2	1.9	1.9	2.5	0	3.7	0	0	0	2.5	2.5	0	0	3.6	5.2	4.3	1.9	0	2.5	3.2	1.9	0	0	0	3.6	0	0
E7.75	E775_First_heart_field	First_heart_field	-4.79	-1.65	1.6	0	1.6	0	2.6	0	0	2.6	1.6	0	2.6	1.6	0	2.2	0	1.6	0	0	3.2	0	1.6	4.6	5.4	4.6	0	0	3.2	3.7	0	0	0	0	3.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.18	3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	2.8	0	4.3	3.4	5.9	5.1	0	2.1	3.4	4.1	0	0	0	2.8	3.2	3.4	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.62	0.66	0	0	0	0	0	0	1.7	0	3	0	0	0	1.7	2.3	0	0	0	0	0	0	3.6	4	5.8	5.1	0	3	2.7	4.3	1.7	2.7	0	2.3	3	2.7	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.5	-1.8	0	0	0	0	0	0	1.7	0	1.7	0	1.7	0	0	2.3	0	0	0	0	1.7	0	3	3.6	5.6	4.5	2.7	1.7	3.6	3.9	0	2.3	1.7	0	3.8	2.3	3.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.27	2.04	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.5	0	0	0	2.2	2.5	0	2.2	4	5.8	4.9	1.6	1.6	2.5	4.3	1.6	0	1.6	2.8	3.8	3	3
E7.75	E775_First_heart_field	First_heart_field	-7.01	-2.43	0	0	2.1	3.1	3.1	0	0	0	2.7	0	0	2.1	0	3.7	0	0	2.1	2.1	0	0	0	3.7	5.4	4.3	0	2.1	3.6	3.4	2.1	2.1	2.1	2.1	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.76	-3.15	0	0	0	0	0	0	2	0	0	0	0	0	0	3.3	0	0	0	2	3.5	0	3	4.2	5.6	4.8	2	0	3	3.7	2	0	2	2	3.7	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.68	-0.52	0	0	0	0	0	0	2.6	0	2	0	0	0	0	0	0	0	0	0	0	0	3.6	4.7	5.7	5	2	2.6	2.6	3.6	0	0	0	2.6	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.63	3.23	0	0	1.7	0	0	0	2.3	0	0	0	1.7	0	0	1.7	0	0	0	0	2.3	0	3.2	3.5	5.9	5	2.7	2.3	2.7	4	2.7	2.3	0	2.3	3.6	0	1.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.32	4.29	0	0	2	0	0	0	0	0	2.7	0	2	0	2	2.7	0	0	0	2	0	0	3.3	4.7	5.9	5.5	0	0	3.9	4.4	0	2	0	2	4.4	2.7	3.3
