day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Dnd1	Dppa3	Gsc	Hhex	Ifitm3	Lhx1	Mesp1	Msx1	Msx2	Otx2	Sox17	Sp5	T
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.88	-0.64	0	0	0	2.7	3.8	0	4.6	0	0	0	2.7	0	0	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-3.36	0.58	3	0	0	0	0	0	0	0	3	0	0	0	0	3
E7	E7_Primitive_Streak	Primitive_Streak	-5.74	-0.12	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.56	2.22	0	0	0	2.9	0	0	0	0	0	0	2.9	0	0	2.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.36	3.68	0	0	0	0	0	0	0	0	0	0	2.8	0	3.4	5.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.2	-0.25	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.8
E7	E7_Primitive_Streak	Primitive_Streak	0.53	1.87	0	0	0	2.6	0	2.6	0	0	0	0	0	0	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	0.21	-1.62	0	0	0	2.8	0	0	0	0	0	0	0	0	0	2.8
E7	E7_Primitive_Streak	Primitive_Streak	0.28	2.17	0	0	0	0	0	2.7	0	0	0	0	2.7	0	2.7	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-3.95	-2.34	0	0	0	0	0	0	0	0	0	0	0	0	3.6	3
E7	E7_Primitive_Streak	Primitive_Streak	-1.69	3.14	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.27	3.98	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.19	0.15	0	0	0	2.8	4.4	0	2.8	0	0	0	0	0	0	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-1.18	-1.79	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-0.74	-1.99	0	0	0	0	0	3.7	0	0	0	2.6	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.68	3.17	0	2.2	0	2.2	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.62	3.5	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.46	1.25	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.14	2.28	0	0	0	0	0	0	0	0	2.5	0	3.1	0	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.21	-0.23	0	0	0	2.8	2.8	0	2.8	0	0	0	2.8	0	4.1	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.9	-2.89	0	0	0	2.7	0	0	2.7	0	0	0	0	2.7	2.7	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.32	1.45	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.93	-2.16	0	0	0	2.7	2.7	0	2.7	0	0	0	2.7	5.1	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.38	1.51	2.6	0	0	0	0	0	0	0	0	0	3.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.83	0.75	2.8	0	0	0	0	0	0	0	0	0	0	0	0	2.8
E7	E7_Primitive_Streak	Primitive_Streak	2.17	-0.99	0	0	0	3.4	0	2.7	2.7	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.9	2.97	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.57	3.06	0	2.5	0	2.5	0	0	2.5	0	0	0	2.5	0	0	3.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.89	-2.08	0	0	0	4.1	2.1	0	3.6	0	0	0	2.7	5	0	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-3.19	1.79	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.39	3.57	0	0	0	0	0	2.5	0	0	0	0	3.6	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.34	-1.47	0	0	0	0	2.8	0	2.8	0	2.8	0	0	3.8	2.8	3.8
E7	E7_Primitive_Streak	Primitive_Streak	-4.42	-1.61	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.49	1.64	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.3	-1.09	0	0	0	0	0	3.3	0	0	0	0	0	0	0	3.9
E7	E7_Primitive_Streak	Primitive_Streak	-4.78	0.31	0	0	0	0	0	0	0	0	2.5	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.27	3.79	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.09	-2.7	0	0	0	3	0	0	2.4	4.1	0	0	3.9	4.1	2.4	3
E7	E7_Primitive_Streak	Primitive_Streak	0.73	2.26	0	0	0	2.5	0	3.1	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.89	1.22	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.09	1.08	2.5	0	0	0	0	0	0	0	0	0	0	0	0	2.5
E7	E7_PGC	PGC	-0.83	-3.45	0	0	0	0	0	2.4	0	2.4	2.4	0	0	0	0	3
E7	E7_Primitive_Streak	Primitive_Streak	1.49	-2.26	0	0	0	2.9	0	0	3.5	2.2	2.2	2.2	0	3.3	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-0.35	2.4	0	0	0	0	0	0	0	0	0	0	2.9	0	0	3.3
E7	E7_Primitive_Streak	Primitive_Streak	-2.1	1.44	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.5	-0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.84	-1.87	0	0	0	3.1	3.1	0	4.2	0	0	0	2.5	4.8	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.39	1.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	-1.64	-0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.6	-1.53	0	0	0	4	0	0	4.1	0	2.4	0	3.1	5.1	3.1	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.83	0.97	0	0	0	0	2.9	0	2.2	0	0	0	0	0	2.2	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-0.9	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.45	0.3	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.31	-1.24	0	0	0	0	0	2.3	0	3.4	2.3	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.01	0.86	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.31	-2.5	0	0	0	0	0	2.2	0	0	0	3.5	0	4.1	2.8	2.2
E7	E7_Primitive_Streak	Primitive_Streak	4.48	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.32	0.98	0	0	0	0	0	2	0	0	0	2.6	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.28	3.53	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.37	-0.68	0	0	0	3	3.7	0	3.4	0	0	0	3	4.9	2.3	0
E7	E7_Primitive_Streak	Primitive_Streak	4.27	1.68	0	2.4	0	0	0	2.4	0	3.7	0	0	2.4	0	0	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-0.17	1.65	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-0.52	-1.72	0	0	0	0	0	2.6	0	0	0	2.6	0	0	2.6	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-5.13	0.64	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.5	2.16	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.45	1.51	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.14	-0.73	0	0	0	3.3	2.3	2.3	2.3	2.3	0	0	2.9	2.3	2.3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.3	0.05	0	0	0	2.3	2.3	0	3.6	0	3	0	3.8	2.3	2.3	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-5.29	0.54	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.18	0.14	0	0	0	2.3	0	2.3	0	0	2.3	0	2.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.76	3.86	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.68	0.67	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.88	-2.47	0	0	0	2.2	2.2	0	3.2	0	0	0	2.2	4.8	2.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.86	3.03	0	2.2	0	0	0	0	0	0	0	0	2.2	0	2.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.67	-0.98	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	-0.4	1.4	0	0	0	3.1	0	0	0	0	0	0	0	0	3.1	3.5
E7	E7_Primitive_Streak	Primitive_Streak	-1.68	-1.72	0	0	0	2.7	0	0	0	0	2.7	0	0	0	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	0.64	0.31	0	0	0	0	0	0	0	0	0	0	2.4	0	3.4	3.9
E7	E7_Primitive_Streak	Primitive_Streak	-4.65	0.29	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.19	-3.18	0	0	0	2	2	0	4.2	0	0	0	3.3	4.4	3.8	2
E7	E7_Primitive_Streak	Primitive_Streak	-0.58	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.96	1.49	0	0	0	3.4	0	2.8	3.4	0	0	0	2.8	0	0	4.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.12	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.71	-0.95	0	0	0	3	2.4	0	3	0	0	0	0	0	3.4	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-5.21	-0.86	0	0	0	0	0	0	0	0	0	0	2.9	0	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.48	-1.17	0	0	0	2.7	0	0	0	0	0	0	2.1	0	3.1	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.46	-2.48	0	0	0	0	3.6	0	0	0	0	2.6	2.6	5.3	0	0
E7	E7_PGC	PGC	-0.69	-5.54	3.6	0	0	0	0	3.6	0	0	3.6	3.2	0	0	0	4.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	-0.49	-6.18	2.9	0	0	2.2	3.3	3.5	2.9	0	2.9	2.2	2.2	3.3	3.3	3.5
E7	E7_Primitive_Streak	Primitive_Streak	-0.17	3.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.08	3.44	0	0	0	0	0	0	0	0	0	0	0	0	2.3	4.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.86	-0.73	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.76	-3.15	0	0	0	3.7	2.6	0	3.3	0	0	0	0	4.5	3.3	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.57	-2.38	2.5	0	0	0	0	3.6	0	3.2	0	0	0	0	3.2	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-6.02	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.92	-2.08	0	0	0	3.5	2.8	0	4.2	0	2.8	0	0	0	3.5	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.14	0.29	0	0	0	0	0	2.9	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	3.83	2.38	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0
E7	E7_PGC	PGC	-0.9	-5.43	0	0	0	0	0	3.2	0	0	4.5	2.6	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.78	1.86	0	2	0	0	3.3	0	2.6	0	0	0	2	3.5	2	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-2.8	2.98	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.35	-2.74	0	0	0	3.2	2.6	0	2.6	0	0	0	0	4.6	3.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.74	-2.68	2.4	0	0	0	0	0	0	0	0	0	2.4	0	0	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-2.41	2.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.54	3.59	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.48	-0.27	0	3.1	0	0	0	0	0	0	0	0	2.5	0	3.1	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.88	1.84	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.42	-2.51	0	0	0	2.8	0	3.4	0	3.4	0	0	0	0	2.8	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-4.07	0.89	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.21	-0.89	0	0	0	0	0	0	0	3.7	0	2.2	2.8	0	4	3.5
E7	E7_PGC	PGC	-0.6	-6.36	4.1	0	4.4	0	0	4.8	0	2.8	3.9	3.5	0	4.1	0	4.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.83	-0.77	0	0	0	0	2.4	0	3.9	0	0	0	0	4.1	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.18	3.93	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	1.25	2.89	0	0	0	3.5	2	0	0	0	0	0	3.3	0	2	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.27	-2.1	0	0	0	3.4	0	0	3.4	0	0	0	0	5.2	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.61	2.39	0	0	0	3	2.6	2	3	0	0	0	2.6	2	3.3	0
E7	E7_Primitive_Streak	Primitive_Streak	0.74	-1.46	0	0	0	0	0	0	0	4.7	0	3	0	0	3	4.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.51	-1.93	0	0	0	0	2.3	0	0	0	0	0	3.4	5.5	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.37	-0.5	0	0	0	3.6	0	2.3	4	0	2.3	0	0	0	3.4	2.3
E7	E7_Primitive_Streak	Primitive_Streak	-2.3	2.68	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.7	-1.72	0	0	0	2.5	0	2.5	0	3.2	0	0	0	0	3.6	3.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.3	1.33	0	0	0	4	0	2.3	2.3	0	0	0	2.3	0	2.3	3
E7	E7_Primitive_Streak	Primitive_Streak	-4.16	2.03	0	0	0	2.9	0	0	0	0	0	0	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.43	3.78	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.49	1.55	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.77	-0.06	0	0	0	4.1	3.4	0	4.2	0	2.3	0	3.4	2.3	3.9	3
E7	E7_Primitive_Streak	Primitive_Streak	-0.61	4.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.01	2.68	0	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3
E7	E7_Primitive_Streak	Primitive_Streak	-5.13	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.35	-0.72	2.5	0	0	0	0	2.5	0	0	0	0	0	0	3.6	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-6.52	0.62	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.95	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-2.22	1.82	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.64	0.72	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.18	2.26	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.71	1.12	0	0	0	0	0	0	0	0	3.2	0	0	0	2.9	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-0.9	-1.22	0	0	0	0	0	0	0	0	0	2.1	2.7	0	3.1	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.19	2.75	0	0	0	2.6	2.6	0	0	0	0	0	2.6	0	0	4.1
E7	E7_PGC	PGC	-0.83	-4.65	0	0	0	0	0	3.7	0	0	3.3	0	0	0	0	4.3
E7	E7_Primitive_Streak	Primitive_Streak	0.11	-2.22	0	0	0	0	0	2.7	0	4.3	0	2.7	0	0	0	4.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.38	-2.14	0	0	0	4	2.9	0	2.9	0	0	0	3.6	4.7	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-0.78	-0.46	0	2	0	0	0	2	0	0	2	0	2	0	0	3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.73	-2.5	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.14	-2	2	0	0	0	0	0	0	2.6	2.6	0	0	0	3	3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.94	-1.78	0	0	0	4	2.7	0	4	0	0	0	3.3	3.7	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.49	-1.61	0	0	0	3.8	2.7	0	3.8	0	0	0	2.7	3.4	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.22	-2.04	0	0	0	0	0	0	3.1	0	0	0	0	4.3	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.43	-2.66	0	0	0	2.6	0	0	2.6	0	0	0	3.2	5	2.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.69	0.67	0	0	0	3.2	0	0	3.6	0	0	0	0	0	2.6	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-1.24	1.66	0	2.9	0	0	0	0	0	0	0	0	3.6	0	0	2.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.44	0	0	0	0	0	0	0	4.5	0	2.8	0	2.8	0	3.9	2.8
E7	E7_Primitive_Streak	Primitive_Streak	0.58	-0.13	0	0	0	2.5	0	0	0	0	0	0	2.5	0	3.1	4
E7	E7_PGC	PGC	-0.3	-3.27	2.1	0	0	0	0	0	0	3.4	3.4	0	0	0	2.7	3.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.45	0.44	0	0	0	0	0	0	0	0	0	0	0	0	3.4	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.72	-3.35	0	0	0	0	2.5	0	1.9	0	2.5	0	0	4.7	2.8	1.9
E7	E7_Primitive_Streak	Primitive_Streak	5.47	2.98	0	0	0	0	0	0	0	0	2.7	0	0	0	2.7	4
E7	E7_Primitive_Streak	Primitive_Streak	-1.68	1.15	0	0	0	0	0	2.8	0	0	2.2	0	2.2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.77	-2.51	0	0	0	4.2	3.5	0	0	0	0	0	2.9	3.5	0	2.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.06	1.76	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0
E7	E7_PGC	PGC	-0.86	-5.73	3.3	0	2.6	0	0	2.6	0	0	0	3.3	0	0	2.6	4.8
E7	E7_Primitive_Streak	Primitive_Streak	-0.32	-0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8
E7	E7_Primitive_Streak	Primitive_Streak	-4.3	-0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.69	-0.01	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.38	1.54	0	0	0	2.8	0	0	3.4	0	0	0	3.7	2.1	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.23	-1.46	0	0	0	2.1	2.7	0	3.4	3.6	0	0	3.6	3.6	2.7	3.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.79	-1.48	0	0	0	0	4.1	2.8	0	0	0	0	0	4.9	0	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-3.64	-0.07	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.39	3.21	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.21	1.25	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.39	0.59	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.55	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.47	-0.53	0	0	0	4	0	0	4.6	0	0	0	3.1	0	2.5	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-4.63	0.46	0	0	0	0	0	2.6	0	0	0	0	2.6	0	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.32	3.41	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.92	-1.64	0	0	0	2	0	0	2.7	2.7	0	0	0	0	2.7	3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.16	1.04	0	0	0	3.3	3.6	0	4	0	0	0	3.6	2.1	2.7	4
E7	E7_Primitive_Streak	Primitive_Streak	-2.38	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.7	-0.53	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.2	-1.77	0	0	0	0	3.2	0	3.6	0	0	0	2.6	4.1	0	2.6
E7	E7_PGC	PGC	-1.96	-4.8	3.9	0	0	0	0	3.7	0	3.3	3.3	0	0	0	3.3	5.2
E7	E7_Primitive_Streak	Primitive_Streak	-1.47	-2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7
E7	E7_PGC	PGC	-0.62	-5.91	2.7	2.7	2.7	0	0	4	0	0	4.4	3.3	0	0	0	3.3
E7	E7_Primitive_Streak	Primitive_Streak	-3.95	-0.49	0	0	0	0	0	0	0	0	3.6	0	0	0	0	3
E7	E7_Primitive_Streak	Primitive_Streak	-3.43	-0.21	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.56	-0.48	0	0	0	0	0	0	0	0	0	0	3.1	0	0	2.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.3	-2.96	0	0	0	3	3	0	0	0	0	0	0	5.2	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	1.86	-1.21	0	0	0	0	0	2.7	2.7	0	0	0	2.7	0	0	3.4
E7	E7_Primitive_Streak	Primitive_Streak	1.63	-2.47	0	0	0	0	0	0	3.9	4.4	0	0	2.9	0	2.9	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.01	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.07	3.46	0	0	0	0	0	2.6	0	0	0	0	3.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.69	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.74	-0.63	0	0	0	2.3	4	0	3.8	3.3	0	0	4	3.3	2.3	3.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.95	-1.63	0	0	0	3.2	2.8	0	2.8	0	0	0	2.8	5.1	2.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.36	-1.07	0	0	0	3.1	0	0	3.5	2.7	2	0	2	0	0	3.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.35	-2.58	0	0	0	0	0	0	0	0	0	2.7	2.7	4.2	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.32	1.44	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.68	-2.94	0	0	0	0	0	0	0	2.9	0	0	0	0	3.6	3.6
E7	E7_Primitive_Streak	Primitive_Streak	0.7	-0.72	3	0	0	0	0	3	0	2.3	2.3	0	0	0	3.4	4.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.96	2.58	0	2.5	0	0	2.5	2.5	2.5	0	0	0	0	0	2.5	3.8
