day	Anno	celltype	UMAP_1	UMAP_2	marker:Slc2a3	marker:Postn	up:Msx1	up:Pitx2	up:Hoxb6	up:Tsc22d1	up:Peg3	up:Klf6	up:Hoxb8	up:Jun	up:Cdx4	up:Twist1	up:Rarg	up:Sp5	up:Prrx1	up:Hoxd4	down:Foxf1	down:Hlx	down:Lin28a
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.3	0.3	3.1	1.8	3.9	1.8	2.4	1.8	4.1	2.4	1.8	0	0	0	0	0	0	0	3.1	1.8	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.12	2.85	4.9	2.3	3.3	3.3	3.6	4	4.2	4	0	2.3	0	0	0	0	0	0	4.2	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.97	3.31	3.9	2.4	4.5	3	0	4.2	3.4	3.4	0	2.4	0	2.4	0	3	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.29	-1.4	1.9	0	1.9	3.4	0	3.7	2.9	0	0	0	0	0	1.9	1.9	0	0	4.5	1.9	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.78	0.66	4.3	0	5.1	2.6	3.3	4.4	3.9	2.3	2.6	2.3	0	2.6	1.7	0	0	0	3.5	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.41	2.1	0	2.7	0	3.1	2.1	3.1	0	2.1	0	0	0	0	0	0	2.1	3.6	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.3	-5.5	2.5	0	4	0	0	3.5	3.5	3.1	0	2.5	0	2.5	0	0	0	0	4.5	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.94	-4.2	2.3	2.3	2.3	0	0	2.3	3	0	0	2.3	0	0	0	0	0	0	4	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.85	2.88	2.3	0	2.3	3.8	0	2.9	2.9	2.9	2.3	0	0	0	0	0	0	0	4.5	2.3	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.16	6.93	2.9	0	3.3	3.5	2.2	2.9	3.5	3.8	0	2.2	0	0	0	0	0	0	2.9	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.33	1.77	3	0	3	2.7	1.7	3.9	4.2	1.7	1.7	0	0	0	2.7	2.3	0	0	4.1	0	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.51	-6.79	2.3	0	2.3	0	0	3.8	3.8	0	0	3.8	0	0	0	0	0	0	3.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.17	0.14	4.5	0	3.7	2.4	0	2.4	3.6	3.6	0	0	3.2	0	2.4	0	1.8	0	3.9	0	1.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.91	-2.13	3.6	0	0	0	0	0	3.2	0	1.9	0	0	0	1.9	1.9	0	0	4.3	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.32	-1.84	2.7	0	3.6	2.1	0	3.1	3.9	2.1	0	3.1	0	2.1	2.1	0	0	0	4.2	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.57	-2.27	2.1	0	0	2.7	2.1	2.1	3.4	2.1	0	0	0	0	2.1	0	0	0	3.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.36	-5.33	2.9	0	4.1	2.9	0	4.1	3.1	2.5	0	2.9	0	1.9	0	2.9	0	0	3.3	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.48	6.31	2.3	3.8	2.9	3.6	0	3.8	2.9	2.3	2.9	0	0	2.3	0	0	0	0	4.7	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.18	2.17	3.3	0	2.8	3.1	2.4	3.5	3.1	2.4	0	0	0	0	2.4	1.8	1.8	0	4.1	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.56	5.11	0	0	2.2	2.2	2.2	2.9	2.2	3.9	0	0	0	0	2.2	0	0	0	3.9	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.84	3.93	3.3	0	4.1	0	3.3	4.1	3.6	3.6	2.9	2.3	0	0	0	0	0	2.3	3.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.21	3.4	2.7	0	0	2.1	0	4.3	3.6	0	2.1	0	0	0	2.1	0	0	0	3.8	2.7	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.94	-3.52	0	0	2.4	3	0	3.9	2.4	0	0	0	0	0	0	0	0	2.4	4.3	2.4	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.17	-3.52	1.8	0	0	2.7	2.4	2.4	1.8	2.7	2.4	3.4	0	0	0	0	0	0	3.2	1.8	1.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.31	-3.86	2.4	0	3	3	2.4	3.7	0	2.4	0	0	0	0	2.4	0	0	0	4.6	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.11	8.13	4.1	0	2.7	3.7	0	2.7	3.9	3.5	0	2.3	0	0	1.7	2.3	0	0	1.7	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.42	1.81	4.2	0	4	2.4	3.3	3.3	3.3	2.4	0	3.1	0	0	1.8	0	0	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.72	-2.23	3.3	0	0	2.6	0	3.3	0	2.6	0	0	0	0	2.6	0	0	0	4	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2	5.78	3.5	0	3.3	3.5	2.7	3.3	3.8	2.3	2.3	0	0	0	1.7	1.7	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.71	3.87	3.5	0	3.1	2.5	0	3.1	3.1	0	3.1	0	0	0	0	0	0	0	4.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.67	7.73	3.7	2.4	3.4	3	2.4	4.2	3	3.4	2.4	3	0	2.4	0	0	0	0	4.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.38	-0.88	1.6	0	1.6	3.4	0	2.6	2.2	2.2	0	2.6	0	2.2	0	1.6	0	0	4	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.6	-6.07	0	0	4.1	0	2.1	3.7	3.4	2.8	0	0	0	0	2.1	0	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.56	-1.67	2.8	0	0	3.8	0	2.1	3.1	2.1	0	0	0	0	0	0	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.11	-5.69	3.2	0	2.6	0	0	3.2	3.6	0	0	2.6	0	2.6	0	0	0	0	4.7	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.3	3.01	3.2	0	4.1	0	3.8	0	3.2	0	0	0	0	2.5	2.5	0	0	0	3.6	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.07	1.7	0	3	3	2.3	1.7	3.7	1.7	1.7	1.7	0	0	0	0	1.7	0	3.2	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.19	3.71	3.1	0	0	3.1	2.4	3.5	4	0	2.4	3.1	0	0	2.4	0	0	0	3.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.68	-2.04	1.6	0	3.2	2.8	1.6	3.2	3	1.6	0	2.2	0	1.6	2.2	0	0	0	3.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.09	-1.72	3.4	0	0	2.5	2.5	2.9	2.9	1.9	1.9	2.9	0	0	2.9	0	0	0	4.5	2.5	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.05	0.57	3.5	0	3.1	3.1	2.4	3.1	4	0	0	0	0	0	2.4	0	0	0	4.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.02	-3.77	0	0	0	3.3	2.6	3.9	3.9	0	0	0	0	0	0	0	0	0	4.6	2.6	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.46	3.97	2.6	0	2.6	2	0	2	2.6	0	2.6	0	2	0	2.6	0	0	0	4	0	2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.9	2.3	1.7	3.1	3.3	3.1	2.6	2.3	2.3	1.7	1.7	0	2.6	2.3	1.7	0	0	3.6	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.16	-5.53	0	0	2.5	0	0	3.9	4.1	0	0	0	0	0	0	0	0	0	4.4	2.5	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.97	2.29	4.6	0	3.9	4.3	4.1	3	3.4	2.4	2.4	0	0	0	0	0	0	0	4.5	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.91	3.61	3.8	0	4.2	2.4	3.1	2.4	3.5	2.4	2.4	3.1	0	0	2.4	0	0	0	3.5	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.25	-1.18	3.7	0	2.2	2.2	0	0	2.8	0	0	0	2.2	2.2	0	0	2.8	0	4.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.57	-2.97	2.2	0	0	2.9	0	2.9	3.3	0	2.9	0	0	0	0	0	0	0	4.1	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.21	2.95	3.5	0	2.7	2.7	3	3.9	2.7	3	2	0	0	0	0	2	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.02	4.2	2.4	0	3.7	1.8	3	2.4	2.4	0	3.2	2.4	3.4	2.7	1.8	0	1.8	1.8	3.8	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.8	2.17	3.9	0	4.3	2.1	2.7	4.1	4.5	3.1	0	3.1	0	3.1	2.1	2.7	0	0	2.1	0	2.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.86	5	4.9	0	3.1	4.5	0	4.2	4	2.5	2.8	0	0	0	2.8	1.9	0	0	3.3	0	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.04	0.27	2.8	0	3.7	1.8	0	3.6	4.3	2.4	0	0	0	2.4	0	1.8	0	0	3.7	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.11	-1.81	0	0	0	3.3	3.3	3.7	0	0	0	0	0	0	3.7	0	0	0	4.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.25	2.41	2.6	0	0	0	0	3.2	2.6	0	2.6	0	0	0	0	0	0	2.6	4.3	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.78	1.15	3.5	0	4.3	0	3.9	4.4	3.3	2.2	0	2.9	0	2.2	2.2	0	0	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.25	6.93	5.6	0	2.5	2.5	3.6	3.2	3.2	3.8	0	4.1	0	0	3.2	0	0	0	2.5	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.78	4.96	1.9	0	1.9	2.9	1.9	3.8	3.4	2.9	0	1.9	1.9	0	0	0	0	0	3.6	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.23	3.3	2	0	4	2	3.5	2.7	3	2	2	2	0	0	0	0	0	0	4	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.06	1.96	3	0	2.7	4.1	2.7	3.8	3.9	2.7	0	0	0	0	0	1.7	0	0	3.4	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.81	-1.66	1.7	0	1.7	2.9	0	4	3.4	0	3.3	0	0	0	2.3	1.7	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.91	-3.87	3.3	0	0	2.3	2.3	4	3	2.3	2.3	0	0	0	0	0	0	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.69	1.27	3.4	0	3.8	0	3	3.6	3.9	2.6	2	2	0	3	0	0	0	0	2.6	0	2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4	-3.4	2.2	0	0	3.5	0	3.5	3.2	0	0	0	0	0	0	0	0	0	3.5	2.2	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.71	2.87	0	0	0	2.3	0	4.2	2.3	2.9	0	2.3	0	0	0	0	0	0	4.4	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.05	7.12	2.9	2.2	2.9	3.5	2.9	4.1	3.7	3.7	2.2	0	0	0	2.2	2.2	0	0	3.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.46	4	2.9	0	4	0	2.9	2.3	2.9	2.3	2.3	2.9	0	0	0	0	0	0	3.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.82	-6.51	0	0	3.6	0	2.6	0	2.6	2.6	0	2.6	0	0	0	0	0	0	3.2	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.06	6.84	3.9	0	2.8	3.4	2.3	3.9	3.5	3.6	2.3	4	1.4	2.3	0	1.9	0	0	1.9	0	1.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.96	2.68	2.5	0	0	0	2.5	3.1	2.5	2.5	0	0	0	0	0	0	0	0	4.2	2.5	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.83	-4.28	0	0	0	0	0	3.7	3	0	0	0	0	2.4	0	0	0	0	4.1	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.08	1.19	4	1.7	3.9	3	2.3	3.9	3.4	3.2	0	1.7	1.7	1.7	1.7	0	0	0	2.7	1.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.69	-1.96	2.4	0	4.2	0	3.1	2.4	3.3	2.4	0	2.4	0	3.1	1.8	0	0	0	3.6	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.92	3.6	3.6	0	4.3	3.5	3.5	3.9	3.2	2.7	0	0	0	1.7	0	0	0	0	3.5	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.09	8.16	3	3	2.3	4.2	2.3	3.6	3.4	3.4	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.52	3.46	5.4	2.2	3.5	4	3.5	2.2	3.9	4.3	2.8	0	0	2.2	2.2	0	0	0	3.2	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.47	3.11	0	0	0	2.5	3.1	4.2	2.5	2.5	0	0	3.1	2.5	0	0	2.5	0	4.2	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.84	1.79	4.2	0	4.7	3	3.6	2.6	3.6	2	0	0	0	0	2	0	0	0	2	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.3	-1.98	2.8	0	0	2.8	1.8	3.5	3.3	1.8	0	0	0	1.8	1.8	0	1.8	0	3.3	1.8	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.68	-2.92	2.2	0	2.2	0	0	2.8	3.2	0	0	0	0	0	0	0	0	0	4.1	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.94	-5.69	2.7	0	3.7	2.4	1.8	2.4	4.1	3	1.8	0	0	0	0	0	0	0	3.9	2.4	3.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.52	2.03	4.3	0	4	3.6	3.1	2.1	3.8	0	0	0	0	0	0	0	0	0	3.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.45	0.54	3.1	0	3.8	2.7	1.5	3.1	3.1	2.9	1.5	1.5	0	0	2.5	0	0	0	3.6	2.5	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.02	-2.04	2.1	0	1.5	2.1	2.1	3.5	2.1	2.5	0	0	0	0	1.5	0	0	0	3.1	1.5	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.05	-5.23	2.8	0	2.5	0	1.8	3.3	3.5	0	0	2.5	0	0	0	0	0	0	2.8	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.1	8.49	0	3.4	0	2.8	3.4	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.58	5.23	4.3	2.1	3.4	3.6	2.1	2.1	3.4	0	2.8	0	0	0	0	0	0	0	2.8	0	2.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.62	-1.32	0	0	4.1	0	0	2.7	3	2.3	0	0	0	2.3	0	0	0	0	3.6	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.67	-5.91	3.4	0	0	0	0	2.8	0	0	0	2.8	0	0	0	0	0	0	3.8	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.04	2.63	4.3	0	4.8	2.7	2.7	3.7	4.2	3.3	0	0	0	0	0	2	0	0	2.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.08	4.6	4	0	2.6	0	3.5	3.3	3.5	3	2	2	2	0	0	0	0	0	3.3	0	2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.82	5.99	4.8	2.5	3.8	4.4	0	3.6	4.1	3.6	2.5	0	0	0	2.5	0	0	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.82	6	4.6	2.6	3	3.7	2	3.7	3.8	3.7	0	3	0	0	0	0	0	0	2.6	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.21	-3.7	2.1	0	2.1	0	0	3.4	2.1	2.7	2.1	2.1	0	0	2.1	2.1	0	0	0	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.96	3.67	0	0	4.2	0	2.9	0	3.3	2.2	0	2.2	0	0	0	0	0	0	3.3	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3	-5.03	3.1	0	3.5	2.4	2.4	4	0	3.1	0	0	0	0	0	0	0	0	3.5	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.79	1.79	3.3	0	3.6	3.6	0	0	3.3	0	0	2.3	0	0	0	0	0	0	3.8	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.56	-1.11	3.9	0	3.2	0	0	1.7	3.9	1.7	0	1.7	0	0	0	0	0	0	3.9	0	3.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.96	4.34	2.9	0	2.3	2.3	3.6	0	3.3	0	0	0	2.3	0	0	0	0	0	3.8	2.3	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.17	0.59	3.3	0	1.6	0	0	2.9	1.6	1.6	0	0	0	0	1.6	0	0	0	3.4	2.6	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.71	-1.17	2.9	0	0	2.9	2.9	0	2.9	0	0	0	0	0	0	0	0	0	4.2	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.47	3.83	4.6	0	4.2	3.1	2.8	3.1	4.1	2.1	2.8	0	0	0	0	0	0	0	3.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.42	4.26	3	0	3.7	0	2	3	3	2	2	3.3	2	0	2	0	0	0	3.5	0	2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.85	-3.14	2.8	0	0	2.1	2.8	3.4	2.1	2.1	0	0	0	2.1	2.8	0	0	0	2.8	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.29	1.36	3.4	0	3.9	0	2.3	0	4.1	3.7	0	0	0	0	2.3	0	0	0	3.4	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.53	6.7	4.6	0	3.7	3.2	2.8	4	2.8	3.5	2.8	2.2	0	0	0	2.2	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.5	-3.64	3.9	0	0	0	3.2	2.6	0	0	0	0	0	0	0	0	0	0	4.9	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.06	-4.01	3.3	0	3.8	2.3	2.3	3.6	3.3	0	0	0	0	0	0	0	0	0	3.8	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.27	4.04	3.4	0	3.8	4.1	2.7	2.7	3.8	2.7	2.7	0	0	2.7	2.7	0	0	0	0	2.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.68	-2.58	3.5	0	2.4	2.4	2.7	3.7	1.8	2.4	0	0	0	0	3.2	0	0	0	3.4	1.8	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.8	6.34	4.1	2.1	2.7	3.7	0	3.3	2.7	2.7	2.7	0	0	0	0	2.1	0	0	3.6	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.38	-2.7	3.2	0	3.7	2.2	3.2	3.8	3.7	2.2	0	2.2	2.2	0	2.8	2.2	2.2	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.21	7	2.6	0	3.2	3.6	2	3.5	3	2	2.6	0	2	2	2	3	0	0	2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.64	3.79	2.8	0	3.9	3.5	3.9	0	3.2	2.2	2.2	0	0	0	0	0	0	0	3.7	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.81	7.88	4.7	0	3.7	3.9	0	2.4	2.4	2.4	0	0	0	0	2.4	2.4	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.29	7.64	3.3	0	3.1	2.8	1.8	4	3.3	2.8	0	3.3	0	2.4	0	2.4	0	0	3.5	0	1.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.53	-1.47	2.5	0	3.6	0	1.9	2.5	3.2	1.9	0	0	0	0	0	0	1.9	0	1.9	0	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.49	3.67	3.3	0	3.8	2.9	2.9	0	0	2.3	2.3	2.9	2.3	0	0	0	0	0	3.6	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.7	-4.85	3.3	0	2.3	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	3.3	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.78	-1.97	3.4	0	1.7	2.7	0	3.2	1.7	2.3	1.7	0	0	0	2.3	0	0	0	4.5	2.3	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.3	-3	3.6	0	3.3	2.4	1.8	3.3	4.1	3.1	0	0	0	0	0	0	0	0	4.1	0	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.77	1.02	4.8	0	2.4	3.9	3	0	3.4	0	0	3	0	0	0	0	0	0	3.4	0	3.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.77	-0.86	2	0	2	0	0	3	3.5	2	0	2	2	2	0	0	0	0	3.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.71	4.51	2.1	0	2.1	0	3.1	2.7	2.7	2.7	2.1	2.1	0	0	0	0	0	0	2.1	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.42	1.38	4.2	0	4.6	2.9	0	2.9	3.9	2.9	2.2	0	0	0	0	0	0	0	2.9	0	2.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.7	-5.79	0	0	3.8	0	0	2.9	2.9	0	0	2.3	0	0	0	0	0	0	2.3	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.95	0.94	3.9	1.7	3.3	2.3	1.7	2.7	3.3	3	1.7	1.7	0	1.7	0	0	0	0	3.2	0	3.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.06	-0.96	1.8	0	2.4	1.8	0	2.4	3.1	1.8	0	0	0	0	0	0	0	0	3.6	1.8	1.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.95	4.76	4.6	0	3.8	0	4	2.4	4	0	2.4	0	0	0	0	0	0	0	2.4	0	3.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.13	-4.86	0	2.1	0	0	0	4.2	4	2.1	0	0	0	0	2.1	0	0	0	3.8	2.1	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.12	-3.94	4.1	0	4.4	0	0	4.2	4.1	3.3	0	0	0	0	2.2	0	0	0	4.2	0	2.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.99	3.35	0	0	3.1	0	2.1	2.1	3.4	0	0	3.1	0	0	0	0	0	0	2.7	3.4	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.87	6.2	4	0	3.3	2.9	1.7	3.7	4.2	1.7	1.7	2.6	0	0	2.2	1.7	0	0	3.7	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.55	1.79	3.9	0	2.4	3	0	2.4	3.9	3	0	3	0	0	0	0	2.4	0	4.1	0	3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.9	5.41	4.4	1.9	3.2	2.9	2.5	4	2.5	1.9	1.9	0	0	0	2.9	2.9	0	0	3.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.2	3.97	4.8	2.4	0	3.5	2.4	3.6	1.8	3.1	0	1.8	0	0	0	2.4	0	0	2.4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.92	-3.58	3.4	2.1	3.6	3.1	2.7	3.6	2.1	2.7	0	2.1	0	0	0	2.1	0	0	4.3	0	2.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.59	-5.7	1.9	0	0	1.9	0	3.2	2.9	1.9	0	0	0	0	0	0	0	0	3.2	2.9	3.2
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.92	4.24	2.6	0	4.4	2	3.2	2	3.2	0	0	0	3.5	2	0	0	0	0	3.2	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.13	-0.17	2.7	0	4.2	1.7	1.7	3.2	3.3	2.3	0	0	0	0	0	0	0	0	3.6	0	3.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.29	3.38	3.3	0	3.5	0	4.1	2.7	3.5	2.7	2	0	0	0	2	0	0	0	3.1	0	3.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.92	1.64	4	0	3.5	0	0	3.3	3.5	2	0	0	0	0	0	0	0	0	2.6	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	6.22	1.95	4.2	0	4.3	3.5	3.5	3.5	3.5	2.2	0	0	2.8	2.2	2.2	0	0	0	3.5	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.23	-5.77	3.2	0	2.2	2.2	0	2.8	3.2	2.8	0	2.8	0	0	0	0	0	0	4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.72	2.9	3.8	0	3.8	0	2.4	2.8	2.8	0	0	3.1	1.8	1.8	1.8	0	0	0	4.2	0	2.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.76	-1.68	2	2.6	0	3.3	2	3.6	3.3	2	0	0	0	0	0	0	0	0	3.5	2	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.04	-3.65	3.9	0	3.9	2.2	0	3.2	2.8	2.8	0	0	0	0	0	0	0	0	3.7	0	4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.33	-0.77	3.5	0	3	3	0	2.3	2	2	2	0	0	0	2	0	0	0	3.4	1.4	2.8
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.6	3.27	3.9	0	3.7	0	0	3.2	3.7	2.2	2.2	2.2	0	0	2.2	2.2	0	0	2.8	0	0
