day	Anno	celltype	UMAP_1	UMAP_2	Car10	Hivep3	Jazf1	Ntng1	Pou6f2	Tshz2	Zfp804b
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.95	0.79	5	5	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.77	1.27	0	0	5.2	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.51	3.1	0	0	0	0	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.95	-0.77	0	0	0	0	0	5.6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.45	-5.8	4.3	4.3	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.45	3.92	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.01	-0.02	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.67	2.88	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.77	-5.23	0	5.3	0	4.6	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.82	-3.81	0	4.9	4.2	0	0	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.47	-1.57	5.2	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.82	-5.52	0	0	4.5	0	0	4.5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.49	2.68	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.71	-0.31	0	0	0	6.4	0	6.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.67	-1.71	0	0	0	5	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.04	-2.82	0	0	0	0	0	4.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.97	1.69	0	0	4.9	0	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.15	2.43	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-7.1	1.51	6.3	0	0	0	0	6.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.44	1.88	0	0	0	0	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.1	-1	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.74	-2.32	0	0	5.7	0	0	6.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.85	-1.54	5	5	0	0	0	5.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.49	-0.24	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.78	3.1	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.41	-0.17	0	0	0	0	0	6.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.15	2.03	0	0	0	0	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.91	-3.94	6.6	0	5	0	0	0	6.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.73	-0.08	0	0	0	5	0	5.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.75	0.19	0	0	0	0	0	4.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.15	-1.86	5.2	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.52	-2.4	4.8	0	4.8	4.8	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.99	1.34	4.9	0	4.9	0	0	5.6	4.9
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.49	-2.04	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.34	-3.03	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	6.56	1.72	0	0	4.8	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.11	-5.92	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.11	-4.27	6	0	3.5	5.9	3.5	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.43	1.39	5.9	0	4.3	4.3	0	6.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.67	-3.43	0	0	0	3.9	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.99	1.92	0	0	0	0	0	4.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.47	0.68	6.2	0	0	0	0	7.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.85	1.5	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.55	-1.13	5.1	0	0	0	0	5.1	6.2
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.57	-4.83	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.37	-1.98	0	0	4.8	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.53	3.1	0	0	0	0	0	4.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.8	-4.24	0	0	0	6.5	0	5.1	5.1
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.6	-2.84	6.2	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.13	-0.47	4.8	0	0	0	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.13	-2.18	6.1	0	5.3	0	0	5.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.75	6.06	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.67	-3.13	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.4	-4.13	6.3	0	0	0	5.2	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.32	-2.28	4	0	0	4.7	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.88	-2.92	0	0	4.3	0	0	4.3	6.3
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.45	-0.39	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.67	-4.24	4.3	4.3	0	0	0	0	6.1
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.07	-4.66	5.2	0	0	4.1	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.8	0.89	4.1	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.77	5.3	0	0	0	0	0	0	4.7
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.3	-3.42	0	0	0	4.9	0	0	6.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.74	-0.49	0	0	0	4.4	0	7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.16	-2.21	0	0	4.4	0	4.4	5.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.11	-1.38	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.37	-2.33	5.4	0	0	0	0	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.79	5.05	0	0	4.3	4.3	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.24	1.13	0	0	0	0	0	4.6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.89	-3.92	0	0	0	5.4	0	6.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.73	3.79	0	0	0	0	4.6	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.44	2.63	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.46	-3.06	4.8	4.1	0	0	0	0	4.1
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.56	-2.13	0	0	0	0	0	0	6.6
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.26	-2.46	5.8	0	0	0	6	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.64	-2.17	4	0	0	4.7	4	4	5.4
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.45	-2.1	0	0	5.2	0	0	5.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.33	3.27	0	4.9	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.45	-1.96	6	0	0	0	0	0	4.7
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.49	-2.42	0	0	0	5.3	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.28	-3.95	0	0	0	4.7	4.7	6.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.25	0.02	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.61	4.03	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.79	-2.56	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.06	0.99	5.3	0	0	0	0	6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.51	-4.01	4.3	0	5	4.3	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.84	2.2	0	0	0	5.2	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.8	-1.17	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.33	0.2	0	0	0	0	0	5.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.86	-3.29	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.49	-0.13	5.1	0	0	5.1	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.34	-2.18	6	0	0	0	0	4.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.78	-0.72	0	0	0	5.7	0	6.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.19	0.65	0	0	4.7	0	0	6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.55	-0.91	0	0	5.1	0	0	5.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.56	-0.03	0	0	0	0	0	4.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.91	2.06	5.6	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.66	4.18	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.02	-1.17	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.99	-5.26	0	0	4.8	0	0	4.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.63	-4.51	0	0	0	6.9	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.8	0.64	0	0	0	0	0	5.7	4.6
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.75	2.97	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.19	-2	5.9	0	4.4	0	0	5	5.7
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.7	-4.32	0	0	5.8	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.87	-3.75	0	0	0	0	5.1	0	6.7
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.16	4.25	0	0	0	0	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.45	4	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.99	5.82	0	0	4.7	6.1	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.93	-3.25	0	0	4.7	6.3	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.93	2.33	0	0	0	0	0	5.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.11	-1.83	0	0	0	0	0	5.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.31	-2.93	0	0	0	4.4	0	6	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.83	-5.85	6.5	0	0	0	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.07	-2.6	5.7	0	0	0	0	7.5	5.7
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.63	-1.39	5.7	0	0	0	0	6.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.37	4.02	0	0	0	4.9	0	4.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.63	1.67	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.61	-3.24	0	4.4	0	5.1	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.48	3.1	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.58	-0.59	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.72	-1.49	7	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.66	2.86	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.05	-2.69	0	0	0	6.4	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.88	-3.65	0	5.2	5.2	0	0	5.2	5.9
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.87	-3.19	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.83	2.09	5.6	0	4.9	6.2	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.12	5.47	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.66	0.92	0	0	0	0	0	4.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.52	-2.02	4.6	0	5.7	4.6	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.09	0.83	6.5	0	0	0	0	6.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.26	-2.35	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.12	-1.47	0	0	0	0	0	5.9	6.3
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.23	0.34	0	0	0	0	0	5.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.94	4.06	0	0	5.2	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.97	-0.2	0	0	4.5	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.38	1.83	5.1	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.05	-4.06	0	4.4	0	5.8	0	4.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.63	0.06	0	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.22	-4.3	0	0	0	4.6	0	5.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.56	1.29	5.9	0	0	0	0	4.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.97	1.99	5.4	0	0	5.4	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.6	3.15	0	0	0	0	0	5.3	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	4.73	2.92	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.65	-4.1	5	0	4	4.6	4	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.64	-4.07	0	0	0	0	0	0	4.9
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.31	-0.78	5.4	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.37	0.61	7.2	0	0	0	0	6.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.11	-2.34	0	0	0	0	0	0	5.1
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.89	-2.73	5.1	0	4.5	6.1	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-5.29	-2.31	0	0	0	0	0	5.8	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.92	-4.22	0	0	4.8	4.8	0	6.2	6.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.21	-5.17	3.9	0	0	0	4.5	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.74	2.89	0	0	0	5.7	0	5.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.48	-1.04	6.3	0	5.9	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.44	-2.86	0	0	5.3	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.7	-1.03	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.78	1.5	6	0	4.9	0	5.5	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.23	-0.88	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.44	-3.79	4.8	0	0	6.1	0	5.5	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.63	-0.37	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.14	0.12	0	0	0	0	0	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.78	-1.79	5	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.55	2.08	0	0	0	6.6	0	5.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.04	3.64	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.35	1.01	0	0	5.5	0	0	5.9	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.72	5.22	5.4	0	0	0	0	0	5.4
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.05	-1.61	6.3	0	4.8	4.1	0	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.52	-3.43	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	5.48	-0.13	0	4.2	4.2	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.02	4.43	0	0	0	0	0	4.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.29	-1.57	0	0	0	0	0	6.3	5.2
E12.5	E125_Excitatory_neurons	Excitatory_neurons	4.44	0.59	0	4.1	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.02	-1.42	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.98	-3.17	4.8	0	0	5.5	0	4.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.04	5.76	0	0	0	6	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.91	0.29	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.57	3.81	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.3	4.75	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.88	-3.47	0	0	5.5	0	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.04	-3	0	0	0	0	0	5.1	4.4
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.22	-0.32	4.3	0	0	0	0	5.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.21	-2.27	0	0	0	0	0	4.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.75	-3.61	5.4	4.3	0	5.7	0	0	4.3
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-6.33	-2.67	6	0	5.1	0	4.4	4.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-7.25	-2.33	0	5	0	0	6.6	5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.9	-3.01	0	0	0	5	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.19	-1.4	5.5	0	0	0	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.2	6.45	0	0	5.2	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.13	-0.09	0	0	0	0	6	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.41	3.56	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.48	-1.86	0	0	0	0	0	6.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.98	-0.35	4.5	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.54	-2.02	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.32	4.21	0	0	0	4	0	5.8	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.74	3.42	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.48	4.17	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.44	0.72	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.33	1.77	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.53	-3.73	0	0	0	0	0	5.7	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	2.23	-5.04	0	0	0	0	0	6.2	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.92	3.81	0	0	0	0	0	4.6	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.28	3.07	5.1	0	0	0	0	6.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.46	-3.59	0	0	0	6.6	0	5.5	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.47	-4.22	0	0	5.2	5.7	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.27	2.44	0	0	0	0	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.98	2.95	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.56	-0.12	5.1	0	0	4.4	0	4.4	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.83	-1.62	0	0	6.4	5.1	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.13	-4.72	0	0	0	6.4	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.76	2.07	0	0	0	5.1	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.33	5.3	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.67	3.82	0	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.94	-1.7	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-0.25	-2.69	5.4	0	0	0	5.7	4.3	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.67	4.26	0	0	0	0	6.1	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.74	-0.54	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.21	-0.65	4.7	0	4.7	6.7	0	7.1	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.84	-0.69	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.69	3.81	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.94	-2.83	0	0	0	0	0	5.4	5.4
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.15	-3.1	4	0	0	4	4	4.7	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.71	-5.26	0	0	0	5.7	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	3.24	1.51	5.7	0	0	0	5	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	4.01	1.75	0	0	0	5.2	5.2	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.74	-2.15	5.1	0	0	4.4	0	0	4.4
E12.5	E125_Excitatory_neurons	Excitatory_neurons	1.53	0.9	0	0	0	0	6	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.7	5.51	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.94	-1.06	5.8	4.4	0	0	0	5.1	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.63	-1.5	0	0	4.5	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.83	0.9	0	0	0	0	0	5.9	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.48	-2.22	0	0	0	0	0	5.2	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.3	-2.13	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.83	-3.12	0	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.05	-0.38	6	0	0	0	0	0	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.41	-2.71	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-4.29	-2.9	0	0	0	0	0	5.2	5.2
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.57	-6.32	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-2.63	-2.68	0	0	0	4.3	0	0	5.7
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-1.07	-1.22	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	0.2	-3.73	5	0	3.6	5.7	0	5.4	0
E12.5	E125_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.34	3.34	0	0	0	0	0	0	0
E12.5	E125_Excitatory_neurons	Excitatory_neurons	-3.91	-4.15	0	4.8	0	0	0	6.6	0
