day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hes3	up:Nkx1-2	up:Hoxb9	up:Sox2	up:Foxb1	up:Nr6a1	down:T	down:Tbx6	down:Msx2	down:Mixl1	down:Mesp1	down:Hes7	down:Klf5	down:Snai1	down:Hand1
E8.25	E825_NMP	NMP	-4.79	1.48	4.1	2.9	0	0	2.9	3.2	0	0	2.2	4.1	2.2	0	0	0	3.7	0	0	0
E8.25	E825_NMP	NMP	0.73	-0.08	3.8	2.6	2.6	2.6	2.6	2.6	0	2.6	3.5	2.6	0	2	0	0	0	2	0	0
E8.25	E825_NMP	NMP	1.75	2.62	3.3	2.3	2.3	2.3	3.3	3.8	2.9	3.3	2.9	0	0	0	0	0	3.3	0	0	0
E8.25	E825_NMP	NMP	1.01	3.35	4	0	2.8	2.8	3.5	2.8	2.2	0	2.8	3.2	0	0	0	0	2.2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.8	-1.42	3.5	2	4.3	4.3	3.5	2	2	3.1	3.3	0	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	4.38	0.84	3	0	3.6	3.6	0	3.3	2.3	0	3	0	0	0	0	0	2.3	0	0	0
E8.25	E825_NMP	NMP	2.49	1.88	4	0	3	3	0	3	2	2	2	0	2	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.91	2.43	4	2.3	2.9	2.9	2.9	0	0	2.3	3.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.32	3.83	3.8	3.3	0	0	2.2	2.2	0	0	2.9	0	0	2.2	2.2	0	2.2	2.2	2.2	0
E8.25	E825_NMP	NMP	-2.04	-1.84	2.7	3.8	3.8	3.8	3.4	2.7	2.7	2.1	3.4	4.1	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	1.15	0.79	4.4	3.6	2.9	2.9	2.9	3.6	0	2.3	2.3	2.3	0	0	0	0	2.3	0	0	0
E8.25	E825_NMP	NMP	1.68	-1.68	3.8	2.1	3.1	3.1	3.1	3.4	2.1	2.1	3.1	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	4.6	1.1	2.8	2.2	2.8	2.8	2.8	3.9	2.2	0	2.2	0	0	2.2	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.88	-3.03	3.4	2.9	3.2	3.2	4	3.4	2.5	1.9	3.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.9	-3.27	2.8	2.2	3.2	3.2	3.5	0	0	2.8	2.8	0	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	2.23	1.89	2.7	2.7	3.4	3.4	2.7	3.1	2.7	2.7	2.7	0	0	0	0	0	3.4	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.32	-3.16	0	2	3.8	3.8	2.6	0	2	2	3	0	0	0	0	0	0	2	2	0
E8.25	E825_NMP	NMP	-3.95	2.27	4.7	3.8	0	0	0	0	0	2.4	3	4.1	2.4	0	1.8	0	2.8	1.8	0	0
E8.25	E825_NMP	NMP	3.75	1.04	4.3	2.2	2.8	2.8	2.8	3.5	2.8	2.8	3.7	0	2.2	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.86	2.66	3.2	2.2	3.9	3.9	3.2	3.7	0	0	3.5	2.8	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	3.47	1.4	3.2	0	2.5	2.5	3.5	4.5	2.5	2.5	0	0	0	0	0	0	2.5	2.5	0	0
E8.25	E825_NMP	NMP	-0.72	-1.73	4.5	0	4.2	4.2	2.6	4.4	2.6	2.6	3.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.11	-0.13	2.8	3.1	4	4	3.4	3.6	2.1	3.1	3.1	0	0	0	0	0	2.8	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.08	-2.05	3.4	3.4	3.1	3.1	3.6	3.6	2.7	2.1	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	1.18	-1.2	3.4	2.1	3.8	3.8	3.1	2.7	2.7	2.7	3.1	0	2.1	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	-1.84	2.66	4.4	2.9	3.6	3.6	3.8	3.8	2.9	3.8	3.8	2.3	0	0	0	0	3.8	2.3	2.3	0
E8.25	E825_NMP	NMP	3.08	0.96	2.9	2.2	3.3	3.3	2.9	0	2.2	2.2	2.2	2.9	2.2	0	0	2.2	2.2	0	0	0
E8.25	E825_NMP	NMP	-0.2	-1.17	4	3.1	3.3	3.3	3.5	3.3	1.8	0	3.1	0	0	0	0	0	2.8	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.83	-4.05	0	0	3	3	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.8	-1.01	4.2	3.2	3.7	3.7	3.2	3.6	3.2	2.4	3.6	1.8	0	0	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	-0.02	-1.35	2.6	2.6	0	0	2.6	2.6	0	4	4.2	3.3	0	0	0	0	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.62	-3.57	3.3	0	3.8	3.8	3.5	2	3	3	3.3	0	0	2	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.28	-3.77	2.3	0	0	0	2.9	2.9	0	2.9	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.06	3.31	3.7	2.1	2.1	2.1	3.4	2.1	0	2.1	2.1	3.7	0	0	0	0	3.2	0	0	0
E8.25	E825_NMP	NMP	-1.41	2.53	3.9	2.9	2.2	2.2	2.9	3.3	2.2	3.8	2.2	3.5	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.87	-0.99	3.8	3	3	3	3.8	3.5	2.3	1.7	2.3	0	0	0	0	0	3.2	0	0	0
E8.25	E825_NMP	NMP	-3.85	0.38	4.3	3.9	3.1	3.1	2.1	2.1	0	2.7	3.1	4.1	0	0	0	0	3.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.49	1.35	3.2	0	3.2	3.2	2.2	2.9	3.2	2.9	0	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.28	-1.38	4.8	0	3.5	3.5	2.8	4	2.2	2.8	2.2	0	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-2.52	4.69	4.2	3	0	0	2.3	2.3	0	0	3.4	3.6	0	3.4	0	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.03	-2.84	2.7	0	3.4	3.4	3.1	2.1	2.1	2.7	2.7	2.1	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.06	-0.91	3.6	3.1	2.5	2.5	4	3.5	0	1.8	2.5	2.8	1.8	0	0	0	3.1	0	0	0
E8.25	E825_NMP	NMP	-2.99	3.12	3.6	4	0	0	2.3	0	0	0	2.3	4	0	0	2.3	0	3.6	0	0	0
E8.25	E825_NMP	NMP	-2.72	1.19	4.5	3.1	3.6	3.6	3.1	3.6	1.7	1.7	2.9	1.7	0	0	0	0	3.6	0	0	0
E8.25	E825_NMP	NMP	-0.5	-1.39	2.8	3.6	2.8	2.8	3.1	3.6	3.4	3.4	2.1	0	0	0	0	0	3.1	0	2.1	0
E8.25	E825_NMP	NMP	2.82	0.88	1.9	2.5	2.9	2.9	1.9	3.7	2.5	0	0	0	0	0	0	0	2.5	0	1.9	0
E8.25	E825_NMP	NMP	4.37	-0.09	0	3.3	3.3	3.3	3.6	4.2	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.66	3.75	3.9	0	3.8	3.8	2.2	3.5	2.9	0	2.9	0	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-2.5	2.01	4	2.8	2.8	2.8	3.7	3.7	0	0	0	3.7	0	0	0	0	3.7	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.26	-2.18	0	0	3.5	3.5	0	0	3.7	3	2.6	0	2	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	1.08	3.3	3.6	3.9	2.6	2.6	3.3	3.6	2.6	2.6	3.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.4	-2.79	3.6	0	2.5	2.5	3.2	3.6	0	0	4.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.44	-0.19	4.1	3.2	3.2	3.2	2.6	0	3.9	0	0	3.6	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.58	-3.5	2.6	2	3	3	0	2	3.3	2.6	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.69	-3.42	2	2	3.3	3.3	3.9	0	0	2	3	2	0	0	0	0	0	2	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.23	0.21	2.2	0	2.9	2.9	3.9	2.2	0	0	3.2	0	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-3.6	0.57	4.6	2.1	0	0	3.4	2.7	0	2.1	3.4	3.4	2.1	0	0	0	3.4	2.1	0	0
E8.25	E825_NMP	NMP	-4.62	0.41	3.9	3.2	2.6	2.6	4.1	4.3	0	3.9	3.2	3.6	0	0	0	0	4.1	0	0	0
E8.25	E825_NMP	NMP	-1.63	-0.38	3	0	3	3	3.4	3	0	3	0	3	0	0	0	2.3	3	0	0	0
E8.25	E825_NMP	NMP	-1.3	3.19	4.5	3.2	0	0	3.2	2.2	0	2.2	3.5	2.2	2.2	0	0	0	2.2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.61	-2.7	3.5	2.6	3.7	3.7	3.7	3	2	0	3.5	2	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	4.64	0.55	3.3	0	3.8	3.8	3.6	3.3	2.3	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.61	0.15	3.5	0	3.5	3.5	3.3	2.9	2.2	0	2.9	0	0	0	0	0	2.9	0	0	0
E8.25	E825_NMP	NMP	-1.93	3.32	3.9	2.7	3.4	3.4	2.7	3.4	0	0	3.4	2.1	0	0	0	0	2.7	0	0	2.1
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.46	-3.37	0	0	2.9	2.9	2.2	0	2.9	0	2.9	0	0	0	0	0	0	0	2.2	0
E8.25	E825_NMP	NMP	0.86	3.57	3.8	2.3	3.6	3.6	3.6	3.3	0	0	2.9	2.3	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-5.55	-0.54	3.8	3.1	0	0	2.1	2.1	0	3.4	2.7	4.5	0	0	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	-2.33	1.68	3.1	3.1	3.1	3.1	2.4	2.4	1.8	2.4	3.3	2.4	0	0	0	0	2.4	0	0	0
E8.25	E825_NMP	NMP	-2.67	-2.72	2	2.6	2	2	4	3.2	2.6	0	3.6	3.4	0	0	0	0	2.6	0	0	0
E8.25	E825_NMP	NMP	-2.94	4.32	4	4.3	0	0	2.7	0	0	0	0	3.8	0	2.7	0	3.4	3.8	2.7	0	0
E8.25	E825_NMP	NMP	-1.88	2.18	4	1.7	3.5	3.5	2.7	3.4	0	0	3	2.7	0	0	0	0	3.2	0	0	0
E8.25	E825_NMP	NMP	-3.57	-0.06	4.2	3	3	3	3.4	3.4	0	3.7	3.7	3.7	0	0	0	0	4.5	0	0	0
E8.25	E825_NMP	NMP	-2.81	-0.38	3.5	3.9	3.5	3.5	3.5	2.8	2.8	2.8	3.5	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.84	1.73	3.7	3.2	4.2	4.2	3.2	3.7	0	0	2.8	2.2	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.85	3.54	3.8	0	0	0	2.3	2.3	0	0	0	4	0	0	0	0	2.9	2.3	0	0
E8.25	E825_NMP	NMP	0.44	-1.93	4.4	2.8	3.5	3.5	3.7	4.4	3.5	2.2	2.2	2.2	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.83	0.35	3.7	2.4	3	3	2.4	3	0	0	3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.03	-3.46	4	2	2.6	2.6	3.2	3.5	0	2.6	3	0	0	0	2	0	2	2	0	0
E8.25	E825_NMP	NMP	1.04	-2.04	3.8	3.6	2.7	2.7	3.8	2.7	0	2.1	3.4	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.75	2.81	4.2	2.1	2.8	2.8	3.1	0	0	2.1	3.4	3.1	0	0	0	0	3.1	0	0	0
E8.25	E825_NMP	NMP	-1.93	4.02	3.8	3.2	3.6	3.6	3.6	2.5	0	2.5	3.8	0	0	3.2	0	0	2.5	0	0	0
E8.25	E825_NMP	NMP	0.68	2.15	3.1	0	2.7	2.7	2.1	2.1	0	0	3.1	0	0	0	0	0	0	2.1	0	0
E8.25	E825_NMP	NMP	3.44	3.37	4.1	2	3	3	3.3	3.5	0	2	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-3.72	-1.46	4	3.5	2.8	2.8	3.5	3.2	0	3.2	3.2	2.2	0	2.2	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-2.45	5.84	3.4	0	2.9	2.9	2.6	3.2	1.9	2.9	2.6	0	0	2.6	0	0	0	2.9	0	0
E8.25	E825_NMP	NMP	-1.26	-0.51	4.1	4	3.3	3.3	3.3	4.5	2.3	3.3	2.9	2.3	0	0	0	0	3.3	0	0	0
E8.25	E825_NMP	NMP	1.18	2.43	4	0	2.9	2.9	3.3	4	2.3	2.3	3.3	0	0	0	0	0	3.6	0	0	0
E8.25	E825_NMP	NMP	1.92	-0.54	3.2	0	0	0	3.5	3.5	0	2.2	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.06	-0.39	2	0	3.5	3.5	4	0	0	0	2.6	2	0	0	0	0	2	2	0	0
E8.25	E825_NMP	NMP	0.05	-0.89	4.1	2	0	0	3.5	2.6	2.6	2	3.5	2	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.46	-2.33	3.8	2.5	2.8	2.8	3.1	3.5	1.8	2.5	3.3	2.5	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-0.57	-0.85	3.8	3.1	2.7	2.7	2.1	2.7	0	0	2.1	0	0	2.1	0	0	2.7	2.1	0	0
E8.25	E825_NMP	NMP	0.81	0.39	3.3	2	2	2	3.8	0	0	0	2.6	2	0	0	0	0	2	0	2	0
E8.25	E825_NMP	NMP	-2.07	-1.32	3.7	4	0	0	0	3.3	2.7	2.7	3.3	2.7	0	0	0	0	2.7	0	0	0
E8.25	E825_NMP	NMP	-5.87	-0.06	3.7	0	0	0	3	2.6	0	2.6	3.8	4.6	2	0	2	2	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.81	-0.36	1.8	2.8	3.1	3.1	2.8	3.3	1.8	2.4	2.8	0	0	0	0	0	1.8	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.85	-1.54	3	3.2	0	0	3.9	3	3	3	3	0	0	0	0	0	0	2	0	0
E8.25	E825_NMP	NMP	4.03	-0.93	3.7	2	4.1	4.1	3	0	2	3.3	3	2.6	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-4.86	-1.84	3.8	3.3	0	0	0	3.6	0	2.9	3.6	2.9	0	0	0	0	3.6	0	0	0
E8.25	E825_NMP	NMP	4.37	2.84	3.5	3	3	3	3	2	2	0	3.3	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.52	-2.43	3.4	2.7	3.6	3.6	3.8	3.4	3.1	2.7	3.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.3	2.26	3.3	0	3	3	3	2	2.7	2	2.7	0	0	0	0	0	2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.27	-3.31	0	0	3.3	3.3	2	0	3.3	2.7	3.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.25	3.22	2.9	0	0	0	2.9	3.5	0	0	0	0	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-2.49	-1.01	3.3	3	3.5	3.5	3.6	2.6	0	0	2.6	2	0	0	0	0	3.8	0	0	0
E8.25	E825_NMP	NMP	1.3	0.68	3.3	0	0	0	4	0	2.3	0	2.3	2.3	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-5.04	-0.98	3.5	2.2	2.9	2.9	3.5	3.5	1.6	1.6	1.6	2.2	2.2	0	0	1.6	3.4	1.6	0	0
E8.25	E825_NMP	NMP	-1.25	3.12	4.3	3.2	3.2	3.2	3.5	3.6	2	2	3	0	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	0.83	3.29	3.3	0	4.2	4.2	2.6	2.6	3.3	2.6	2.6	0	0	0	0	0	3.9	0	0	0
E8.25	E825_NMP	NMP	0.37	3.07	3.2	2.8	3.2	3.2	3.7	2.8	2.2	2.8	3.2	2.8	0	0	0	0	3.2	0	0	0
E8.25	E825_NMP	NMP	-2.29	2.55	3.4	3.4	3.8	3.8	0	0	0	0	2.7	4.9	0	0	0	0	4.3	0	0	0
E8.25	E825_NMP	NMP	0.06	2.22	2.8	2.8	3.2	3.2	3.8	2.8	2.1	0	2.8	2.1	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.58	4.94	2.9	1.7	3.1	3.1	2.3	1.7	2.6	1.7	0	0	0	0	0	0	1.7	0	0	1.7
E8.25	E825_NMP	NMP	-3.26	-1.5	4.2	3.4	3.4	3.4	3.8	2.7	0	2.1	3.1	3.1	0	0	0	0	3.9	0	0	0
E8.25	E825_NMP	NMP	-0.27	3.88	4.1	3.6	2.3	2.3	3.3	2.3	0	2.3	2.3	2.3	0	0	0	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.08	-2.53	2.9	0	2.2	2.2	2.9	0	0	2.9	2.9	0	2.2	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.62	-1.8	2.7	3	2	2	3.7	3.5	0	3	2.7	0	0	0	0	0	3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.83	-3.15	3.6	2.7	3.6	3.6	3.7	3.1	2.1	3.1	3.1	0	2.1	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	3.52	1.07	3.9	2.3	3	3	3.9	3	2.3	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.13	-2.55	2	0	4	4	2	3	3.2	2.6	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-0.21	3.22	3.5	3	3.3	3.3	3	3.3	0	2	3.5	3.5	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	0.07	2.82	3.5	0	3.5	3.5	2.5	2.5	2.5	0	3.5	3.1	0	0	0	0	3.5	0	0	0
E8.25	E825_NMP	NMP	-1.24	2.37	4.1	3.1	0	0	3.1	3.7	0	3.1	3.1	2.4	0	0	0	0	3.7	0	0	0
E8.25	E825_NMP	NMP	1.36	2.79	4.4	2.8	0	0	2.8	4.2	0	0	3.9	0	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	1.75	0.37	0	0	2	2	3	2	2	0	3.7	0	2	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.04	0.97	2.8	2.8	2.8	2.8	3.7	2.2	0	2.8	3.2	2.2	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	-0.66	-1.51	3.5	3.5	2.8	2.8	3.3	1.8	1.8	1.8	2.8	2.8	0	0	0	0	0	0	0	2.8
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.03	0.48	3.1	0	3.8	3.8	0	3.1	0	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.99	3.28	3.7	3.8	0	0	2.6	2.6	0	2.6	3.3	3	0	0	0	0	3.3	2	0	0
E8.25	E825_NMP	NMP	1.74	0.87	3.1	3.1	3.4	3.4	3.4	3.6	0	2.1	3.1	0	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	2.98	-2.07	3.6	2	4.2	4.2	3.5	3.2	2	2.6	0	0	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	2.15	1.57	2.8	0	2.8	2.8	3.8	4.1	0	0	0	0	0	2.8	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.51	3.23	3.2	3.7	2.2	2.2	3.5	0	2.8	2.8	3.5	0	0	0	0	0	2.2	0	0	0
E8.25	E825_NMP	NMP	1.25	3.66	4.1	2.3	3.3	3.3	3.6	2.3	2.3	2.9	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.45	-1.67	3.9	3.4	3.4	3.4	3.4	3.7	0	0	3.7	0	0	0	0	0	2.3	0	0	0
E8.25	E825_NMP	NMP	0.41	3.22	3.4	0	3	3	3.4	3	3	3.6	2.3	2.3	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.47	-0.61	3.5	2.7	3.2	3.2	3	3.5	2.7	2.7	3.4	1.7	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.11	0.05	3.1	2.1	3.1	3.1	3.1	3.1	2.1	2.1	2.7	2.1	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	-0.49	-0.74	3.7	0	2.6	2.6	3.4	3.2	1.9	1.9	2.9	0	0	0	0	0	0	2.6	0	0
E8.25	E825_NMP	NMP	0.65	3	3.3	3.3	3.6	3.6	2.3	4.2	2.3	0	2.3	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.43	-3.46	2.5	2.1	3.2	3.2	2.9	3.2	2.7	0	2.1	0	0	0	0	0	1.5	0	0	0
E8.25	E825_NMP	NMP	-0.95	-1.94	4.1	3.3	3.5	3.5	3.5	1.8	2.5	1.8	3.6	0	0	0	0	0	2.5	0	0	0
E8.25	E825_NMP	NMP	0.58	-1.05	3	0	3.6	3.6	3	3.2	0	2	2	0	0	0	0	0	2	0	0	0
E8.25	E825_NMP	NMP	-5.44	-0.45	3.2	1.9	0	0	3.7	3.4	2.5	3.2	2.5	4	2.5	0	0	0	4.7	0	0	0
E8.25	E825_NMP	NMP	0.72	2.66	3.2	2	3.6	3.6	3.4	3.2	0	3.2	3.4	0	0	0	0	0	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.46	-1.81	3	2	0	0	0	3	2.6	3.5	2	0	0	0	0	0	2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.02	-3.55	2.5	0	0	0	3.8	2.5	0	2.5	3.8	0	0	0	0	0	2.5	2.5	0	0
E8.25	E825_NMP	NMP	-1.06	3.42	4.6	0	3	3	4.3	3	0	0	3	4.1	0	0	0	0	3	0	0	0
E8.25	E825_NMP	NMP	-3.03	1.34	4.4	3.3	3	3	2.3	3	0	2.3	2.3	3	0	0	0	0	3.6	0	0	0
E8.25	E825_NMP	NMP	-3.55	1.08	3.6	3.6	2.8	2.8	2.8	2.8	0	2.8	2.1	4.5	0	0	2.1	0	2.8	2.1	2.1	0
E8.25	E825_NMP	NMP	2.4	1.89	2.3	0	2.9	2.9	3.6	3.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-2.41	5.59	3.9	3.4	0	0	0	3.1	2.1	0	2.7	2.1	0	2.7	0	0	4	2.7	0	0
E8.25	E825_NMP	NMP	-0.19	1.21	3.8	3.2	2.6	2.6	3.2	3.2	2	2	3	3.8	0	0	0	0	2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.61	-1.41	3.8	2.2	3.3	3.3	3.8	2.9	3.5	0	3.3	2.2	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.69	0.85	3.4	0	3.1	3.1	2.1	2.8	2.1	0	3.6	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.05	-2.19	4.8	2.9	4.2	4.2	0	3.5	3.5	0	0	0	0	0	0	0	2.9	0	0	0
E8.25	E825_NMP	NMP	-2.94	4.96	3.4	2.1	0	0	3.2	3.2	0	2.1	2.8	2.1	0	2.1	0	0	2.1	2.1	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.67	-2.29	2.1	0	3.6	3.6	3.1	2.7	3.1	2.7	3.4	2.1	0	0	0	2.1	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.48	-2.62	0	0	3.4	3.4	2.1	2.1	3.1	3.4	0	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	3.86	1.55	3.8	2.1	3.6	3.6	3.1	2.7	2.1	3.1	2.7	0	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	1.37	2	4.3	4.1	3.9	3.9	3.3	3.5	2.2	2.9	2.2	2.2	0	0	0	0	0	2.2	0	0
E8.25	E825_NMP	NMP	-2.37	0.56	3.8	2.8	0	0	3.4	0	0	2.8	4.1	0	0	0	0	0	2.8	0	0	0
E8.25	E825_NMP	NMP	-2.64	-2.13	3.4	3.6	1.9	1.9	4.1	3.6	0	1.9	1.9	2.5	0	0	0	0	1.9	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.14	-0.14	3.2	2.2	3.2	3.2	2.2	2.2	0	2.2	3.5	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	0.97	-1.01	3	3.5	3.5	3.5	3	3.5	2	2.7	2.7	0	0	0	0	0	3	2	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.98	-1.79	2.2	0	2.2	2.2	3.7	2.8	3.7	3.2	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	2.51	1.01	3.5	0	3.9	3.9	3.3	3.3	2.9	2.2	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_NMP	NMP	-1.54	2.79	3.1	0	3.1	3.1	3.4	2.1	0	2.1	2.1	3.1	2.1	0	0	2.1	3.9	0	0	0
E8.25	E825_NMP	NMP	-3.7	0.44	4.1	2.7	2.1	2.1	3.1	0	0	0	3.4	3.8	0	0	0	2.1	3.6	0	2.1	0
E8.25	E825_NMP	NMP	0.04	2.5	3.7	2.2	2.8	2.8	3.7	3.2	2.8	2.2	2.8	2.2	0	0	0	0	2.2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.9	-0.85	4.2	2.1	3.4	3.4	3.8	3.4	3.2	2.1	3.2	0	0	0	0	0	2.1	0	0	0
E8.25	E825_NMP	NMP	2.92	-1.85	3.7	0	3.6	3.6	3.3	3.3	2.7	1.5	2.7	0	0	0	0	0	0	2.4	0	0
