day	Anno	celltype	UMAP_1	UMAP_2	marker:T	marker:Noto	up:Foxj1	up:T	up:Noto	up:Jund	up:Mterf4	up:Meox1	up:Rfx3	up:Ebf1	up:Rfx2	up:Dmrtb1	down:Sox17	down:Gsc	down:Lhx1	down:Gata6	down:Otx2	down:Pa2g4	down:Hhex	down:Zfp706
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.21	-5.93	2.3	0	0	2.3	0	2.3	0	1.7	0	1.7	0	0	0	2.7	2.7	0	2.3	4.5	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.32	3.14	1.6	0	0	1.6	0	3.2	1.6	0	0	0	0	0	4	1.6	3.3	3.3	0	4.4	2.1	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.86	-3.4	2	0	0	2	0	2	0	0	0	2.6	0	0	0	3	4	2	2.6	3.8	2	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.14	-3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	4.5	2	2	3.7	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.42	1.71	0	0	0	0	0	2.1	0	0	0	0	0	0	4.8	4.3	3.1	0	2.7	4	3.4	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.37	-5.54	0	0	0	0	0	3.1	0	0	0	0	0	0	4	2.7	3.3	0	3.7	4.3	2.1	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.82	3.02	0	0	0	0	0	0	1.9	0	0	0	0	0	4.5	3.4	3.7	2.9	2.5	3.6	1.9	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.13	-1.4	2.3	0	0	2.3	0	0	1.7	0	0	0	0	0	4.8	4.1	3.5	3	3.4	4.1	1.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.68	1.91	0	0	0	0	0	2.1	1.6	0	0	0	0	0	5.6	2.1	3.6	2.1	0	4.2	3	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.25	2.79	4.1	0	0	4.1	0	2.6	2	0	0	0	0	0	0	2.6	4.2	3.3	3.7	2.6	3.5	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.41	0.43	3.1	0	0	3.1	0	2.5	0	0	0	0	0	0	3.3	2.5	3.1	2.5	2.5	4.5	1.8	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.63	0.63	2.4	0	0	2.4	0	2.4	0	0	0	0	0	0	4.5	3.8	3.1	3.4	3.4	4.1	3.4	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.53	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	2.8	3.9	2.8	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.5	0.57	3.6	0	0	3.6	0	0	0	0	0	0	0	0	2.5	4.1	3.2	0	3.6	4.3	2.5	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.65	1.42	2	2	0	2	2	2	0	0	0	0	0	0	0	4.1	4.4	2.6	3.5	4	3.3	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.19	1.19	2	0	0	2	0	2	2	0	0	0	0	0	5	3.3	2.6	2	2.6	3.8	3.3	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.12	-1.91	2.4	0	0	2.4	0	2.4	1.8	0	0	0	0	0	1.8	3.4	3.4	1.8	1.8	3.8	1.8	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.38	0.18	2.9	0	0	2.9	0	2.5	0	0	0	0	0	0	4.6	3.9	4.1	2.9	2.5	3.6	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.77	-0.43	2.7	0	0	2.7	0	1.9	0	0	1.3	0	0	0	4.2	2.9	3.8	2.5	2.9	4.5	3.2	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.03	3.31	0	0	0	0	0	3.2	0	0	0	0	0	0	5.1	0	2.6	2.6	2.6	4.3	0	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.39	-1.8	0	0	0	0	0	2.3	0	0	0	0	0	0	5.3	2.9	3.5	3.3	3.1	4.2	3.1	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.11	3.16	0	0	0	0	0	2.8	0	0	0	0	0	0	4.7	2.8	2.4	1.8	1.8	4.2	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.52	3.29	0	0	0	0	0	3.3	2	0	0	0	0	0	4.2	2.6	2	0	2	3.7	2	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5	-2.12	0	0	0	0	0	0	2.4	0	0	0	0	0	0	3.6	3.6	2.8	2.8	4.1	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.95	-1.45	2.9	0	0	2.9	0	2.9	0	0	0	0	0	0	0	0	2.9	2.9	3.6	3.6	2.9	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.68	0.52	2.2	0	0	2.2	0	2.8	0	0	0	0	0	0	3.4	3.2	3.2	2.8	3.2	3.7	2.2	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.57	-0.63	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	0	2.8	2.8	0	3.4	3.8	0	2.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.21	-5.03	0	0	0	0	0	1.8	1.8	0	0	0	0	0	0	0	1.8	0	3.5	4.2	0	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.04	2.6	0	0	0	0	0	0	3	0	2.4	0	0	0	5.4	2.4	3.4	2.4	2.4	3.9	2.4	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.22	1.24	3.7	0	2.2	3.7	0	3.2	0	0	0	0	0	0	0	2.8	0	0	3.2	4.7	3.2	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.92	-3.11	3.7	0	0	3.7	0	1.8	0	0	0	0	0	0	0	3.7	3.7	1.8	2.4	4.1	0	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.52	-1.39	0	0	0	0	0	2.8	0	0	0	0	0	0	5	3.1	3.8	1.8	1.8	4.1	2.4	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.58	-1.26	4	0	0	4	0	2.8	1.8	0	0	0	0	0	0	3.3	3.8	2.4	3	4.4	2.4	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.04	-5.83	1.3	0	2.2	1.3	0	2.8	1.3	0	0	0	0	0	0	2.2	0	0	1.9	4.3	0	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.1	3.04	0	0	0	0	0	0	0	0	0	0	0	2.1	4.4	2.1	3.4	0	3.1	4.2	3.6	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.52	3.62	0	0	0	0	0	3	0	0	0	0	0	0	3.7	3.5	2	3.3	2	4.6	2.6	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.7	4.59	3.4	0	3.1	3.4	0	2.7	2.1	0	0	0	0	0	0	3.1	3.4	0	3.4	3.8	3.6	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.24	-5.42	0	0	0	0	0	0	1.5	0	1.5	0	0	0	0	2.9	2.9	1.5	2.5	4.3	0	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.71	-1.87	3.4	0	0	3.4	0	2.7	0	0	0	0	0	0	2.7	3.8	3.8	3.8	2.7	4.3	0	4.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.27	1.08	0	0	0	0	0	2	2	0	0	0	0	0	3.7	2	3	3.5	2	4.4	2.6	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.1	2.49	4.4	0	3.5	4.4	0	2.4	1.8	0	1.8	0	1.8	0	1.8	1.8	4	3.6	3.3	4	2.8	3.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.67	-5.46	2.7	0	1.5	2.7	0	2.9	1.5	0	0	0	0	0	2	3.2	3.1	2	2	4.2	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.06	-2.02	0	0	0	0	0	2.3	0	0	0	0	0	0	1.7	3.8	2.9	2.9	3.6	4.4	2.3	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.54	0.64	3.8	1.7	0	3.8	1.7	3	2.7	0	0	0	0	0	0	3.2	3.2	2.3	3	3.9	3.9	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.43	-0.97	3.5	0	0	3.5	0	2.6	2	0	0	0	0	0	4.5	3.9	3.9	2.6	3	3.7	2	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.88	0.06	0	0	0	0	0	0	2	0	0	0	0	0	4.1	4.4	4.3	2.6	3.3	4.5	2	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.71	-3.95	1.8	0	1.3	1.8	0	3	0	0	0	0	0	0	3.4	2.6	3.8	2.4	2.9	3.2	2.8	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.72	-3.1	2.1	0	0	2.1	0	0	0	0	0	0	0	0	2.1	4.1	2.7	2.7	3.3	4.4	0	2.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.33	-1.37	2.5	0	0	2.5	0	3	0	0	0	0	0	0	4.7	3.4	3.5	2.5	2.2	3.8	3.5	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.61	-1.12	3.1	0	0	3.1	0	2.5	1.9	0	0	0	0	0	4.5	3.3	3.1	2.5	3.3	4.1	4.1	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.68	-2.12	0	0	0	0	0	0	1.8	0	0	0	0	0	0	3.5	3.3	1.8	3.3	3.5	1.8	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.81	0.58	1.6	0	0	1.6	0	1.6	1.6	0	0	0	0	0	5.1	2.2	3.3	2.8	3	4.5	3.2	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.86	2.68	0	2.2	3.2	0	2.2	3.5	2.2	0	0	0	0	0	0	0	0	0	2.2	3.7	0	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.71	3.88	0	0	3.9	0	0	3.4	2.1	0	2.1	0	0	2.1	0	0	0	0	2.1	3.6	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.99	-0.14	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	5.1	3.2	4	2.2	0	4.2	3.2	3.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.5	-1.65	1.5	0	0	1.5	0	0	0	0	0	0	0	0	4.8	3.5	3	3.3	3.4	3.9	2.4	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.19	-4.8	1.7	0	0	1.7	0	2.9	0	0	0	0	0	0	4	3.3	3.1	2.3	2.6	3.8	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.75	-4.86	1.7	0	0	1.7	0	2.3	0	0	0	1.7	0	0	2.3	3.3	2.9	0	2.6	3.8	3.4	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.13	0.21	0	0	0	0	0	3.3	0	0	0	0	0	0	4.8	3.6	3.5	0	3.1	4.3	3.9	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.92	1.06	0	0	0	0	0	3.3	0	0	0	0	0	0	4.2	2.6	3.5	3.5	2.6	3.9	2.6	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.6	-1.95	1.7	0	0	1.7	0	1.7	0	0	0	1.7	0	0	1.7	4	3.6	1.7	2.7	3.4	3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.28	0.17	3	0	2.3	3	0	2.3	0	0	0	0	0	0	2.3	3.6	4.2	3	3.6	4.2	3	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.69	2.16	2.9	0	0	2.9	0	2.9	0	0	0	0	0	0	4.6	3.5	3.5	2.9	3.5	0	2.9	2.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5	-0.48	1.8	0	0	1.8	0	2.7	0	0	0	0	0	0	4.5	3.4	2.7	3.2	2.4	4.2	3	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.15	-1.51	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	0	3.2	2.8	2.8	3.2	3.2	2.2	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.88	2.76	0	0	0	0	0	2	0	0	0	0	0	0	5.3	3.7	3.5	3.3	2.7	4.3	3.1	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.61	2.15	1.8	0	0	1.8	0	0	0	0	0	0	0	0	5	3.1	3.6	3.1	2.8	4	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.67	2.9	2	0	3	2	0	3.8	2	0	0	0	0	0	0	3.3	0	0	2	4.2	2	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.13	2.18	0	0	0	0	0	3.4	0	0	0	0	0	0	4.4	3.6	3.4	2.1	3.9	4.3	3.6	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.36	-5.82	0	0	0	0	0	2.7	0	0	0	0	0	0	4.8	2.9	3	2.5	2.7	4.3	1.9	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.67	-4.53	1.4	1.4	1.9	1.4	1.4	1.9	1.9	0	0	0	0	0	0	2.3	3.2	2.5	1.9	4.1	1.9	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.51	-1.99	2.6	0	0	2.6	0	1.9	0	0	0	0	0	0	0	0	3.6	1.9	2.9	4.1	3.2	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.59	-2.83	3.2	0	0	3.2	0	0	0	0	0	0	0	0	3.4	4.1	3.8	3.2	4	4.2	1.9	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.9	-3.44	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	3.4	3.9	3.1	2.1	2.1	2.7	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.82	-0.2	0	0	0	0	0	2.6	0	0	0	0	0	0	4.2	3.7	3.7	2.6	0	4	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.93	2.26	4.1	2.6	2	4.1	2.6	3.5	0	0	2.6	0	0	0	0	3.5	2	0	2	4.1	0	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.39	3.86	1.5	0	0	1.5	0	2.1	2.1	0	0	0	0	0	4.7	2.1	3.7	2.7	1.5	4.7	2.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.29	-0.7	2.4	1.8	2.4	2.4	1.8	2.4	1.8	0	0	0	0	0	0	3.4	3	0	2.4	4.2	2.7	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.13	-2.79	1.7	0	1.7	1.7	0	3	1.7	0	0	0	0	0	0	3.5	4.1	2.7	3.5	4.4	2.3	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.75	1.67	0	0	0	0	0	2.5	0	0	0	0	0	0	4.4	3.4	3.4	3.5	2.5	4	3.8	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.32	-2.84	2.7	0	0	2.7	0	0	0	0	0	0	0	0	0	2.7	2.7	0	0	2.7	0	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.57	0.34	3.4	1.9	2.5	3.4	1.9	2.5	1.9	0	0	0	0	0	0	2.5	4	0	2.5	4.1	3.6	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.54	3.7	0	0	0	0	0	2.5	0	0	0	0	0	0	5.2	3.2	0	2.5	0	3.9	0	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.13	1.4	0	0	0	0	0	0	0	0	0	0	0	0	5.1	4	2.5	1.9	3.2	4.5	0	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.07	-0.58	3.6	0	2.5	3.6	0	2.5	2.5	0	0	0	0	0	0	3.6	0	0	0	4.7	0	4.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.7	-5.39	2.7	0	0	2.7	0	2.7	2	0	1.5	0	0	0	0	1.5	2.7	0	2.7	4.3	2.4	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.54	-0.76	0	0	0	0	0	2.9	0	0	0	0	0	0	4.6	2.9	3.2	3.2	3.2	2.6	2.6	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.92	-2.9	2.9	0	0	2.9	0	2.9	1.9	0	0	0	0	0	0	3.8	3.5	2.5	3.1	4.1	3.4	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.11	-3.31	0	0	0	0	0	0	0	0	0	0	0	0	2.4	4.1	4.5	3.5	2.4	3.8	2.4	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.23	-2.19	2	0	0	2	0	0	2.6	0	0	0	0	0	0	3.7	4.1	0	3.7	4.7	2	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.48	2.79	0	0	3.6	0	0	3	2.6	0	0	0	0	0	0	0	0	0	3	4.3	0	2.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.23	-1.09	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1	3.9	3.6	2.7	3.1	3.3	2.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.65	-5.79	0	0	0	0	0	3.1	2	0	0	0	0	0	3.6	2.3	0	0	2.3	4.3	1.4	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.19	3.71	2.5	0	0	2.5	0	1.9	1.9	0	0	0	0	0	5.1	1.9	3.4	0	1.9	4.4	3.5	2.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.87	-6.31	3	0	0	3	0	3.2	2.5	0	0	0	0	0	0	3	2.8	1.6	2.1	4.2	2.1	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.81	-2.82	2.5	0	0	2.5	0	1.8	0	0	0	0	0	0	0	3.8	3.1	1.8	2.5	4.6	0	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.68	-6.25	0	0	0	0	0	2.8	0	0	0	0	0	0	4	1.6	1.6	2.2	2.6	4.3	2.2	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.43	4.33	0	0	2.1	0	0	3.1	2.1	0	2.1	0	0	0	0	0	0	0	2.1	3.8	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.13	-2.05	0	0	0	0	0	2.9	0	0	1.9	0	0	0	4	3.6	4.4	2.5	3.4	4.4	2.9	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.24	3.16	0	0	0	0	0	2.3	0	0	0	0	0	0	3.6	0	0	0	2.3	4.4	2.3	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.14	3.2	3.9	2.1	3.1	3.9	2.1	3.1	0	0	2.1	2.1	0	0	0	2.1	2.1	0	2.1	3.3	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.71	0.85	0	0	0	0	0	2.7	0	0	0	0	0	0	0	3.3	2.7	2.7	0	4	0	2.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.33	0.7	2.1	0	0	2.1	0	2.1	2.1	0	0	0	0	0	5	3.1	4.4	3.8	3.1	4.1	3.4	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.1	-3.11	3.7	0	0	3.7	0	0	0	0	0	0	0	0	0	3.9	3.9	2.4	0	3.7	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.17	-5.94	0	0	0	0	0	2.7	0	1.5	0	0	0	0	3.1	2.7	2.4	2.4	2.9	3.6	1.5	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.22	2.18	3.1	0	2.1	3.1	0	2.7	0	0	0	0	0	0	0	0	3.6	2.7	3.8	3.6	3.4	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.44	-0.57	0	0	0	0	0	2.9	0	0	0	0	0	0	4.4	3.1	3.8	1.7	3.4	4	2.3	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.94	2.42	3.4	0	0	3.4	0	2.7	2.1	0	0	0	0	0	3.8	3.9	3.9	0	3.4	4.1	3.6	3.4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.29	-5.21	0	0	0	0	0	2.1	1.5	0	0	0	0	0	2.5	1.5	2.7	2.1	2.9	4	2.5	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.2	-5.3	2.7	0	0	2.7	0	3.2	0	0	0	0	0	0	4.7	3.3	3	2.4	3.3	3.9	2.7	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.98	3.68	4.2	2.2	2.2	4.2	2.2	2.9	3.3	0	2.2	0	0	0	0	3.8	3.9	2.9	2.2	3.3	3.3	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.18	0.57	4	2.5	0	4	2.5	0	0	0	0	0	0	0	0	3.2	2.9	0	3.4	4.3	2.9	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.13	-5.78	2.1	0	0	2.1	0	2.1	2.6	0	0	0	0	0	1.2	2.7	2.9	1.2	2.7	4.2	0	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6	4.05	0	0	0	0	0	0	0	0	0	0	0	0	4.6	2.6	3.3	2.6	0	3.6	0	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.02	1.83	3.2	0	0	3.2	0	3.2	0	0	2	0	0	0	2.6	4	3.6	2.6	2	3.5	4.1	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.57	3	2.8	0	2.2	2.8	0	2.8	0	0	0	2.2	0	0	0	2.8	2.2	2.2	2.8	4.2	3.2	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.53	-1.16	0	0	0	0	0	3.1	0	0	0	0	0	0	0	3.1	0	0	3.1	4.1	0	4.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.31	-2.36	3.1	0	0	3.1	0	2.4	0	0	0	0	0	0	0	2.8	4.3	2.4	3.7	4.1	2.4	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.91	1.76	2.6	3	2	2.6	3	0	0	0	0	0	0	0	0	4.1	3.4	2	3.4	4	2	2.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.57	2.12	2.1	0	3.1	2.1	0	3.1	2.1	0	0	0	0	0	0	3.1	2.1	0	2.1	3.8	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.21	2.17	3.6	2.7	3.9	3.6	2.7	3.1	2.1	0	0	0	0	0	0	3.1	0	2.1	2.7	3.4	2.1	4.2
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.8	2.47	0	0	0	0	0	2.4	0	0	0	0	0	0	4.7	2.8	3.6	0	3.7	4.6	2.4	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.59	-4.48	2.9	0	1.5	2.9	0	1.5	2.1	0	2.1	0	0	0	0	3.6	3.5	2.5	2.7	4.2	2.1	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.39	2.71	1.9	0	2.5	1.9	0	2.5	1.9	0	0	0	0	0	0	0	0	0	2.9	4.3	0	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.29	2.89	0	0	0	0	0	0	0	0	0	0	0	0	4.1	3.4	4	3.4	1.9	3.9	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.32	-0.25	3.3	0	0	3.3	0	2.5	0	0	0	0	0	0	4.2	2.8	3.3	2.8	3.3	4.2	0	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.05	-1.14	3.3	0	0	3.3	0	0	0	0	0	0	0	0	3.7	3.3	4	3.3	2.6	4.4	0	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.28	4.08	2.7	0	0	2.7	0	3.1	0	0	0	0	0	0	5	2.7	2.7	3.1	0	3.9	3.1	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1	-2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	4.4	2.8	2.2	3.9	0	3.7
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.83	3.34	2.6	2	3	2.6	2	3.5	0	0	0	0	0	0	0	2	0	0	2	4.1	0	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.98	2.48	3.7	1.9	0	3.7	1.9	2.9	0	0	0	0	0	0	0	3.9	3.4	2.9	1.9	3.8	3.7	3.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.83	-0.77	0	0	0	0	0	1.8	0	0	0	0	0	0	4.8	2.4	3.9	3.6	1.8	4.1	3.1	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.36	1.41	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	3.3	4	2.3	2.9	4.2	2.9	2.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.7	2.05	0	0	3.7	0	0	3.1	2.1	2.1	0	0	0	0	0	0	0	0	0	3.7	0	3.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.67	-0.26	4.1	0	0	4.1	0	2.5	0	0	0	0	0	0	4.8	4.1	3.6	3.2	0	2.5	3.6	4.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.06	-2.55	2.3	0	0	2.3	0	2.7	0	0	0	0	0	0	0	3.8	3	1.7	2.3	4	2.3	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.67	3.97	1.8	0	0	1.8	0	1.8	0	2.8	0	0	0	0	5.3	1.8	0	1.8	2.8	3.6	2.5	3.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.07	1.89	4.1	1.8	0	4.1	1.8	0	0	0	1.8	0	0	0	2.5	3.9	3.8	0	2.5	3.5	4.2	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.37	2.47	0	0	0	0	0	3.5	0	0	0	0	0	0	4	0	2.8	0	2.8	3.7	2.8	3.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.24	3	3.7	0	3.9	3.7	0	4.3	0	0	2.2	0	0	0	0	3.9	2.2	0	2.2	2.8	3.2	3.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.24	2.46	0	0	0	0	0	2.8	0	0	0	0	0	0	4.7	0	3.8	2.8	2.8	4.7	0	4.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.23	-0.67	3.4	1.5	0	3.4	1.5	2	0	0	0	1.5	0	0	3.4	3.6	4.2	2	3.2	3.9	0	4
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.6	2.77	3.6	0	0	3.6	0	2.7	2.1	0	0	0	0	0	2.1	3.3	4.1	2.1	3.3	3.7	3.1	4.1
