day	Anno	celltype	UMAP_1	UMAP_2	marker:Bmp4	marker:Fzd4	up:Hand1	up:Foxf1	up:Msx2	up:Msx1	up:Etv2	up:Fos	up:Prdm6	up:Cdx2	up:Hoxb2	up:Hoxd1	up:Isl1	up:Prrx2	up:Irf1	up:Zfp703	down:Sp5	down:Lhx1	down:Mesp1	down:Mesp2	down:Pou5f1	down:Gsc	down:Sox4	down:Mixl1	down:Otx2	down:Eomes	down:Zic5	down:Irx5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.41	4.86	0	0	0	2.3	0	0	2.9	0	0	0	0	0	0	0	0	0	0	2.3	4.8	0	3.6	0	2.9	4	0	3.3	2.3	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.37	-0.37	0	0	2.8	0	2.4	2.8	1.8	0	0	0	0	0	0	0	0	0	3.8	3.8	4.7	3.3	4.2	1.8	3.6	4.2	1.8	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.45	0.86	0	0	4	1.7	2.7	1.7	5.6	0	1.7	0	0	0	0	0	0	0	0	1.7	5	0	3.3	1.7	1.7	3.5	1.7	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.12	-2.38	0	0	1.8	0	1.8	1.8	2.4	0	0	0	0	0	0	0	0	0	2.8	2.4	4.9	0	4.5	1.8	3.2	1.8	0	3.6	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.85	-1.8	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	3.2	2.2	4.8	2.2	4.1	2.8	2.8	4.3	0	2.8	0	2.2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.69	-2.8	0	0	2.2	0	2.2	3.5	1.6	0	1.6	0	0	0	0	0	0	0	1.6	3.2	4.5	1.6	3.8	0	2.2	3.5	0	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.63	-2.45	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	3.8	0	4.1	2.1	3.1	3.4	0	3.1	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.36	-0.32	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	2.7	2.9	4.6	0	4.1	2.9	3.3	3.5	1.7	2.9	0	1.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.83	0.13	0	0	0	0	0	1.9	0	1.9	0	0	0	0	0	0	0	0	3.2	3.9	4.9	4	3.9	0	2.5	3.2	2.5	2.5	1.9	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.16	1.88	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	4.9	3.7	4.2	3.7	2.7	3.7	0	3.3	3.1	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.19	2.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.5	5.3	3.1	4.3	2.5	3.1	4.7	0	3.5	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.43	2.55	0	0	0	0	2	2	0	2	0	0	2	2	0	0	0	0	3.5	3	4.6	2	3.8	2	3.9	4.2	0	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.75	1.45	0	0	3.3	3.3	0	3.3	4.6	0	0	0	2.1	0	0	0	0	0	2.1	3.1	2.7	0	3.3	0	3.6	4	0	3.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.14	-0.56	0	0	2.9	2.4	3.1	3.5	1.5	0	0	0	1.5	0	2.4	1.5	0	0	1.5	3.2	4.8	3.4	3.6	2.4	1.5	3.1	1.5	2.4	1.5	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.98	4.72	2	0	4.3	2.9	2	3.9	2	0	0	0	2	2	2	0	0	0	0	2	4.5	0	4.3	0	2	3.4	0	3.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.12	0.53	0	0	0	0	0	2.9	2.2	2.2	0	0	0	0	2.2	0	0	0	3.8	2.2	5.3	2.9	3.5	0	0	3.5	0	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.82	0.99	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	3.7	4	4.1	3.7	3.7	2.4	3.1	4.6	0	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.47	-1.17	0	0	2.5	0	1.9	0	2.5	0	0	0	0	0	0	0	0	0	0	3.7	4.5	0	2.9	2.9	2.5	3.7	1.9	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.23	-2.48	2.6	0	2.6	0	2.6	0	0	0	0	0	2.6	0	0	0	0	0	2.6	3.3	4.9	0	2.6	0	0	4.2	0	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.82	-0.96	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	3.4	1.9	4.7	3.5	4.2	1.9	3.4	3.5	1.9	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.92	2.47	1.9	0	1.9	0	2.9	1.9	2.6	0	0	0	1.9	0	2.9	0	0	1.9	1.9	3.4	5	0	2.9	2.6	1.9	2.9	1.9	1.9	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.17	-2.6	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	3.3	0	3.8	0	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.22	0.88	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	3.9	2.6	5.5	1.9	3.8	2.9	4.1	2.6	0	1.9	0	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.37	2.71	0	0	2.3	3.3	2.3	2.9	0	0	2.3	0	0	0	0	0	0	0	2.3	2.9	4	0	2.9	0	2.9	2.9	0	2.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.42	-0.47	0	0	0	0	0	2.3	0	0	2.3	0	0	0	2.3	1.7	0	0	2.3	2.7	4.9	2.9	3.7	2.3	3.3	2.3	0	2.7	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.19	-0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3.5	2.6	4.4	0	2.6	2	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.51	0.52	0	0	2.8	2.8	1.8	0	0	0	0	0	0	0	0	0	1.8	0	3.1	0	5.3	0	4.1	0	2.8	3.7	1.8	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.86	1.7	0	0	3.2	3.2	0	2.6	0	0	2	0	0	0	0	0	0	0	2.6	2.6	4.7	2	3	0	3	0	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.86	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	3.1	4.7	4.2	3.6	0	3.9	2.1	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.22	1.7	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3.4	4	5	2.3	3.4	2.3	3.7	3.7	2.3	2.3	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.98	2.24	0	0	1.9	0	2.6	3.4	1.9	0	0	0	0	0	0	0	0	0	1.9	0	4.6	1.9	3.9	0	3.2	3.4	0	3.2	1.9	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-6.06	2.49	0	0	0	0	1.9	0	1.9	0	0	1.9	0	0	0	0	0	0	3.6	0	5.2	2.5	4.3	0	2.9	1.9	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.27	-1.74	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3.1	5.2	3.5	4.6	0	3.9	0	0	2	2	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.76	-0.92	0	0	0	0	0	1.8	0	0	1.8	0	0	0	0	0	0	0	4.1	1.8	4.4	3	3.9	3.2	3.2	3.5	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.98	2.31	2.9	0	3.8	2.5	1.9	0	0	0	2.5	0	0	0	0	0	0	0	0	0	4.5	0	3.2	0	0	1.9	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.38	-0.5	0	0	0	0	0	0	1.8	0	1.8	0	0	0	0	1.8	0	0	0	3.1	3.7	2.4	3.7	1.8	3.6	3.6	0	3.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.81	4.94	0	0	3	0	2.4	1.8	0	0	0	0	0	0	0	0	0	0	0	0	5.4	1.8	4.2	0	2.4	2.4	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.21	2.34	0	0	2.1	2.1	2.7	2.7	0	0	2.1	0	2.1	0	0	0	0	0	3.4	3.8	4.6	2.1	3.4	2.1	2.7	2.1	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.75	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.5	5.5	3.3	4.5	3	3	3.8	2	3.5	2.6	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.05	1.8	0	0	2.2	2.8	2.8	2.2	0	2.2	3.2	0	2.2	0	2.2	0	0	0	3.2	0	4	0	3.5	0	3.5	2.2	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.79	1.97	0	0	3.1	3.6	3.1	2.7	0	0	0	0	0	0	0	2.1	0	0	0	3.1	4.7	0	3.4	0	2.1	2.1	2.1	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.69	2.02	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	3.3	2.9	5.1	0	4.1	2.3	2.9	4.9	0	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3	2.35	0	0	2.6	2.6	2.6	2	3.7	0	2	0	0	0	0	2	0	0	2.6	2	4.8	0	4.7	2	2.6	2	0	2.6	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.67	-0.16	0	0	3.9	2.7	3.8	2.7	2.1	0	0	0	0	0	0	0	0	0	2.1	0	5	0	2.7	0	3.1	2.7	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.59	2.03	0	0	3.9	3	3	3.7	2.4	0	2.4	0	0	0	3	2.4	0	0	0	0	2.4	0	3	0	0	2.4	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.16	4.39	3	0	3.9	3.7	2.7	3.5	0	0	0	2	2.7	0	0	0	2	0	0	0	5.1	0	3.5	0	2	2	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.01	0.47	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	2.3	3.5	5	3.6	4.1	1.7	3.2	3.4	2.3	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.27	0.19	0	0	1.8	0	2.8	1.8	1.8	1.8	0	0	1.8	0	0	0	0	0	3.1	3.1	4.7	0	3.9	2.8	2.4	4	1.8	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.8	1.52	0	0	1.9	0	0	1.9	0	0	0	3.1	0	0	0	0	0	0	2.9	3.5	5.2	1.9	2.5	2.9	3.1	0	1.9	3.1	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.24	2.41	2.1	0	2.1	3.1	2.7	3.4	0	0	0	0	2.1	0	0	0	0	0	2.1	3.1	4.4	0	4.5	0	3.1	3.4	0	3.1	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.1	1.34	0	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8	0	0	3.2	1.8	4.3	3.8	4.8	1.8	2.7	2.4	1.8	2.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.55	2.81	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	3.3	2.5	4.9	3.5	4.6	0	3.3	2.8	1.9	3.1	0	2.5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.12	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	4.1	4.3	0	2.1	2.1	2.1	2.1	2.1	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.71	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	5.4	3.6	4.8	0	3	0	0	3	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.84	0.24	0	0	4.6	3.7	0	0	2.5	0	1.9	0	0	0	0	0	0	2.5	0	1.9	5.1	0	3.8	0	2.5	3.2	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.71	0.01	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	3.3	2.8	5	3.8	4.2	1.8	3.1	3.3	1.8	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	4.4	2.1	3.8	0	2.8	0	0	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.88	-3.14	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	3.9	2.9	4.2	1.9	3.8	0	3.4	0	1.9	1.9	1.9	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.05	2.24	2	0	2.7	0	0	3.3	4.8	0	2.7	0	0	0	0	0	0	0	2.7	0	4.5	0	3.3	0	3	4.2	0	3.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.06	-0.76	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	3.3	2.6	5.1	2.6	2.6	2.6	2.6	2.6	2.6	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.74	-0.85	0	0	2	2.7	0	2.7	0	0	0	0	2	0	0	0	0	0	2.7	0	4.2	2	4.5	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.72	2.99	1.9	0	2.9	0	0	2.5	0	0	2.5	0	1.9	1.9	1.9	0	1.9	0	3.6	3.2	5.5	0	4.1	0	3.4	3.4	0	2.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.57	3.36	3	0	3	4	3.6	0	3.6	0	3	0	0	3	0	0	0	0	3	0	3.6	0	3	0	0	0	0	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.72	-2.72	0	0	0	2.5	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	4.1	4.2	0	3.8	0	4.2	2.5	0	3.6	0	2.5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.12	-1.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.1	4.5	2.1	4.2	0	2.1	0	0	2.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.32	0.96	3.4	0	2.7	0	0	0	0	0	0	0	2.7	0	0	0	0	0	2.7	2.7	4	0	4	0	4	2.7	0	2.7	0	2.7
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.79	-1.05	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	3.5	2	4.2	3.3	3.9	0	3.9	3	0	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.07	-3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.8	3.3	2.8	3	0	3	0	0	2.8	2.4	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.18	-1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	2.8	4.6	1.8	4.3	0	3.5	1.8	0	0	1.8	2.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.87	2.11	0	0	0	2.2	2.2	3.2	2.2	0	0	0	0	0	0	0	0	0	3.2	2.2	4.2	2.2	2.2	2.2	0	2.8	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.72	2.11	0	0	0	0	2.6	2	2	2	0	0	0	0	0	0	0	0	2.6	0	5	2.6	3.6	3.2	3.9	3	0	2	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.07	2.53	3	0	2.4	1.8	3	1.8	0	0	0	0	0	0	0	0	0	1.8	3.7	1.8	4.7	0	3	2.8	3	3	2.8	2.4	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.83	3.19	0	0	4.3	3.9	3.1	3.4	0	0	0	0	3.1	0	3.1	0	0	0	0	0	5.4	0	3.4	0	0	4.1	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.77	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	3.8	4.6	3.3	3.5	3.3	2.9	3.5	3.3	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.11	-1.94	0	2.2	2.8	2.8	3.5	3.2	0	0	0	0	2.8	0	0	0	0	0	2.2	0	3.7	0	2.8	0	2.2	0	2.2	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.11	3.15	0	0	0	1.8	2.4	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	5.1	0	4.2	1.8	3.5	2.8	0	2.4	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.82	1.93	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	3.6	3.7	4.5	2.9	4.3	1.9	3.2	2.9	1.9	3.2	0	2.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.45	1.49	0	0	2.1	2.7	0	2.1	2.1	0	2.7	0	2.1	0	2.7	0	0	0	0	3.6	4.8	0	4.2	2.7	2.7	2.1	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.06	0.07	0	0	1.6	0	2.6	0	0	0	0	0	0	0	0	0	0	0	2.2	3.4	5	1.6	4	2.9	3.2	3.2	1.6	3.5	0	1.6
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.01	0.63	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	1.9	2.9	4.3	5	0	3.5	2.9	2.9	3.3	2.5	2.9	2.5	1.9
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.92	-1.24	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	2	4.9	3.4	3.8	2.6	3.9	3.4	2.6	2.6	2.6	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.17	-1.81	0	0	1.8	0	0	2.8	2.8	0	1.8	0	0	0	0	0	0	0	0	3.4	3.2	2.4	2.4	1.8	3.2	0	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.31	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	3.4	4.9	2.9	3.6	2.6	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.36	1.01	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	2.5	2.5	4.1	0	3.2	3.2	3.2	0	3.2	3.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.4	-0.34	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	2.5	1.9	4.1	3.1	4.1	1.9	2.5	1.9	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-6.3	2.42	0	0	0	0	0	2.1	2.1	0	0	2.1	0	0	0	0	0	0	2.8	0	4.3	0	4.4	0	3.1	2.8	2.1	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.4	1.65	2.8	0	0	0	2.8	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0	4.8	0	3.9	0	2.8	3.9	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.25	-0.93	0	0	0	0	2.2	0	0	0	1.6	0	0	0	0	1.6	0	0	4.1	2.5	5.7	3.8	4.2	2.8	3.7	2.5	0	2.5	2.2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.35	0.98	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	3.8	2.1	4.7	2.1	4.4	0	3.4	4	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.56	-1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	3.2	4.3	0	3.7	2.1	3.4	2.8	0	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.84	-1.37	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	3.3	3.8	4.8	0	3.3	2.2	4.1	2.2	2.2	2.9	0	3.5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.96	-2.65	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	3.5	3.5	2.2	2.2	4.3	0	4.2	0	0	2.2	0	2.2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.74	0.58	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	5	5	3.3	2.9	0	4.3	2.9	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.87	-0.24	0	0	2.8	2.8	3.6	0	1.8	0	1.8	0	3.2	0	2.4	0	0	1.8	3	0	4.2	0	4.1	1.8	3.6	1.8	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.04	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.7	4.7	3.4	4.5	2.1	2.1	3.4	0	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.64	0.4	0	0	0	0	0	1.7	0	0	1.7	0	0	0	0	0	0	0	3.7	3.7	5	2.3	4.4	3.7	3.4	2.9	2.3	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.12	-3.05	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3.9	0	3.7	0	3.5	0	2.7	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.98	1.76	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3.5	0	4.7	2.6	4.6	0	3.7	2.6	2.6	2	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.43	0.34	0	0	0	0	0	2.3	0	0	1.7	0	0	0	0	0	0	0	4	3.3	5.4	2.9	4.5	0	3.2	3.2	2.3	1.7	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.13	1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	3.6	5.2	3.6	4.8	1.9	2.9	3.8	2.9	3.8	2.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.79	2.5	0	0	0	0	3.1	2.1	2.1	0	2.1	0	0	0	0	0	0	0	0	3.4	5.2	2.7	4.1	2.1	3.1	3.9	2.1	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3	1.19	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	2.7	1.8	5	0	4	0	2.4	3.7	1.8	2.7	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.54	-3.06	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	3.9	0	3.8	0	2.1	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.72	1.41	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	4.1	0	4.6	2.7	4.4	2.1	3.1	2.1	0	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.7	-1.65	0	0	1.7	0	0	1.7	0	0	0	0	0	0	0	0	0	0	3.5	4.4	3.6	0	3.2	2.7	2.3	0	1.7	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.23	-2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	3.9	5.1	0	3.8	2	3.6	2	3	2.6	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.8	-2.34	0	0	0	2.7	2.3	0	0	0	0	0	2.7	0	0	0	0	0	3.5	0	4.9	0	3.7	0	2.9	0	0	1.7	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.04	1.44	0	0	3.2	2.2	2.8	3.9	2.2	0	0	0	0	0	0	0	0	0	2.8	2.2	4.2	0	3.2	0	3.5	2.8	0	3.7	2.2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.24	1.83	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3.7	3	5.2	2.7	4.4	0	3.2	3.8	0	3.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.58	0.17	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	3.3	3.8	4.9	2.3	4.9	0	3.8	0	0	3.6	2.3	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.11	0.81	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	2.8	2.8	4.4	0	3.8	2.8	2.8	3.2	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.17	1.71	0	0	0	3.1	2.8	3.6	2.1	0	2.1	0	3.1	0	0	0	0	0	3.1	2.1	5	2.1	3.1	0	3.4	3.1	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.11	3.53	0	0	3.5	3.2	2.8	0	0	0	0	0	0	0	0	0	0	0	2.8	0	5.1	3.2	3.7	0	2.8	3.9	0	2.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.51	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	3.9	5.1	3.6	4.3	3	3.4	2.4	3	3.3	0	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.15	-0.15	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	3.2	2.6	4.8	3.2	4.1	0	3.2	0	3	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.36	3.5	0	0	0	0	2.7	2.1	0	0	0	2.1	0	0	0	0	0	0	2.1	0	4.9	2.1	3.9	2.1	3.9	2.7	0	3.9	0	2.1
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.83	1.2	0	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1	0	0	3.3	2.7	4.6	2.1	4.3	0	4.1	0	0	3.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.58	1.84	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	3	4.6	4.9	2.3	3.6	2.3	3.6	3	2.3	2.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.04	2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3.9	0	2.4	0	3.9	3	0	2.4	0	2.4
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.2	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	3.6	0	5	3.2	5.1	1.9	3.6	4	2.5	3.2	1.9	2.5
