day	Anno	celltype	UMAP_1	UMAP_2	marker:Tnnt2	marker:Myl4	marker:Myl7	up:Bcl11a	up:Nfib	up:Nfia	up:Mecom	up:Tox	up:Foxp2	up:Sox5	up:Npas3	up:Nr3c1	up:Gli3	down:Nr6a1	down:Arid3b	down:Gata4	down:Lin28b	down:Lef1	down:Mef2c
E9.5	E95_First_heart_field	First_heart_field	-5.59	-2.77	0	3.7	0	4.4	4.8	6.5	0	0	4.8	6	3.7	0	0	5.1	0	4.4	0	0	5.7
E9.5	E95_First_heart_field	First_heart_field	-4.05	-4.79	0	4	0	0	5.1	4	0	0	0	0	0	0	4	4	0	5.6	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-0.22	2	0	5	4.3	0	0	0	0	5.9	0	0	5.9	0	0	4.3	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.85	-1.79	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	4.3	0
E9.5	E95_First_heart_field	First_heart_field	-4.36	-1.38	0	0	0	0	4.3	0	0	0	7.1	5	4.3	0	0	0	0	6.5	0	0	5
E9.5	E95_First_heart_field	First_heart_field	-3.34	-3.48	5.4	4.3	0	0	5.7	0	0	0	0	0	0	0	4.3	6.1	0	0	0	0	5.7
E9.5	E95_First_heart_field	First_heart_field	4.1	-3.15	4.9	4.9	4.6	0	3.3	4	0	0	0	0	0	0	0	0	0	3.3	0	0	4
E9.5	E95_First_heart_field	First_heart_field	0.52	1.19	4.7	4.7	5	0	0	0	5	0	0	4.3	0	0	3.6	0	0	5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.38	-4.18	0	0	0	0	5.2	4.7	3.8	0	0	3.8	3.1	3.8	3.8	0	3.1	5.2	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	0.72	1.58	4.8	0	6.2	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.38	-0.7	4	5.4	0	0	4.7	4	4	4.7	0	0	0	0	0	5.4	0	0	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-6.86	-1.85	0	0	0	5.7	4.6	5.7	0	0	5.7	4.6	4.6	0	4.6	0	5.3	4.6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.41	3.75	5.1	0	4	0	0	0	0	0	0	0	4	0	4	0	0	0	4	4	0
E9.5	E95_First_heart_field	First_heart_field	6.86	0.88	5	5.4	0	0	3.7	3.7	0	0	0	0	0	0	0	0	3.7	5.3	0	5.3	4.3
E9.5	E95_First_heart_field	First_heart_field	2.15	-1.94	5	0	0	4.4	0	4.4	0	0	0	0	0	0	0	4.4	0	6.9	4.4	4.4	0
E9.5	E95_First_heart_field	First_heart_field	4.99	-1.99	4.9	4.2	0	0	4.2	0	0	0	0	0	3.5	4.2	0	3.5	0	5.1	0	3.5	0
E9.5	E95_First_heart_field	First_heart_field	5.37	-2.17	4.9	4.2	0	0	0	0	0	0	0	0	0	0	0	4.2	0	4.2	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.13	2.58	4.4	0	0	0	0	0	0	0	0	5.1	4.4	0	0	4.4	0	0	4.4	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-1.51	0.36	0	0	0	0	4.2	5.3	6.3	0	0	0	0	0	4.9	6.2	0	0	4.9	4.2	0
E9.5	E95_First_heart_field	First_heart_field	3.64	1.37	4.7	0	0	0	0	5.8	0	0	0	0	4.7	0	0	0	0	0	0	4.7	0
E9.5	E95_First_heart_field	First_heart_field	-0.85	-0.21	3.6	3.6	4.3	0	4.3	4.5	3.6	4.5	0	0	3.6	0	2.9	4.9	0	5.3	3.6	0	4.5
E9.5	E95_First_heart_field	First_heart_field	6.69	-2.29	0	4	4.7	0	5.1	5.3	0	0	0	0	0	0	0	0	4	4.7	0	0	5.3
E9.5	E95_First_heart_field	First_heart_field	4.12	-3.91	5.3	0	4.2	0	4.9	0	0	0	0	0	0	0	0	0	4.9	5.3	0	5.6	4.2
E9.5	E95_First_heart_field	First_heart_field	4.4	-1.6	4.1	4.6	5.7	0	4.1	3.1	0	3.7	0	4.1	3.1	0	3.7	3.1	3.1	4.8	0	0	3.1
E9.5	E95_First_heart_field	First_heart_field	0.28	1.8	0	0	0	0	0	0	4.9	0	0	0	5.6	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.24	0.19	0	0	4.5	0	0	0	0	0	4.9	0	3.8	0	0	5.1	0	3.8	4.9	3.8	4.5
E9.5	E95_First_heart_field	First_heart_field	-3.91	-4.52	0	0	0	0	0	0	0	0	5.7	5.1	0	0	4.4	0	0	6.1	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-2.58	4.65	0	0	0	0	0	0	0	0	5.5	0	3.9	0	3.9	3.9	0	0	4.6	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.49	-3.34	0	4.1	0	0	4.1	5.7	0	0	0	4.1	0	0	0	0	0	5.2	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	0.37	-0.5	4.1	0	0	0	0	4.1	0	0	4.1	0	0	0	4.1	0	0	5.5	4.8	4.1	0
E9.5	E95_First_heart_field	First_heart_field	-3.14	2.57	0	0	4.8	0	3.8	3.8	0	0	4.8	4.8	3.8	0	4.4	0	0	0	3.8	4.8	0
E9.5	E95_First_heart_field	First_heart_field	4.53	-1.31	5.9	0	4.6	4.6	5.3	0	0	0	0	0	0	0	4.6	0	0	5.3	0	0	5.3
E9.5	E95_First_heart_field	First_heart_field	-5.81	-3.61	0	4.7	0	0	0	0	0	0	5.4	0	5.4	0	0	0	0	6.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-4.69	-4.22	0	4.2	0	5.3	0	4.9	0	0	4.9	0	4.2	0	0	0	4.9	5.8	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.74	-1.86	4.8	3.7	0	0	0	5.1	0	0	0	0	0	0	0	0	4.8	5.5	0	3.7	5.3
E9.5	E95_First_heart_field	First_heart_field	4.58	-0.43	5.5	0	0	0	5.5	0	0	0	0	0	0	5.5	0	0	0	5.9	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.05	-1.27	4.6	3.2	0	0	3.2	0	3.9	0	0	0	0	0	0	3.9	4.3	5.3	0	3.9	5.1
E9.5	E95_First_heart_field	First_heart_field	1.18	0.05	5.1	4.7	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.7	-0.51	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	6.43	0.4	4.1	4.1	0	0	0	5.4	0	0	0	0	0	0	0	0	0	6	5.4	0	0
E9.5	E95_First_heart_field	First_heart_field	0.63	-1.91	0	4.2	0	4.2	4.9	0	0	0	0	4.2	0	0	0	0	0	4.2	4.2	0	6.8
E9.5	E95_First_heart_field	First_heart_field	5.37	-0.43	4.7	5	5	0	0	0	0	0	3	3	0	0	0	3	3	4.6	3	0	4.6
E9.5	E95_First_heart_field	First_heart_field	5.5	2.49	4	3.6	2.9	0	4	4	0	0	0	3.6	3.6	3.6	0	3.6	3.6	4.7	2.9	4.8	3.6
E9.5	E95_First_heart_field	First_heart_field	-1.58	1.01	4.8	4	4.7	0	0	0	0	3.6	0	4.3	4	0	3.6	2.9	0	0	3.6	2.9	2.9
E9.5	E95_First_heart_field	First_heart_field	-4.81	-3.88	0	4.2	4.9	0	5.8	4.2	0	0	5.5	0	0	0	0	4.2	0	4.9	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	-1.45	4.64	0	3.4	0	0	0	4.5	5	0	0	0	0	0	4.5	0	0	0	5.2	3.4	0
E9.5	E95_First_heart_field	First_heart_field	-3.6	-3.77	3.2	3.9	0	3.2	3.2	4.3	0	4.6	0	3.2	0	0	3.9	3.2	3.2	5.5	0	4.6	3.2
E9.5	E95_First_heart_field	First_heart_field	-2.38	-4.94	4.4	3.7	3.7	0	4.4	0	0	0	0	4.8	0	0	0	0	0	5	0	0	5
E9.5	E95_First_heart_field	First_heart_field	5.53	-2.21	0	4.2	5.3	0	0	4.2	0	4.9	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.75	3.43	0	3.4	0	0	3.4	0	4.4	0	4.9	3.4	4	0	4.4	6	3.4	4.4	4	4.4	4
E9.5	E95_First_heart_field	First_heart_field	-6.1	-3.53	0	0	0	0	0	6.2	0	0	4.8	4.8	0	0	0	0	5.2	5.2	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.51	3.14	3.9	0	0	0	5	5.1	2.9	0	0	0	0	3.5	2.9	4.4	0	5.4	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-1.26	-1.91	5	4.3	5	4.3	0	0	0	0	4.3	0	4.3	0	0	4.3	0	4.3	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	-6.85	-5.48	0	0	4.3	0	0	5.9	0	0	0	0	0	0	0	0	0	5.7	0	0	5
E9.5	E95_First_heart_field	First_heart_field	0.95	-3.05	4	4.4	4.6	0	0	3.3	0	0	0	0	4.4	0	0	3.3	4.9	5.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.35	3.06	0	4.9	5.6	0	0	0	4.9	0	4.9	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	-1.44	2.77	4.4	0	0	0	3.7	4.4	0	0	4.8	4.4	0	0	3.7	5	0	0	0	3.7	5.3
E9.5	E95_First_heart_field	First_heart_field	-5.21	-1.85	0	2.9	2.9	0	4.3	5.1	4.8	0	3.6	5.3	3.6	0	0	4	0	0	0	2.9	5.3
E9.5	E95_First_heart_field	First_heart_field	5.08	-2.73	4.7	3.3	0	0	0	4.4	0	0	0	0	3.3	0	0	3.3	0	4	0	4	0
E9.5	E95_First_heart_field	First_heart_field	1.04	0.83	0	0	5	0	0	4.6	0	0	0	0	0	0	0	0	0	4.6	4.6	0	0
E9.5	E95_First_heart_field	First_heart_field	4.25	0.22	0	0	4.4	0	4.4	0	0	0	0	0	4.4	0	0	0	0	5.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	7.09	0.62	3.8	4.4	0	0	0	5.4	0	0	0	0	0	0	0	5.1	0	5.1	4.4	0	3.8
E9.5	E95_First_heart_field	First_heart_field	1.87	-0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	5.5	4.8	4.8	5.9
E9.5	E95_First_heart_field	First_heart_field	-7.04	-5.08	4.1	4.1	0	0	4.1	6.6	0	0	4.1	4.1	4.1	0	0	4.1	4.1	5.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.64	-4.96	0	3.3	0	3.3	5.1	3.3	5.2	0	4	0	3.3	0	0	4.4	0	3.3	4.4	4	0
E9.5	E95_First_heart_field	First_heart_field	-6.92	-3.19	0	3.2	0	3.9	4.8	5.6	0	0	4.8	0	4.3	0	0	0	0	5.4	0	0	3.9
E9.5	E95_First_heart_field	First_heart_field	5.45	-0.99	4.3	0	0	0	4.3	0	0	5	0	0	4.3	0	0	0	0	0	5.4	0	0
E9.5	E95_First_heart_field	First_heart_field	4.45	0.86	5.1	5.1	5.1	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	3.9	-3.41	3.8	3.8	5.4	0	0	3.8	0	0	0	5.6	0	3.8	0	4.9	0	5.9	0	0	5.2
E9.5	E95_First_heart_field	First_heart_field	6.52	1.64	5	4.4	0	0	5	3.4	0	0	0	0	0	0	3.4	0	0	3.4	0	3.4	0
E9.5	E95_First_heart_field	First_heart_field	-2.38	-3.3	0	4.6	0	0	0	4.6	0	0	5.3	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.6	-5.58	0	4.8	4.1	4.1	4.1	0	0	0	4.1	0	0	0	4.8	5.2	0	6	4.1	0	5.2
E9.5	E95_First_heart_field	First_heart_field	1.98	2.2	4.1	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	4.8	4.8	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.1	1.44	0	3.7	0	0	4.7	3.7	5.8	0	0	4.7	0	0	4.7	4.7	0	4.7	3.7	3.7	3.7
E9.5	E95_First_heart_field	First_heart_field	-6.09	-4.89	3.4	0	0	4.1	0	5.7	0	0	3.4	4.8	0	0	4.1	4.1	0	5.8	0	4.1	5
E9.5	E95_First_heart_field	First_heart_field	1.78	2.07	0	0	0	0	0	5.4	0	0	0	0	5.4	0	5.4	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.48	0.74	5.1	4.6	0	0	0	0	0	0	4.2	3.5	3.5	0	0	3.5	3.5	0	3.5	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.77	-2.38	0	0	0	4.3	0	4.3	0	0	5.9	0	3.6	0	4.3	3.6	0	5.7	0	3.6	5.4
E9.5	E95_First_heart_field	First_heart_field	-4.12	4.04	3.7	0	0	3.7	3.7	4.8	6.6	4.3	0	0	0	0	3.7	5.3	0	0	0	3.7	4.3
E9.5	E95_First_heart_field	First_heart_field	-5.47	-1.3	0	0	0	4.6	4.6	0	0	0	5.6	4.2	4.2	4.9	4.2	0	0	5.7	0	0	3.6
E9.5	E95_First_heart_field	First_heart_field	6.78	-0.52	4.3	0	4.3	0	4.3	4.7	0	0	0	3.6	0	0	0	3.6	0	5.6	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	-2.25	4.89	0	0	4.9	0	0	0	0	0	5.4	4.3	0	0	4.3	4.3	0	0	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	-2.74	-1.1	4.1	4.1	0	4.8	0	0	0	4.8	4.8	4.1	0	0	4.8	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.82	-5.36	0	4.3	0	0	0	0	0	0	5	0	0	0	0	4.3	4.3	0	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	5.17	1.28	4.1	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	-7.33	-3.68	3.5	4.6	0	0	5.3	6.8	0	0	4.6	0	4.2	0	0	4.2	0	5.7	4.2	0	5.7
E9.5	E95_First_heart_field	First_heart_field	-2.94	-5.28	0	3.8	0	0	0	0	0	0	5.7	3.8	3.8	0	5.1	3.8	0	3.8	0	0	3.8
E9.5	E95_First_heart_field	First_heart_field	-1.38	4.49	0	5	5.5	0	3.9	3.9	4.6	0	4.6	0	0	3.9	0	4.6	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.29	-0.55	0	0	0	4.9	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	2.23	-0.75	5.4	0	0	0	5.4	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.08	0.45	3.9	0	3.9	0	0	0	0	0	0	4.6	3.9	0	4.6	0	0	0	5	5	0
E9.5	E95_First_heart_field	First_heart_field	5.75	-1.08	3.6	4.3	0	0	5.9	4.7	0	0	3.6	0	0	4.7	0	4.3	0	5.2	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.51	1.13	6.3	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6
E9.5	E95_First_heart_field	First_heart_field	1.21	0.92	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.58	0.21	5.5	0	4.9	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	-2.36	-1.95	4.9	0	0	0	0	0	0	0	0	0	0	4.9	0	0	5.6	4.9	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.55	-4.16	0	0	0	4.1	0	0	4.1	0	4.8	4.8	0	0	4.1	0	4.1	5.9	0	0	4.1
E9.5	E95_First_heart_field	First_heart_field	-6.38	-4.51	0	0	0	0	0	6.1	0	0	0	0	4.7	0	4.7	6.8	0	0	0	0	5.8
E9.5	E95_First_heart_field	First_heart_field	-0.46	-0.8	5	4.1	3	0	4.3	0	0	0	3	3.7	0	0	3	3.7	4.1	5.4	0	0	3.7
E9.5	E95_First_heart_field	First_heart_field	-5.26	-2.8	0	0	4.3	0	5.5	6.1	3.6	3.6	5.2	5.2	5	0	4.7	4.3	3.6	3.6	0	0	3.6
E9.5	E95_First_heart_field	First_heart_field	5.36	-2.54	4.2	3.5	3.5	3.5	0	0	0	0	0	0	3.5	0	0	3.5	0	5.8	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.11	1.9	4.7	4.7	3.6	0	4.3	0	0	0	0	0	0	0	0	5.2	3.6	5	0	4.3	0
E9.5	E95_First_heart_field	First_heart_field	-1.82	1.96	5.1	4.2	5.3	0	3.5	0	0	0	4.2	4.6	0	0	0	0	0	0	0	0	3.5
E9.5	E95_First_heart_field	First_heart_field	-1.03	2.34	0	3.9	3.9	0	0	0	0	0	4.6	4.6	4.6	0	3.9	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	2.93	0.69	3.2	4.2	4.7	0	4.9	3.2	0	0	0	0	0	0	0	3.8	3.8	0	0	0	3.2
E9.5	E95_First_heart_field	First_heart_field	2.22	0.62	4.8	0	3.7	0	0	0	0	0	3.7	0	0	0	3.7	0	0	0	0	0	3.7
E9.5	E95_First_heart_field	First_heart_field	0.49	1.66	5	4.3	0	4.3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.6	0.99	0	5.4	5.4	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.53	-2.66	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	7.03	1.69	4.3	3.7	3	0	4.7	3.7	4.1	3	0	0	0	0	0	4.1	0	3	4.7	4.7	5.2
E9.5	E95_First_heart_field	First_heart_field	-2.27	0.59	4.3	3.6	0	0	0	3.6	5.4	4.7	0	0	4.3	0	3.6	4.3	0	0	5	0	4.3
E9.5	E95_First_heart_field	First_heart_field	1.7	-0.22	4.7	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	4.91	3.1	0	0	4.5	0	5.4	3.2	5.6	0	0	0	3.2	0	3.8	3.8	0	3.8	0	3.8	4.7
E9.5	E95_First_heart_field	First_heart_field	0.81	0.61	3.3	5.3	4.4	0	0	0	6.6	0	0	0	0	0	3.3	0	0	0	3.3	0	3.3
E9.5	E95_First_heart_field	First_heart_field	-2.79	-1.23	0	0	0	3.6	4.3	0	0	0	3.6	0	0	3.6	0	3.6	0	4.3	0	0	5
E9.5	E95_First_heart_field	First_heart_field	0.37	-2.08	4.2	3.6	4.6	0	3.6	3.6	0	0	4.6	0	3.6	0	0	0	0	4.9	0	0	3.6
E9.5	E95_First_heart_field	First_heart_field	-3.97	-4.22	3.2	3.2	0	0	0	0	4.6	0	5.3	0	3.2	0	3.2	4.8	0	5.1	0	3.2	4.3
E9.5	E95_First_heart_field	First_heart_field	4.91	1.61	4.7	5.4	4.7	0	4.7	0	0	0	4	0	0	0	0	0	0	4	0	5.1	4
E9.5	E95_First_heart_field	First_heart_field	4.78	-3.63	4.2	4.4	4.2	0	2.8	2.8	0	2.8	3.5	0	2.8	0	0	4.6	2.8	5.2	4.8	4.4	5.1
E9.5	E95_First_heart_field	First_heart_field	-1.76	4.12	4.5	0	4.5	0	0	0	5.5	0	0	4.5	5.1	0	0	5.8	0	0	4.5	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.99	-4.04	0	0	0	0	0	0	5.3	0	5.3	0	0	0	0	0	0	5.7	5.3	0	0
E9.5	E95_First_heart_field	First_heart_field	5	2.04	0	0	0	0	5.4	0	0	4.5	0	0	0	0	3.8	4.9	0	5.4	0	0	3.8
E9.5	E95_First_heart_field	First_heart_field	5.34	1.19	0	0	5	0	4.3	5	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.73	0.94	4.9	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6
E9.5	E95_First_heart_field	First_heart_field	-1.88	-2.79	0	0	5.8	0	4.2	4.2	4.2	0	4.2	0	4.2	4.9	0	0	0	0	0	4.2	4.9
E9.5	E95_First_heart_field	First_heart_field	-2.84	3.38	4.2	0	0	0	0	0	0	0	4.2	0	0	0	4.2	4.9	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.07	-0.32	0	4.7	0	0	0	5.4	0	0	0	0	0	0	0	0	0	5.4	4.7	4.7	0
E9.5	E95_First_heart_field	First_heart_field	6.1	-0.92	0	0	4	0	0	3.6	0	0	0	0	2.9	0	0	4	2.9	4.8	4	2.9	4.7
E9.5	E95_First_heart_field	First_heart_field	-2.66	2.01	0	3.1	4.1	0	0	0	0	0	0	4.1	3.1	0	3.7	4.1	0	0	0	3.7	0
E9.5	E95_First_heart_field	First_heart_field	-7.11	-4.16	0	0	0	0	4.6	4.2	0	0	4.2	4.2	0	0	0	4.2	0	6	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	0.79	2.7	0	0	0	0	0	0	0	0	0	0	0	0	5.5	4.8	0	4.8	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.77	-3.04	4.9	0	6	0	0	0	0	4.9	0	0	4.9	0	0	0	4.9	6.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-4.45	-3.72	3.5	3.5	0	0	4.2	5.1	0	0	4.2	5.1	0	0	3.5	4.2	0	6	3.5	4.2	4.9
E9.5	E95_First_heart_field	First_heart_field	0.69	-2.96	0	0	0	0	3.8	0	0	0	3.2	3.2	0	0	0	4.5	0	5.6	4.2	0	5.1
E9.5	E95_First_heart_field	First_heart_field	-7.27	-4.96	0	0	0	0	4.1	4.1	0	0	0	0	4.1	0	0	0	4.1	4.8	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	2	-2.08	4.9	4.2	5.8	2.9	2.9	3.6	2.9	0	0	0	3.6	0	0	4	4.2	5.2	0	3.6	4
E9.5	E95_First_heart_field	First_heart_field	4.54	1.43	5.2	4.5	0	0	0	0	0	0	0	0	0	0	0	5.2	0	4.5	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	3.46	0.22	4.8	4.8	5.5	0	4.8	0	0	0	0	0	5.5	0	0	4.8	0	0	0	5.5	0
E9.5	E95_First_heart_field	First_heart_field	4.8	-0.68	4.8	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	4.2
E9.5	E95_First_heart_field	First_heart_field	5.69	0.22	0	4.3	4.3	0	0	4.3	0	0	0	0	0	0	0	0	0	5.9	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.43	-0.82	4.2	5.5	5.3	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	5.46	-0.78	0	0	0	4.1	4.8	0	0	0	0	0	0	0	0	4.8	4.1	4.8	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-2.81	4.45	5.7	0	0	0	0	5.3	6.5	0	4.6	5.3	0	0	0	6	0	0	6	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-1.92	-2.73	4.2	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	4.65	-2.88	0	3.9	3.9	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	5.5	0
E9.5	E95_First_heart_field	First_heart_field	0.1	-1.43	0	0	4.8	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	6.87	0.36	3	3.6	0	0	3	3	0	0	0	0	3.6	0	0	4.5	0	5.7	4.3	0	4
E9.5	E95_First_heart_field	First_heart_field	-2.18	2.12	4.3	0	3.3	0	0	0	0	0	3.3	3.3	3.3	0	0	0	0	3.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.66	-0.41	4.5	3.8	0	0	3.2	4.2	0	0	0	0	0	3.8	0	3.2	3.2	5.6	0	3.2	3.8
E9.5	E95_First_heart_field	First_heart_field	2.24	2.37	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.65	-0.15	3.4	4.8	0	0	3.4	3.4	0	0	0	0	0	0	0	0	0	4.1	4.1	0	5.4
E9.5	E95_First_heart_field	First_heart_field	3.77	1.24	0	0	0	0	4.6	3.5	0	0	0	0	0	0	0	0	0	4.2	3.5	0	4.6
E9.5	E95_First_heart_field	First_heart_field	5.74	-2.75	5.5	3.5	4.5	0	4.8	0	0	4.8	0	0	0	0	0	0	3.5	5.4	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.49	1.82	4.9	0	0	0	6.2	0	0	0	0	0	0	0	4.9	5.6	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.06	1.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	4.9	4.9
E9.5	E95_First_heart_field	First_heart_field	-6.75	-3.67	0	0	0	0	5.2	6.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.6	0.15	0	3.4	0	3.4	4.5	0	0	4.1	0	0	4.5	0	3.4	4.5	0	4.1	0	4.8	5.2
E9.5	E95_First_heart_field	First_heart_field	3.57	-4.61	4.4	4.1	3	0	0	3	0	0	3	0	0	0	0	0	0	4.1	3.7	4.6	5.2
E9.5	E95_First_heart_field	First_heart_field	7.57	-0.24	5.2	3.4	4.1	0	3.4	4.1	4.1	0	0	3.4	0	0	0	0	4.8	3.4	4.1	4.1	0
E9.5	E95_First_heart_field	First_heart_field	-1.98	1.36	0	0	0	0	0	0	0	4.1	0	3.7	3	0	0	4.4	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.45	-2.86	3.7	3.7	0	0	4.8	5.8	0	0	4.4	3.7	0	0	0	4.4	3.7	6.2	0	3.7	0
E9.5	E95_First_heart_field	First_heart_field	-2.62	-3.46	5.3	0	4.2	0	0	0	0	0	4.2	5.3	0	0	0	0	0	4.9	0	0	5.6
E9.5	E95_First_heart_field	First_heart_field	5.68	-2.61	4.5	4.5	4.1	0	4.1	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.58	-1.74	5.5	3.9	5.6	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	-1.45	3.74	0	0	4.6	0	0	0	0	0	0	0	0	0	4.6	0	5.3	0	0	4.6	5.3
E9.5	E95_First_heart_field	First_heart_field	5.38	-2.43	0	0	3.3	0	3.9	0	0	0	0	0	0	0	0	0	0	5.2	0	3.3	3.9
E9.5	E95_First_heart_field	First_heart_field	5.93	-0.69	0	3.7	3.7	0	4.4	0	0	0	0	0	0	0	0	5.1	0	4.8	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-1.24	2.39	0	4.5	0	0	4.5	0	0	0	0	0	4.5	0	0	5.9	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.79	-1.97	3.1	0	3.8	0	0	0	3.1	0	0	0	3.1	0	4.2	0	3.1	4.9	3.8	4.2	0
E9.5	E95_First_heart_field	First_heart_field	5.72	-0.06	5.2	0	0	0	4.6	3.9	0	0	0	0	0	0	0	0	0	5	4.6	0	4.6
