day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Hesx1	Irx3	Meis2	Six3	Sp5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.26	1.28	1.8	0	2.7	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.27	0.17	0	3	0	0	2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.46	0.91	0	0	2.7	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.08	-1.49	2.7	0	0	1.7	0	0
E7.5	E75_Epiblast	Epiblast	1.8	3.27	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.88	-0.98	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.72	1.54	0	0	1.8	0	0	0
E7.5	E75_Epiblast	Epiblast	1.49	-3.76	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.92	-4.51	0	2.2	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.1	2.14	0	1.7	2.3	0	1.7	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.2	-0.7	0	0	3	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.8	2.26	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.23	-3.61	0	2.1	2.8	0	0	0
E7.5	E75_Epiblast	Epiblast	1.49	-4.88	0	2.2	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.98	-2.23	2	0	2	2	2	3
E7.5	E75_Epiblast	Epiblast	2.12	-4.46	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.45	0.45	2.9	0	0	2.6	0	1.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.73	-0.15	0	2.7	3.5	0	2	2.7
E7.5	E75_Epiblast	Epiblast	2.09	-2.13	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.88	-0.92	0	0	1.4	1.4	1.4	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.06	-3.9	0	0	2.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.99	1.74	0	0	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.3	0.68	0	2	2.7	2	0	0
E7.5	E75_Epiblast	Epiblast	3.07	-3.67	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.19	-0.55	0	0	2.6	3.3	0	0
E7.5	E75_Epiblast	Epiblast	2.28	0.17	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.76	1.52	0	0	3.4	3	0	3.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.78	0.25	2.4	0	1.4	2.6	0	1.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.69	-2.81	3.2	0	2.2	3.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.85	-4.14	0	0	2.7	2.1	0	2.1
E7.5	E75_Epiblast	Epiblast	1.1	3.51	0	2.6	0	2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.6	1.67	0	3.3	2.5	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.21	-2.32	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	3.33	3.46	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.33	-4.22	0	0	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.12	0.94	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.31	4.09	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.43	-0.5	2.9	0	1.9	1.9	0	2.9
E7.5	E75_Epiblast	Epiblast	1.56	-1.05	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.43	1.57	0	0	2.2	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.69	2.31	0	0	0	0	2.4	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.04	0.92	0	0	2.6	2	0	0
E7.5	E75_Epiblast	Epiblast	3.85	1.59	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.07	-3.44	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.09	1.66	0	0	2.1	2.1	0	0
E7.5	E75_Epiblast	Epiblast	1.73	-2.06	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.62	-2.63	0	0	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	1.77	3.85	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.01	-1.97	2.8	0	0	0	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.79	-1.13	2.3	0	1.7	2.7	0	2.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.97	-0.69	2.8	0	1.6	0	0	1.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.51	-1.69	0	2.2	2.2	0	0	0
E7.5	E75_Epiblast	Epiblast	1.59	-5.04	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.32	1.8	0	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.64	-3.63	0	2.2	2.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.06	-3.1	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.68	1.74	0	0	3.5	2.8	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.58	-0.26	0	2.7	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.48	-4.23	0	0	2.8	0	0	3.7
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.6	-2.19	0	2.8	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.37	2.01	0	0	0	2.4	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.42	-2.47	0	0	2.8	0	0	0
E7.5	E75_Epiblast	Epiblast	4.11	-0.11	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.81	0.53	0	0	2	0	0	0
E7.5	E75_Epiblast	Epiblast	1.68	4.47	1.7	1.7	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.62	-4.13	2.1	0	2.1	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.91	2.38	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.29	0.98	0	3.2	2.1	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.01	1.89	0	0	2.1	2.1	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.47	-4.58	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.19	-2.47	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.18	-2.74	0	0	0	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.34	-3.77	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.44	1.68	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.78	-3.77	0	0	2.2	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.62	0.41	0	0	2.6	1.7	0	1.7
E7.5	E75_Epiblast	Epiblast	1.69	-3.36	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.17	-3.11	0	0	0	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.38	-3.69	2.2	0	0	2.2	0	2.2
E7.5	E75_Epiblast	Epiblast	4.42	2.96	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.25	-3.58	2.4	0	1.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.58	0.85	0	0	0	0	0	2
E7.5	E75_Epiblast	Epiblast	2.66	3.28	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.51	-2.09	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.14	3.24	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.12	2.19	0	0	2	2.6	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.75	-4.52	0	0	2.8	0	0	0
E7.5	E75_Epiblast	Epiblast	1.89	2.76	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.15	0.81	0	0	2.5	1.9	0	2.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.15	-4.15	0	0	3.8	0	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.61	-0.98	3.9	0	0	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.46	-2.46	0	0	2.4	3.1	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.42	1.43	0	0	3.5	0	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.43	-1.38	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.45	0.81	2.6	0	2.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.79	0.17	3.3	0	0	0	0	2.9
E7.5	E75_Epiblast	Epiblast	4.96	1.77	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.44	-3.9	0	0	2.4	2.4	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.52	-0.8	1.9	0	3.4	1.9	0	0
E7.5	E75_Epiblast	Epiblast	-1.79	4.07	0	0	0	0	0	1.5
E7.5	E75_Epiblast	Epiblast	0.64	-2.39	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.8	0.05	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.72	-3.17	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.73	4.71	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.87	0.38	0	0	3.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.7	-4.32	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.75	0.26	4.1	0	2.2	2.2	0	3.2
E7.5	E75_Epiblast	Epiblast	3.83	0.24	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.79	4.79	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.74	2.28	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.67	4.52	0	0	2.8	2.2	0	1.6
E7.5	E75_Epiblast	Epiblast	2.14	2.39	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	3.38	1.07	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.07	2.94	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.55	-0.57	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.42	-2.62	0	2.2	0	2.2	2.2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.69	-3.68	0	0	0	2.1	0	3.3
E7.5	E75_Epiblast	Epiblast	2.12	-4.62	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.57	-5.01	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.71	1.74	0	0	0	2.4	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	5.05	1.77	3.2	1.6	1.6	0	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.66	-2.77	1.6	2.2	0	2.2	1.6	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.4	-1.43	0	0	1.8	0	0	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.85	-2.93	0	0	3	0	0	0
E7.5	E75_Epiblast	Epiblast	2.48	4.37	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.4	-4.54	0	0	2.4	0	0	0
E7.5	E75_Epiblast	Epiblast	1.3	-3.52	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.3	2.82	0	0	2.6	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.65	0.59	0	2	2	0	2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.27	0.86	0	0	2.8	2.4	0	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.91	-2.67	0	0	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.45	-0.04	0	0	0	2.6	0	2.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.6	2.21	0	0	2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.05	-1.42	2.9	0	0	2.3	0	2.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.75	1.4	0	0	2.5	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.3	-0.74	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.22	5.01	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.09	1.73	0	2.6	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.43	-2.34	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.02	-4	0	3.2	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.16	-3.1	2.2	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.5	0.12	2.9	1.9	0	1.9	0	3.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.21	-1.41	3.8	0	2	0	0	2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.39	1.7	0	3.3	3.3	1.5	2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.31	-4.13	0	0	2.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.87	2.56	0	1.2	0	0	2.1	0
E7.5	E75_Epiblast	Epiblast	1.67	2.76	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	3.31	0.65	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.85	-0.05	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.95	3.01	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.62	-0.46	3.2	0	0	2.2	0	3.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.82	1.27	0	3.6	1.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.51	1.3	0	2.9	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.69	-0.3	0	0	2.9	2.9	0	0
E7.5	E75_Epiblast	Epiblast	3.68	3.07	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.31	2.6	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.77	-5.05	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.51	-0.64	3.2	0	0	1.9	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.45	-1.37	3.9	0	0	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.94	1.83	0	0	2.7	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.38	-2.73	0	2.6	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.4	-1.26	2.8	0	1.8	1.8	0	3.1
E7.5	E75_Epiblast	Epiblast	1.17	1.14	0	0	0	2.1	0	0
E7.5	E75_Epiblast	Epiblast	3.21	-4.27	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.96	-1.41	0	0	3.4	3.6	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.68	-2.86	2.1	0	2.1	0	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.95	0.76	3.4	0	0	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.68	-3.57	0	0	2.9	2.3	0	0
E7.5	E75_Epiblast	Epiblast	2.28	0.63	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.43	1.12	0	1.8	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.98	-3.44	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.21	-4.48	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.38	-2.18	0	0	2.3	0	2.3	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.03	-1.12	2.6	0	0	0	0	2.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.44	-3.05	0	0	2.3	2.3	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.9	-1.88	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.14	1.8	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.88	1.82	0	1.8	1.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.4	0.98	0	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.1	0.82	3.6	0	0	0	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.13	-3.46	0	0	2.2	2.2	0	0
E7.5	E75_Epiblast	Epiblast	3.86	0.97	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.25	2.82	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.6	3.93	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.32	-1.76	0	3.6	0	2.1	3.1	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.23	2.04	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.28	-3.88	0	0	0	2.2	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.01	0.85	3.6	0	0	3.3	0	3.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.13	-4.14	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	4.63	0.36	0	0	2.7	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.48	-4.74	0	0	3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.94	-1.56	0	0	2.7	3.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.11	-2.41	0	3	0	0	0	3
E7.5	E75_Epiblast	Epiblast	1.54	4.5	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.7	2.85	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-2.29	3.49	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.92	-2.3	2.5	0	0	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.8	0.61	0	0	1.9	1.9	2.5	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.6	-1.24	1.9	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.96	-2.08	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.47	-4.11	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.16	-0.45	0	0	3.4	0	0	0
E7.5	E75_Epiblast	Epiblast	0.92	3.89	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.13	-0.43	3.4	0	1.9	2.6	0	3.4
E7.5	E75_Epiblast	Epiblast	0.81	4.04	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.61	-1.96	2.5	0	0	0	0	2.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.47	-4.06	2.3	0	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.43	2.5	0	0	2.1	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.28	-2.93	0	3.7	2.3	0	2.3	0
E7.5	E75_Epiblast	Epiblast	4.42	3.07	0	0	1.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.76	-0.33	4	0	0	2.7	0	2.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.01	2.93	2.4	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.02	3.11	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.14	-0.31	0	0	2.7	2.1	0	0
E7.5	E75_Epiblast	Epiblast	2.6	3.48	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.96	-1.36	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.22	2.34	0	0	3.1	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.78	-2.04	0	0	2.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.79	2.28	0	0	2.1	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.26	0.14	0	0	1.8	2.8	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.82	0.1	2.2	0	2.9	2.9	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.12	-1.7	0	3.6	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.92	-2.2	0	0	2.6	1.6	1.6	0
E7.5	E75_Epiblast	Epiblast	2.94	0.25	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.46	-0.32	3.3	0	0	2	0	2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.09	2.44	0	1.5	2.4	1.5	2.1	1.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.1	0.65	0	0	2.9	0	0	2.9
E7.5	E75_Epiblast	Epiblast	3.05	-4.26	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.71	1.24	0	0	1.7	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.45	-3.66	1.7	3.4	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	3.42	0.25	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.47	1.92	0	0	2.5	0	0	1.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.68	-0.65	0	1.6	3.3	3.2	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.1	-3.82	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.67	0.94	0	0	3.2	0	0	0
E7.5	E75_Epiblast	Epiblast	0.58	4.48	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.5	-0.1	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.13	-1.47	3.3	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.23	1.48	0	2.5	2.7	0	2.1	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.99	3.01	0	0	2.4	0	0	1.8
E7.5	E75_Epiblast	Epiblast	1.49	3.7	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.87	-3.34	0	2.8	1.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.51	1.73	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.14	-3.21	0	0	2.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.26	1.1	0	0	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	1.99	3.34	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.94	-3.87	0	0	1.6	1.6	0	0
E7.5	E75_Epiblast	Epiblast	-0.93	4.48	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.35	3.15	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.18	-1.88	0	3.1	2.7	2.7	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.51	2.11	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.13	2.47	0	0	0	1.9	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.52	1.57	0	0	3.3	0	0	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.82	-0.42	3.2	0	0	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.22	-0.82	0	0	0	1.9	0	1.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.13	-3.68	0	0	0	0	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.34	-1.12	2.8	0	2.4	2.4	0	0
E7.5	E75_Epiblast	Epiblast	2.11	-4.36	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.42	3.75	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.99	-2.82	0	0	0	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.12	1.5	0	3	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.38	-0.44	2.6	0	0	0	0	3.3
E7.5	E75_Epiblast	Epiblast	1.46	-3.47	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.25	1.35	1.9	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.71	0.6	0	0	2.4	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.82	0.57	0	2.8	0	0	2.2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.28	-0.39	2.6	0	2.2	2.6	0	0
E7.5	E75_Epiblast	Epiblast	1.24	-4.27	0	0	0	0	0	0
