day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Bmp4	Dll1	Etv2	Foxc2	Foxf1	Fzd4	Gata4	Hand1	Hes7	Hoxa1	Hoxb1	Irx1	Irx5	Isl1	Meis2	Meox1	Msx1	Msx2	Mycn	Pax3	Tbx1	Tbx6	Tcf15	Tcf21
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.4	-1.1	0	2	0	2	0	3.1	0	0	0	0	0	0	2	0	3.3	2	0	0	0	3.7	0	0	0	0	2
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.25	4.75	2.9	0	0	0	0	0	0	0	0	0	0	0	3.3	2.3	0	0	0	2.9	0	2.3	2.3	0	0	2.9	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.27	3.28	2.6	0	0	0	3.4	0	1.6	0	0	0	0	0	0	0	0	2.2	0	0	0	3.1	0	0	0	2.2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.2	0.42	0	2.4	0	0	0	3.6	0	1.8	2.4	0	0	3.4	0	0	0	2.4	0	2.4	3	4	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.2	1.91	0	0	0	0	0	0	0	2.5	0	0	0	0	2.5	2.5	0	3.1	0	0	0	3.1	0	0	0	2.5	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.7	2.52	0	0	0	2.1	0	0	0	2.1	0	0	0	3.1	0	0	2.1	0	0	2.1	0	3.7	0	0	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.42	0.85	0	0	3.8	0	0	0	0	0	0	0	2.3	2.9	0	0	0	2.9	0	0	0	2.3	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.32	2.58	0	0	2.9	0	3.5	0	0	2.2	0	0	0	0	2.9	2.9	0	2.2	0	0	0	3.5	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.22	-1.49	0	2.5	0	0	0	3	0	0	3.6	0	0	0	0	0	0	1.6	0	2.2	2.8	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.52	-1.71	2.1	3.1	2.1	0	1.5	3.5	1.5	0	3.1	0	0	0	0	2.4	0	2.1	0	1.5	3.1	2.1	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.33	1.16	0	2	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	2	0	3.5	0	0	0	2	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.73	4.06	0	0	3.7	0	3.2	0	0	0	0	0	0	2.8	0	2.2	0	0	0	0	0	3.7	0	0	2.8	2.2	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.75	-1.96	0	3.5	0	1.3	0	3.3	1.3	1.3	4.3	0	0	1.8	0	0	0	0	0	2.9	3.6	3	0	0	1.3	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.04	-1.33	0	1.9	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	2.5	2.5	3.6	0	0	0	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.31	1.83	0	0	2.6	0	2.6	0	0	0	0	2.6	0	0	0	2	0	2	0	0	0	3.3	0	0	3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.57	1.25	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	0	2.5	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.71	-1.96	0	0	1.8	0	0	0	0	0	1.8	3.2	1.8	3.4	0	0	0	2.7	0	3	2.4	0	0	0	2.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.57	3.25	0	0	0	0	3.4	0	0	2.7	0	0	0	0	2.7	2.7	0	0	0	0	0	2.1	0	0	2.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.18	-0.97	0	1.9	2.5	0	0	2.5	0	2.9	2.5	0	0	3.3	0	1.9	1.9	3.1	0	1.9	2.5	3.3	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.49	4.13	0	0	4.6	0	0	0	0	0	0	3.2	2.5	4.2	0	0	0	3.5	0	0	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-7.1	-0.32	0	0	0	0	0	0	0	0	0	2.9	0	3.4	1.9	0	0	2.6	0	1.9	0	3.4	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.32	2.52	0	0	4.2	1.9	0	0	0	0	0	1.9	3.2	3.8	0	0	0	3.7	0	0	0	3.2	0	0	2.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.36	0.64	2.6	2	2	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3.8	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.92	-2.67	0	0	2.9	0	0	3.2	0	0	3.8	0	1.9	2.9	0	0	0	2.9	0	3.2	2.5	3.8	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.22	1.17	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2.6	0	0	0	2	0	0	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.13	-2.79	0	0	1.7	1.7	0	2.6	0	2.6	3.7	0	2.9	2.6	0	0	0	2.9	0	2.9	3.3	2.9	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.05	1.44	0	0	2.1	0	2.8	2.1	0	2.1	3.2	0	0	0	2.8	2.1	0	0	0	3.2	2.1	4.2	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.94	-3.04	0	0	0	0	0	3.1	0	0	2.7	0	3.7	2.7	0	0	0	3.3	0	2.7	3.1	3.1	0	0	3.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.65	0.05	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	3.4	0	0	2.1	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.39	3.05	0	0	2.8	2.8	2.2	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.29	1.81	0	0	0	1.7	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.64	0.13	0	2.4	0	0	0	0	0	0	0	0	2.4	4	0	0	0	2.4	0	0	0	3.1	0	0	3.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.48	-1.09	0	2	2.6	0	0	3.8	0	0	2	2	2	2	0	0	2	3	0	0	0	2.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.84	-4.36	0	2.6	2	0	2	4.1	0	0	4.4	0	2.6	3	0	0	3.3	2	0	3.3	2	3.7	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.26	0.47	0	0	0	2	2	2	0	0	3.7	0	0	2	0	0	0	2	0	3.3	2.6	0	0	0	2	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.37	3.91	0	0	3.4	0	2.1	2.7	0	0	0	2.1	2.7	3.4	0	2.7	2.1	2.7	0	0	0	2.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.6	2.24	1.8	0	1.8	0	0	0	0	1.8	0	0	0	0	0	2.5	0	0	0	0	0	2.5	0	0	2.5	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.31	1.53	0	0	0	0	0	0	0	3	3.5	0	0	2	2	0	3.3	0	0	0	0	3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.89	0.26	0	0	2.6	0	0	0	0	0	0	1.9	0	0	1.9	0	0	2.9	0	0	0	2.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.82	-2.26	0	0	0	0	0	3.9	0	2.8	2.8	0	0	2.8	0	0	0	2.2	0	2.2	2.2	3.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.48	-0.99	0	0	2.3	0	0	2.9	0	1.7	3.1	0	0	2.3	0	1.7	1.7	2.3	0	0	0	0	0	0	1.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.05	0.28	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.59	-0.43	0	2.3	0	0	0	4.6	0	2.3	3.3	0	0	0	0	0	0	2.3	0	2.9	2.3	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.31	-2.4	0	0	1.9	0	0	0	0	1.9	2.5	0	3.4	3.2	0	0	0	0	0	2.9	1.9	2.9	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.39	0.53	0	0	0	0	0	2.4	0	1.8	1.8	0	0	0	0	2.4	1.8	1.8	0	1.8	1.8	3.5	0	0	0	1.8	1.8
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.83	3.29	2.1	0	0	0	4.1	0	0	0	0	0	0	0	2.1	2.1	0	2.7	0	0	0	4.5	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.73	-4.49	0	2.8	0	2.2	0	4.2	0	0	3.7	0	0	2.2	0	0	2.8	2.2	0	3.5	3.5	2.8	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.67	0.12	0	2.1	3.6	0	0	0	0	0	0	3.1	0	2.1	0	0	0	3.1	0	0	0	0	0	0	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.09	0.56	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.7	0	0	2.7	3.4	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.16	0.24	0	2.6	0	0	0	2.6	0	0	3	0	0	0	0	0	0	0	0	0	0	3.8	0	2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.62	-1.63	2.5	2.5	0	0	0	4.4	0	2.5	4.4	0	0	0	0	0	0	2.5	0	4.4	2.5	4.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.2	-0.15	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	3.3	0	0	0	0	0	0	2.1	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2	0	0	0	2	3	0	0	0	0	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.89	3.71	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2.6	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.47	0.07	0	0	2.1	0	0	2.8	0	2.1	3.7	0	2.1	2.1	0	0	2.1	2.1	0	2.1	2.8	3.2	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.98	-0.59	0	2.3	0	2.3	1.7	3.1	0	2.6	3.9	0	0	0	0	0	0	1.7	0	1.7	3.8	2.9	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.57	-0.18	0	0	2.1	0	0	3.1	0	2.1	4.1	0	0	3.1	0	2.1	0	2.1	0	0	2.1	3.9	0	0	0	2.1	2.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.8	1.72	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	3.3	0	0	0	2.7	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.95	3.53	4	0	0	0	3.2	0	0	0	0	0	0	0	2.9	2.5	0	0	0	0	0	3.6	0	0	0	2.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.83	0.34	0	0	4.4	0	0	0	0	0	0	2.8	0	4.2	0	0	0	2.8	0	0	0	2.2	0	0	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.73	1.19	0	0	0	0	1.9	0	0	2.5	1.9	0	1.9	0	0	0	0	2.5	0	2.9	0	2.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.51	-1.15	0	1.8	2.8	0	0	0	0	0	0	0	0	1.8	0	1.8	0	0	0	0	0	2.8	0	0	1.8	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-6.46	1.86	0	0	3.6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0	3.46	0	0	2.1	0	2.8	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.8	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.96	2.6	0	0	4	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.52	0.66	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	2.1	0	0	2.1	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.61	0.41	0	2	0	0	0	2.6	0	2.6	3	0	0	2.6	2	0	3	2.6	0	0	2	3.8	0	0	0	0	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.02	-1.27	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	3	3.2	0	0	2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.06	1.83	0	2.5	0	1.6	2.2	2.5	0	0	2.5	0	0	1.6	1.6	1.6	1.6	2.2	0	2.2	0	4.4	0	1.6	0	2.2	1.6
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.63	0.2	0	0	0	2	2	2	0	0	0	0	0	0	0	2	2.6	3	0	2	2.6	4.4	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.19	0.87	0	1.9	0	1.9	1.9	0	0	0	3.4	1.9	0	0	0	0	2.9	0	0	1.9	0	3.8	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.27	-0.08	0	0	3.7	0	3	0	0	3	0	0	0	0	0	3	0	0	0	3.7	0	3.7	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.55	2.11	0	0	0	0	3.2	2.1	0	0	2.1	0	0	2.8	0	2.1	0	0	0	0	0	3.4	0	0	2.1	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.94	2.77	0	0	2.6	0	2.6	0	0	0	0	2.6	0	2.6	0	2.6	0	0	0	2.6	0	0	0	0	2.6	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.67	0.55	0	0	0	0	0	2.3	0	2.7	3	0	1.7	2.7	0	0	0	3.5	0	1.7	3	1.7	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.25	-0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.67	-2.64	0	3.3	0	2.2	0	3.4	0	1.6	4.6	0	1.1	2	0	0	1.1	1.1	0	3.6	3.3	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.15	-0.48	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2	0	0	0	3	0	0	2.6	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.95	-2.73	0	0	0	0	0	3.6	0	0	3.7	0	0	0	0	0	0	2.1	0	0	2.1	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.31	3.25	0	0	0	2.1	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	2.1	2.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.6	-1.07	0	0	0	2.7	0	2.1	0	0	4.4	0	0	0	0	0	0	0	0	3.1	3.1	2.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-7.43	-0.76	0	0	3.4	0	0	0	0	0	0	3.6	0	3.8	0	0	0	2.7	0	0	0	2.7	0	0	2.7	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.61	-4.46	0	2.8	0	2.1	0	2.1	0	0	4.8	0	1.6	1.6	0	0	0	0	0	4.1	3.7	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.36	-1.84	0	2.3	0	2.3	0	4.5	0	2.3	4	0	2.3	2.9	0	0	2.3	0	0	2.3	2.9	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.94	-2.67	0	0	1.7	0	0	3.3	0	0	3.6	0	0	2.7	0	0	1.7	2.7	0	1.7	2.3	3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.57	-2.45	0	0	1.9	0	0	0	0	0	0	3.6	2.9	3.2	0	0	0	0	0	0	0	2.9	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.88	-4.81	0	0	0	1.9	0	3.7	0	0	5.1	0	1.9	1.9	0	0	0	0	1.9	2.9	2.9	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.9	-2.24	0	3	0	0	0	2.8	0	0	4.2	0	0	0	0	0	2.4	0	0	2.4	2.4	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.72	4.21	0	0	0	0	2.5	0	0	0	0	0	0	1.9	2.5	0	0	2.5	0	0	0	2.5	0	1.9	0	4	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.49	2.21	0	0	2	0	3	2	0	0	0	0	0	2.6	0	2.6	2	3.7	0	2.6	2	3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.67	-0.08	0	0	0	0	0	0	0	0	0	0	2.3	2.9	0	2.3	0	2.3	0	0	0	0	0	0	2.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.23	0.73	2.4	0	1.8	1.8	2.4	0	0	2.4	0	0	0	0	0	0	1.8	1.8	0	1.8	0	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.98	-0.66	0	0	0	0	0	2.9	0	0	3.4	0	1.9	0	1.9	1.9	2.5	0	0	1.9	2.9	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.94	1.75	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	2.8	0	0	2.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.45	2.65	0	0	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.02	2.27	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	2.3	0	2.3	0	0	0	2.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.2	2.63	0	0	2.8	0	2.1	0	0	0	0	0	2.8	3.8	0	0	0	3.7	0	0	0	0	0	0	2.8	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.79	3.76	0	0	2	0	2.6	0	0	2	0	0	0	0	2	2.6	0	0	0	2	0	3	0	2	0	2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.56	4.12	0	0	0	0	2.5	1.9	0	0	0	0	0	3.5	0	3.5	0	2.5	3.3	0	0	3.5	0	0	0	4.8	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.66	-4.41	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	2.4	0	3.4	3	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.59	-1.21	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0	2.2	0	2.2	0	0	0	2.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.67	-2.58	0	0	1.9	1.9	0	2.9	0	0	4.1	3.1	1.9	3.5	0	0	0	1.9	0	3.1	1.9	2.9	0	0	1.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.9	1.12	0	0	2	0	2.7	3	0	0	0	0	0	3	2.7	2.7	0	3	0	2	0	2.7	0	0	0	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.9	-0.68	0	0	0	0	0	2.8	0	2.2	0	0	0	0	0	2.8	0	2.8	0	0	2.2	3.5	0	0	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.4	-2.38	0	0	2.7	1.7	0	1.7	0	0	2.7	1.7	1.7	3.5	0	1.7	1.7	2.9	0	3.2	1.7	0	0	0	1.7	1.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.29	1.97	0	0	2.4	1.8	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	3.3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.09	0.87	0	0	0	2	2	2.6	0	0	2.6	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.03	-0.39	0	0	2.8	0	0	0	0	0	0	2.8	2.8	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.44	1.02	0	0	2.2	0	2.2	3.6	0	0	2.9	0	3.3	4.5	2.2	0	2.2	3.6	0	0	0	4.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.55	-3.11	0	1.9	2.6	0	0	1.9	0	1.9	2.6	2.6	2.9	2.9	0	0	0	2.9	0	1.9	0	3.2	0	0	2.6	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.84	3.49	0	0	2.8	0	0	0	0	0	0	2.8	0	2.2	0	0	0	3.8	3.4	0	0	3.2	0	0	3.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.28	1.09	0	0	2.6	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	3.2	0	0	2.6	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.85	1.08	0	0	3.4	0	0	0	0	0	0	0	3	4	0	0	0	2.3	0	0	0	2.3	0	0	3	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.67	-4.9	0	3.6	0	3	0	0	0	0	4.4	0	0	0	0	0	0	2.3	0	0	3.4	2.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.3	1.75	0	0	2.6	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.38	0.78	2.4	0	0	0	3	2.4	2.4	0	0	0	0	0	0	3	0	2.4	0	0	0	3	0	0	0	3	3.4
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.5	1.98	3	0	0	0	3	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	4.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.18	-0.56	0	0	2.5	0	1.8	0	0	1.8	0	1.8	0	0	0	2.5	0	1.8	0	1.8	0	3.6	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.24	-1.47	0	3	0	3.7	0	3.7	0	1.8	3.8	0	1.8	0	0	0	0	0	0	2.7	3	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.71	-0.02	0	0	0	0	0	1.7	0	2.3	3.2	0	0	0	1.7	0	0	1.7	0	0	1.7	2.7	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.04	4.02	0	0	3.4	0	3.6	0	0	0	0	1.9	3.2	3.2	1.9	0	0	4.2	3.6	0	0	2.9	0	0	2.9	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-7.4	-0.28	0	0	2.4	0	0	0	0	0	0	4.1	2.4	3.9	0	0	0	3	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.47	1.82	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	3.1	0	0	0	2	3.5	0	2	0	0	3.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.63	-0.75	0	0	0	1.9	0	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	0	3.1	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.53	2.02	0	0	0	0	0	0	0	0	0	4.1	3.1	3.4	0	0	2.1	2.7	2.7	0	0	0	0	0	3.4	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.89	4.73	0	0	0	0	3.3	0	0	0	0	0	0	0	0	2.9	0	0	2.9	0	0	4	0	3.6	2.9	4.5	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.43	-2.36	0	1.9	2.9	0	0	2.5	0	1.9	2.9	2.5	2.5	3.1	0	0	1.9	3.1	0	1.9	2.9	2.5	0	0	1.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.11	-0.45	0	0	3.6	0	0	0	0	0	0	3	3	4.9	0	3	0	3.6	0	0	0	0	0	0	3.6	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.75	-4.06	0	1.8	0	0	0	2.8	0	2.4	3.4	0	0	2.8	0	0	1.8	1.8	0	3.2	2.4	2.4	0	0	1.8	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.2	3.71	3.8	0	0	0	2.4	1.8	0	0	0	0	0	0	1.8	2.4	0	1.8	0	0	0	3.5	1.8	2.4	0	0	2.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.35	1.65	2	0	0	2	0	2.7	0	2	0	0	0	2	2	0	3.3	2.7	2	0	0	4.1	0	0	0	0	2.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.92	-1.24	0	2.9	0	0	0	3.1	1.9	1.9	4.4	0	0	1.9	0	0	0	2.5	0	2.5	2.9	3.1	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.23	-2.32	0	2.9	2.5	0	0	3.2	1.5	2.1	4.2	0	0	2.5	0	0	0	1.5	0	3.9	3.1	2.7	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.17	0.04	0	0	0	0	0	3	0	3	3	0	0	2.4	0	0	3.9	0	0	2.4	2.4	3	0	0	0	0	0
