day	Anno	celltype	UMAP_1	UMAP_2	Atp1a2	Epha7	Itga11	Lamc3	Mkx	Nfia	Zfpm2	Zic1	Zic4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.68	-1.94	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.59	-1.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.13	3.98	0	5.1	0	0	0	0	0	5.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.72	2.89	0	4.8	0	0	5.5	0	5.9	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.27	-3.45	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.47	-0.96	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.1	-1.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.44	-0.53	0	5.1	0	0	0	5.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.27	2.41	0	0	0	0	0	5.1	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.42	2.09	0	3.8	0	0	0	0	3.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.42	3.42	0	5.7	0	0	0	4.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.66	-0.31	0	5.1	0	0	0	0	4.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-6.28	-4.4	0	4.6	0	0	0	0	4.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.16	3.75	4.9	5.8	0	4.5	0	4.5	5.4	3.8	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.27	-1.56	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.16	-6.32	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.3	-6.79	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.34	0.07	0	3.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.66	-2.2	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.25	-2.11	0	7.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.64	4.32	0	6.2	0	4.6	4.6	0	5.7	0	4.6
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.62	1.95	0	5.1	4.2	0	0	0	0	3.6	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.57	-1.91	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.39	-3.02	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.24	-2.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.02	-5.48	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.67	-4.01	0	0	0	0	0	4.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.39	-1.11	0	4.7	0	0	0	5.4	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.57	-1.89	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.18	-2.1	0	5.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.71	4.05	0	0	0	4.6	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.71	-0.44	0	5.3	0	0	0	0	4.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.76	-2.14	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.58	-4.97	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.21	0.13	0	5.9	0	0	0	4.3	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.63	1.23	0	0	0	0	0	0	5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.03	-5.33	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.44	3.1	0	4.7	0	0	0	0	5.6	4.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.35	-1.21	0	4.2	0	0	0	3.5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.78	-0.55	0	5.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0	0.31	0	0	0	3.9	0	3.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.77	4.23	0	4.2	0	4.2	0	0	5.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.74	-1.59	0	4.2	0	0	0	4.2	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.4	-0.06	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.63	-0.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.03	0.96	0	5	0	5	5	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.62	3.51	0	6.6	0	0	0	0	5.5	0	5.5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.73	-0.34	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.31	-0.35	0	0	0	0	0	0	4.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.52	-3.14	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.73	2.82	0	5.8	0	5.1	0	5.8	6.4	5.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.93	-1.54	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.28	-1.49	0	6	0	0	0	4.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.87	-0.97	0	6.6	4.6	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.5	0.5	0	4.6	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-6.18	1.35	0	5.5	0	0	0	5	5.4	3.6	3.6
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.04	1.12	0	5.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.93	-2.29	0	4.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.73	-1.65	0	6	4.6	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.13	-6.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.8	-4.31	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.99	-2.69	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.44	-2.32	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.29	-0.97	0	3.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.6	-4.32	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.61	4.05	0	4.6	0	4.6	3.9	3.9	5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.39	-1.6	0	5.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.28	1.15	0	6.8	0	0	0	0	0	5.4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.51	-2.85	0	6.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.29	1.41	0	0	0	0	5.4	5.4	5.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.4	-0.12	0	5	0	0	0	0	5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1	0.19	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.79	3.66	0	6.1	0	0	0	0	5.1	0	4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.56	-0.34	0	4.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.81	-0.81	0	0	0	0	0	5.3	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.17	2.02	0	6.9	0	0	0	0	5.3	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.03	-1.42	0	5.8	0	0	0	5.1	5.1	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.12	3.66	0	5.5	0	0	0	0	5.9	5	3.9
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.63	-1.88	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.11	1.23	0	5	0	0	0	0	0	0	5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.9	-1.77	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.76	-6.01	0	0	0	0	0	5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.87	2.8	0	5.6	0	0	0	4.5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.95	-1.11	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.48	-0.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.32	-1.65	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.83	-2.32	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.42	-1.71	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.21	-0.91	0	0	0	0	0	0	4.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.85	3.6	0	5.9	4.3	4.3	0	0	5.9	4.3	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.51	2.55	0	4.9	0	0	4.2	4.2	0	4.2	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.31	2.12	0	6.4	0	0	0	0	4.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.49	-0.13	0	4.6	0	0	0	4.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.72	-3.82	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.75	-4.28	0	4.2	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.77	3.2	0	6.4	0	0	0	0	5.3	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.8	1.36	0	5.3	0	0	3.9	3.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.68	-2.4	0	0	0	0	0	0	5.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.57	-0.59	0	4.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.15	-1.27	0	0	0	0	0	0	5.3	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3	-0.32	0	0	0	0	0	4.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.48	-1.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.04	-2.34	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.23	-3.66	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.72	0.44	0	0	0	0	0	0	0	4.5	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-7.33	1.82	0	5.2	0	0	0	5.2	0	5.2	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.41	-0.46	0	4.7	0	0	4.7	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.67	-1.05	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.34	-3.19	0	0	0	0	0	4.5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.34	-1.38	0	4.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3	-1.39	0	0	0	0	0	5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.89	0.43	0	4.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.41	-1.41	0	5.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.18	0.46	0	6.2	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.24	-1.85	0	0	0	0	0	4.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.9	-2.54	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.4	-3	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.08	-0.62	0	4.5	0	0	0	0	3.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4	-2.15	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.21	-0.43	0	4.4	0	0	0	0	3.7	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.66	-2.35	0	4.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.29	2.6	0	0	0	4.1	0	0	4.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.93	-1.4	0	0	0	0	0	5.2	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.83	1.64	0	0	0	0	0	5.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.43	-0.86	0	5.2	0	0	0	0	0	5.2	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.8	1.87	4.7	5.4	0	0	0	0	5.4	4.7	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.71	1.98	0	5.9	0	0	0	4.1	5.7	0	4.1
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.67	0.11	0	5.6	0	4.9	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.83	-4.66	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.44	-4.25	0	0	0	0	0	5.4	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.09	-3.49	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.55	0.46	0	5.6	0	0	4	0	0	0	4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.21	-3.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.13	-1.82	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.64	-0.94	0	5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.43	2.58	0	5.5	0	0	0	0	0	4.8	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.98	0.98	0	4.7	0	4.7	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.38	-1.65	0	4.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.67	2.64	0	5.3	0	4.3	0	0	4.9	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.72	-0.51	0	5.4	0	0	0	0	4.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.91	-4.81	0	0	0	0	0	0	4.7	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.28	2.26	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.33	-2.88	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.66	-2.08	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.92	1.56	0	0	0	0	0	5	4.4	4.4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.58	-0.19	0	5.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.34	0.84	0	4.8	0	0	0	0	4.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.62	0.24	0	5.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.24	0.31	0	5.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.1	0.16	0	0	0	0	0	4.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.41	-3.12	0	0	0	0	4.3	4.3	5.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.49	0.24	0	5.3	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.78	-2.84	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.51	2.07	0	5.5	0	0	0	0	6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.06	2.06	0	6.1	0	0	0	4.1	0	4.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.2	-0.91	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.74	2.45	0	4.5	0	0	0	0	0	4.5	4.5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.83	-4.69	0	0	0	0	0	4.4	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.57	-0.52	0	5.2	0	0	5.2	0	5.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.71	-0.74	0	5.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.14	-0.19	0	4.6	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.21	-2.22	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.64	3.55	0	4.1	0	0	4.1	4.1	5.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.69	0.54	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.99	2.82	0	5.7	0	0	0	0	0	0	5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.38	1.56	0	5.2	0	0	0	0	6.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.99	-2.82	0	5.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.37	0.43	0	4.2	0	0	0	0	5.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.91	4.08	0	4.4	0	4.4	0	4.4	5.5	5.1	5.1
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.53	-1.68	0	5.8	0	0	0	0	0	4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.52	-2.59	0	4.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.7	0.42	0	5.7	0	0	0	5.3	0	4.6	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.3	-0.58	0	0	5.3	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.46	0.2	0	4.8	0	0	0	0	0	5.5	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.21	-1.75	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.73	-0.57	0	5.8	0	0	0	0	0	5.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.25	1.47	0	5.6	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.47	-0.17	0	6.1	0	0	0	5.7	0	5	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.26	-0.45	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.93	4.26	0	4.8	0	0	0	0	4.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.82	-1.85	0	7.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.55	-3.01	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.75	-1.74	0	4.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.37	-6.02	0	4.3	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.89	-3.31	0	4.5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.11	-1.59	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.8	-4.27	0	5.2	0	0	0	5.2	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.83	-5.91	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.63	1.61	0	0	0	0	0	0	4.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.67	-0.46	0	6.8	6.1	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.39	1.08	0	7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.15	-2.63	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.28	-0.61	0	0	0	0	0	5.3	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.46	0.27	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.75	-0.05	0	5	0	0	0	0	0	0	4.3
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.22	-1.42	0	6.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.57	-1.17	0	4.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.11	0.16	0	4.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.74	-4.09	0	4.5	0	0	0	0	4.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.65	3.35	0	5.8	0	0	0	5.1	0	5.8	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.54	-4.96	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.34	0.56	0	5.4	0	0	0	4.7	4.7	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.44	-0.75	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.13	-6.63	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.64	-2.52	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.02	1.61	0	4.2	0	0	0	4.2	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.28	-0.76	0	0	0	0	0	4.7	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.57	-0.49	0	0	0	0	4.9	0	5.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.09	1.38	0	0	0	0	4.7	0	0	4.7	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.45	-1.97	0	4.1	0	0	0	4.1	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.37	-1.04	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.98	-3.81	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.21	-1.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.79	-3.95	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.28	-2.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.9	-4.87	0	0	0	0	0	4.3	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.31	1.68	0	5.5	0	0	0	0	5.5	0	6.2
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.23	-4.48	0	5.6	0	0	0	0	4.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.02	-2.18	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.58	1.51	0	4.4	0	0	5	0	0	4.4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.8	-2.45	0	4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.34	-3.35	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.89	-1.31	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.56	-5.04	0	4.7	0	0	0	4.7	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.83	-0.99	0	4.5	0	0	0	0	0	4.5	3.8
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.57	-1.39	0	5.3	0	0	0	0	6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.84	-1.66	0	0	0	4.7	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.15	1.21	0	7.4	5.4	0	0	5.4	5.8	5.4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.54	-4.53	0	0	0	0	0	0	5.1	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.82	3.14	0	5	0	0	3.6	0	4.7	4.3	3.6
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.39	-5.08	0	0	0	0	0	5.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.46	-6.94	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.49	-4.48	0	0	0	0	0	0	0	0	0
