day	Anno	celltype	UMAP_1	UMAP_2	marker:Isl1	marker:Tbx1	up:Nkx2-5	up:Nkx2-6	up:Jun	up:Tlx1	up:Maff	up:Mef2c	up:Arid3b	up:Tsc22d1	up:Etv5	up:Sox9	up:Xbp1	up:Irx2	up:Pax6	up:Hey2	down:Lyar	down:Foxf1	down:Mycn	down:Hoxb1	down:Hoxa1	down:Gata6	down:Osr1	down:Alx1	down:Hoxb2	down:Hoxa2	down:Twist1	down:Hoxd1	down:Meox1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.37	-3.41	2.8	0	1.8	0	2.4	0	0	3	0	2.4	0	0	3	0	0	0	4	0	2.8	0	0	0	0	0	0	0	2.4	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.79	3.07	0	0	3.9	0	0	0	2.3	3.9	0	4.2	0	0	2.3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-7.74	3.9	0	2.3	3.1	0	1.7	0	0	3.1	2.6	3.5	2.3	0	0	2.3	0	0	3.9	2.3	1.7	0	0	1.7	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.1	1.16	2.2	0	3.7	0	2.2	0	0	3.7	2.8	4.6	0	0	2.8	3.7	0	2.2	2.8	0	0	0	0	2.8	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.34	-2.16	2	0	4.4	0	0	0	2.7	3.9	3.3	4	0	0	2	0	0	0	3.3	0	2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.77	-2.04	2.2	0	3.5	0	2.8	0	0	2.2	2.2	3.2	0	0	2.2	0	0	0	4.5	0	2.8	0	0	0	0	0	2.2	0	2.2	0	0
E8.25	E825_First_heart_field	First_heart_field	-8.11	1.74	0	0	3.9	0	2	0	0	2.8	2.8	3	0	0	2.4	1.6	0	1.1	3.1	0	2.2	0	2	1.6	0	0	1.6	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.87	2.62	1.9	0	1.9	0	0	0	0	2.5	1.9	3.4	0	0	1.9	0	0	0	4.1	3.5	3.5	3.2	0	3.4	1.9	1.9	3.2	1.9	1.9	2.9	0
E8.25	E825_First_heart_field	First_heart_field	-7.28	1.81	0	0	4.1	0	2.9	0	0	3.9	0	3.8	2.2	0	3.4	0	0	0	2.9	0	0	0	0	2.6	0	0	1.6	0	1.6	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-7.23	3.9	3.8	0	0	0	0	0	0	0	3.4	3.8	0	0	2.7	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.62	1.56	0	0	4.3	0	2.3	0	0	3.9	2.7	3.2	2.3	0	0	0	0	0	0	0	0	0	0	2.7	0	0	1.7	0	0	0	1.7
E8.25	E825_Second_heart_field	Second_heart_field	0.01	-3.89	4.1	2.2	2.2	0	2.2	0	0	2.2	2.2	2.8	0	2.8	0	2.2	0	0	3.2	0	0	0	2.2	2.2	0	0	0	0	2.2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.81	0.13	0	0	0	0	0	0	0	2.6	0	2	0	0	0	0	0	0	3.8	3.3	3.5	0	2.6	3	2.6	3	3	0	2	0	2
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.77	-1.15	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	3.8	2.5	4	0	3.8	2.5	3.5	3.1	0	0	3.1	2.5	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.96	1.66	2.1	0	0	0	0	0	0	0	0	2.7	0	0	3.1	0	0	0	3.8	0	3.4	3.1	0	2.7	2.1	0	0	0	2.1	2.1	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.23	-1.63	3	0	3.4	0	0	0	0	3.4	2.6	4.2	0	0	3.4	0	0	2	3	0	0	0	0	0	0	2.6	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.42	-4.21	2.6	2	2.6	0	3	0	0	2.6	2.6	3.5	0	2	0	2	0	0	3.6	0	3	0	0	0	0	0	2	0	2	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.93	-1.46	1.6	0	4.1	0	1.6	0	0	3.9	2.1	2.5	1.6	0	3.2	0	0	0	3.2	0	0	0	0	1.6	0	1.6	1.6	0	1.6	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.49	-5.7	0	2.3	0	0	3	0	0	0	3	3.3	0	0	2.3	0	0	0	3	0	4.3	0	2.3	0	0	0	0	0	3.6	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.32	1.53	2	0	0	0	3	0	0	2	2.7	3	0	0	0	0	0	0	4.5	3	3.7	2	2.7	3	0	3	2	2.7	0	2	2
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.86	1.66	0	0	0	0	0	0	0	2.4	0	0	0	0	3.1	0	0	0	4.3	0	3.5	0	0	2.4	3.1	0	0	2.4	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.77	4.02	2.4	0	0	0	0	0	0	1.7	0	3.8	0	0	2.4	0	0	0	4.3	2.7	3.2	2.7	1.7	0	0	1.7	2.7	0	2.7	3	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.76	1.11	1.7	0	2.9	0	1.7	0	0	2.7	2.3	3.5	0	0	2.3	0	0	0	3.9	0	1.7	0	0	2.7	1.7	0	2.3	1.7	0	0	3.3
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.81	0.33	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	4.4	2.2	3.5	2.2	2.2	2.2	3.9	2.2	2.2	2.8	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-2.94	-2.53	3.4	0	3.4	0	0	0	0	2.7	0	4.6	0	0	2.7	0	0	0	3.7	0	2.7	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.66	-4.55	2.2	3.2	2.9	2.2	2.2	0	2.2	3.2	0	3.5	2.2	2.2	0	2.2	0	0	3.9	0	0	0	2.2	2.2	0	0	3.2	0	3.2	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.45	-0.15	0	0	4	0	0	0	0	4.6	3	3	2	0	2	0	0	0	4	0	0	0	0	3	0	0	2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.7	-0.45	0	0	0	0	2.3	0	0	0	0	2.9	0	0	0	0	0	0	4.2	0	2.3	0	3.3	0	2.9	3.3	3.3	0	0	0	2.9
E8.25	E825_First_heart_field	First_heart_field	-3.11	1.75	3.2	0	4.6	0	0	0	0	4.9	3.2	3.2	0	0	2.5	0	0	0	3.2	0	0	0	0	4.5	0	2.5	3.2	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.15	2.96	0	0	3.2	0	2.2	0	0	0	2.8	4.2	0	0	2.2	0	0	0	4.3	0	2.2	0	0	2.8	0	0	3.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.54	-1.36	3	0	0	0	2.3	0	0	2.3	0	3.4	0	0	0	0	0	0	4.8	2.3	3	2.3	0	3.4	2.3	3	2.3	0	2.3	0	2.3
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.98	1.46	3.1	0	0	0	0	0	0	3.4	2.1	3.1	0	0	2.1	0	0	0	3.6	2.1	2.7	2.1	0	3.8	0	2.1	3.1	0	3.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.17	-0.6	1.8	0	0	0	2.4	0	0	0	2.8	0	0	0	1.8	0	0	0	3.8	1.8	2.4	2.8	0	0	0	2.4	0	0	0	0	1.8
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.2	-2.29	2.1	2.1	0	0	2.8	0	0	0	3.2	0	2.1	0	2.1	2.1	0	0	4.3	2.8	3.7	2.1	2.1	0	0	0	0	0	2.1	0	3.2
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.29	1.13	0	0	0	0	2.1	0	0	0	2.1	3.6	0	0	0	0	0	0	4.6	0	3.6	2.7	0	2.7	0	2.1	2.7	0	2.1	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.29	-1.83	0	0	3.9	0	3.7	0	0	3.7	2.7	4.3	0	0	3.3	0	0	0	3.1	0	3.1	0	2.1	2.1	0	0	0	0	2.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.91	-3.95	3	0	3	0	2.7	0	0	2	0	3	3	0	0	0	0	0	4.1	0	4	0	0	0	0	2	0	0	2.7	2	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.54	1.05	0	0	0	0	0	0	0	2.4	2.4	2.4	0	0	2.4	0	0	0	4.4	3.1	2.4	0	3.1	2.4	2.4	3.1	2.4	0	2.4	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.36	1	0	0	4.6	0	3	0	1.8	3.4	2.4	3.2	1.8	0	2.7	2.4	0	0	1.8	0	2.4	0	0	2.7	0	0	1.8	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.62	0.2	0	0	0	0	0	0	0	0	2.7	3.4	0	0	0	2.7	0	0	3.8	0	0	2.7	0	2.7	2.7	3.8	3.4	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-8.02	3.92	0	0	3.8	0	2.6	0	0	2.9	2	3.4	0	0	0	2	0	0	4.4	0	2	0	0	2	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.55	-0.42	0	0	4.4	0	3.9	0	0	4.5	2.4	4.5	0	0	0	0	0	0	3.7	0	0	0	2.4	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-4.06	-1.53	3.3	0	4.1	2.9	0	2.3	0	3.6	0	3.6	2.3	0	3.6	0	0	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.51	-5.38	2.5	2.5	2.5	0	0	0	0	0	0	4.1	0	0	2.5	0	0	0	4.1	0	3.6	0	0	0	0	0	2.5	2.5	2.5	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.15	-1.7	0	1.8	0	0	2.7	0	0	1.8	2.4	2.4	0	2.4	3	1.8	0	1.8	4.1	2.7	3	1.8	2.7	0	2.4	0	2.7	0	0	0	1.8
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.27	-1.54	0	0	0	0	0	0	0	0	0	2.5	0	0	3.2	0	0	0	4.1	0	0	0	2.5	2.5	3.2	0	2.5	0	0	0	2.5
E8.25	E825_First_heart_field	First_heart_field	-2.07	4.49	2.1	0	2.1	0	2.1	0	0	4.2	0	3.4	0	0	3.1	0	0	0	2.7	0	0	0	0	3.4	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-4.89	1.86	0	0	4.5	0	0	0	0	4.6	3.6	3.8	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.7	0.61	0	0	0	0	0	0	0	2	2	3	0	0	2.6	0	0	0	4.1	3.7	0	0	2	3.5	2	2.6	3	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-2.32	4.55	1.9	0	2.9	0	1.9	0	0	4	0	3.6	0	0	2.5	0	1.9	0	3.4	0	0	0	0	2.9	0	0	3.2	0	1.9	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.07	-1.23	2.7	0	0	0	2.1	0	0	0	0	3.3	0	0	2.7	0	0	0	3.7	3.1	2.1	0	3.1	0	3.3	2.1	2.7	0	2.1	2.1	3.7
E8.25	E825_Second_heart_field	Second_heart_field	-1.02	-4.87	3	2	3	2.7	2	2	0	2	0	3.3	0	2	2	2	2.7	0	4	0	0	0	0	0	0	0	3	0	0	0	2
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	6.15	1.95	3.4	0	0	0	0	0	0	0	0	2.3	0	0	2.3	0	0	0	4.4	3.4	3.4	2.3	0	3	0	2.3	3.7	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.06	2.96	0	0	4.2	0	2	0	0	4.5	3.2	3.2	0	0	3.2	0	0	0	3.6	0	0	0	0	2.6	0	0	2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.29	4.44	1.9	0	0	0	2.5	0	0	0	1.9	2.5	0	0	1.9	0	0	0	4.7	2.9	0	2.9	2.5	2.5	1.9	0	3.4	0	1.9	2.9	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.73	-4.4	3.6	2.1	3.2	2.1	3.4	0	0	2.1	2.8	0	0	2.1	2.1	0	0	2.1	4.3	0	3.2	0	0	0	0	0	0	0	2.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.2	-0.27	0	2.7	2.7	0	3.4	0	0	2.7	0	2.7	0	2.7	2.7	0	0	0	0	4.5	2.7	0	0	0	0	2.7	2.7	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.7	-3.7	2.4	3	3	0	0	2.4	0	3	2.4	3	2.4	0	0	2.4	0	0	3.9	0	3	0	0	0	0	0	2.4	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.8	5.34	0	0	3.5	0	0	0	0	1.5	2.4	2.1	0	0	0	0	0	0	4.8	0	2.1	1.5	2.1	2.4	0	0	0	2.1	2.4	0	2.1
E8.25	E825_First_heart_field	First_heart_field	-6.12	3.08	0	0	4.4	0	2.2	0	0	3.9	2.8	3.5	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.65	1.22	0	0	3.4	0	0	0	2	3.4	0	0	0	0	2	0	0	0	3.6	2.6	3.4	2	0	3.8	0	2.6	2.6	0	2	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.72	-5.6	2.3	0	0	0	2.3	0	0	0	0	2.3	0	0	2.9	2.3	0	2.3	3.8	0	0	0	0	0	0	2.9	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	3.5	1.93	0	0	0	0	2.2	0	0	0	2.2	3.2	0	0	2.2	0	0	0	4.6	3.2	0	0	2.2	3.2	2.2	2.8	0	2.2	2.2	2.2	2.2
E8.25	E825_Second_heart_field	Second_heart_field	-1.84	-3.12	1.9	0	0	0	1.9	0	1.9	1.9	0	2.5	0	0	1.9	0	0	0	3.9	0	2.9	0	0	0	0	1.9	1.9	0	2.5	0	0
E8.25	E825_First_heart_field	First_heart_field	-1.13	2	3.4	0	3.4	0	0	0	0	3.9	2.4	3	0	0	3.4	0	0	0	4.1	0	0	0	0	4.3	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.53	0.32	3.6	0	3.4	0	1.8	0	0	1.8	1.8	3.2	0	0	2.8	0	0	0	3.4	3.4	3.2	2.4	0	3	0	1.8	1.8	0	1.8	0	0
E8.25	E825_First_heart_field	First_heart_field	-8.26	4.06	0	0	1.8	0	2.4	0	0	3.8	2.4	3.8	0	1.8	2.4	0	0	0	4.1	0	1.8	0	0	2.7	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.44	-2.45	2.3	2.3	2.3	0	2.9	0	0	3.8	2.3	2.3	0	0	2.3	0	0	0	3.3	0	0	0	0	2.3	0	0	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-6.56	5.6	0	0	3	0	2.3	0	0	3	2.3	0	0	0	0	2.3	1.7	0	4.4	0	2.7	1.7	3.2	2.3	0	0	2.3	0	1.7	2.3	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.61	-3.84	1.7	2.3	1.7	0	3	0	1.7	2.3	1.7	3.2	1.7	1.7	3.4	1.7	0	0	3.8	3	2.7	0	0	0	1.7	1.7	3.2	1.7	2.7	2.3	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.42	-0.39	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.3	2.1	2.8	2.8	3.2	2.1	3.2	2.8	2.1	2.1	0	0	2.8
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.63	-2.16	2.5	2.5	0	0	3.1	0	0	2.5	0	3.1	2.5	0	0	2.5	0	0	4.2	0	4.2	2.5	3.1	3.1	2.5	2.5	2.5	0	3.1	0	3.1
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.67	-5.78	2.7	0	0	0	2.7	0	3.1	0	0	3.1	2.7	0	2.1	2.1	0	2.1	4.1	0	2.7	0	0	2.1	0	0	3.1	0	2.1	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.16	4.3	0	0	0	0	1.6	0	0	0	1.6	2.5	0	0	1.6	0	0	0	4.5	3.3	2.2	2.5	1.6	0	0	0	3	0	3	3	1.6
E8.25	E825_Second_heart_field	Second_heart_field	-8.24	4.28	0	0	3.8	0	2.5	0	0	2.5	0	3.1	0	0	2.5	0	0	0	3.5	0	2.5	0	0	2.5	0	2.5	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.8	-0.47	0	0	4.4	0	2.1	0	0	4.4	3.1	3.4	0	0	2.7	0	0	0	2.7	0	0	0	0	3.1	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.57	1.88	2	0	0	0	2	0	0	0	2	3.3	0	2	0	0	0	0	4.3	2	3	3	3	2	0	2	2	0	2	2	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.85	-3.77	3.7	3	3.7	2.4	2.4	0	2.4	3.4	0	4.3	0	2.4	2.4	0	0	3	3.7	0	3	0	0	2.4	0	0	3	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.89	0.83	2.9	0	0	0	1.9	0	0	0	1.9	1.9	0	0	1.9	0	0	0	3.2	3.2	3.4	2.5	0	1.9	0	0	2.9	2.9	0	1.9	2.5
E8.25	E825_Second_heart_field	Second_heart_field	-0.48	-2.36	0	0	3.7	0	0	0	0	3.7	2.2	4	0	0	3.2	0	2.2	0	3.9	0	2.2	2.2	0	0	0	0	3.2	0	2.8	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.09	0.39	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4.4	3	3.4	0	0	3	3.7	3.7	3	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-6.1	-1.76	2.2	0	3.9	0	2.2	2.2	2.8	3.7	2.8	4.6	0	0	2.8	2.2	0	0	2.8	0	0	0	0	2.2	0	0	0	0	2.2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.14	-5.53	0	2.9	0	0	0	0	0	0	2.2	3.2	2.2	0	3.2	0	0	0	3.5	0	2.2	0	2.2	2.9	0	0	0	0	2.2	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	7.31	1.04	0	0	0	0	2.7	0	0	0	0	0	0	0	2.7	0	0	0	4.2	0	2.7	0	0	0	3.3	2.7	0	0	0	2.7	2.7
E8.25	E825_First_heart_field	First_heart_field	-4.57	-4.41	0	0	0	0	2.4	0	0	3.7	0	3.9	0	0	2.4	0	0	0	3.9	3	3.4	0	2.4	2.4	0	0	2.4	0	2.4	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.78	-3.26	0	0	3.9	0	3	0	0	3.4	2.4	2.4	0	0	2.4	0	0	0	3.7	0	0	0	0	2.4	0	3	3	0	3	3	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	0.41	1.87	2.3	0	0	0	0	0	0	3.6	2.3	2.3	0	0	0	0	0	0	4.6	2.9	2.3	0	0	2.3	2.3	0	3.6	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-3.27	1.45	0	0	4	0	0	0	0	4.2	2.2	2.2	0	0	2.8	0	0	0	4	0	2.2	0	0	2.2	0	0	2.2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.39	0.22	2.1	0	2.1	0	2.1	0	0	0	3.1	2.7	0	0	3.1	2.1	0	0	4.2	3.8	2.7	2.1	0	2.1	2.1	0	2.1	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.22	4.19	0	0	0	0	0	0	0	0	1.9	3.4	0	0	1.9	0	0	0	4.1	0	1.9	2.5	2.9	0	1.9	0	1.9	0	2.9	2.9	0
E8.25	E825_Second_heart_field	Second_heart_field	-1.55	-2.29	2.4	0	1.8	0	0	0	0	3.3	0	3.1	1.8	1.8	3.1	0	0	0	4.2	1.8	3.5	1.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.6	2.24	0	0	0	0	2.5	0	0	0	1.9	3.2	0	0	2.9	0	0	0	4.4	0	3.5	0	2.5	2.9	2.5	1.9	1.9	2.5	3.4	0	0
E8.25	E825_First_heart_field	First_heart_field	-2.94	1.49	0	0	4.7	0	2.1	0	0	4.5	2.8	2.1	0	0	2.1	0	0	0	3.4	0	0	0	0	4	0	2.1	3.1	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.44	-0.95	0	0	3.6	0	0	2.1	0	3.1	2.1	3.8	2.1	0	2.1	0	0	0	3.4	0	3.1	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-0.14	-4.74	3	3.3	2.3	2.3	3.3	2.3	2.3	3	2.3	3	0	2.3	0	0	0	0	4.2	0	3	0	0	0	2.3	2.3	2.3	0	3	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.75	0.32	1.6	0	0	0	2.9	0	0	0	0	3.2	0	0	2.2	0	0	0	4.1	0	1.6	2.6	2.9	2.6	2.2	3.1	2.9	2.2	1.6	0	2.6
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.23	-5.38	0	2.4	0	0	3	2.4	0	0	2.4	0	0	0	0	0	0	0	4.4	0	2.4	0	2.4	0	0	0	3	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-7.59	2.04	1.7	0	3.2	0	3	0	0	1.7	2.3	4	0	0	2.3	0	0	0	3.4	0	0	0	0	0	0	0	0	0	1.7	0	3.8
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.37	3.13	0	0	0	0	3.5	0	0	0	1.9	3.7	0	2.5	3.3	0	0	0	3.7	1.9	2.5	2.9	1.9	2.9	1.9	1.9	2.9	0	4	2.9	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.52	3.83	0	0	0	0	1.9	0	0	3.4	0	3.2	0	0	3.2	0	0	0	4.3	2.9	3.4	3.2	0	1.9	0	0	1.9	0	0	2.9	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	1.4	-1.74	0	2.6	0	0	3.5	0	2	0	2	2.6	2	0	2	0	0	0	3.7	2	4.2	2	2.6	2.6	0	2	2.6	0	0	0	2.6
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	4.14	-0.34	0	0	0	0	2.1	0	0	2.1	0	2.7	0	0	2.1	0	0	0	4.4	3.1	3.6	0	3.1	2.1	2.1	3.1	0	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.41	0.31	0	0	3.8	0	0	0	0	3.6	3.2	3.3	0	0	3.6	0	0	0	3.2	2.7	0	0	1.7	2.7	0	0	3.2	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	5.93	-2.03	0	0	2.9	0	1.7	0	1.7	2.3	2.7	3.9	0	1.7	2.7	0	0	0	3.6	0	0	1.7	2.7	0	0	0	1.7	1.7	1.7	0	3.9
E8.25	E825_Second_heart_field	Second_heart_field	-2.28	0.1	2.1	0	4.2	0	2.8	0	0	3.6	2.8	2.8	0	0	2.1	0	0	0	3.8	2.8	0	0	0	2.8	0	0	2.8	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.19	-0.32	0	0	0	0	0	0	0	2.2	2.2	2.2	0	0	0	0	0	0	4	3.9	3.9	0	2.2	2.8	3.5	3.2	2.2	2.2	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-4.96	2.8	2	0	4.5	0	3	0	2	3.9	0	3.3	2	0	3	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.06	-0.45	2.4	0	2.4	0	3.1	0	0	3.1	2.4	3.1	0	0	0	0	0	0	4.1	3.1	0	3.1	2.4	0	0	3.1	2.4	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-3.89	-1.52	2.1	0	3.8	0	2.1	0	2.1	3.9	2.7	2.7	2.1	0	4.3	0	0	0	3.4	0	0	0	0	2.1	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.3	0.66	2.6	0	4.5	0	0	0	0	4.3	3.3	3.8	0	0	4	0	2	0	4.3	3.7	2	0	0	3	2.6	2	2	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	0.75	-5.45	3	3.3	0	0	0	0	0	2	0	0	0	2.6	0	0	0	2	3.5	0	4.1	0	0	0	0	0	3	2	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.16	4.78	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	5	2.8	2.1	0	2.8	3.4	0	0	2.8	0	3.4	2.1	2.1
E8.25	E825_First_heart_field	First_heart_field	-5.68	2.02	0	0	4.5	0	0	0	0	3.8	2.5	3.8	3.2	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.14	0.73	1.9	0	3.6	0	0	0	0	4.2	2.9	3.6	0	0	1.9	1.9	0	0	3.4	2.9	3.2	0	0	3.7	2.5	2.5	1.9	0	0	0	0
E8.25	E825_First_heart_field	First_heart_field	-5.97	4.82	0	0	1.8	0	0	0	0	3.4	2.4	3.2	0	0	2.7	0	0	0	3.5	1.8	3	2.4	0	0	0	0	1.8	0	0	0	0
E8.25	E825_Second_heart_field	Second_heart_field	-5.76	-0.34	0	0	3.8	0	0	0	0	0	2.2	3.3	0	0	4.1	2.2	0	0	3.9	0	2.9	0	2.2	2.2	3.8	0	3.5	2.2	2.9	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	5.31	-2.45	2.1	0	0	0	2.1	0	0	0	0	2.8	0	0	0	0	0	0	4.2	2.8	4.5	3.4	2.1	0	0	0	2.1	2.1	0	0	2.1
E8.25	E825_First_heart_field	First_heart_field	-8.28	0.71	0	0	3.4	0	2.4	0	0	3.4	0	4.5	0	0	3	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0
E8.25	E825_Splanchnic_mesoderm	Splanchnic_mesoderm	2.41	1.94	0	0	0	0	2.9	0	0	0	0	3.4	0	0	1.9	0	0	0	4.3	0	3.6	3.9	1.9	1.9	1.9	2.9	1.9	0	4.4	2.6	2.6
