day	Anno	celltype	UMAP_1	UMAP_2	marker:Foxb1	marker:Pax6	marker:Crabp2	up:Hoxa1	up:Cenpa	up:Mis18bp1
E8	E8_Spinal_cord	Spinal_cord	-4.02	2.27	3.2	1.8	3.8	4	3.8	2.7
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.57	-0.97	1.7	0	4	3.9	3.5	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.78	2.79	0	0	4.1	4.1	3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.04	2.86	0	0	4.6	4.5	3.2	2.3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.3	2.27	0	2.7	4.5	3.7	3	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.05	-0.5	0	0	3.5	4.1	2.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.47	-3.32	0	0	2.6	4	2	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-4.36	3.17	1.9	1.9	4	3.7	2.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.25	0.53	0	0	3.7	3.9	3.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.6	-1.94	0	0	3.8	4.3	3.4	2.1
E8	E8_Spinal_cord	Spinal_cord	-1.48	0.98	2.8	0	4.3	4.7	3.8	0
E8	E8_Spinal_cord	Spinal_cord	-3.91	3.14	0	1.8	4.3	4.3	3.7	2.8
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.49	0.68	0	0	3.4	3.8	3.2	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.28	-0.27	0	0	4.3	3.7	2.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.53	-2.57	0	0	2.6	3.9	3.3	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	5.18	-1.57	2.1	0	3.7	3.2	3.4	2.1
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.44	0.12	0	0	4.6	4.8	3.2	2.2
E8	E8_Spinal_cord	Spinal_cord	-4.28	2.96	2.1	0	3.2	2.8	4.6	2.1
E8	E8_Spinal_cord	Spinal_cord	-1.28	5.3	0	0	3.6	3.3	3.8	2.3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.64	0.38	0	0	2.2	4.2	4.3	2.2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.81	1.25	2.1	2.1	3.4	3.8	3.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.51	4.51	3.1	0	2.4	3.1	3.5	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.23	-0.42	0	0	3.9	4.3	4.3	0
E8	E8_Spinal_cord	Spinal_cord	-4.07	0.75	0	0	3.5	3.6	4.3	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.92	-1.56	0	0	3.8	4.1	2.9	2.3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.23	-0.87	0	0	4	4.5	4.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.53	3.66	0	0	3.3	3.9	3.8	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.37	0.7	0	0	3.7	3.7	3.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.11	-3.47	0	0	4.3	3.9	3.2	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.85	-2.93	0	0	3.5	3.1	3.5	0
E8	E8_Spinal_cord	Spinal_cord	-3.81	0.6	0	0	3.2	4.3	3.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.96	-0.88	0	0	3.9	4.5	2.1	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.3	-1.2	0	0	3.9	4.1	4.1	0
E8	E8_Spinal_cord	Spinal_cord	-3.67	1.31	3	0	4.3	4.2	4	3
E8	E8_Spinal_cord	Spinal_cord	-4.03	2.22	0	0	3.9	4.7	4.4	2.7
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.34	0.09	0	0	3.8	4.3	2.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.96	-0.4	0	0	3.4	3.4	4.6	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.19	-0.26	2.3	0	3.6	4.2	4	2.3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.55	-0.06	1.9	1.9	4	4.2	2.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.88	0.32	0	0	3.6	3.4	4.1	2.1
E8	E8_Spinal_cord	Spinal_cord	-1.33	5.27	0	0	3.7	3.7	3.5	2.7
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.42	-0.86	0	0	3.4	4.1	2.6	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.92	-2.17	0	0	3.6	4.2	4.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.67	2.89	1.8	0	4.8	4.7	3.3	2.8
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.17	-2.35	0	0	3.5	0	3.9	0
E8	E8_Spinal_cord	Spinal_cord	-4.35	2.16	0	1.8	4.5	4.9	3.3	2.8
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.2	0.22	2.6	0	3	3.2	3.5	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.25	2.23	0	0	4.6	4.7	3.7	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.06	0.14	2.1	0	3.9	3.9	3.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.59	1.55	0	0	4.3	3.9	4	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.12	-1.6	0	0	3.6	3.4	3.4	0
E8	E8_Spinal_cord	Spinal_cord	-3.81	3.68	0	0	4.1	5	3.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.46	-1.12	0	0	3.1	4.4	3.5	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.88	-2.3	0	0	3.7	4.3	3.1	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.78	-0.02	0	0	4.1	3.8	2.6	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.62	0.75	0	0	4.6	3.3	3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.26	2.37	2.9	0	4	3.6	4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.39	-1	0	0	3.4	2.1	3.6	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.81	1.51	0	0	4.2	4.3	3.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.21	0.32	0	0	4	4.6	3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.67	0.91	0	0	3.9	3.6	3.6	2.1
E8	E8_Spinal_cord	Spinal_cord	-3.33	3.69	0	0	4.8	4.3	3.9	2.5
E8	E8_Spinal_cord	Spinal_cord	-3.31	3.82	1.6	0	4.7	4.5	3.8	1.6
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.34	-2.22	2.4	0	3.9	4.9	4.1	2.4
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.83	-1.02	0	0	3.7	3.5	3.9	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.01	4.77	0	0	3.1	3.1	3.1	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.24	-2.8	0	0	2	4.1	3	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.51	-0.84	0	0	3.1	4.3	2.7	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.99	-2.02	2.7	0	0	4	3.1	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.58	-0.69	0	0	4.3	3.1	4.1	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.36	0.8	0	0	4.7	3.7	3	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.61	1.27	2.2	0	3.7	4.3	2.2	3.7
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.63	-2.95	2.5	0	4	4	2.5	1.9
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.16	0.05	0	0	3.3	4	3.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.94	-1.66	0	0	3.6	4.1	3.8	0
E8	E8_Spinal_cord	Spinal_cord	-4.52	1.97	2.1	0	2.7	4.5	3.8	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.13	-2.31	2.2	0	4.2	0	3.9	0
E8	E8_Spinal_cord	Spinal_cord	-4.19	2.48	0	2	4.2	4.4	3.6	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.68	0.13	0	0	4.4	4.6	3.2	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.47	-1.04	1.9	0	3.2	4.3	3.6	0
E8	E8_Spinal_cord	Spinal_cord	-2.38	2.89	0	0	4.3	4	4.4	2.6
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.3	-0.69	0	0	3.8	3.8	3.8	3.4
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.23	2.44	0	0	4.4	4.7	3.4	2.7
E8	E8_Spinal_cord	Spinal_cord	-1.91	3.25	1.7	0	4.4	4.7	4	3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.39	-0.7	0	0	3.7	4.2	2.6	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.23	-2.02	0	0	3.8	3	2.6	0
E8	E8_Spinal_cord	Spinal_cord	-2.88	-1.08	0	0	3.2	4	2.5	1.9
E8	E8_Spinal_cord	Spinal_cord	-3.29	1.63	0	0	4	3.1	3.8	1.8
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.36	0.62	0	0	3.9	4.4	3.7	1.9
E8	E8_Spinal_cord	Spinal_cord	-3.26	0.23	0	0	3.9	3.9	3.5	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.08	-1.16	0	0	4	4	3.8	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	0.24	1.48	0	0	4	3.4	3.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.16	0.74	0	0	4.4	3.7	3.3	2
E8	E8_Spinal_cord	Spinal_cord	-3.88	2.03	2	0	4.1	4.4	3.8	3
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.32	-0.56	2.7	0	4	4.9	4.2	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.26	-0.59	0	0	2.5	3.2	3.8	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.99	3.27	2.1	0	4.9	4.4	3.2	0
E8	E8_Spinal_cord	Spinal_cord	-2.45	-1.18	0	0	4.3	3.9	3.5	1.8
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	1.31	-1.16	0	0	4	2.9	3.6	0
E8	E8_Spinal_cord	Spinal_cord	-2.98	2.72	0	0	3.8	4.8	3.6	2.4
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.22	5.46	2	0	3	4.4	2	2
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	2.02	0.46	0	0	4.3	3.5	3.3	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	3.43	-0.24	0	0	3.8	3.8	3.4	0
E8	E8_Caudal_neuroectoderm	Caudal_neuroectoderm	4.52	-2.46	0	0	3.4	3.6	3.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.21	0.84	2.6	0	3.8	2.6	3.4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.46	-2.33	2.3	0	3	0	3.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.25	-1.81	0	0	2.5	2.5	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.93	0.2	3.1	0	3.5	2.4	3.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.89	-2.59	1.9	0	0	1.9	3.2	1.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.36	-1.51	2.2	0	4.1	0	3.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.83	-2.63	2.7	0	3.1	3.4	2.7	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.67	-2.6	2.4	0	3.3	0	3.1	1.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.91	-0.67	2.8	0	0	2.8	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.5	-4.07	1.9	0	2.9	2.9	3.2	2.5
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.18	-1.12	0	0	0	0	3.4	2.1
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.36	-0.61	1.8	0	3.1	2.5	3.8	2.5
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.04	-0.05	2.2	0	2.9	2.2	2.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.03	-3.06	0	0	3.3	2.7	3.1	2.1
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.6	-0.89	2.2	0	2.8	2.2	3.9	2.2
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.36	-0.17	0	0	3	0	4.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.39	1.5	3	0	3	0	3.6	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.96	-0.39	0	0	3.8	0	3.5	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.98	0.17	0	0	3.6	0	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.54	-0.88	2.9	0	4.2	0	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.16	-2.41	2.2	0	3.7	0	3.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.3	-0.53	0	0	3.9	0	3.4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.57	-0.47	0	0	2.6	2.2	3.8	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.09	-3.85	3	0	3	2.6	3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.75	1.27	0	0	0	3.2	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.25	0.5	0	0	3.4	2.7	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.29	-3.08	0	0	2.2	2.2	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.53	-3.37	0	0	3.4	3	2.4	2.4
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.43	0.2	2.1	0	4.2	0	3.4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.61	-1.89	0	0	3.4	3	3	2.4
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.13	3.78	2.3	0	0	0	3.6	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.64	0.77	0	0	2.5	0	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.72	-1.04	0	0	2.3	2.9	3.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.19	0.37	0	0	2.2	2.2	2.8	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.11	1.27	0	0	3.8	0	3.8	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.73	-1.1	2.9	0	2.9	0	4.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.43	-1.08	0	0	3.3	2.3	3.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.87	0.42	2.7	0	2.7	0	4.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.66	-1.32	3.3	0	0	2.2	2.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.84	-0.04	0	0	2.1	0	3.4	2.1
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.07	-0.52	2.6	0	2.6	2.6	4.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.37	4.72	3.1	0	3.2	3.2	3.5	1.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.41	0.42	0	0	2.7	0	3.4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3	-1.87	0	0	3.2	0	3.4	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.01	0	0	0	3.3	2.6	3.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.82	-2.79	3.1	0	2.8	4	2.8	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.43	-0.34	2.9	0	2.5	3.2	3.4	1.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.41	-2.4	1.5	0	2.9	1.5	3.5	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.31	-0.22	0	0	3.3	2.7	3.3	3.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.75	0.11	0	0	3	2.3	2.3	2.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.93	0.81	1.9	0	3.7	2.9	3.5	2.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.52	-0.59	0	0	3.2	2.5	1.9	2.5
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.18	-0.35	0	0	0	0	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.53	0.53	0	0	4.7	0	3.6	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.86	-2.06	0	0	2.2	2.9	0	2.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.48	-0.98	2.4	0	3.1	3.5	3.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.67	-0.19	2.3	0	2.3	3.3	3.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.51	0.35	0	0	0	3	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.73	0.93	2.1	0	3.4	4.1	3.6	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.3	0.73	0	0	2.2	4.6	3.2	2.2
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.83	0.77	1.5	0	3.3	2.1	2.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.5	0.45	0	0	3.4	2.2	3.7	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.63	3.11	0	0	3.4	4.5	3.6	2.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.54	0.73	0	0	3.9	2.8	2.8	2.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.63	2.82	2.3	0	3.7	4.2	3.2	3.2
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.73	0.48	0	0	2.6	3.2	2.6	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.99	1.45	2.1	0	3.4	3.4	3.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.5	2.35	0	0	3.8	3.6	3.4	2.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.56	1.05	0	0	3.6	3.6	3.6	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.48	1.14	0	0	0	2.2	3.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.5	2.34	2.7	0	3.9	3.9	0	3.7
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.97	0.22	3.2	0	3.2	2.6	2.6	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.44	-1.06	0	0	3.3	1.7	3.5	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.68	2.71	3.5	0	4.4	4.1	4	2.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.51	4.3	0	0	2.7	3.1	3.7	2.7
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.02	-1.63	2.3	0	4	3.1	2.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.54	-0.27	2.4	0	3.9	0	3.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.79	0.34	0	0	3.6	3.6	2.6	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.06	1.48	0	0	3.8	3.8	3.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.21	1.79	2.3	0	3.3	4	3.3	2.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.89	2.1	2.6	0	3	2	2.6	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.18	-0.12	2.1	0	3.6	3.6	2.7	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.47	3.56	1.9	0	3.7	4	3.9	2.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.02	2.05	0	0	4.1	4.3	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.46	1.88	0	0	4.2	2.5	4.6	2.5
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.05	0.79	0	0	2.8	4.4	2.2	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.22	1.02	0	0	0	4	3.7	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.09	2.16	2	0	3.2	4.5	2.6	2.6
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.54	-0.59	3.3	0	3.3	2.2	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.99	-1.26	0	0	3.3	3.6	4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.4	-0.92	0	0	3.4	2.7	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.87	-0.55	0	0	0	3.5	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.73	-2.88	0	0	2.9	2.3	2.3	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.24	0.53	0	0	3.4	3.4	4.5	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	5.33	-0.42	2.1	0	2.7	3.6	4.4	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.19	1.4	0	0	4.3	3.4	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.8	-0.74	0	0	3.8	0	4	2.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.85	0.7	2.9	0	3.8	3.8	4.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-1.86	1.27	0	0	2.3	2.3	2.9	2.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.98	-1.61	0	0	3.6	0	2.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.55	5.62	0	0	3.5	4.9	3.8	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	0.58	-1.03	0	0	3	3.3	4.2	2.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-3.75	2.85	1.6	0	3.4	2.8	3.6	3.2
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.83	0.92	1.9	0	3.4	4.1	3.2	3.2
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.2	2.82	0	0	4.2	3.6	0	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-0.46	0.72	0	0	4.3	3.7	3.9	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-2.39	2.32	0	0	3.9	3.6	2.3	1.7
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.1	2.72	2.7	0	4.1	3.7	3.3	2.1
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	1.95	-1.68	1.8	0	4	3.4	2.4	1.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.14	-0.59	0	0	2.5	3.5	3.1	0
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.33	1.97	2.3	0	2.3	2.9	0	2.3
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	2.95	2.35	0	0	4	3.7	3.7	2.7
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	3.16	-0.76	0	0	3.9	4.8	2.8	2.8
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	-4.29	0.69	0	0	0	2.5	3.4	2.9
E7.75	E775_Caudal_neuroectoderm	Caudal_neuroectoderm	4.96	-1.27	2.2	0	2.8	3.2	2.2	0
