day	Anno	celltype	UMAP_1	UMAP_2	Abcb4	Bcl11a	Etv6	Hba-x	Hbb-bs	Kel	Myb	Nr3c1	Runx1	Slc4a1	Snca	Tspan8
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.69	-1.35	0	0	3.9	6.9	0	4.5	0	0	0	5.2	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.38	-4.56	0	0	0	6.4	0	0	0	0	0	5.3	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.74	1.45	0	0	0	7.9	0	4.7	0	0	0	4.7	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.55	4.8	0	0	0	8.3	4.9	4.9	0	0	0	5.6	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.06	-1.89	0	0	0	6.4	0	0	0	0	0	4.4	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.68	4.09	0	0	0	8.2	0	0	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.56	-3.07	0	0	0	7.2	0	4.6	0	0	5.3	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.81	-1.31	0	0	0	5.9	0	4.8	0	0	4.1	6.3	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.91	1.37	0	0	3.6	8	3.6	4.7	0	0	3.6	6.1	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.03	-3.66	0	0	0	6	0	5.3	0	0	0	5.7	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.79	1.44	0	0	0	7.7	0	5.1	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.76	2.73	0	0	0	8	0	0	0	0	0	5.3	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-6.13	-2.78	0	0	5	0	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.6	-1.48	0	0	3.5	6.2	0	3.5	0	0	0	4.9	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.48	-3.01	0	0	0	7.1	0	0	0	0	0	6	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.43	-1.83	0	0	0	7.4	0	0	0	0	0	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.24	4.29	0	0	0	7.1	0	6	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.68	-2.33	0	0	0	7.6	5.1	5.8	0	0	0	6.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.43	-0.75	0	0	0	5.7	0	4	0	0	0	6	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.22	-1.9	0	0	0	6.7	0	4.8	0	0	0	5.5	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3	1.42	0	0	3.8	8.1	0	4.9	0	0	0	4.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.24	2.99	0	0	0	7.4	0	6.2	0	0	0	5.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.64	3.92	0	0	4.5	8.6	0	0	0	0	0	4.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.28	-2.42	0	0	0	8	0	0	0	0	0	5.1	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.11	3.98	0	0	0	7.5	0	0	0	0	0	4.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.13	-3.18	0	0	0	6.5	0	5.8	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.78	4.99	0	0	0	7.3	0	0	0	0	0	6.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.24	0.97	0	0	0	6.9	0	0	0	0	0	6.6	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.26	-0.96	0	0	0	8.3	0	0	0	0	0	6.7	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2	-3.72	0	0	0	6.8	0	5	0	0	0	5	6.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.58	-3.39	0	0	0	6	0	4.6	0	0	0	0	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.08	-1.99	0	0	0	6.1	0	5.4	0	0	0	0	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.96	-4.01	0	0	0	5.5	0	0	0	0	0	5.5	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.81	0.2	0	0	0	6.8	0	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.1	-1.46	0	0	0	6.4	0	5.3	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.35	-2.4	0	0	0	6.5	0	5.5	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.17	1.38	0	0	0	8.3	0	4.6	0	0	0	5.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.72	-4.25	0	0	0	6.1	0	0	0	0	0	5	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.21	-1.63	0	0	0	7.2	0	0	0	0	0	5	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.38	-0.26	0	0	0	7.6	0	0	0	0	0	4.6	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.27	-1.67	0	0	0	6.8	0	0	0	0	0	4.7	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.09	-4.24	0	0	0	6.6	0	5.2	0	0	0	5.9	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.14	-3.07	0	0	0	6.3	0	5.2	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.26	-3.53	0	0	0	6.7	0	0	0	0	0	6	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.74	-0.34	0	0	4.1	7.2	0	4.8	0	0	0	5.2	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.04	-1.01	0	0	0	8.1	0	0	0	0	0	6.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.59	-2.18	0	0	0	5.4	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.2	-3.58	0	0	0	6.6	0	0	0	0	0	0	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.32	-0.39	0	0	0	8.2	4.8	4.1	0	0	4.1	4.8	4.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.6	-3.73	0	0	0	5.7	0	5.7	0	0	0	0	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.15	0.92	0	0	5.2	7.4	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.21	-1.76	0	0	5	7.4	0	0	0	0	0	5	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.51	-2.87	0	0	0	7.7	0	0	0	0	0	5.9	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.7	3.04	0	0	0	8.4	4.8	0	0	0	0	5.5	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.7	-1.52	0	0	0	8.1	4.3	4.3	0	0	0	5.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.11	-1.79	0	0	0	5.5	0	5.1	0	0	4.4	0	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.05	-0.57	0	0	0	7.7	0	4.8	0	0	0	5.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.42	1.04	0	0	0	7.5	0	4.2	0	0	4.9	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.27	-1.6	0	0	0	6.6	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.4	-3.84	0	0	0	0	0	5.9	0	0	0	6.4	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.08	-2.12	0	0	0	7.1	0	5.2	0	0	0	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.51	-2.89	0	0	4.7	5.3	0	4.7	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.08	-2.81	0	0	0	5.9	0	0	0	0	0	5.2	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.42	-2.69	0	0	0	6	0	4.6	0	0	0	5.3	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.95	-1.03	0	0	4.7	6.6	0	0	0	0	0	4.7	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.46	-3.22	0	0	0	7.2	0	0	0	0	0	5.8	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.12	-1.7	0	0	0	7.1	0	0	0	0	0	5.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.98	4.59	0	0	0	6.9	0	5.3	0	0	0	4.2	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.39	-1.99	0	0	0	0	0	4.7	0	0	0	0	6.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.5	0.99	0	0	0	8	0	5.3	0	0	4.3	6.2	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.65	-3.15	0	0	0	6	0	0	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.01	0.94	0	0	0	7.7	0	0	0	0	0	5.4	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.5	-2.9	0	0	0	5.6	0	0	0	0	4.9	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.9	-0.69	0	0	0	6.2	0	0	0	0	0	5.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.67	-1.67	0	0	0	6.6	0	5	0	0	4.3	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.35	-3.29	0	0	0	5.7	0	5	0	0	0	6.4	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.07	-0.94	0	0	0	6.4	0	0	0	0	0	0	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.96	-1.11	0	0	0	7.2	0	4.5	0	0	0	6.3	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.81	1.21	0	0	0	8	0	4.8	0	0	0	6.3	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.46	2.06	0	4.9	0	8.1	0	5.6	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.63	-3.67	0	0	0	0	0	0	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.37	-2.07	0	0	0	7	0	0	0	0	0	5.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.02	-2.13	0	0	0	6.6	0	5.6	0	0	0	6.2	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.05	-1.65	0	0	0	5.4	0	5.4	0	0	0	0	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.59	-2.93	0	0	0	4.8	0	4.8	0	0	4.8	0	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.17	-2.03	0	0	0	4.6	0	3.9	0	0	5.8	5.5	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.58	-3.32	0	0	0	5.6	0	0	0	0	0	5.6	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.92	-0.79	0	0	0	6.8	4.6	5.3	0	0	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.08	-2.23	0	0	4.3	6.8	4.3	6.2	0	0	0	6.3	4.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.82	-0.87	0	0	0	7.4	0	0	0	0	0	6.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.26	-3.45	0	0	0	5.3	0	0	0	0	0	0	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.12	0.75	0	0	4.6	7.3	0	0	0	0	0	5.7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.38	-1.9	0	0	0	0	0	4.9	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2	1.83	0	0	0	8	0	5.1	0	0	0	6.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.27	-0.69	0	0	0	7.3	0	0	0	0	0	4.3	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.32	-4.28	0	0	0	5	0	0	0	0	0	5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.14	0.25	0	0	0	7.7	0	5.3	0	0	0	5.5	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.86	4.56	0	0	0	7.7	0	0	0	0	0	5.6	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.11	-3.78	0	0	0	5	0	0	0	0	0	5.7	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.56	-3.3	0	0	0	7	0	5.4	0	0	0	0	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.44	-1.24	0	0	4.5	6.7	0	4.5	0	0	0	0	4.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.37	-2.88	0	0	0	6.6	0	0	0	0	0	6.1	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.49	-3.27	0	0	0	5.9	0	5.2	0	0	0	0	6.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.35	-1.72	0	0	0	5.7	0	3.7	0	0	0	4.8	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.94	-1.1	0	0	0	7.1	0	6	0	0	0	5.5	4.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.37	-1.69	0	0	0	8.2	5.2	5.9	0	5.2	0	6.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.19	-3.59	0	0	0	6.2	0	6.2	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.27	-1.65	0	0	0	5	0	4.8	0	0	4.4	0	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.17	-2.04	0	0	0	5.3	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.98	-2.56	0	0	0	0	0	0	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.98	-0.76	0	0	0	7	0	5.6	0	0	0	6	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.01	0.18	0	0	0	5.7	0	4.6	0	0	0	5.7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.7	-1.13	0	0	0	7.6	0	4.8	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.35	3.67	0	0	0	7.6	0	0	0	0	0	5	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	5.28	0.79	0	0	0	6.6	5.2	0	0	0	0	5.2	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.48	4.2	0	0	0	9.1	0	0	0	0	0	6.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.63	-0.45	0	0	0	6.3	0	4.7	0	0	0	6.1	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.63	-1.42	0	0	3.6	7.1	0	3.6	0	0	3.6	4.2	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.23	-1.98	0	0	0	7.5	0	0	0	0	0	5.8	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.59	-1.19	0	0	0	7.7	0	5.3	0	0	0	6	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.69	-2.24	0	0	0	6.7	0	0	0	0	0	5.5	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.15	2.55	0	0	0	8.3	0	0	0	0	0	5.7	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.2	-2.04	0	0	0	7.2	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.3	-1.4	0	0	0	6.4	0	5.3	0	0	0	5.7	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.92	-1.08	0	0	0	5.5	0	4.8	0	0	0	6.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.36	-2.82	0	0	0	6.2	0	0	0	0	0	0	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.1	-2.94	0	0	0	6.1	0	5.4	0	0	0	5.4	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.76	-1.14	0	0	0	7.4	0	5.1	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.71	4.13	0	0	0	7.9	3.9	0	0	0	0	5.7	3.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-6.8	-2.81	0	0	5.2	7	0	0	0	0	5.9	5.6	4.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.43	-1.4	0	0	0	6.8	0	4.5	0	0	0	5.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.88	-1.81	0	0	0	6.9	0	5	0	0	0	6.6	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.19	-2.93	0	0	0	5.3	0	6.4	0	0	0	5.3	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.61	-2.79	0	0	0	6.1	0	0	0	0	0	6.1	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	5.44	2.09	0	0	0	8.4	0	0	0	0	0	6.6	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.44	4.51	0	0	0	8.8	0	6.2	0	0	0	6.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.13	-2.08	0	0	0	4.4	0	4.4	0	0	0	5.1	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.38	-2.53	0	0	0	6.7	0	0	0	0	0	4.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.33	-0.48	0	0	0	7.3	0	4.4	0	0	0	5.8	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.73	-2.3	0	0	0	7.7	0	5.4	0	0	0	6.5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3	1.26	0	0	0	7.6	0	0	0	0	0	4.3	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.73	3.47	0	0	0	7.6	0	0	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.46	-1.64	0	0	0	6.8	0	6.1	0	0	0	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.07	-1.59	0	0	0	5.3	0	0	0	0	0	5.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.26	-1.28	0	0	0	5.9	0	4.1	0	0	0	4.1	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.51	3.11	0	0	0	7.5	5.9	4.8	0	0	0	4.8	6.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.34	-1.26	0	0	4.1	4.8	0	4.1	0	0	4.8	5.2	5.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.31	-1.73	0	0	0	5.9	0	0	0	0	0	5.9	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.17	-1.16	0	0	0	5.5	0	0	0	0	0	5.5	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.97	-3.58	0	0	0	6.9	0	5.1	0	0	0	5.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.79	-2.86	0	0	0	7.4	0	0	0	0	0	0	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.09	-1.77	0	0	0	4.9	0	4.9	0	0	0	4.9	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.89	-0.96	0	0	0	6.2	0	4.6	0	0	0	4.6	6.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.61	-2.58	0	0	0	5.5	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	4.64	2.55	0	0	0	7.9	0	0	0	5.3	0	5.3	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.35	-1.97	0	0	0	6.4	0	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.17	4.18	0	0	0	7.6	5.3	4.6	0	0	0	0	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.14	-3.86	0	0	0	6.7	0	0	0	0	0	6.4	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.03	-1.02	0	0	0	6.5	0	5.6	0	0	0	0	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.35	1.42	0	0	0	7.9	0	0	0	0	0	5.9	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.07	1.28	0	0	0	7	4.1	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.37	3.3	0	0	0	8.6	0	0	0	0	0	6.3	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.82	0.39	0	0	0	7	0	5.3	0	0	0	5.8	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.96	-1.88	0	0	0	0	0	5.3	0	0	0	6.4	6.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.01	4.7	0	0	0	7.3	0	0	0	0	0	7	5.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.99	0.26	0	0	0	7.4	0	4.2	0	0	0	6.3	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.58	-2.99	0	0	0	6.4	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.82	0.89	0	0	0	6.8	0	0	0	0	0	5.7	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.78	-2.92	0	0	0	6.8	0	5.9	0	0	0	6.2	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.2	-3.26	0	0	0	0	0	4.7	0	0	0	5.4	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.49	-2.98	0	0	0	5.4	0	5.4	0	0	0	0	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.5	-3.13	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.57	4.23	0	0	0	8.3	0	0	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.5	2.21	0	0	0	8.1	0	0	0	0	0	5	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.54	4.25	0	0	0	8.4	0	0	0	0	0	0	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.68	3.6	0	0	0	7.5	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.06	-3.87	0	0	0	6.2	0	6.2	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.51	-2.98	0	0	4.2	6.4	0	5.3	0	0	0	4.9	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.62	-2.46	0	0	0	6.7	0	6	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.3	-2.94	0	0	0	7.5	0	0	0	0	0	6	6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.84	-2.02	0	0	0	5.3	0	0	0	0	5.3	0	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.76	4.58	0	0	0	8.2	0	0	0	0	0	4.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.84	-1.02	0	0	0	7.5	0	0	0	0	0	5.4	5.4	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.67	-2.42	0	0	0	6.2	0	0	0	0	0	5.8	5.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4.08	1.02	0	0	0	6.7	0	4.5	0	0	0	6.8	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.79	-0.21	0	0	0	7.8	0	5	0	0	5.4	5	5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-0.58	0.96	0	0	0	6.8	0	5.2	0	0	0	4.5	4.5	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.6	-2.26	0	0	0	0	0	0	0	0	0	0	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.98	-2.32	0	0	0	5.9	4.5	0	0	0	0	5.6	5.2	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.64	4.64	0	0	0	8	0	0	0	0	0	5.5	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.01	-1.63	0	0	0	5.7	0	5.7	0	0	0	4.6	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.06	-1.53	0	0	5.4	7	0	0	0	0	0	0	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	3.08	2.16	0	0	0	8.2	5	0	0	0	0	6.1	6.1	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.69	2.71	0	0	0	7.1	0	4.8	0	0	0	5.9	4.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.68	-2.58	0	0	0	5.9	0	4.8	0	0	0	0	5.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	2.14	0.04	0	0	0	7.6	4.8	4.8	0	0	0	5.4	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.45	-1.38	0	0	0	7	0	4.6	0	0	0	5.3	4.6	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.93	-0.16	0	0	0	7.1	0	0	0	4.6	4.6	5.7	5.3	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.5	0.87	0	0	0	7	0	4.6	0	0	0	5.6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	0.62	-1.12	0	0	0	6.6	0	5	0	0	0	5	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-4	-2.43	0	0	0	6.5	0	0	0	0	0	4.9	4.9	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.7	-0.14	0	0	3.9	7.2	0	3.9	0	0	0	6	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	1.59	1.48	0	0	0	7.9	0	4.7	0	0	0	6.3	4.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-2.04	-4.06	0	0	0	5.1	0	5.1	0	0	0	0	5.8	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.42	-2.35	0	0	0	6.2	0	6	0	0	0	6	0	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-1.96	-1.1	0	0	0	6.8	0	0	0	0	0	0	5.7	0
E9.5	E95_Primitive_erythroid	Primitive_erythroid	-3.22	-0.77	0	0	0	6.4	0	4.6	0	0	0	0	4.6	0
