day	Anno	celltype	UMAP_1	UMAP_2	E2f4	Hba-a1	Hba-x	Hbb-bh1	Klf1	Klf3	Thra	Ybx3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.49	2.1	2.8	5.6	5.8	8	2.8	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.58	0.33	2.4	2.4	3.9	6.1	3	0	2.4	0
E7.75	E775_Blood_prog	Blood_prog	4.58	0.33	1.6	0	0	0	2.2	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.43	0.24	2.7	4.6	4.3	6.6	2.7	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.85	2.38	3.1	3.1	3.1	6.6	2.4	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	2.71	1.87	0	0	0	3.6	2.6	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.07	1.32	1.9	2.5	2.9	6.4	3.2	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	0.59	0.5	0	0	0	5.7	3.3	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	2.98	-1.55	2.2	0	0	3.7	2.9	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.82	-0.01	2.1	3.7	2.7	7.1	2.1	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.32	-0.95	0	5.1	4.9	6.8	3.3	0	2	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.74	-2.52	2.1	5.2	5.1	7.2	2.1	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.86	1.61	3.7	0	0	0	2.2	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	3.57	-0.89	2.3	0	0	0	0	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	-1.2	1.87	2.7	2.1	0	7	2.1	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-1.26	1.02	2.1	0	2.7	6.6	3.4	0	2.1	2.7
E7.75	E775_Blood_prog	Blood_prog	-2.56	-1.13	0	0	0	6.3	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	1.66	0.48	3.2	0	0	0	2.4	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.9	-1.52	1.9	4.5	6.1	7.1	2.5	1.9	0	2.5
E7.75	E775_Blood_prog	Blood_prog	2.11	2.2	0	0	0	5.9	3.2	0	0	0
E7.75	E775_Blood_prog	Blood_prog	3.88	1.94	2.6	0	0	2.6	2	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.58	0.52	2.3	4.1	4	5.7	2.9	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.11	-1.29	3.2	4.5	3	7	3	0	1.8	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.73	-0.51	2.7	2.3	2.3	6.1	2.3	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	0.07	1.83	2.6	0	0	0	3.5	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.59	-1.05	2.9	5.6	5.3	7.3	3.9	2.2	0	2.2
E7.75	E775_Blood_prog	Blood_prog	-0.58	1.87	3.3	0	3.3	6.2	2.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	4.84	-2.16	0	0	0	4.3	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-3.47	-0.12	2.4	3.1	0	6.5	3.1	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-2.62	-0.06	2.4	0	2.4	6.5	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	2.95	2.15	0	0	0	5.9	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.49	1.07	3	1.7	2.3	6.5	2.7	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	1.22	1.71	2.1	0	0	4	3.3	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.35	-2.29	2.9	1.7	3.7	5.8	1.7	0	1.7	2.3
E7.75	E775_Blood_prog	Blood_prog	3.95	-0.58	2.8	0	0	3.2	2.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.81	1.27	2	2	4.1	7.3	2.6	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.87	1.13	3	0	0	5.5	0	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.75	2.62	3.3	0	0	4.7	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.5	1.49	2.8	0	0	6.9	1.9	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.12	-2.26	3.1	2.4	3.6	6.5	3.7	0	1.8	2.4
E7.75	E775_Blood_prog	Blood_prog	3.1	1.11	1.9	0	0	5	2.9	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.23	1.09	2.1	0	0	4.1	0	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-1.91	2.09	2.2	2.2	0	6	3.5	0	2.2	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.13	3.44	2.1	5.1	7.1	7.8	2.7	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.46	2.44	3.3	6.1	7.1	7.7	2.4	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.64	-0.37	2.6	6.8	7.4	8.2	3.5	0	0	3
E7.75	E775_Blood_prog	Blood_prog	4	-2.53	0	2.7	0	7	0	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	1.57	-0.57	2	0	2.7	6.1	3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.93	-0.36	0	3	4.9	7.4	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.51	-0.59	3.3	5.6	7.2	7.9	2.9	0	2.3	2.9
E7.75	E775_Blood_prog	Blood_prog	5.61	0.69	1.7	0	0	2.6	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	0.18	0.86	2.6	0	2	6.2	2	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.19	0.03	2.6	6.5	7.5	7.3	2.3	0	2.3	3.3
E7.75	E775_Blood_prog	Blood_prog	4.74	-1.54	1.8	0	1.8	0	0	0	1.8	1.8
E7.75	E775_Blood_prog	Blood_prog	5.04	-1.73	1.9	0	0	1.9	0	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-0.79	1.7	2.7	0	0	5	0	0	2.1	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.15	-3.05	0	6.2	5.7	6.3	3.2	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	2.76	-2.83	0	0	0	5.3	2	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	4.46	0.61	2.7	0	0	0	0	0	2.1	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.09	0.99	3.2	6.2	6.6	7.7	2.2	0	2.2	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.36	0.56	0	6.8	7.6	7.9	1.9	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	5.41	-0.31	1.8	0	0	2.4	1.8	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-0.99	3.07	2.5	3.6	1.9	5.7	1.9	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	3.52	-0.1	2.9	0	0	2.5	2.5	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.2	-0.39	3.7	5.4	5.8	7.2	3.3	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.34	-0.16	3.6	6.6	7.4	8.4	3.6	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.24	-0.91	3.3	5.7	6.6	6.9	1.9	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	-0.8	2.41	3	4.3	2.6	6.6	3	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.16	1.13	2.4	6.2	6.9	8.1	3	0	0	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.9	2.87	0	5.5	6.3	7.4	3.9	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.26	1.47	2.9	5.5	5.3	6.5	3.1	0	1.9	3.7
E7.75	E775_Blood_prog	Blood_prog	-0.99	-1.11	0	0	3	6.9	2.6	0	0	3
E7.75	E775_Blood_prog	Blood_prog	5.25	-0.33	2.9	0	0	3.4	0	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.28	1.89	2.3	6.2	7.1	7.7	2.3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.26	2.22	0	6.3	7.6	7.7	3.4	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	3.88	0.83	0	0	0	3.1	2.5	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.74	0.35	0	6.5	7.1	7.5	3.6	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.71	2.5	3.2	3.4	1.9	6.3	3.6	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	-0.46	2.15	2.5	1.9	1.9	6.3	3.2	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.2	-0.44	2.5	5.3	6.4	7.8	3.5	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.84	0.61	2.9	5.1	5.8	7.4	3.5	0	1.9	2.5
E7.75	E775_Blood_prog	Blood_prog	1.02	-0.87	1.9	1.9	1.9	2.9	2.9	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.68	-0.81	2.8	4.6	4.6	6.8	2.4	0	0	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.51	0.32	1.8	3.4	5.3	7.6	3.3	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.19	0.42	2.8	6	6.1	7.6	3.6	1.8	1.8	3.3
E7.75	E775_Blood_prog	Blood_prog	1.95	0.92	0	0	0	5.4	2.1	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.66	-1.37	1.8	5.3	6.6	7.4	3	0	2.4	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.36	2.72	2.9	4.6	5.2	6.6	3.4	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	3.59	-0.68	2.1	0	0	2.1	2.1	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.66	-0.26	2.9	5.9	6.9	7.8	1.9	1.9	1.9	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.11	2.03	2.3	6.4	7.1	6.9	3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-2.69	2.42	2.5	5.2	5.9	7.4	2.5	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	1.12	-1.13	3.1	0	0	5.4	2.1	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	0.56	-2.58	0	3	0	6.8	2.6	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.09	1.99	3.5	6.5	7.4	8.2	2.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.7	2.36	3.5	4.4	4.3	6.4	3.5	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.37	1.66	0	3.9	4.7	5.6	2.8	0	2.8	2.2
E7.75	E775_Blood_prog	Blood_prog	-1.95	1.53	1.9	4.8	4.5	5.5	3.2	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.98	0.81	1.9	5.2	5.6	7.2	2.9	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.45	-0.19	3.3	5.2	5.9	7.9	2.3	0	1.7	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.75	2.48	3.4	5.6	6.5	7.8	2.9	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.56	1.94	2.7	5.2	5.6	7.8	3.7	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.55	-0.4	2.4	7.3	8	8.2	3.9	1.8	1.8	3.1
E7.75	E775_Blood_prog	Blood_prog	1.69	-1.15	2.1	0	0	4.8	2.7	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	0.82	-0.07	3.2	2.9	1.9	5.3	3.2	0	0	4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.71	-1.4	3	5.5	6.1	7.9	2.7	0	1.7	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.44	-2.45	2.2	5	4.7	7.3	3	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	1.82	-2.47	1.8	0	1.8	5.9	1.8	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	5.95	1.62	2.1	0	0	0	0	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-1.32	2.33	2.2	4.7	3.5	7.1	2.2	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	2.9	-1.85	2	2.6	2.6	6.7	2	2	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-1.13	-2.36	2	3.7	0	6.2	2	0	2	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.69	2.68	3.5	6.4	6.6	8	2.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	6.51	-1.58	2.7	0	0	0	0	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-1.32	-1.45	3.6	4.7	4.6	5.2	3.1	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-2.13	1.35	3	3.4	4.6	7.5	2	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.27	0.94	1.9	4.7	5.2	7.3	3.8	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	5.11	-3.1	2.1	0	0	3.6	0	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	6.08	-1.82	0	0	0	2.7	0	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.83	-1.37	3.4	5	6.4	7.5	3.1	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.76	-0.47	2.4	6.6	7.7	8.1	3.3	0	2.4	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.48	-1.13	0	6.7	7	8.2	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.66	1.9	2.6	5.9	7.3	7.9	3.8	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.91	0.95	0	6.3	7.2	7.6	3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.08	-1.36	1.8	6.8	5	7.5	3.3	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	3.98	-2.26	2	0	0	5.5	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.23	2.25	2.7	5.9	6.9	8.2	3.8	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.52	2.39	3.4	4.8	3.7	6.4	3.6	1.9	1.9	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.83	2.39	2.7	6.4	7.4	8	3.5	2	0	3.3
E7.75	E775_Blood_prog	Blood_prog	4.23	-2.07	3.4	0	0	2.7	2.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.41	-0.97	2.8	3.8	4.5	7.3	2.8	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-0.71	1.59	2.9	3.6	3.4	6.7	2.9	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.65	0.66	2.7	5.1	6.4	7.3	1.8	0	1.8	2.7
E7.75	E775_Blood_prog	Blood_prog	4.23	-0.47	0	0	0	1.7	1.7	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.51	2	2	5.9	7	7.8	3.3	0	2.6	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.93	2	2.8	6.4	7.3	8	3.5	0	1.9	2.5
E7.75	E775_Blood_prog	Blood_prog	2.89	-2.39	4	0	0	4.7	2.5	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.98	0.97	3.1	6	6.1	7.7	2.8	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	0.86	1.66	0	0	3	3.3	3.7	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.83	2.55	0	7.2	7.9	8.1	3.5	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	5.04	0.12	3.3	0	0	4.3	2.5	0	0	1.6
E7.75	E775_Blood_prog	Blood_prog	-0.24	-0.69	3.8	0	2.5	7.3	2.8	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-0.86	-0.07	1.8	4.4	5.4	6.9	3.3	1.8	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.48	0.32	2.7	6.3	6.8	7.2	2.1	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	6.33	0.42	0	0	0	1.8	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-1.67	1.18	0	3.5	2.5	6.6	3.1	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.49	2.76	3.2	6.7	7	8	3.2	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	4.05	-0.6	3.2	0	0	3.2	3.6	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.32	0.31	1.6	5.2	6.4	8	2.5	0	1.6	2.5
E7.75	E775_Blood_prog	Blood_prog	1.55	-2	2.7	2	3.1	6.9	2	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	-1.34	1.16	2.9	0	0	4.8	2.2	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	4.45	0.4	2.6	0	0	2.2	0	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	0.94	0.13	3.2	0	2	3.9	3	0	2	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.7	-0.19	3	5.2	5.2	7.4	2	0	2	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.85	-0.21	1.9	6.6	7	7.5	2.5	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.72	0.25	3	5.7	5.5	7.2	3.5	0	2	2.6
E7.75	E775_Blood_prog	Blood_prog	-1.58	1.79	2.4	3.9	4.9	6.7	2.8	0	1.8	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.9	2.03	2.5	6.3	7.3	7.9	3.5	2.5	0	0
E7.75	E775_Blood_prog	Blood_prog	3.93	0.38	2.3	0	0	4	2.3	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	1.32	0.82	3.3	0	2	7	3.5	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.9	-1.59	3.2	4.9	6.3	7.3	3	2.3	0	1.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.92	-0.22	1.8	6.5	6.6	7.8	2.4	0	1.8	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.49	-2.03	2.9	3.6	5.4	7.7	3.6	1.9	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.7	0.83	2.5	7.2	7.9	8.1	1.9	1.9	1.9	2.9
E7.75	E775_Blood_prog	Blood_prog	6.31	1.69	2.7	0	1.5	2.9	0	0	0	1.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.51	2.66	0	6	7.2	7.9	2.5	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	1.67	-0.79	2.1	0	0	4.2	2.1	0	2.1	3.1
E7.75	E775_Blood_prog	Blood_prog	6.84	-3	2.6	0	0	3.6	0	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	5.44	-0.41	3.3	0	0	5.7	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	0.01	0.06	2.3	3.3	2.3	6	3.3	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.3	1.39	3.3	6.9	7.5	8.2	3.4	1.8	0	2.4
E7.75	E775_Blood_prog	Blood_prog	4.62	0.53	2.6	0	0	0	2	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.16	3.03	2.9	5.4	6.8	7.8	2.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	6.2	-0.31	0	0	0	4.4	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.52	-1.98	2.4	6.3	6.9	7.6	3.4	1.8	0	2.7
E7.75	E775_Blood_prog	Blood_prog	3.83	-2.22	3.1	0	0	2.4	0	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	4.3	-2.77	2.2	0	0	2.2	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	4.14	-3.13	2	0	2	2	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	1.43	-2.92	1.7	0	1.7	4.7	2.9	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.27	-0.41	2.4	3.9	3.5	6.3	3.3	0	0	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.21	-2.2	3.6	5.4	6.1	7.1	2.8	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	3.34	-0.19	2.9	0	0	0	2.9	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	2.98	0.09	2	0	0	3.8	0	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	2.32	0.43	0	0	2.5	3.3	1.8	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.63	-1.95	2.2	6.3	6.8	8	1.6	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	7.35	0.66	1.6	0	0	2.9	1.6	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.95	-0.26	2.9	0	1.5	4.9	2	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-1.29	1.91	3	3.8	3.3	7	3.3	0	0	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.78	1.49	0	6.3	7.6	8.2	3.6	2.3	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.11	2.4	3.2	5	6.3	7.1	2	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	-2.97	-1.78	1.8	4.6	4.8	6.7	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	5.05	-0.45	0	0	0	0	0	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.02	-0.49	2.6	6.6	5.8	7.6	2	0	2.6	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.64	-0.28	0	6	6.8	8	3.8	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.38	0.25	2.9	4.7	4.9	7.1	2.9	0	2.2	3.6
E7.75	E775_Blood_prog	Blood_prog	4.72	1.35	2.2	0	0	0	2.9	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.39	0.32	2.7	6.5	7.2	7.8	2.4	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	5.56	1.25	2.4	1.8	0	2.4	0	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	5.81	0.25	0	0	0	0	0	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	4.72	-3.15	1.8	0	0	0	0	0	0	3
E7.75	E775_Blood_prog	Blood_prog	2.3	4.91	2.8	1.8	0	4.5	3.3	0	1.8	3.9
E7.75	E775_Blood_prog	Blood_prog	5.18	-2.01	2.6	0	0	2	2	0	0	2
E7.75	E775_Blood_prog	Blood_prog	-2.77	2.46	3.2	2.1	2.8	3.4	0	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-3.08	-0.8	2.8	4.1	6.3	7.3	0	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	3.74	0.83	0	1.8	2.4	4.7	1.8	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.28	0.61	3	6.9	7.3	7.7	3	1.7	1.7	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.31	2.82	2.1	4.3	4.8	7.2	3.6	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.86	-0.42	2	5.8	6.4	7.3	2.6	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	1.75	-2.71	2.8	3	0	5.6	3.3	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.19	0.98	2.2	5.5	6.1	7.3	3.2	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.77	-1.76	1.7	6	6.9	8	2.9	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.34	-0.21	2.8	6.6	7.2	7.8	3.6	2.5	1.8	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.86	2.32	2	5.7	6.9	7.9	3.5	0	2	3.5
E7.75	E775_Blood_prog	Blood_prog	0.57	2.44	2.9	4.9	4.9	6.2	2.5	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.85	2.24	3.1	5.3	6.4	7.3	3.9	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.15	-0.36	0	5.4	6.6	7.3	2.7	1.7	0	3.2
E7.75	E775_Blood_prog	Blood_prog	5.17	1.61	0	0	0	0	0	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	4.18	-2.04	1.6	0	0	2.2	1.6	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.57	-1.32	2.2	0	0	2.2	2.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.29	0.44	1.6	6	7.4	8.1	2.2	0	1.6	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.18	-2.12	3.2	7.1	7.6	8.1	3.3	1.6	1.6	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.01	-0.84	2.7	4.2	5.8	6.8	2.7	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.85	2.65	2.6	5.3	6.7	7.6	2.6	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.06	2.38	2.7	4.5	0	5.6	3	0	2	3.3
E7.75	E775_Blood_prog	Blood_prog	-1.51	-1.2	3.1	4.1	4.6	5.8	3.1	0	2.8	3.4
E7.75	E775_Blood_prog	Blood_prog	1.45	-1.99	3	2	0	6.6	3	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	1.57	-1.91	1.5	0	2.1	2.7	2.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	6.08	-0.96	3.1	0	0	2.1	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	2.74	0.97	0	0	0	5	0	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	4.33	-0.3	0	0	0	3.1	2.3	0	0	1.7
E7.75	E775_Blood_prog	Blood_prog	0.71	-1.9	1.8	3.5	3.5	6.4	1.8	0	0	3
E7.75	E775_Blood_prog	Blood_prog	4.34	-2.92	0	0	2.1	3.1	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.39	2.47	2.9	5.9	6.6	7.8	2.5	1.9	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.59	2.99	3.3	0	0	5.1	2.3	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	4.06	-2.57	2	0	0	3	0	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-0.7	-1.54	3.2	0	3.2	6.2	2.9	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	2.17	1.67	2.9	0	0	0	2.3	0	0	0
