day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxb9	up:Nkx1-2	up:Sox2	up:Nr6a1	up:Foxb1	up:Lyar	down:T	down:Tbx6	down:Mixl1	down:Snai1	down:Hes7	down:Hand1	down:Klf5	down:Mesp1	down:Msx2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.49	-4.52	3.3	0	3.7	3	4	0	2.7	0	4.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.64	4.13	4.2	0	0	3	3	0	0	0	3.9	4.2	2.4	3.4	2.4	2.4	0	2.4	0	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.21	-2.68	3.8	3.7	4.3	3.8	2.6	3	2.6	2.6	4	3.3	0	0	0	3.3	2	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.64	1.35	4.3	3.6	0	0	4.1	2.6	2.6	3.6	3.9	2.6	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.39	-0.06	3.7	3.5	3.1	2	2	0	2.7	2	4	2	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.62	-2.63	3.4	2.1	2.1	2.8	4.1	2.8	2.8	2.8	4.6	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.59	-0.9	0	3.4	0	0	2.3	0	3.4	0	4.3	4.3	0	0	0	2.3	0	0	2.3	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.75	2.59	4.3	3.8	0	0	2.7	0	0	0	3.4	4	0	2.7	0	2.7	0	0	2.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.1	-1.43	0	3.6	0	0	2.9	0	2.9	0	4.3	0	0	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.14	-3.66	3.9	2.2	3.7	3.2	3.7	0	2.2	0	4.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.16	-0.62	4.2	2	2	2.6	3.3	0	3	2	4.1	3.3	0	0	0	2.6	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.32	4.57	3.9	0	0	3.5	2.2	0	3.5	3.3	3.9	3.5	0	0	0	2.2	0	0	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.17	0.73	2.6	2.6	2.6	2	2	2	0	0	4.6	3.9	2	0	0	3.3	0	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.95	-4.39	3.4	0	2.9	3.7	2.5	2.5	3.2	0	4.3	1.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.25	-3.88	3.7	3.4	3.4	4.3	2.7	2.1	3.7	2.7	4.1	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.2	0.72	4.3	2.7	2.1	4	0	0	0	2.1	4.7	4.4	0	0	0	3.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.56	-4.1	3.8	0	3.4	3.4	3.6	0	2.1	0	4.2	2.1	0	0	2.1	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.36	-2.69	3.1	2.7	3.1	3.1	2.7	2.1	3.4	0	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.29	-1.48	3.6	2.9	3.2	2.5	4.1	1.9	2.5	0	4.4	0	0	0	1.9	1.9	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.9	-3.79	4.2	2.6	3.5	2	3.5	2.6	3.7	2.6	4.4	2	0	0	0	3.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.3	-3.87	2.3	2.3	3.6	3.6	0	0	3.8	2.9	4.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.31	5.5	3.2	0	0	2.2	0	0	3.2	2.2	4.5	3.2	3.7	0	0	3.2	0	0	2.2	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.65	3.65	4.6	0	0	2.3	2.9	0	2.9	3.3	2.9	4.5	2.3	2.3	0	3.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.91	-1.01	4.1	3.4	2.8	2.8	3.4	2.1	3.1	2.1	4.3	3.1	2.1	0	0	3.1	0	0	0	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.93	-0.96	4.4	2.8	2.8	2.8	3.9	0	0	0	3.9	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.42	-1.99	4	3.1	2.4	3.4	3.1	2.4	3.1	2.4	4	3.3	0	0	1.8	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.88	0.75	0	3	0	0	3.7	0	0	0	4.6	3.7	0	0	0	3	0	3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.88	-3.87	2	2.7	3.9	3	2.7	3	3.3	3.7	4.5	0	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.15	-1.85	3.3	2.6	3.2	2.4	3.3	2	2.6	3	4.3	3.3	0	0	1.4	2	1.4	1.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.14	-3.05	4.1	2.6	0	2.6	2.6	0	0	2.6	3.6	3.3	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.57	-0.93	3.5	0	3.7	2.2	3.5	0	3.5	2.2	4.4	2.2	0	0	0	3.2	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.53	0.88	3.1	3.5	3.1	2.5	3.8	0	2.5	0	4.5	2.5	0	0	2.5	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.48	-1.72	3.8	2.2	3.8	2.2	3.9	2.9	2.9	0	4.5	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.93	0.58	3.4	0	2.4	0	4.1	0	3	0	4.4	3.9	3	0	2.4	3.4	0	0	2.4	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.26	-0.12	3.3	3.3	2.7	0	0	2.7	2.7	0	4.4	2.7	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.88	-0.72	3.8	3.7	3.3	4.1	2	2	2.6	0	4.2	2	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.32	-2.07	4.3	4	2.3	3.8	3.3	2.3	2.3	2.9	4.5	4	0	0	0	4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.92	2.48	2.8	2.1	0	3.2	2.1	0	2.8	0	4.1	4.1	2.1	3.2	0	3.2	0	0	0	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.46	-0.24	3.9	2.7	3	1.8	2.4	0	3.2	2.7	4.2	2.4	0	0	0	1.8	0	1.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.55	-1.77	4.3	2.8	2.8	3.6	2.1	2.8	2.1	3.1	4.8	2.1	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.41	-1.24	3.8	3.2	3	2	2	2	3.2	3.2	3.9	3.4	0	0	0	3	0	0	0	2
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.72	4.35	3.7	0	2.7	2.7	2.7	0	0	0	4.2	3.7	0	0	3.3	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.74	-0.58	3.1	1.9	2.5	3.1	3.5	0	2.5	0	3.8	1.9	0	0	0	2.5	0	0	0	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.21	-1.5	3.7	2.7	3.7	0	2	2.7	3.3	2	4.7	2	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.3	3.07	3.9	2.8	3.5	0	2.8	0	2.8	0	0	4.2	4.2	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.5	0.18	4.1	3.6	2.3	3.8	0	0	2.9	2.3	4.2	2.3	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.36	0.92	3.9	2.2	2.2	2.2	3.7	0	3.7	3.3	4.4	3.7	2.2	0	2.2	2.9	0	2.2	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.82	0.02	3.1	3.1	3.6	3.6	3.8	2.1	3.1	2.7	4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.69	-3.01	3.9	4.1	2.8	2.8	2.8	0	4.1	0	3.5	2.8	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.02	-1.3	2.9	0	3.3	3.6	3.6	0	2.9	3.3	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.26	-4.8	3.7	2.3	3.5	3.5	3.5	2.3	3.2	0	4.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.33	-3.19	3	3.6	2.3	3.8	2.3	2.3	3	2.3	4.2	2.3	0	0	0	2.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.13	0.26	3.3	3.1	0	3.7	2.7	0	2.7	0	4.5	4	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.79	2.66	3	0	0	4.5	0	0	0	0	4.3	3	0	0	0	0	0	3.6	0	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.42	-2.73	3.3	0	2.3	3.3	2.9	3.8	2.3	2.3	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3	-4.11	3.5	0	2.9	2.9	4.2	2.2	2.2	2.2	3.9	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.23	0.89	5	2.7	0	0	2.7	0	2.7	2.1	4.1	4.4	0	0	0	3.1	2.7	0	0	3.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2	0.1	3.4	3.9	3.1	3.1	2.7	0	2.7	2.1	4.4	2.7	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.12	-0.35	3.9	3.4	3	3.7	3.9	0	0	2.4	4.6	0	0	0	0	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.95	-0.74	3.8	2.3	2.3	2.7	2.9	0	3.7	2.7	4.2	3.5	1.7	0	0	4.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.16	-4.6	3.9	0	3.7	2.8	3.5	2.2	3.5	0	3.7	0	0	0	0	0	0	0	2.2	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.22	5.81	3.1	0	0	2.7	0	0	3.6	2.1	3.1	3.1	3.3	0	2.1	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.29	-2.72	3.2	0	0	2.6	3.2	0	2.6	3.2	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.76	-3.93	2.1	0	3.1	3.8	3.8	2.1	2.1	0	3.6	2.1	2.1	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.65	-1.85	3.2	2.8	2.1	3.4	3.2	0	3.2	2.1	4.7	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.06	-2.86	4	3.6	2.8	2.8	3.1	2.1	3.4	2.1	3.1	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.21	0.32	2.6	2.6	3.9	3.2	3.2	0	3.6	3.6	4.7	3.2	0	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.31	-3.18	3	0	2.3	0	4.2	3.4	3.4	0	4.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.05	1.21	3.7	0	0	3.7	3	2.4	3	0	4.8	2.4	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.55	-2.7	4	2.1	2.8	2.8	3.1	2.8	3.4	3.6	4.1	2.1	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.47	-3.25	4.2	3.9	3.3	3.3	2	2.7	3.7	0	4.2	3.5	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.11	-2.18	4.2	3.5	3.5	2.8	2.8	0	1.9	1.9	3.9	4	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.02	-1.41	4	3.5	2.8	2.2	3.5	2.8	3.2	3.2	4.3	0	2.2	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.37	1.04	3.5	4.2	2.5	0	2.5	0	3.8	3.1	4.2	3.1	0	0	0	2.5	2.5	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.5	-2.2	4.5	3.3	2.2	3.8	3.3	2.2	3.3	3.3	4.2	2.2	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.78	-4.53	3.6	3.2	3.6	2.7	3.5	1.7	2.7	0	4.2	1.7	0	0	0	0	1.7	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.45	2.81	3.9	3.1	2.1	2.1	3.6	0	2.7	3.1	4.5	3.8	2.1	2.1	0	3.4	0	0	2.1	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.21	4.43	2.3	3	0	0	2.3	2.3	3.7	2.3	4.3	3.9	2.3	2.3	0	3.4	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.79	3.4	2.4	2.4	0	3.1	2.4	0	3.1	2.4	4.7	3.4	2.4	3.4	0	3.1	0	0	2.4	2.4
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.06	4.66	2.8	0	0	2.8	0	0	2.1	0	4.2	4.1	4	0	2.8	2.1	0	0	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.86	1.27	3.7	2.2	0	2.2	2.8	2.2	2.2	0	4.8	2.8	0	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.26	0.79	3.6	2.7	0	2.7	2.7	0	0	0	4.3	3.4	0	0	0	3.4	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.27	-0.45	4.7	0	2.7	2.7	3.1	2.1	3.6	3.4	3.9	3.6	2.1	0	0	4.2	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.38	-4.77	3.5	2.7	0	2.7	3	2	3.3	2	3.7	2	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.56	-0.33	3.9	3.5	3.5	3.2	2.8	3.2	2.2	2.2	3.7	2.2	0	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.5	-0.14	2.8	2.1	0	3.2	3.2	2.1	3.2	3.2	4.1	3.6	2.8	2.1	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.09	-3.19	3.9	3	0	3	3	2.4	3.7	3.4	4.6	0	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.84	1.2	4.5	2.2	2.2	2.8	2.8	0	2.2	0	4.9	3.9	0	0	0	3.7	0	2.2	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.3	-3.23	0	2.8	2.2	2.2	3.2	0	3.2	0	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.93	-0.52	3.7	2.2	3.4	3.8	2.8	2.2	2.8	2.2	4.8	3.4	0	0	0	3.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.19	1.57	4.3	2.2	2.2	2.2	2.2	0	3.2	0	4.8	4.4	0	0	0	3.2	0	0	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.35	-1.36	3.7	2.2	4.3	2.8	2.8	0	2.2	2.2	3.2	0	0	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.94	-1.82	4.3	3.3	2.7	3	2.7	2	0	2	4.1	3.7	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.41	-2.26	3.4	2.6	2	2	3	2	0	0	4.2	0	0	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.42	1.6	4.2	0	2	3	2	2	3.3	2	4.2	3.5	2	0	2	2.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.1	0.72	4	2.5	3.5	2.5	2.5	0	3.2	2.5	4	2.5	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1	2.02	4.4	2.7	0	4.1	3.6	2.1	2.1	3.1	3.9	3.6	0	0	0	3.8	0	0	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.7	-1.39	4.3	0	2.1	3.4	2.1	2.1	2.7	2.7	4.2	2.7	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.54	-3.18	4.3	3.7	3	3.4	4.1	3	3.9	3	3.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.3	-4.31	4.2	2.4	3.3	3.8	2.4	2.4	3.5	3.1	4	2.4	0	0	0	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.32	-0.67	3.9	3.4	3	3.7	3.4	0	2.4	0	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.53	1.66	4.4	2	2.6	3	2	0	2	2	4.3	4.1	0	2	0	2	0	2	2	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.36	2.39	3	0	3	0	3	0	2.3	0	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.54	-1.28	4.3	2.9	2.9	2.2	3.2	2.2	3.5	2.2	3.7	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.55	-3.27	3.5	2.6	3.3	3	4.2	2.6	3	2	4.4	0	0	0	0	2.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.32	0.13	3.4	2.8	0	2.1	2.1	0	3.8	2.1	4.2	4.1	2.1	0	0	2.1	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.44	1.21	4.1	3.5	0	2.2	0	0	3.7	0	3.7	3.5	0	0	0	2.8	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.47	-1.38	4.2	0	4.7	3.4	2.1	2.1	2.8	3.6	4.1	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.05	-0.24	3.1	2.7	0	3.4	3.1	2.1	3.4	2.1	4.6	3.8	2.1	0	0	3.1	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.17	-2.38	4	2.5	2.2	2.5	1.6	1.6	2.8	2.8	4.3	3	0	0	0	1.6	0	0	1.6	2.5
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.4	3.94	4.4	2.5	0	2.5	2.5	0	3.9	0	4.5	4.4	2.5	0	3.2	0	0	0	2.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.21	-1.28	3.5	2.9	3.9	2.2	2.2	0	2.9	0	4.2	0	0	0	0	2.9	0	0	0	2.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.48	1.11	3.8	2.8	3.2	0	2.2	0	0	3.8	4.6	3.4	0	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.97	-4.18	3.6	2.9	2.9	0	2.9	0	3.6	2.9	5.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.99	-0.24	3.5	2.6	3.9	3.2	2.6	2	3	0	4.7	3	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.17	-3.4	4.3	2.7	3.5	2.7	2	0	3.1	2	4.6	2	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.23	-1.53	3.4	2.7	2.7	3.8	2.7	0	2.7	0	5	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.07	2.91	4.7	3.8	0	2.8	0	0	3.5	0	4.3	3.8	2.8	2.8	2.8	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.29	-0.81	4.4	2.1	3.1	3.8	3.4	0	2.1	0	3.9	2.1	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.87	2.08	0	2.2	2.2	2.2	2.9	0	3.5	0	4.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.31	-0.78	2.9	2.6	2.9	3.6	3.2	0	1.9	0	4.2	2.9	0	0	0	2.6	0	2.6	0	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.08	-2.25	3.6	2.3	3.8	3.3	3.6	2.9	0	2.9	4.5	2.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.32	-1.48	3.9	0	0	0	2.9	2.9	3.5	0	4.9	0	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.19	-1.58	4.2	3.2	2.9	3.5	2.2	2.2	3.5	0	4.2	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.52	4.17	0	2.3	2.3	2.3	3.3	0	2.3	2.3	4	4.3	3.3	0	3	0	0	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.83	-1.7	4.1	3.4	3.9	2.5	3.4	1.9	2.5	1.9	4.3	1.9	0	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.89	-0.12	4.2	2.7	0	3.4	2.1	0	3.6	3.4	4.4	4.3	2.7	0	0	2.7	2.1	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.21	-2.01	3.8	2.3	2.3	3.6	3.6	2.3	3	0	3.8	2.3	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.61	0.17	4.6	3	4.2	3.6	0	0	3	2.3	4.7	3.9	2.3	0	0	2.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.75	-4.78	0	0	2.9	3.5	3.5	2.9	2.9	3.5	2.9	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.25	-2.16	3.4	2.7	2.7	0	3.8	2.1	2.1	2.1	4.4	0	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.65	1.12	4.3	3	0	3	3	0	0	0	3.6	3.4	0	0	0	0	0	0	0	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.7	-2.13	4.3	2.8	2.5	3.3	3.5	2.5	3.3	1.8	4.2	1.8	0	0	0	2.5	0	0	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.75	2.24	0	2.8	0	2.1	3.6	0	2.8	0	4.5	2.8	0	0	0	0	0	0	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.05	2.14	2.8	2.2	0	3.2	2.2	0	0	0	3.7	4.2	2.8	0	2.2	3.7	0	0	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.95	-3.61	3	2.7	2	3	3.3	2	2.7	2.7	4.6	0	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.99	-0.31	4.2	3.6	0	3.6	2.4	0	3.1	2.8	4.1	4.2	3.3	0	0	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.74	-1.61	2.6	0	2.6	3.7	3.3	0	2.6	3.3	5	0	2.6	0	0	2.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2	-1.58	4.4	0	2.6	4.2	3.3	2.6	2.6	0	4	0	0	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.12	-1.93	3.9	3.6	0	2.7	0	2.1	3.1	3.4	4.4	3.4	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.65	-0.55	2.4	0	3.5	2.4	3.5	0	2.4	0	3.7	0	0	0	0	0	0	0	0	0
