day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Arid3b	Foxc2	Gata5	Irx1	Irx5	Mef2c	Myl4	Myl7	Nkx2-5	Pax3	Tbx1	Tcf15	Tnnt2	Tsc22d1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.14	-2.28	0	2.1	0	0	2.1	2.1	2.7	0	3.6	0	0	2.1	2.1	0	3.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.6	0.16	0	2.8	0	2.6	0	0	3.7	3.8	5.8	2.6	0	0	2.6	3	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.65	-0.93	0	0	0	1.9	2.9	0	3.1	0	4.9	3.3	0	0	0	3.3	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.81	3.39	4.1	0	0	0	2.1	3.6	0	0	2.1	0	0	0	0	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.06	4.34	2.7	2.1	2.7	0	0	2.7	0	0	2.7	0	0	0	2.1	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.55	-0.61	0	0	0	0	0	0	2.9	4.9	6.3	2.9	0	0	0	4.7	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.74	-3.44	3.4	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.2	1.35	0	0	2.1	0	0	0	0	0	2.1	0	0	0	4	0	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.14	-0.16	0	2.7	3.8	0	0	2.7	2.1	0	2.7	0	0	3.1	4.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.9	-0.54	0	0	1.8	0	1.8	2.4	2.8	0	3.2	3	0	1.8	0	0	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.44	3.45	2	2	2	0	0	0	0	0	2	2.7	0	0	0	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.49	-1.83	0	0	2.1	1.5	1.5	1.5	2.1	0	2.1	2.7	0	2.7	1.5	1.5	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.9	2.83	3.5	2.2	2.8	0	2.8	2.2	0	0	2.8	2.8	0	0	0	0	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.93	-2.1	2.2	0	0	0	2.2	2.2	2.2	0	2.8	0	0	2.2	3.5	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.72	0.85	0	1.9	2.5	0	0	2.5	0	0	2.9	0	0	0	4.8	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.34	-2.45	0	2.1	0	3.4	0	0	3.1	2.1	4.5	0	0	0	0	2.1	2.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.15	-1.54	0	2.5	0	0	0	0	3.6	5.5	6.8	3.6	0	0	0	4.9	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.79	-1.5	0	0	2.7	0	0	1.5	0	0	0	0	0	1.5	4.4	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.15	1.77	0	2.1	3.1	0	2.7	2.7	0	0	2.1	2.1	0	2.1	2.1	0	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.75	-3.78	2	0	0	2	0	0	2	0	2	0	0	0	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.58	4.15	3.8	1.6	3.6	0	0	0	0	0	3.6	0	0	2.2	2.2	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.64	2.24	3.4	0	2.3	0	2.3	3.4	0	0	3	0	0	0	0	0	2.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.02	2.17	0	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	3.4
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.24	-0.86	2.2	3.2	0	2.2	2.8	2.8	2.2	5	6.1	3.7	0	0	0	4.5	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.12	4.48	3.6	0	2.1	0	0	2.1	0	0	3.9	0	0	0	2.1	0	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.68	4.76	4	0	2.8	0	0	0	0	0	3.4	0	0	0	0	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.74	-1.54	0	2.2	0	0	0	0	0	0	2.2	0	0	2.2	0	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.7	4.48	4.4	0	0	0	0	2.6	0	0	2.6	0	0	0	0	0	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.36	1.02	1.8	0	1.8	0	2.5	1.8	2.5	0	2.8	0	2.5	3.1	0	0	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.56	-3.58	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.82	1.27	0	2.1	2.1	1.5	2.1	1.5	2.1	2.1	3.2	2.9	0	0	2.1	2.4	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.15	-3.32	2.8	2.8	0	2.8	0	0	1.8	3.1	3.7	2.4	0	0	0	3.7	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.96	4.6	3.6	2	3	0	2	2	0	0	0	0	0	0	0	0	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.04	3.96	0	2	0	0	0	3.3	0	0	3.5	0	0	0	2	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.22	0.21	0	2.2	0	2.2	0	0	2.2	3.5	4.4	2.8	0	0	0	2.2	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.03	4.55	3.8	2.1	0	0	0	2.8	0	0	2.1	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.18	3.82	4.4	2.7	0	0	3.7	2.7	0	0	0	0	0	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.63	1.41	3.7	0	2.1	0	0	3.1	0	0	0	2.7	0	2.1	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.77	-2.91	1.9	2.5	2.9	0	0	0	0	0	2.5	0	2.5	0	4.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.77	3.41	1.6	2.2	3.1	0	0	2.2	0	0	3.1	0	0	2.8	3.8	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.52	2.68	3.2	0	2.6	0	0	1.9	1.9	0	3.8	0	0	0	0	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.45	4.11	2	0	2	0	2.6	3	0	0	3.6	0	0	2.6	2	0	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.83	-1.5	0	0	2	0	0	2.6	2	0	2.6	3	0	3.6	0	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.34	-3.04	2.2	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.88	-0.43	0	2.9	2.6	0	0	3.3	0	0	1.6	0	1.6	3.3	3.5	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.84	-2.82	0	0	3.6	0	0	0	0	0	0	0	0	0	5.4	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.81	-1.37	0	1.8	2.5	0	0	1.8	0	0	0	0	0	2.5	4.2	0	1.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.57	1.46	3.5	3	2	0	0	0	0	0	2	0	0	0	0	0	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.39	-0.04	0	0	2.1	0	2.1	3.4	0	0	2.1	0	2.1	0	5	0	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.63	4.45	3.9	3.2	2.8	0	0	2.8	0	0	2.2	0	2.2	0	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.5	0.19	0	2.7	3.4	0	2.3	2.7	0	0	0	0	1.7	3.2	4.1	0	2.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.25	-2.88	2.9	2.5	1.9	2.5	0	0	1.9	0	2.5	0	0	2.5	0	0	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.33	-1.62	0	1.9	0	0	1.9	0	0	0	2.9	0	0	2.9	1.9	0	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.99	-0.66	0	0	0	0	0	0	0	0	1.6	0	2.9	0	4.1	1.6	2.2
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-3.51	-1.16	0	2.1	0	3.1	0	0	4.5	4.7	5.5	3.9	0	0	0	4.2	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.73	-1.65	0	2.8	1.8	0	0	1.8	0	0	1.8	3.1	0	0	0	0	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.3	5.5	1.9	0	2.5	0	1.9	1.9	0	0	1.9	0	0	0	0	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.15	3.1	3.9	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.36	5.1	3.2	2.6	2.6	0	2	2.6	0	0	3.4	0	0	0	0	0	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.58	-2.06	0	2.7	0	3.4	0	0	3.4	2.7	4.6	2.7	0	0	0	4.3	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.95	5.49	1.9	2.8	1.9	0	1.9	2.8	0	0	1.9	1.9	0	3.1	0	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.74	-1.94	0	0	0	2.7	0	0	0	2.1	2.7	2.7	0	2.7	0	0	2.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.43	-2.44	0	3.3	0	3.3	0	0	3.3	5.1	6.8	4.2	0	0	0	5.5	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.25	-0.18	0	2.2	0	0	0	2.8	2.2	2.2	2.8	0	0	0	0	0	3.2
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.1	-0.59	0	3.6	0	0	2.6	0	3.9	5.2	6.2	4.1	2.6	0	0	4.5	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.84	3.69	3	2.3	1.7	0	0	3.2	0	0	3.3	0	0	0	1.7	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.7	2.77	3.1	0	0	0	0	2.7	0	0	3.9	0	0	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.86	-0.01	0	2.4	0	3	2.4	2.4	3.7	4.3	5.1	4.2	0	0	0	3	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.71	-1.1	0	2.7	2.3	0	2.3	3.2	3	0	3.3	2.3	0	2.3	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.11	-2.2	0	0	2.2	0	2.2	2.2	0	0	0	0	0	0	4.2	0	3.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.94	2.79	3.7	0	2.6	0	0	0	0	0	3.3	0	0	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.76	-1.97	0	2.5	2.1	2.5	2.5	0	2.7	2.5	4.6	3.9	0	1.5	0	1.5	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-1.79	2.59	0	0	0	0	1.9	0	0	0	3.4	0	0	0	3.6	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.16	-1.5	0	2.3	3.4	0	0	0	1.7	0	1.7	2.7	0	2.3	3.2	0	3.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.53	0.11	0	2.2	0	0	2.8	2.8	0	0	3.7	0	0	2.2	3.5	0	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.38	-3.78	1.8	0	0	2.4	0	0	0	0	1.8	0	0	0	0	0	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.53	-2.26	0	0	3.1	0	0	0	0	0	0	0	0	0	5.1	0	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.71	0.4	0	1.5	1.5	1.5	1.5	1.5	1.5	1.5	4.2	0	0	2.1	0	0	3.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.32	-2.72	0	0	0	2.9	0	0	3.6	5.5	6.5	2.9	0	0	0	4.5	4.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.6	1.82	3.1	0	2.1	0	0	2.1	2.1	0	3.4	0	0	2.1	2.7	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.4	5.45	3.3	0	2.5	0	0	1.8	0	0	1.8	0	0	0	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.83	-3.09	0	0	2.3	0	0	0	0	2.3	0	0	0	0	3.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.98	-1.96	0	1.8	3.1	0	0	0	1.8	0	0	0	1.8	0	4.2	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-3.09	1.15	0	2.9	0	0	0	0	1.9	4.7	5.7	2.5	0	0	0	3.5	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.38	-0.58	0	0	2.2	0	0	3.8	2.2	0	0	2.2	0	3.4	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.8	-3.69	0	2.6	0	2.6	0	0	0	0	2.6	0	0	0	0	0	4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.88	5.3	2.1	2.1	2.1	0	2.8	0	0	0	0	0	0	0	2.8	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.83	-1.35	0	0	3.2	0	0	0	0	0	0	0	2.5	0	5	0	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.62	1.82	2.7	0	0	0	0	2.7	0	0	0	0	0	0	3.9	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.37	-3.17	0	0	2.1	0	0	0	2.1	2.7	2.1	2.1	0	2.1	0	2.1	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.01	-0.89	0	0	2	0	0	2	0	0	0	0	2.6	2	5.2	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.96	-2.07	0	2.7	2.1	0	2.1	2.7	0	2.7	4.1	2.7	0	0	0	0	2.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.21	-0.79	2	2	0	0	0	0	3.9	5.1	6.2	4.3	0	0	0	5.1	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.2	1.65	3.7	3	0	0	0	0	3	0	0	0	0	0	3	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.94	4.33	2	2	2	0	0	0	0	0	2	0	0	0	0	0	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.4	-0.51	0	2.8	3	0	1.8	1.8	0	0	2.4	0	1.8	3.6	4.8	0	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.84	-0.67	0	2.1	0	3.1	0	0	3.4	5.7	7.6	3.8	0	0	0	6	3.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1	-3.19	2.8	0	0	0	2.8	0	2.2	0	0	2.8	0	0	0	0	3.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.35	-1.04	0	2.7	2.1	0	0	0	3.8	4.2	5	4.5	0	0	0	4.5	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-1.05	3.78	0	2.1	2.1	0	2.1	0	0	0	2.1	4.4	2.7	0	0	0	2.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.17	-0.45	0	2.2	0	0	2.8	2.2	3.5	5.5	6.1	3.2	0	0	0	5.2	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.68	-3.08	2.2	0	0	0	0	0	2.2	0	0	2.2	0	0	2.2	0	2.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.39	-3.21	3.2	0	0	2.4	0	0	1.8	0	0	0	0	0	0	1.8	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.98	-4	2.6	0	0	2.6	0	2	2.6	0	2	0	0	0	0	0	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.96	3.43	4.4	0	2.5	0	1.9	2.9	0	0	4	0	0	0	3.4	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.76	-2.7	0	0	0	0	1.7	0	1.7	0	2.9	1.7	0	0	0	1.7	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.33	2.42	2.9	2.6	0	0	1.9	1.9	0	0	4.2	2.6	0	0	0	0	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.9	-0.25	1.9	2.5	0	1.9	1.9	2.9	2.9	1.9	3.4	4	1.9	1.9	0	0	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.49	3.13	2.2	0	0	0	0	3.7	0	0	2.8	0	0	0	0	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.91	2.67	0	2.8	2.8	0	0	0	0	0	0	0	0	2.8	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.27	0.4	0	0	0	0	2	0	2.6	0	3.7	3.5	0	2	2.6	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.51	1.2	2.9	0	0	0	0	0	0	2.9	0	0	0	2.9	0	0	4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.51	0.75	0	2	2.7	0	0	2.7	0	0	0	0	0	2	4.7	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.32	0.53	2	2	2.6	0	2	0	0	0	3.6	3.3	0	0	0	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.14	-2.51	2.9	0	0	1.9	0	0	0	0	1.9	2.9	0	0	0	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.62	0.8	0	0	0	1.5	2.5	2.1	2.5	0	4	1.5	1.5	0	0	0	3.5
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.61	-0.72	0	2.7	0	0	2	2	4.3	5.8	6.5	4.7	0	0	0	5.2	4.3
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.14	-1.9	0	2.8	0	3.2	0	0	4.1	5.4	6.7	3.7	0	0	0	4.7	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.92	-0.73	0	2.7	0	2.7	2.7	2.7	3.1	4.8	6	3.6	0	0	0	4.3	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.82	-2.17	0	0	4.1	0	0	3	0	0	0	0	0	0	4.4	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.07	-0.93	0	3.2	0	0	0	1.9	3.7	3.9	5.3	3.7	0	1.9	0	4.7	3.2
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-3.21	-0.9	0	2	0	0	0	0	4.3	4	6	4	0	0	0	3.2	3.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.81	-2.24	0	0	0	2.5	0	1.9	0	0	3.2	0	0	0	1.9	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.56	-0.35	0	0	4.3	0	0	3.7	0	0	0	0	0	2.1	5.3	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.54	0.81	2	0	0	2	2	0	2	0	4.4	0	0	2	0	0	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.89	0.6	2.1	0	3.4	0	0	3.1	0	0	3.4	0	0	2.1	4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.01	1.94	0	0	0	0	0	2.6	0	0	4	2	0	2	2	0	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.95	1.29	0	0	2.9	0	2.9	2.9	0	0	2.9	0	0	3.3	4.6	0	2.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.08	2.35	2.9	1.9	0	0	1.9	2.5	1.9	0	2.9	1.9	0	0	0	0	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.85	5.68	3.6	1.8	0	0	1.8	1.8	0	0	1.8	0	0	0	0	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.09	-0.09	0	0	2.2	0	0	3.2	2.8	2.8	2.2	3.2	0	0	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3	-0.86	0	0	2.3	0	1.7	3.1	1.7	0	2.9	0	0	0	4.4	0	2.9
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.7	0.47	0	2.5	0	2.1	1.5	0	2.5	5.7	6.6	3.5	0	0	0	4.9	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	-2.33	3	3.2	2	2	0	0	3.2	0	2.6	3	0	2	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.17	1.92	0	2.5	1.9	0	3.5	1.9	0	0	2.5	0	0	3.9	4.3	1.9	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.24	-1.57	0	0	2	0	2.6	3.3	2.6	0	3	2	0	2	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.65	-0.37	0	0	0	0	2.1	2.1	3.8	3.1	5.3	4.2	0	2.1	0	2.8	3.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.53	-1.82	0	0	0	3.1	0	0	4.4	5.2	7.1	3.1	0	0	0	5.6	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.32	-0.43	0	2.1	0	0	2.1	3.4	3.4	2.1	3.4	3.4	0	3.2	0	2.1	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.23	-2.59	0	2.9	0	2.9	0	0	3.9	4.4	5.3	2.6	0	0	0	4.5	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.94	-0.58	0	2.6	0	1.9	0	0	3.6	3.6	4.8	3.6	0	0	0	2.9	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.11	5.29	3.5	1.8	3.1	0	0	3.5	0	0	2.4	0	0	0	3.1	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.66	-1.61	2.2	0	3.5	0	2.2	0	0	0	0	0	2.2	0	3.2	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.73	2.92	3.3	2.5	2.9	0	0	1.9	1.9	0	2.5	2.9	0	0	0	0	2.5
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.68	0.65	0	1.9	0	0	0	1.9	2.9	4.8	6.1	2.9	0	0	0	4.7	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.2	-3.18	0	0	0	2.2	0	0	2.8	2.8	2.2	0	0	0	0	2.2	2.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.57	-1.66	2.6	1.9	0	0	2.6	3.2	0	1.9	3.4	0	0	0	0	1.9	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.56	-0.59	0	0	0	0	0	3	1.8	0	1.8	3	0	2.7	0	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.8	3.6	2.5	2.5	2.9	0	2.5	3.2	1.9	0	2.5	2.5	0	1.9	0	0	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.33	0.49	0	2.5	0	0	2.5	2.5	2.5	0	4.7	4.4	0	0	0	0	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.99	2.97	2.4	2.4	3.1	0	2.4	3.5	0	0	0	0	0	0	4.4	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.64	-2.39	3.1	1.8	1.8	0	0	1.8	0	0	0	0	0	0	1.8	0	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.12	-0.9	0	2.8	0	3.2	2.8	0	3.7	5.7	7.2	4.2	0	0	2.1	5.5	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.56	-2.03	0	2.6	0	0	0	3.3	0	4.4	4.2	0	0	0	0	3.7	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.82	-1.83	0	2.7	0	2.7	2.7	0	3.3	0	3.3	3.3	0	0	0	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.73	-1.53	0	1.8	2.4	0	2.4	0	3.4	0	1.8	0	0	3.1	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.45	2.1	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.12	-0.2	1.8	0	0	0	0	2.4	3.5	2.4	4	3.6	0	1.8	0	0	1.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.31	0.42	2.5	2.5	2.5	2.5	1.9	3.4	0	0	3.6	3.4	0	2.5	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.77	0.07	0	2.5	0	0	0	0	3.4	4.2	4.6	3.4	0	0	0	1.9	2.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.73	0.99	0	0	1.7	0	0	0	0	0	3	0	0	1.7	3.8	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.74	-2.26	0	3.1	0	3.1	0	0	4.6	4.2	6.8	3.9	0	0	0	4.2	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.9	-0.85	0	1.8	1.8	0	0	2.4	2.4	1.8	2.8	0	0	3.4	3.8	0	3
