day	Anno	celltype	UMAP_1	UMAP_2	marker:Kdr	marker:Pecam1	marker:Cdh5	up:Elk3	up:Cebpd	up:Erg	up:Atf3	up:Sox18	up:Klf7	up:Bcl6b	up:Ets2	up:Mef2c	up:Carhsp1	up:Fli1	up:Lyl1	up:Xbp1	down:Lyar	down:T	down:Hand1	down:Tal1	down:Etv2	down:Mlx
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.14	-2.24	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	3	2.4	2.4	4.7	2.4	0	2.4	4.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.37	0.6	2.4	2.4	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	3.9	2.4	0	3.1	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.99	-1.7	2	3.5	2	0	0	0	0	0	0	0	2.6	0	2.6	3	2	2.6	4.2	2	0	2	0	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.54	-0.36	2.2	0	0	1.6	0	0	0	0	1.6	0	1.6	0	0	1.6	2.2	2.2	4.6	0	0	3.4	3.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.19	-0.09	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	2	0	4.5	0	0	2	3.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.14	0.57	3.3	0	0	0	0	0	0	0	0	0	0	0	2.5	1.9	0	0	4.7	1.9	2.5	2.5	4.1	2.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.48	-0.14	2.5	0	2.5	1.9	1.9	0	0	0	2.5	0	1.9	0	1.9	3.1	0	2.8	4.2	0	0	3.3	2.5	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.25	1.21	0	0	0	0	2.2	0	0	0	0	0	2.2	0	2.2	3.3	2.2	2.2	4.3	0	0	3.3	2.9	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.33	-2.75	3.3	0	2.3	2.3	0	0	2.3	0	0	0	0	0	2.9	2.9	0	3.3	3.8	3.8	0	0	3.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.4	-2.16	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	4.1	2.1	3.9	2.1	3.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.28	-2.35	1.9	0	0	0	0	0	1.9	1.9	1.9	0	0	0	0	3.4	0	1.9	4.3	4.3	1.9	3.4	4.2	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.51	-0.78	1.8	0	1.8	0	0	0	0	0	2.8	0	2.4	0	3	1.8	1.8	0	4.2	1.8	0	3.2	1.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.12	-0.67	2	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	4.3	3	2	3	4	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.11	-1.11	2.3	0	0	2.3	0	0	0	0	0	0	0	0	3	3	2.3	2.3	5.1	0	2.3	3.4	3	2.3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.34	-2.56	2	0	0	0	0	0	2	0	0	0	0	0	3.5	3	0	0	3.7	3	0	3	4.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.7	1.37	2	0	0	0	0	2	0	0	2	0	2.6	0	2.6	3.7	0	0	4.4	2.6	0	0	0	2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.22	2.98	2.6	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4.4	3.3	3.9	0	0	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.68	1.45	4	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	4.2	0	0	2.8	5.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.02	3.92	2.9	0	2.2	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	3.8	2.2	0	2.9	2.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-6.45	-0.79	0	0	0	0	0	0	0	0	0	0	0	0	2.7	3.3	0	0	4.5	4.5	2.7	3.7	3.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.68	2.8	2.9	0	0	1.9	0	0	0	0	0	0	1.9	0	2.5	0	0	1.9	4.5	0	1.9	0	5.2	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.4	-2.67	1.8	1.8	0	0	0	0	0	0	0	1.8	0	0	0	2.5	1.8	1.8	4.6	1.8	2.5	2.5	4.8	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.15	-1.52	2.8	2.1	2.1	0	0	0	0	0	2.1	0	2.1	0	0	0	2.8	2.1	4.2	0	0	3.6	2.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.02	1.79	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	3.3	0	0	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.43	2.92	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	2.2	0	0	4	0	4.4	3.5	4.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.12	3.71	1.9	0	0	0	0	0	2.5	0	0	0	0	0	2.5	2.5	1.9	0	4.6	0	0	3.2	3.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.7	2.63	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	0	2.9	3.8	2.3	2.3	2.3	3.8	2.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.35	-3.67	2.7	2.1	2.1	2.7	0	0	0	0	2.1	0	0	0	2.7	3.1	0	3.1	2.7	2.1	0	2.1	3.6	3.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.4	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.7	3.2	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.62	1.57	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	2.9	4.5	3.9	2.2	2.9	2.9	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.64	2.29	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	4.7	2	0	3	2.6	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.09	5.06	0	0	2.3	0	0	0	0	0	0	0	0	0	3	0	0	2.3	4.3	0	4.1	0	0	2.3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.1	3.89	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6	4.1	0	4.4	2.6	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.33	5.17	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	2.6	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.04	1.47	3	0	0	2.3	0	0	0	0	0	0	0	0	2.3	2.3	0	0	4.1	2.3	0	3.4	4.9	3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.21	0.27	1.7	1.7	1.7	0	1.7	0	0	0	0	1.7	2.6	0	2.9	2.3	1.7	2.3	4.1	0	2.6	2.6	2.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.57	1.63	3	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	2.3	0	4.5	0	3	3	4.2	3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.32	-0.95	3.1	0	0	0	1.8	0	0	0	0	0	0	0	2.4	0	0	0	4.1	3.6	3.6	2.8	4	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2	-0.24	2.8	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	2.8	4.5	0	0	2.2	5.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.55	-0.02	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	4.1	0	2.1	3.1	2.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.34	4.25	2.7	1.7	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	4.4	1.7	4.2	2.3	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.14	5.06	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	4.5	0	0	0	4.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.43	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	4.6	2.8	0	3.8	2.2	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.46	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	2.5	3.1	0	2.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.13	1.99	3.2	0	0	0	0	0	0	0	2.5	0	0	1.9	1.9	2.5	0	0	4.3	1.9	1.9	1.9	4.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.33	1.07	0	2.1	0	0	0	0	0	0	0	0	0	0	2.8	3.7	2.1	0	4.5	2.8	0	2.8	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.81	-1.36	0	2.6	0	0	0	0	0	0	0	0	1.9	0	2.9	1.9	2.9	0	4.6	1.9	0	2.6	1.9	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.03	1.41	2.3	0	0	1.7	0	0	1.7	0	1.7	0	0	0	0	0	0	1.7	4.3	2.3	3.5	2.3	4.6	1.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.63	-0.67	3.8	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	3.8	2.7	0	3.4	4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.84	-1.34	3.6	0	0	2.1	0	0	2.1	0	0	0	0	0	2.7	0	0	2.1	3.9	2.7	2.7	3.3	4.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.06	4.28	0	0	0	0	0	0	0	0	0	0	1.9	0	1.9	0	1.9	1.9	4.7	1.9	1.9	2.9	1.9	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.29	0.5	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2	0	0	0	4.6	0	0	2.2	2.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.02	2.05	2.1	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	3.1	3.6	0	4.3	2.1	5.3	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.71	0.93	1.8	1.8	0	1.8	1.8	0	2.7	0	0	0	0	0	2.4	3	1.8	3	4.1	0	1.8	3.2	3.9	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.26	-0.07	2.1	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	4.7	4.2	0	2.1	3.7	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.5	0.26	2.6	2	0	0	0	0	0	0	2.6	0	0	0	2.6	2	0	2	3.7	3.8	0	2	4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.72	-0.16	2.1	0	0	0	0	0	0	0	0	0	3.2	0	2.8	3.2	0	0	4.3	0	0	2.8	4.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.15	-0.72	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	0	3.1	3.5	2.5	0	3.1	4.7	3.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.57	0.92	3.6	0	0	2.7	0	0	0	0	2.7	0	2.1	0	2.1	3.6	2.1	2.1	4.8	2.1	0	3.1	4.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.29	-0.53	2.2	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.2	4.3	2.2	2.8	3.2	4	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.35	-0.88	0	0	0	0	0	0	2.6	0	0	0	0	0	0	3.2	2.6	0	4.7	3.9	0	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.24	4.2	0	2.3	0	0	0	0	0	0	0	0	0	0	3	0	0	2.3	4.5	2.3	3.7	0	2.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.68	2.32	2.6	2	0	0	0	0	2	0	0	0	0	0	0	2	0	2.6	4	0	0	3	3.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.68	4.12	0	0	0	0	0	0	0	0	0	0	0	0	3	1.8	1.8	1.8	4.4	2.4	0	2.7	1.8	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.98	-1.59	2.9	0	0	0	2.2	0	0	0	0	0	0	0	0	3.3	0	0	4.3	2.9	0	2.9	4.6	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.42	-2.2	3.4	0	0	2.1	0	0	0	0	0	0	0	0	3.1	0	0	0	4.5	3.1	2.7	2.7	4.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.14	-3.1	3.1	0	0	0	0	0	2.1	0	2.1	0	0	0	2.1	3.1	2.8	3.6	4.4	4	0	2.8	3.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.44	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4.5	0	4.2	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.9	-1.69	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	1.6	0	0	4.5	2.2	1.6	2.6	2.9	2.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.68	0.04	0	0	0	0	0	0	2.5	0	2.5	0	0	0	0	0	0	2.5	4.1	0	0	4.2	5.5	2.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.66	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	4.7	0	0	2.7	0	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.17	-0.81	2.6	0	2	0	0	2	0	0	2	0	0	0	2.6	3.7	0	2.6	4.4	2	3	0	3	2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.81	4.67	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	2.7	3.1	4.8	0	4.1	3.1	0	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.07	4.21	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	4.4	0	2.2	3.2	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.41	-1.85	2.3	0	0	0	0	0	2.3	0	0	0	2.3	0	2.3	3	2.3	3.4	3.9	0	0	3.6	2.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.96	-3.56	3.1	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	0	2.7	3.9	0	2.7	3.8	5	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.77	3.5	3.3	0	0	2	0	0	0	0	2	0	2	0	2.7	2	0	3	3	0	3.3	0	2	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.81	0.53	3.3	0	0	1.9	1.9	0	0	0	1.9	0	0	0	2.8	1.9	0	2.5	4.7	0	2.5	1.9	4.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.25	1.87	2	0	0	2	0	0	0	0	0	0	0	0	2	2	0	2.6	3.8	2	3.3	2	3.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.58	-1.34	3.1	0	0	0	0	0	0	0	0	0	0	0	2.7	2.1	0	2.1	4.7	4.8	0	2.7	4.3	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.96	0.75	0	2.2	0	0	0	0	0	2.2	2.2	0	0	0	3.5	2.2	2.2	2.9	4.6	2.9	3.3	2.9	4.8	2.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.81	-1.29	2.5	0	0	0	0	0	0	0	1.8	0	2.5	0	1.8	0	0	1.8	4.5	3.5	0	2.5	4.8	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.35	1.45	2.8	1.8	0	0	0	0	1.8	0	0	0	0	1.8	1.8	1.8	0	0	4.4	1.8	0	3.1	5.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.85	1.9	2.6	0	1.9	0	0	0	0	0	0	0	2.9	0	1.9	2.6	0	0	4.8	1.9	3.4	0	1.9	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.83	-0.74	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	2.6	4.3	0	0	3.6	4.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.64	2.89	2.8	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	3.2	4.3	0	2.2	3.2	4.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.65	-0.84	0	0	2.1	0	0	0	0	0	2.7	0	2.1	0	0	2.7	2.7	2.7	4.4	0	0	2.7	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.15	-0.04	2.7	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	4	0	0	2.7	4.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.37	-1.51	2.9	2.9	0	3.6	0	0	0	0	2.9	0	0	0	4	2.9	0	0	4.5	0	0	2.9	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.99	0.03	2.4	0	0	0	2.4	0	2.4	0	2.4	0	0	0	0	0	0	0	4.5	0	2.4	2.4	4.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.09	3.42	0	0	2.1	0	0	0	2.7	0	0	0	0	0	2.7	2.1	0	0	4.2	2.7	3.1	3.6	3.1	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.11	3.96	2.7	0	0	0	0	0	0	0	0	0	1.7	0	1.7	0	0	2.3	4.5	0	3.3	1.7	0	1.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.43	-2.72	2.1	0	2.1	0	0	0	0	0	2.1	0	0	0	0	3.2	0	2.1	3.4	3.2	0	2.1	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.61	2.4	2.8	0	0	0	0	0	2.1	0	0	0	0	2.1	3.2	0	0	3.4	4.2	2.1	2.1	0	4.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.28	1.38	3.3	1.8	0	0	0	0	0	0	1.8	0	1.8	0	2.8	3.1	0	2.5	4.4	0	3.1	3.6	5.4	2.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.5	2.69	0	0	0	0	2.1	0	0	0	2.1	0	0	0	3.1	2.7	0	3.4	4.1	4.1	0	2.7	4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.47	4.48	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	4.6	0	4	2.3	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.66	-1.27	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	2.1	0	2.1	3.8	3.6	0	3.4	5.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.65	0.51	2	0	2	0	0	0	0	0	2	0	2	0	0	3.9	0	2	4.4	0	2	3.1	5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.24	-0.61	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	3	0	3.7	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.75	-1.81	2.2	0	0	2.2	0	0	0	0	0	0	0	0	2.2	2.2	0	2.2	4.3	2.2	0	3.9	4.9	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.83	-0.77	1.8	0	0	1.8	0	0	1.8	0	0	0	1.8	0	0	2.4	2.4	0	4.5	2.4	0	2.8	1.8	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.46	4.85	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1.8	0	2.8	4.4	0	4.3	2.4	2.8	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.39	2.32	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	4.5	0	3.8	2.1	4.2	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.16	4.06	0	0	0	0	1.7	0	0	0	0	0	0	0	3.1	0	0	0	4.3	2.6	4.6	1.7	0	2.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.12	-0.26	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	4.4	2.3	2.3	3.6	5.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.25	2.26	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.7	4.1	0	0	3.4	4.2	3.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.72	-0.69	3.3	2.3	0	0	0	0	0	0	0	0	2.9	0	0	2.9	2.3	0	4	0	0	2.3	3.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.7	-1.33	3.2	0	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	3.2	4.8	2.9	0	2.9	3.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.98	-0.3	0	0	0	2.3	0	0	0	0	2.3	0	0	0	2.3	3.3	0	3.3	4.4	4.4	0	3.3	4.7	2.3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.17	2.78	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	4.5	3.4	0	2.7	3.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.15	2.69	0	1.9	0	0	0	0	0	0	0	0	2.9	0	1.9	1.9	0	0	3.9	3.4	0	1.9	2.5	2.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.31	-0.15	2.8	0	0	0	0	0	0	0	0	0	0	2.6	3.2	0	0	2.6	4.5	0	2.6	2.2	4.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.61	-1.64	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	3.9	3.9	2.9	0	3.3	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.73	-2.1	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	4.7	2.2	2.2	2.2	4.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.62	0.98	3.8	0	0	2.5	0	0	0	0	2.5	0	0	0	0	2.5	0	0	4.5	0	0	2.5	5.2	2.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.88	-0.86	0	0	0	0	0	0	1.7	0	0	0	0	0	1.7	0	0	1.7	4.6	1.7	3.6	1.7	5.5	2.3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.77	-1.28	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	3	0	0	4.2	3	0	2.4	0	2.4
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.58	1.35	3.7	0	0	0	0	0	0	0	2.2	0	0	0	3.2	0	0	0	4.6	0	2.2	2.8	4.9	2.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.31	1.07	3.2	0	0	0	0	0	0	0	0	0	0	0	2.2	2.8	0	0	4.3	2.8	0	3.9	2.8	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.27	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4.4	3.5	2.8	3.2	0	2.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.19	2.37	2.5	1.9	0	0	0	0	0	0	1.9	0	0	0	3.2	2.5	0	1.9	4.2	1.9	2.5	2.9	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.6	0.05	2	0	2	0	2	0	0	0	0	0	0	0	2	2.6	0	2	4.3	2.6	0	0	2	2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.66	2.9	2.7	0	0	0	0	0	0	0	0	0	0	0	2.1	3.1	2.1	2.1	4.3	3.1	2.1	2.1	2.7	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.67	-1.25	3.9	0	0	0	0	1.6	0	0	1.6	0	0	0	2.2	2.2	0	2.2	4.1	2.9	1.6	3.4	3.7	1.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.12	-3.99	3.6	3.3	0	2.3	0	0	0	0	2.3	2.3	0	0	3.3	0	0	3.6	3.6	0	0	2.3	2.9	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.39	2.26	2.3	0	0	0	0	0	2.3	0	0	0	0	0	2.9	0	0	2.9	4.3	0	2.3	3.3	5.2	3.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.21	3.66	2.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3.5	2	2	0	2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.32	1.95	2.4	0	0	0	0	1.8	0	0	1.8	0	0	0	2.4	2.4	1.8	1.8	4.1	3.8	1.8	2.8	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.94	2.99	2.9	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	0	2.9	3.6	0	5	1.9	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.37	2.81	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	3.4	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.75	-1.78	1.6	1.6	0	1.6	0	0	2.2	0	0	0	0	0	0	2.6	0	2.6	4.3	1.6	0	3	2.8	0
