day	Anno	celltype	UMAP_1	UMAP_2	down:Klf6	down:Pitx2	down:Creb3l1	down:Tsc22d1	down:Peg3	down:Snai2	down:Prdm6	down:Tcf4	down:Tead1	down:Zfp711	down:Gata6	down:Hmg20b	down:Zfhx3	down:Purb	down:Tbx20	down:Epas1	down:Pbx1	down:Creb3	down:Myrf	down:Foxp1	down:Mbnl2	down:L3mbtl3	down:Tead4	down:Hlx	down:Dpf3	down:Tcf7l1	down:Gata5	down:Ets1	down:Zeb1	down:Cxxc4	down:Creb3l2	down:Zfp9
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.38	-1.29	2.2	0	2.2	3.3	0	0	2.2	3.3	0	2.2	2.2	2.2	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-3.4	2.53	0	0	0	2.4	2.4	0	0	0	0	0	2.4	2.8	0	0	0	0	2.8	2.4	0	0	0	0	0	1.8	0	1.8	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.2	-0.18	2	0	0	2.7	3.1	0	2	2.7	0	0	0	3.3	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.99	-0.67	2.4	0	0	3	3.9	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.81	-0.77	1.8	1.8	0	3.1	2.5	0	1.8	1.8	2.5	0	1.8	3.1	0	2.5	1.8	0	0	0	0	1.8	0	0	1.8	0	0	0	1.8	1.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.96	4.5	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.02	3.74	1.8	0	0	2.8	2.8	0	0	1.8	0	0	1.8	0	0	0	0	0	2.8	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.52	2.93	2.3	2.3	0	2.3	2.3	0	2.3	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.74	1.34	3	0	0	3.2	3	0	2	0	2	0	2	0	0	0	2.6	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.63	-2.89	0	0	0	2.7	3.8	0	0	2.1	3.1	0	0	2.7	2.1	2.7	0	0	3.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.69	-0.9	0	0	0	2.8	1.8	0	0	0	2.4	0	0	2.4	0	0	1.8	0	0	0	0	0	1.8	1.8	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	3.02	4.79	2.7	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.96	-4.77	0	0	0	3	2.7	0	1.8	1.8	1.8	0	1.8	2.7	0	2.4	0	0	2.4	0	1.8	1.8	0	1.8	0	0	0	1.8	0	0	0	1.8	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.05	4.51	0	0	0	2.4	2.4	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.25	0.64	0	2	0	3.6	3.2	2	2	2	0	0	2	2	0	0	2.6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	3.34	2.53	0	0	0	3.2	1.9	0	1.9	0	0	0	1.9	1.9	0	0	2.5	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.16	0.03	0	3.2	2.6	4.1	3.6	0	0	0	0	0	0	2.6	0	0	0	0	2.6	2.6	2.6	2.6	0	0	0	0	0	0	0	2.6	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.95	-3.54	0	0	0	3.6	2.7	0	2.1	2.1	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	2.7	2.1	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.48	3.55	2.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	2.9	0	0	0	0	0	0	2.3	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.64	1.31	3.6	0	0	3.8	3.4	0	2.1	2.1	2.7	2.1	0	2.1	0	2.1	2.1	0	0	0	0	0	2.7	2.1	0	0	0	0	0	2.1	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.79	0.64	2.9	2.5	0	3.1	3.1	0	2.5	1.9	1.9	1.9	1.9	2.9	0	0	0	1.9	0	0	2.5	1.9	0	0	0	0	0	1.9	0	1.9	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.98	-4.12	1.9	0	0	3.1	3.3	0	0	1.9	0	0	0	1.9	0	0	0	0	1.9	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.63	-2.58	2.5	2.5	0	4.3	1.9	0	1.9	2.5	2.5	2.5	0	1.9	0	1.9	1.9	1.9	0	2.5	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.98	-2.72	2.9	0	0	0	3.5	0	2.9	0	2.9	0	2.9	0	2.9	0	0	0	2.9	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.5	0.86	1.8	2.8	0	3.7	3.1	2.4	2.4	1.8	2.8	0	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.81	1.85	2.9	0	0	3.3	2.2	0	2.9	0	3.3	0	2.2	2.9	0	0	2.2	2.9	0	0	0	0	0	0	2.2	0	2.2	0	2.2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.22	-4.06	2.5	0	0	3.6	2.5	0	0	2.5	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	0	2.5	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.26	-3.91	2.8	1.9	0	3.1	3.3	0	2.5	1.9	1.9	0	1.9	0	0	1.9	0	0	3.3	0	0	1.9	0	1.9	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.89	-1.91	3	2.3	2.3	3	3.6	2.3	2.3	0	2.3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.58	-0.5	3	2	2	3.7	4.1	0	2	2.6	2.6	0	0	2.6	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.7	-3.24	0	0	0	2.3	2.3	0	2.3	2.9	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.91	3.28	0	2.7	0	3.4	3.4	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.46	-2.33	2.8	0	0	3.9	2.8	0	2.2	2.2	0	0	2.2	2.8	0	0	2.8	0	0	2.2	0	2.2	0	0	0	2.2	0	0	0	2.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.83	-3.62	3.3	0	0	0	3.5	0	3.3	0	0	0	3.3	0	0	2.2	2.2	0	0	0	2.2	0	0	0	0	0	0	3.3	2.2	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	4.26	4.15	3.1	0	0	3.3	3.3	0	2.8	0	1.9	0	0	3.5	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2	-2.63	2.8	0	0	3.7	2.8	0	2.2	2.2	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.9	1.21	3.5	0	2.6	3.2	3.6	0	2	0	0	2	0	2	2	0	2	0	0	2	0	2.6	0	2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.1	3.21	0	0	0	0	0	0	3	3	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.95	-4.44	0	0	0	2.8	0	0	0	2.8	2.8	0	3.9	2.8	0	0	0	0	3.5	0	0	2.8	0	0	0	0	0	0	0	0	3.5	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.07	4.52	0	0	0	3	3.6	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.82	-0.98	0	3.1	0	3.1	2.8	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	2.1	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.83	3.52	2.2	0	0	2.2	3.7	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.8	4.46	0	0	0	3.3	0	0	1.8	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.88	0.46	0	0	0	2.8	2.1	0	2.1	0	2.1	0	0	2.8	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.48	-2.78	3	2.3	0	0	3.6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.98	-1.83	2.3	0	0	3.4	3.9	0	0	3.7	2.3	0	0	0	0	2.3	2.3	2.3	2.3	2.3	0	3	0	0	0	0	2.3	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5	0.39	2.2	0	0	3.7	4.2	0	2.2	2.9	2.2	0	0	2.9	2.2	0	0	0	2.2	2.9	2.2	2.2	2.2	0	0	0	0	2.2	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.83	0.29	1.9	0	0	3.2	1.9	0	2.5	1.9	1.9	1.9	1.9	0	1.9	0	0	1.9	0	1.9	1.9	0	0	1.9	1.9	0	0	0	0	1.9	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.57	-2.77	2.8	0	0	2.1	3.7	0	0	2.1	0	0	0	2.8	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	2.1	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.25	-3.26	3.2	0	0	3.5	3.2	0	3.5	0	2.5	0	2.5	2.5	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	2.5	0	2.5	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.91	-4.98	2	0	0	3	2.7	0	0	2	2.7	0	2	0	0	2	0	0	0	0	2	3.3	2	2	0	0	2	2	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.37	1.63	3.9	0	0	4.2	3.9	0	0	3.5	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.14	1.02	2.3	0	0	0	3.3	0	2.3	2.3	0	0	0	2.3	0	2.3	0	0	0	0	0	2.9	0	0	0	0	0	0	0	2.3	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.79	3.86	0	0	0	3	2.4	0	2.4	0	0	0	0	3	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.36	-2.94	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	2.4	0	0	0	3	0	0	2.4	0	0	0	3	0	0	2.4	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.88	-0.73	3.4	0	0	3.8	3.6	0	3.1	2.1	2.7	2.1	2.7	0	2.1	0	2.7	2.1	2.1	2.1	0	0	2.7	0	0	2.7	0	0	0	2.1	0	2.1	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.46	2.1	2.5	0	0	3.4	0	0	0	0	2.5	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.6	-1.42	2.3	0	0	4.2	2.9	0	2.3	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	2.9	0	0	2.3	0	2.3	0	2.3	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.79	-2.23	2.7	0	0	2.7	4	0	0	0	0	0	0	2	0	0	2	0	2	2	0	0	0	2.7	0	0	0	0	0	2	0	0	0	2
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.91	0.07	2.4	2.4	0	2.4	4	2.4	3.1	2.4	0	0	2.4	3.1	2.4	2.4	0	0	2.4	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.41	0.68	3.6	3.8	2.5	3.4	3.4	0	2.5	0	1.9	2.5	1.9	0	1.9	3.2	0	1.9	1.9	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.73	3.73	3	0	0	0	3.8	0	2.3	0	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.32	-5.32	1.9	0	0	2.5	1.9	0	0	0	0	0	2.9	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.36	-1.48	2.6	0	0	2.6	2.9	0	1.9	2.6	1.9	0	1.9	1.9	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.18	5.56	2.4	0	0	2.8	2.4	0	0	1.8	0	0	3.3	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.52	-4.41	3.7	0	0	2.7	3.7	0	1.7	2.3	3.3	0	0	2.3	0	0	0	0	0	0	1.7	0	0	0	0	0	0	2.3	0	0	1.7	1.7	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.28	0.07	3	0	0	0	2	0	0	0	2	0	2.6	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.64	-3.17	2	0	0	2	3.5	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2
E7.5	E75_ExE_mesoderm	ExE_mesoderm	3.55	1.37	3.6	0	0	2.6	3.2	0	2.8	1.4	1.4	0	0	1.4	1.4	0	0	0	1.4	0	0	1.4	1.4	0	0	0	0	1.4	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.43	2.81	0	0	0	0	3.3	0	2.2	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.05	-1.64	3.6	2.3	0	2.3	3.6	0	0	0	0	0	3	3.3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.51	-0.69	2.3	0	0	2.3	2.3	0	0	2.3	3	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.62	0.6	2.8	1.8	1.8	2.4	3.6	0	0	2.8	2.4	1.8	0	0	0	2.4	1.8	0	2.4	1.8	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.5	3.11	1.8	0	0	3.4	3	0	0	0	0	0	1.8	0	0	1.8	2.4	0	1.8	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.23	-1.64	2.9	0	0	2.5	2.7	2.5	1.5	1.5	0	2.9	1.5	2.5	0	0	1.5	0	2.1	0	1.5	2.1	2.1	0	0	0	1.5	0	2.5	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.4	0.59	3.3	1.8	1.8	3.6	2.4	0	1.8	2.4	0	0	0	2.4	0	0	1.8	0	0	1.8	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.96	-3.58	1.9	0	1.4	2.9	2.9	0	2.6	0	0	0	0	2.8	0	0	0	0	1.9	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.71	-3.9	0	0	0	3.3	3.7	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.41	0.52	0	0	0	3.7	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.18	-1.59	0	0	0	2.4	1.8	0	2.8	0	1.8	0	1.8	1.8	0	0	0	0	3	2.4	0	1.8	0	0	0	0	1.8	0	1.8	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.66	-1.68	2.8	0	0	3.9	3.6	0	2.4	0	0	1.8	1.8	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.04	-0.05	2	0	0	3	3.7	0	0	0	0	0	2	0	0	0	0	0	2.6	2	0	0	2.6	2	0	0	2	0	3	2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.95	-1.3	3.5	0	0	2.4	3.1	0	2.8	1.8	1.8	0	2.4	1.8	0	0	2.4	0	2.4	0	0	0	0	1.8	0	0	0	1.8	0	0	1.8	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.1	-3.68	0	0	0	3.2	2.2	0	0	0	0	0	0	0	0	2.9	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0	2.2	0	2.2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.34	4.62	1.9	0	0	2.5	3.3	0	0	1.9	2.5	0	1.9	1.9	0	0	0	0	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.09	3.72	3.2	0	0	2.6	2.6	0	0	2.6	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.21	-1.27	2	0	0	2.6	3	0	0	2	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.97	1.32	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.92	-1.03	1.9	0	0	2.9	3.4	0	0	0	0	0	0	1.9	1.9	0	0	0	2.5	0	0	0	0	1.9	0	0	0	0	1.9	0	1.9	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.75	0.95	2	2.6	2.6	2.6	3.3	0	0	0	2	0	2	2.6	2	0	2	0	2	2.6	0	0	0	0	0	0	0	0	0	0	0	0	2	2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.18	4.19	2.9	0	0	2.9	3.2	0	0	0	0	0	0	2.5	0	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.38	2.52	2.8	1.6	0	2.9	3.9	1.1	2.7	0	2.5	1.6	1.9	2.5	1.9	1.9	1.6	0	1.6	1.1	1.1	1.1	1.1	1.1	0	0	0	1.6	0	0	0	1.9	1.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.61	3.37	0	0	0	2.5	3.8	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.23	-3.3	2.5	0	0	3.1	3.1	0	0	0	0	0	1.9	2.5	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.34	4.74	0	0	0	2.6	4	0	0	0	2	0	2	2.6	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.74	-2.28	3.7	0	0	3	3.3	0	2	0	2.6	0	2	0	0	2	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.27	-0.1	3.6	0	0	0	2.9	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.43	3.53	3.4	0	0	1.9	3.6	0	0	0	2.5	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.68	1.39	2.9	0	0	3.5	3.7	0	1.9	2.5	1.9	0	1.9	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.78	3.32	2.4	0	0	2.6	3.3	1.4	2.6	1.4	1.4	0	2	2	1.4	1.4	2.6	0	2.4	1.4	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.06	-4.96	3	0	0	3	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.34	-3.48	0	0	0	0	3.9	0	0	0	0	0	2.7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.4	-1.93	0	0	0	3.2	3.6	0	0	2	2	0	0	2.6	0	0	0	0	2	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.01	2.17	0	0	0	0	3.1	0	0	0	0	0	0	2.1	0	2.7	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.65	-5.23	0	0	0	2.9	2.3	0	0	0	0	0	0	0	0	2.3	0	0	2.9	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.36	-4.87	0	0	0	2.4	0	0	0	2.4	0	0	3.7	0	0	2.4	0	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.98	-0.59	2.9	0	0	0	3.9	0	2.2	2.2	0	0	2.2	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.94	4.69	3.1	0	0	1.8	3.5	0	1	1.5	1.8	0	1.5	1.5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1	1
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.12	3.1	2.1	2.1	0	0	3.1	0	2.7	0	0	0	2.1	3.1	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	2.1	2.1	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.69	-0.36	2	0	2	3	3.8	0	3.3	2	2	0	2	3	0	2	2.6	0	0	2	2	0	0	2	0	0	2	0	0	0	0	0	0	2
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6	0.24	3	3	1.3	3.5	3.3	0	0	1.3	0	0	1.3	1.3	1.3	1.3	2.2	1.3	1.8	3	0	0	0	1.3	0	0	0	0	0	0	0	0	0	1.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.89	1.57	2.1	0	0	2.1	3.1	0	0	2.7	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.87	1.52	2.6	0	0	3.6	4.1	0	2.6	0	0	0	0	0	0	3.2	0	0	3.2	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.61	0.78	4	0	0	2.8	3.2	0	2.8	2.1	0	0	2.1	2.8	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.86	3.12	1.5	0	0	3.4	2.5	0	1.5	0	0	2.1	2.1	1.5	0	0	2.1	0	2.1	0	0	1.5	0	1.5	0	0	0	0	2.1	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	4.62	4.43	1.6	0	0	1.6	3.2	0	0	1.6	1.6	0	2.2	1.6	0	0	1.6	0	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0
