day	Anno	celltype	UMAP_1	UMAP_2	marker:Runx1	marker:Hapln1	marker:Fli1	up:Hoxb2	up:Gata1	up:Gfi1b	up:Lyl1	up:Hoxb4	up:Runx1	up:Ascl2	up:Hoxb5	up:Emx2	up:Bcl11b	up:Hoxb6	down:Etv2	down:Pou5f1	down:Hes1	down:Msx1	down:E2f4
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.23	0.21	0	0	2	3	3	2	2	0	0	2.6	2	0	0	0	0	0	0	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.67	-2.33	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	5.5	3.4	1.6	1.6	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.46	0.62	1.9	1.9	0	2.9	0	0	1.9	2.9	1.9	0	2.9	0	0	2.5	1.9	0	0	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.98	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.6	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.31	1.08	2	3	2	0	0	0	0	0	2	2	0	0	0	0	3	0	0	2.6	2
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.18	1.48	2.6	2.6	1.9	1.9	0	0	1.9	1.9	2.6	0	0	1.9	1.9	1.9	0	1.9	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.44	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.1	0	2.1	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.19	-2.73	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5.2	4.1	2.7	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.64	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.1	2.7	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.72	-2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	2.9	2.9	2	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.93	-1.92	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0	5.4	3.2	0	2.6	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.26	-0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	3.2	2.6	2.6	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.73	-0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	3.1	1.8	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.19	-3.02	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	4.4	2.6	0	0	3.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.98	-0.21	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	4	3.6	2.9	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.71	-2.75	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	5	2.2	3.3	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.11	-3.17	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	4.2	2.7	1.5	0	4.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.5	3.32	0	0	0	2	0	0	3	0	0	0	0	0	0	0	2	2	2.6	3.3	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.89	-1.43	0	0	3.3	0	0	0	0	0	0	0	0	2.3	0	0	2.3	2.9	0	0	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.19	-1.54	2.6	0	3.4	0	0	0	0	0	2.6	0	0	0	0	0	4.7	3	0	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.37	3.12	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2.6	0	2.6	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.53	-0.33	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	3.3	2.9	0	2.3	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.59	1.57	2.1	3.1	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	2.7	0	0	2.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.75	-0.08	2.1	0	3.1	3.4	2.1	3.1	0	0	2.1	0	2.1	2.7	0	2.1	2.1	0	0	2.1	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.05	-0.96	1.9	0	2.9	0	0	0	0	0	1.9	0	0	0	0	0	4.4	2.5	3.5	1.9	3.4
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.74	-0.14	0	2.2	0	0	2.8	0	2.2	2.2	0	2.2	0	0	0	0	0	0	0	0	2.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.19	1.21	3.4	4	0	0	2.7	0	2.7	2.7	3.4	0	0	0	0	0	0	0	0	2.7	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.49	-1.73	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	4.8	2.4	0	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.47	2.17	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	5.3	1.7	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.01	3.1	0	1.4	2.3	0	1.4	0	2	0	0	0	0	0	0	0	4.2	2.8	2	1.4	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.15	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	3.1	2.5	2.5	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.83	0.25	2.8	0	0	0	2.2	0	0	0	2.8	0	0	0	0	0	2.8	0	2.8	0	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.06	-1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	2.4	2.4	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.91	-0.49	0	2.3	2.9	2.3	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.31	2.15	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	2.9	3.3	2.3	2.9
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.62	-0.66	2.2	2.2	2.2	3.3	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	2.9	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.18	-1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.24	-0.92	2.4	0	0	2.4	2.4	0	2.4	0	2.4	0	0	0	0	0	0	0	3.4	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.45	-0.15	0	2.9	3.4	0	0	0	0	0	0	0	0	0	0	0	4.3	2.5	1.9	0	3.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.36	-1.33	0	0	0	3	2.6	0	2	0	0	0	2.6	0	0	0	0	3	0	2	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.43	-2.05	0	0	2.3	2.7	0	0	0	0	0	0	0	0	0	0	3.8	3.2	2.3	1.7	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.62	2.21	2.1	0	2.7	3.1	0	0	2.1	2.1	2.1	0	0	0	0	0	5	3.1	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.87	-2.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.6	3.5	3	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.37	-3.61	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	2.6	4.3	1.6	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.69	1.38	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.4	0	2.5	1.9	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.51	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.8	3.4	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.71	-2.11	0	2.7	2	0	0	0	0	0	0	0	0	2	0	0	2	3.3	2	2	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.04	1.62	2	0	2	2.6	0	0	0	0	2	0	0	0	0	0	2.6	2	0	2	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.88	-0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	3.7	3.7	0	3
E7.25	E725_Blood_progenitors	Blood_progenitors	-1.3	2.66	0	2	2	0	2	0	2	2	0	3	2.6	0	0	0	4	2	0	2.6	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.21	-1.39	2.2	0	2.2	0	2.2	0	0	0	2.2	0	0	0	0	0	4.1	0	3.3	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.63	2.37	0	2.4	1.8	1.8	0	0	0	1.8	0	0	0	0	0	0	4.3	2.8	0	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.72	-1.34	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	3.4	2.1	2.8	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.79	-1.64	0	3.2	2.5	0	0	0	0	1.9	0	1.9	0	0	0	0	3.6	1.9	1.9	0	2.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.48	-0.36	0	1.9	1.9	1.9	0	0	0	0	0	0	0	0	0	0	3.3	2.5	1.9	0	2.8
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.61	2.83	2.4	3.5	1.8	4.1	1.8	2.7	1.8	0	2.4	0	2.4	0	0	0	2.4	1.8	0	0	3.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.16	2.18	0	1.9	2.5	2.5	1.9	1.9	0	0	0	1.9	0	0	1.9	0	0	2.5	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.63	-1.53	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3.1	3.1	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.53	-1.2	2.2	0	0	0	2.2	0	2.2	0	2.2	0	0	0	0	0	0	2.2	0	0	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.59	-3.12	0	2.4	2.4	2.4	0	0	2.4	0	0	0	0	0	0	0	3.4	3.4	2.4	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.42	2.87	2	3	3.5	0	0	2	0	0	2	0	0	0	0	0	2	2	0	0	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.6	2.79	1.9	1.9	2.5	3.3	3.1	2.5	2.9	1.9	1.9	1.9	0	0	0	1.9	0	1.9	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.31	0.6	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	3.2	0	3.2	1.9	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.36	-1.19	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	4.5	2.1	2.1	0	3.4
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.82	0.57	0	3	2.3	2.3	3.4	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.47	1.06	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2.6	2.6	3	2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.24	3.29	2.1	0	0	2.1	0	0	2.1	0	2.1	0	0	0	0	0	0	2.1	0	2.7	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.53	0.76	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	4	0	0	0	3.3
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.78	1.77	2.9	3.5	0	0	2.9	0	2.9	0	2.9	0	0	0	0	0	2.9	0	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.21	-2.28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5.5	2.6	2	0	3.8
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.13	1.35	2.7	2.1	2.7	0	2.7	2.7	2.1	0	2.7	0	0	0	0	0	0	0	0	0	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.67	3.11	0	2.1	0	3.1	2.1	2.1	0	0	0	0	0	0	0	0	0	2.1	3.1	3.6	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.12	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.3	0	3.3	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.48	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.2	3.6	3.6	2.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.68	0.02	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	4.8	2.7	2.1	0	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.68	-1.29	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	3.5	3.5	2.2	3.2	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2	-0.72	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	4.8	2.4	3.5	2.4	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.12	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	2.7	2.1	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.38	3.07	2.5	1.9	1.9	2.9	2.5	2.9	1.9	2.5	2.5	0	0	0	0	0	0	1.9	0	1.9	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.3	-2.34	2.3	2.3	2.9	2.9	0	0	3.3	0	2.3	0	0	0	0	0	4	2.3	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.43	-1.33	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.9	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.5	2.2	3.2	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.21	-1.57	0	2.3	3.2	1.7	0	0	1.7	0	0	0	0	0	0	0	4.8	1.7	2.3	0	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.2	0.41	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.7	2.7	3.6	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.7	0.47	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	3	0	0	2.3	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.31	-2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	2.1	2.1	0	3.4
E7.25	E725_Blood_progenitors	Blood_progenitors	0.61	2	0	2.1	0	2.1	2.1	2.1	0	3.1	0	0	0	0	0	2.1	0	0	2.1	2.1	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.95	0.56	0	1.8	2.4	0	0	0	0	0	0	0	0	0	0	0	3.4	2.8	0	2.4	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.63	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2	2.6	2.6	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.19	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3	2.4	4.4	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.33	2.77	0	1.9	2.6	3.8	2.6	0	0	0	0	0	0	0	0	0	0	1.9	0	3.4	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.18	-1.17	0	3.6	2.3	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	0	4.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.11	-2.71	2	0	2	2.6	0	0	0	0	2	0	0	0	0	0	4.5	2.6	2	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.68	2.9	2.5	0	1.9	0	1.9	0	0	0	2.5	0	0	0	0	0	1.9	2.9	1.9	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3	-0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	2.5	2.5	2.5	4.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.4	-1.83	2.6	0	0	0	0	0	2	0	2.6	0	0	0	0	0	2	0	0	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.11	2.94	2	0	0	3	0	0	0	0	2	0	0	0	0	0	5.1	2.6	2	2.6	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.62	1.65	0	0	0	0	1.8	0	2.8	0	0	0	0	0	0	0	2.4	0	0	0	1.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.14	-1.19	0	0	2.8	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.43	1.62	2	0	0	0	0	0	0	0	2	0	0	0	0	0	4.8	3	2	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.35	-0.02	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	4.7	2.7	3.6	0	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.34	-0.91	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	4.9	2.6	2.6	1.9	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.39	-1.33	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	4.1	2.2	0	2.2	3.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.3	-1.2	0	0	2.6	3.3	0	0	3.3	0	0	0	2.6	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.11	2.66	1.7	2.3	0	0	0	0	0	0	1.7	0	0	0	0	0	3.7	2.3	0	0	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.2	1.17	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.7	2.1	2.1	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.72	2.35	0	2.6	1.7	0	0	0	2.6	0	0	0	0	0	0	0	5	3.3	0	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.57	-1.49	0	1.6	2.1	1.6	0	0	0	0	0	0	0	0	0	0	4.4	2.5	0	1.6	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.6	-0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	2.8	2.8	3.5	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.61	-0.33	2.1	2.1	0	2.1	0	0	0	0	2.1	0	0	0	0	0	3.1	3.1	0	2.1	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.72	-2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.7	2.7	0	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.05	-3.23	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.4	3.4	2.1	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.94	-0.29	0	1.9	3.1	0	0	0	0	0	0	0	0	0	0	0	4.1	2.8	0	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.99	-1.17	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	5.2	2.8	1.8	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.93	-0.17	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	5.5	2.4	2.4	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.64	-1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	2.6	2.6	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.71	-0.46	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3.3	3.5	2	3.3	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.21	2.09	0	3.6	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.27	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.6	2	2.6	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.01	-2.77	1.7	2.4	3.2	1.7	0	0	0	0	1.7	0	0	0	0	0	3.8	1.7	1.7	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.4	-3.04	2.4	0	0	0	0	0	2.4	0	2.4	0	0	0	0	0	4.3	2.4	0	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.89	-1.07	0	0	1.7	2.7	0	0	0	0	0	0	0	0	0	0	3.2	1.7	2.3	1.7	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.13	1.48	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	4.1	1.8	2.4	3.6	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.51	-2.17	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	4.7	2.6	0	1.9	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.88	0.33	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	3.4	0	0	3.4	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.15	2.66	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	3.8	3.3	0	2.3	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.28	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.57	-0.22	2.1	2.1	0	0	0	0	2.8	0	2.1	0	0	0	0	0	3.1	0	2.1	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.97	-1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	2.2	0	0	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.88	-2.25	0	1.8	2.8	2.4	0	0	0	0	0	0	0	0	0	0	4.1	1.8	1.8	0	3.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.84	2.43	2.5	3.2	3.2	2.8	0	1.6	0	0	2.5	2.8	2.8	0	0	0	2.5	1.6	0	0	2.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.13	2.13	1.9	2.9	1.9	0	2.9	2.9	0	1.9	1.9	1.9	0	0	2.5	0	2.5	2.9	0	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.52	-3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.1	0	2.1	3.9
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.24	2.74	0	1.8	2.5	0	2.5	3.3	0	0	0	1.8	0	2.8	0	0	0	2.5	1.8	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.1	-3.14	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	3.4	2.9	1.9	2.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.46	0.45	0	3.5	0	3.2	2.5	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.75	2.7	0	2.8	2.2	2.8	3.2	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.32	3.02	1.7	3.3	0	1.7	1.7	0	0	0	1.7	0	0	0	0	0	0	0	0	3.4	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-0.86	1.93	0	2.5	3.1	3.5	0	3.1	0	0	0	0	0	0	2.5	0	0	0	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.07	1.22	0	2.3	3	0	0	0	0	0	0	0	0	0	0	0	3.4	2.3	2.3	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.16	1.3	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	3.3	2.3	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.87	-1.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.89	-0.38	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	4.1	0	2.6	2.6	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.04	-1.92	0	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	4.1	3.6	2.8	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.54	-0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	2.9	3.2	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.76	-2.73	0	3.6	1.9	0	0	0	0	0	0	0	0	0	0	0	2.5	2.9	0	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.69	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	3.2	2.5	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.2	1.11	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	3.3	0	2.6	3.3	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.81	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.9	2.6	1.9	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.42	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	2.3	4
