day	Anno	celltype	UMAP_1	UMAP_2	marker:Rorb	marker:Trpm3	marker:Epha6	up:Tox	up:Casz1	up:Vsx2	up:Mecom	up:Pou2f2	up:Meis1	up:Dach1	up:Zbtb16	up:Myb	up:Plagl1	up:Zfpm2	up:Npas3	up:Rax	up:Baz2b	up:Zfhx4	up:Zfp532	up:Tbx3	up:Zeb2	down:Mitf	down:Sox5	down:Pax2	down:Sox6	down:Pbx3	down:Otx2	down:Prdm16	down:Meis2	down:Nr2f2
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.6	1.65	5.7	5.9	4.4	4.8	3.8	0	5.4	0	5.5	5.7	0	0	4.4	4.4	4.8	0	5.8	4.4	0	4.4	3.8	0	0	0	0	5.4	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.4	0.06	5.4	5.4	5.6	4.7	0	5.1	6	0	4	7.1	6.1	4	0	4.7	5.4	0	4	5.1	0	0	5.1	0	0	0	0	5.1	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	8.21	1.85	4.7	7.1	0	0	0	0	0	0	0	5.4	0	0	0	0	5.8	0	4.7	0	0	0	0	5.4	0	0	5.8	5.8	5.4	0	5.4	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.77	1.66	0	6.2	0	0	0	0	0	0	0	4.2	0	0	0	0	4.9	0	4.2	0	0	0	4.9	4.9	0	0	5.8	6.2	6	4.2	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.92	-0.57	7.1	4.9	5.6	6.5	0	3.5	0	3.5	5.1	5.8	4.2	0	3.5	3.5	4.9	4.2	5.7	4.2	3.5	0	5.1	0	4.2	0	4.2	3.5	0	0	4.2	4.6
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.29	-2	4.5	4.5	6.1	5.6	4.5	0	5.9	0	4.5	6.3	0	0	5.2	5.2	0	0	4.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.3	-3.32	5.4	0	0	0	4.5	0	4.5	3.8	0	0	3.8	0	4.5	0	4.9	0	5.2	4.5	5.2	0	5.2	0	6.1	6.1	4.5	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.23	-0.78	5.2	6.1	5.9	0	5.2	0	5.9	5.2	5.6	6.6	5.2	0	0	0	5.6	0	0	0	4.5	0	0	0	0	0	0	0	0	0	5.2	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.31	-2.86	6.5	0	0	6.3	0	4.9	0	6	0	6	0	0	4.9	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.29	1.48	0	6.8	0	0	0	0	0	0	0	0	0	0	4.3	0	4.3	0	4.3	0	0	0	5.6	5.8	4.9	0	5.6	4.9	0	4.3	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.94	-2.25	4.2	0	4.9	0	0	0	0	0	6	4.9	4.2	0	0	4.2	4.9	0	0	0	4.2	0	6	0	0	4.9	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.37	-1.19	7.5	3.9	4.6	5.3	3.9	3.9	6.3	3.9	6.4	5.5	0	0	4.6	0	5.3	3.9	3.9	0	3.9	0	3.9	0	3.9	3.9	0	5.5	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.99	1.1	0	6.1	6.7	0	0	0	4.5	4.5	5.2	6.1	5.6	0	0	0	5.6	0	5.2	0	4.5	0	0	0	0	0	5.2	5.2	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4	-3.47	0	5.1	0	0	0	0	0	0	4.4	5.1	5.5	0	0	4.4	5.5	0	5.1	4.4	0	0	0	5.5	6.8	5.8	5.1	5.1	0	0	6	4.4
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.2	1.39	5.2	7.1	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	4.3	0	0	0	0	5.8	5	5	5.2	5.7	4.7	0	6.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.26	0.84	6.6	5	5.6	6.1	0	5.4	4.8	0	0	5.6	3.7	5	5.3	3.7	3.7	0	4.4	3.7	0	0	0	0	0	3.7	0	4.4	0	0	5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.2	-1.36	5.2	5.6	0	4.9	0	3.8	0	0	3.8	4.5	0	4.5	3.8	0	4.5	3.8	4.5	0	3.8	0	0	3.8	0	5.7	4.5	6.2	0	0	4.5	3.8
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.36	0.76	5.7	5.3	0	5.7	4.6	0	6.2	0	0	6.2	0	0	4.6	0	5.3	0	0	5.3	0	0	0	0	0	0	0	6	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.21	2.11	5.4	6.4	6	4.9	0	3.8	5.4	3.8	5.8	5.8	4.9	0	0	3.8	4.9	0	4.9	0	0	0	4.9	0	0	0	0	0	0	0	0	4.5
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.96	-1.84	6.7	5.1	0	4.4	5.1	0	0	5.1	6.2	6.8	6.7	0	0	0	0	0	6.2	0	4.4	0	5.1	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.16	1.41	5	5	4.7	4.7	0	4.3	5.6	0	6.4	6.2	3.7	0	0	0	4.3	0	5.4	0	3.7	0	3.7	0	0	0	0	5	0	0	5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.38	0.69	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	5.6	6.3	5.2	0	5.6	0	4.5	4.5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.7	1.07	5.8	6.7	0	0	0	0	5.3	0	0	3.9	0	0	0	0	0	0	3.9	0	3.9	0	4.6	5	0	0	0	5.7	0	5	5.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.52	2.86	4.1	6.5	5.5	0	0	0	4.8	0	5.5	7.3	5.2	0	0	0	5.5	4.8	6.1	0	0	0	4.1	0	4.1	0	0	0	0	0	4.1	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.74	3.46	0	7.2	6	5	0	0	5	0	4.5	5.8	4	0	0	0	4.5	3.6	3.6	3.6	4	0	3.6	4.3	0	0	3	5.4	0	0	5.7	4.3
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.74	-4.47	0	0	4.5	0	0	0	0	0	0	4.5	5.2	0	0	0	4.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.72	1.3	6.4	5.6	6.2	0	5	5	3.9	0	5.8	6.3	0	0	3.9	3.9	4.6	5.2	4.6	3.9	0	0	4.6	0	0	0	0	5.9	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.53	1.04	6	5.1	6.1	5.3	3.7	0	4.4	0	5.9	6.1	0	0	4.4	4.8	0	4.4	6.2	4.8	4.4	0	5.6	0	0	0	0	4.4	0	0	3.7	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.55	0.77	5.9	5.6	5.6	5.8	4.6	5.1	6.1	0	5.6	6.4	4.2	0	0	0	4.2	0	5.3	0	3.5	0	5.7	0	0	0	4.2	5.1	0	0	0	4.2
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.29	2.61	4.2	6.2	0	0	0	0	0	0	0	5.1	3.5	0	0	0	5.1	0	3.5	4.2	0	0	0	5.6	4.6	0	5.8	4.6	3.5	4.2	4.2	3.5
E11.5	E115_Retinal_neurons	Retinal_neurons	-2	-0.75	6.6	4.6	0	5.1	0	4.2	0	4.6	5.5	5.7	3.6	0	3.6	4.2	3.6	0	5.6	0	0	0	0	0	3.6	4.2	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.66	-0.92	5.1	5.5	0	0	4.4	4.4	0	0	5.1	6.3	6.7	0	0	0	0	0	0	0	4.4	0	0	0	0	5.5	0	4.4	0	0	6.4	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.81	-2.3	5	5.7	0	0	0	0	0	0	5	4.6	0	0	3.9	0	0	0	3.9	0	0	0	3.9	5	5.3	5	0	6.1	0	4.6	5.3	4.6
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.02	0.18	0	4.6	0	0	0	0	0	0	6.1	5.6	0	0	3.5	0	0	0	0	3.5	4.6	0	5.3	0	4.2	0	4.2	4.6	0	0	4.6	4.9
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.84	1.41	3.8	5.7	0	4.9	0	3.8	5.9	0	5.2	6.6	4.9	0	0	0	4.5	0	3.8	3.8	4.9	0	0	0	3.8	0	0	4.5	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.53	-2.66	5.8	4.6	5	5.7	3.9	3.9	0	0	5.3	6.3	4.6	0	4.6	5.3	3.9	0	5	0	0	0	4.6	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.35	1.6	4.3	5.8	0	5.4	3.6	0	4.3	3.6	5.9	5.9	4.3	0	0	3.6	0	0	5.8	0	3.6	0	4.3	3.6	4.3	0	4.3	5.6	0	0	4.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.47	-0.18	5.7	5.3	4.6	6.5	0	0	4	0	6.3	7.4	5.6	4	0	0	5.6	0	5.3	0	4	0	5.7	0	0	0	0	4	0	0	4.6	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.45	1.51	3.9	6.1	0	0	0	0	0	0	0	5	0	0	0	0	3.9	0	3.9	3.9	0	0	5	5	0	0	4.6	5.3	5.8	0	4.6	4.6
E11.5	E115_Retinal_neurons	Retinal_neurons	1.64	-0.72	0	5.6	0	5.8	0	0	0	0	5.3	6.3	4.2	0	0	0	0	4.2	0	0	4.9	0	4.9	0	0	0	0	4.2	0	0	6.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.42	2.41	0	6.6	6.6	5.6	3.7	4.4	4.8	4.4	6.2	5.1	4.4	0	3.7	0	5.1	0	0	0	3.7	4.4	4.8	0	3.7	0	0	4.4	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.52	-2.05	6.8	4.3	4.7	5.4	4.3	0	0	4.7	5	5	5.4	0	3.6	0	3.6	0	4.3	0	3.6	0	4.7	0	0	3.6	0	5	0	0	0	4.7
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.52	0.9	4.6	6.5	0	6.6	0	5.2	6.6	0	5.2	5.6	0	0	0	0	0	0	4.6	0	4.6	0	0	0	0	0	0	0	0	0	0	4.6
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.15	2	6.3	5.5	5.7	3.8	0	3.8	5.5	0	4.4	6.4	5.1	4.4	3.8	0	4.4	0	0	3.8	4.8	3.8	0	4.4	0	0	3.8	3.8	0	0	5.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.55	1.93	0	6	6	5.2	4	5.5	4.9	3.3	4.7	5.9	0	0	3.3	3.3	3.3	0	5.1	4	0	4	5.4	0	0	0	0	4.4	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.91	2.4	0	6.4	0	0	0	0	0	0	3.7	4.4	0	0	0	0	4.8	0	4.4	0	3.7	0	0	5.5	5.3	0	5.1	6.4	0	4.4	6	3.7
E11.5	E115_Retinal_neurons	Retinal_neurons	-6.24	0.57	5.9	5.1	6.2	5.7	4.4	0	4.8	0	6.1	5.9	3.7	4.8	0	4.8	5.6	0	5.1	3.7	0	0	0	0	0	3.7	4.4	4.4	4.4	0	4.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.54	-0.35	6.5	4.8	0	4.9	2.9	4.6	3.5	0	5.4	6.3	4.2	0	0	0	5.8	0	5	2.9	2.9	0	4.2	0	0	4.4	0	4.4	0	0	4.2	3.5
E11.5	E115_Retinal_neurons	Retinal_neurons	0.14	3.02	4.1	6.1	4.1	3.4	0	4.1	5.4	4.5	5.6	6.8	0	0	0	0	3.4	0	4.1	3.4	4.1	0	5.2	3.4	3.4	3.4	0	4.8	0	0	3.4	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.24	4.46	0	6.6	0	0	0	0	0	0	5.5	5.9	0	0	0	0	0	0	0	5.5	0	0	5.5	5.5	5.9	4.8	0	0	5.5	0	5.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.13	3.42	0	5.9	5.7	5.7	0	4.1	0	5.5	5.2	6.1	4.1	0	0	0	0	0	4.8	0	4.8	0	6.1	4.1	0	0	0	0	0	0	4.8	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.04	3.49	0	7.1	3.8	3.1	0	0	4.9	0	4.9	5	0	0	0	0	5.5	0	4.2	0	3.1	0	4.5	5.4	5.3	0	5.2	5.4	3.8	0	4.5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.03	-1.87	4.2	6.2	0	5.3	0	0	0	0	0	0	0	0	4.9	0	4.9	0	5.3	0	0	0	0	6.2	4.2	5.3	5.3	4.9	4.9	0	5.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.45	-2.76	4.7	5.8	0	6.1	0	0	0	0	0	0	6.3	0	0	0	0	0	4.7	0	4.7	0	5.8	0	0	0	0	0	0	0	4.7	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.17	1.74	4.1	4.8	0	4.8	0	0	6	0	6.1	7.1	6	0	0	0	5.7	5.4	5.7	0	4.1	0	0	0	4.8	0	0	0	0	0	4.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.96	0.97	6.4	6.4	5.5	5.5	0	5.1	5.8	4.4	6	5.8	0	0	0	0	4.4	5.1	5.8	4.4	0	4.4	0	0	0	0	5.5	5.5	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.38	3.62	0	7	0	0	0	0	0	0	5.4	5.4	0	0	0	0	4.4	0	0	0	0	0	0	5.6	5.2	0	5.7	5.2	4.1	0	5.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.54	2.14	6.6	4.9	5.8	6.6	5.3	4.2	6.6	0	5.8	6	0	0	4.9	0	5.6	0	4.9	0	4.2	0	0	0	0	0	0	4.9	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.84	-2.84	3.8	5.4	0	0	0	0	0	0	5.2	0	0	0	0	3.8	3.8	0	0	0	0	0	0	0	5.8	6.1	6.1	3.8	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	0.36	1.18	5.2	6.2	0	0	0	0	5.2	0	0	6.4	5.9	0	4.1	0	5.5	0	4.8	0	4.1	0	0	4.1	0	4.1	0	4.8	0	0	4.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.51	2.2	5.2	5.2	6.6	5.7	0	4.1	5.2	0	5.7	7	4.1	0	0	0	5.7	4.1	4.8	5.5	0	0	4.1	0	0	0	0	5.9	0	0	5.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.3	-1	5.7	5.3	6.3	5.5	3.9	5	0	4.6	5.7	5	0	0	3.9	4.6	6	0	5	0	3.9	3.9	0	0	0	3.9	0	4.6	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.03	2.61	5.3	6.9	0	4.9	0	0	6.2	0	4.9	5.6	4.9	0	0	0	0	0	5.3	4.9	4.9	0	4.9	0	0	0	0	0	0	0	0	5.3
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.56	-1.83	6.5	4.2	5.8	4.9	4.2	0	4.2	4.2	5.8	0	0	0	0	0	5.6	0	4.9	0	4.2	0	0	0	0	0	0	6.1	0	0	5.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.9	0.21	5.8	6	0	5.5	0	0	5.5	5.1	5.1	6.2	0	0	0	0	5.8	5.1	0	4.4	0	0	0	0	0	0	0	0	0	0	5.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.37	-2.85	6.9	4.1	6.1	5.2	4.1	0	0	0	5.9	6.3	4.1	0	4.1	0	5.9	0	5.2	0	0	0	4.1	0	0	0	0	5.2	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.98	2.63	0	7	3.9	0	0	0	0	0	5.7	5	4.6	0	0	0	3.9	0	3.9	0	0	0	0	5	5.9	3.9	0	0	0	0	5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.6	0.9	4	6.9	0	4.6	0	0	0	0	4.6	5.1	4	0	0	0	0	0	5.1	4	0	0	5.7	4	5.3	4	5.1	7.4	5.1	4	6.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.97	-0.19	6.6	6.1	6.1	6.1	4.7	5.4	5.4	0	0	4.7	0	0	0	0	5.8	0	4.7	0	4.7	0	6.5	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.85	-2.82	5.9	6.1	0	5.7	0	4.3	0	0	6.6	4.3	4.3	0	0	0	5	0	5	0	0	0	6.1	0	5	4.3	0	5.7	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.23	-3.05	0	5.9	0	0	0	0	0	0	4.3	0	0	0	4.3	0	5.4	0	6.2	0	0	0	0	5.4	6.8	6.8	0	0	0	0	0	5
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.97	0.97	0	6.2	0	5.9	0	5.5	5.9	5.5	4.9	6.2	5.5	4.9	0	4.9	4.9	0	4.9	0	0	0	4.9	0	0	0	0	0	0	0	4.9	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.56	2.37	4.6	6.3	0	4.6	0	0	0	0	4.6	4.6	0	0	0	0	5	0	0	0	0	0	0	5.7	4.6	4	5.7	6.5	0	0	5.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.07	-0.13	3.7	5.8	3.7	4.3	0	3.7	5	5	5.4	6.1	5	3.7	0	0	0	4.3	4.3	0	0	0	4.3	0	0	5	3.7	3.7	0	3.7	6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.03	-0.9	6.9	6.5	0	4.9	4.9	0	4.2	0	5.8	5.6	4.2	0	0	0	5.3	4.2	5.6	0	4.2	0	4.9	0	0	0	0	5.6	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.59	1.85	6	6.2	5.2	6.5	0	0	4.8	4.8	6	5.7	4.8	0	0	0	4.1	0	0	4.1	0	0	0	0	0	0	0	0	0	0	4.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.94	-3.75	6.6	4.3	5.2	5.2	3.6	0	5.2	0	5	5.2	5.9	3.6	3.6	4.7	0	0	5.4	4.3	3.6	0	5.4	0	3.6	0	0	5	0	0	3.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.74	-1.39	7	5.4	0	6.3	5.4	0	0	5.4	5.8	6.3	0	0	4.7	0	4.7	0	4.7	0	0	0	5.4	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	5.44	4.67	5.5	6.8	4.8	0	0	0	0	0	4.4	5.8	0	0	0	0	4.4	0	4.4	0	0	0	5.1	5.3	0	0	5.9	0	3.7	4.8	3.7	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.22	2.31	4.7	6.5	5.3	3.3	0	0	4.9	0	5.4	6.7	4.7	0	0	0	3.3	3.3	4.9	4	3.3	3.3	0	0	0	0	0	4.4	0	0	5.1	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.68	2.07	0	6.6	5	0	0	0	0	0	4.3	5.4	0	0	0	4.3	0	0	5.4	4.3	0	0	0	5.7	0	0	0	7.4	0	4.3	4.3	5
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.67	0.43	4	4	6.5	5.1	4	0	4.7	4.7	4	4.7	0	0	4	0	4	0	5.4	4.7	4	4	4	0	0	0	0	0	4	0	4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.94	-0.1	4.6	6.2	5.2	5.9	0	0	5.2	0	4.6	6.5	5.2	0	4.6	4.6	6.5	0	5.9	0	0	0	4.6	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.55	-2.23	6.3	5.4	6.1	5.9	0	5.1	0	4.7	4.7	6.2	4.7	0	4.7	4	5.4	0	0	0	4.7	0	0	0	0	0	5.4	0	0	0	5.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.86	-1.86	6.1	5.2	6.9	4.8	4.8	4.2	5.8	0	6.4	7.6	0	0	4.2	4.2	5.8	0	4.8	0	0	0	4.8	0	0	0	0	4.2	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	4.87	-3.32	0	5.5	0	0	3.7	0	0	0	0	3.7	0	0	0	5.3	5.5	0	0	5.1	0	0	3.7	3.7	6.2	4.4	4.4	5.7	0	0	3.7	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.65	2.6	0	5.6	0	0	0	0	0	0	6.2	6.6	4.2	0	0	0	0	4.2	5.3	4.2	0	0	4.2	0	0	0	4.2	5.8	0	0	4.9	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.79	-4.35	0	5	5	4.3	0	0	5	4.3	0	4.3	0	4.3	5	0	5	0	0	0	0	0	0	0	5	0	4.3	0	0	5.4	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-0.68	1.64	5.5	6.2	0	5.1	4.4	0	6.3	0	5.1	6.2	0	0	0	0	5.1	0	5.5	0	5.5	0	0	0	0	0	5.1	5.8	0	0	0	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.75	4.02	0	7.1	6.1	0	0	0	5.6	0	5.6	6.1	0	0	0	0	4.6	0	5.1	4.9	0	0	4.6	5.5	4.9	0	4.2	3.5	0	0	5.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.16	1.75	5.6	5.1	6.4	5.5	3.7	4.4	5.1	0	5.6	5.3	4.4	0	0	4.8	5.3	4.4	0	5.5	4.8	0	4.4	0	0	0	0	3.7	0	0	4.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.51	-2.9	6.5	5.9	5.9	0	0	0	0	5	6.5	6.2	5	0	5.4	0	6.1	0	5.4	0	4.3	0	0	0	0	0	0	0	0	0	4.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.26	2.34	3.8	4.4	5	5.6	4.1	0	5.1	0	6.5	5.6	3.1	0	4.7	4.1	5.1	0	4.4	3.1	0	4.1	4.8	0	3.8	0	0	3.8	3.8	0	3.1	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	7.21	1.39	0	6.4	0	0	0	0	0	0	0	5.3	0	0	0	0	4.7	0	4.7	4	0	0	0	4.7	0	5.1	5.3	6.2	5.1	0	5.6	4
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.04	2.16	5.1	5.8	4.4	5.7	3.8	3.8	3.8	0	6.3	6.2	0	0	0	3.8	4.4	0	5.7	0	5.1	0	5.5	0	3.8	0	0	3.8	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.78	1.34	0	6.1	7.1	4.8	0	0	0	0	4.8	6.4	0	0	0	0	0	0	4.8	0	4.8	0	0	0	0	0	0	0	0	0	0	5.4
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.62	-1.56	7.3	6.6	6.8	5.5	5.5	0	0	0	0	6.9	5.5	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.23	-1.2	6	5.8	0	6.2	5.1	0	5.1	0	5.1	4.4	5.1	0	0	0	0	0	5.5	0	0	0	0	0	5.1	0	0	0	0	0	4.4	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.62	-5.08	3.8	5.5	5.1	5.5	4.8	4.4	0	4.4	6.3	5.8	0	0	4.8	0	5.8	0	5.4	3.8	4.8	3.8	4.4	0	0	0	5.4	0	0	0	5.5	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.15	3.21	4.6	5.8	4.6	5.6	3.5	0	5.8	0	5.9	5.5	4.2	0	3.5	0	5.1	4.2	4.2	3.5	4.6	0	0	4.2	0	0	0	4.9	3.5	0	3.5	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	6.32	4.86	4.7	7.4	0	0	0	0	0	0	5.2	5.5	0	0	0	3.6	4.3	0	0	0	0	0	0	5.3	4.7	0	5.9	6	3.6	4.7	5.6	3.6
E11.5	E115_Retinal_neurons	Retinal_neurons	-2.42	-1.14	6.5	0	6.1	0	0	4.7	0	5.4	4.7	6.7	4.7	0	0	0	0	4.7	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.65	-4.9	7.4	4.6	3.9	5.5	3.9	0	4.6	0	6.1	6.3	0	0	3.9	0	0	0	4.6	4.6	3.9	0	0	0	0	0	0	0	0	0	0	3.9
E11.5	E115_Retinal_neurons	Retinal_neurons	0.28	2.68	0	6.9	0	5.3	0	0	4.6	4.2	0	7.1	4.2	3.5	0	0	3.5	0	5.5	0	4.2	0	0	0	0	0	0	4.9	0	0	5.6	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.52	-0.07	6.2	5.9	6	6.3	0	0	0	0	4.9	6.6	5.3	0	0	0	5.3	0	5.6	4.3	0	0	4.3	0	5.3	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.69	2.7	0	5.3	5.7	4.6	0	4	4	0	5.6	6.2	5.3	4	4	0	5.3	0	5.7	4.6	4.6	0	4.6	4	0	0	0	5	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.78	-0.09	6.6	5.3	6.7	5.3	4.6	0	4.6	0	4.6	5.7	0	6	0	0	5.3	0	5.3	0	0	0	6	0	0	0	0	0	0	0	5.3	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-5.54	0.93	6.4	6.3	0	6.2	4.2	5.2	4.2	5.8	5.8	7.3	5.2	0	4.2	0	4.2	0	6.2	0	4.2	0	4.8	0	4.8	0	0	0	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-1.01	2.68	5.6	6.2	0	0	4.8	4.4	5.1	0	5.6	6.2	4.4	4.4	0	0	6.3	0	0	3.7	4.8	0	0	0	0	0	0	5.1	0	0	5.1	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.57	-3.06	5.5	6.2	0	4.8	0	0	0	0	0	5.9	0	0	0	0	4.8	0	5.5	4.8	0	0	4.8	0	0	0	0	6.2	0	0	4.8	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-4.24	-3.57	7.1	5.9	0	0	0	5.2	0	0	0	5.9	5.2	4.5	0	6.3	5.2	0	5.2	0	4.5	0	5.6	0	0	0	6.1	5.6	0	0	0	0
E11.5	E115_Retinal_neurons	Retinal_neurons	-3.16	-2.44	6.6	4.6	0	6.2	0	0	0	0	6.7	5.3	0	0	5.3	0	0	0	0	4.6	0	0	4.6	0	0	0	0	0	0	0	4.6	0
E11.5	E115_Retinal_pigment_cells	Retinal_pigment_cells	1.45	3.98	0	6.7	6.1	4.2	0	3.5	5.3	0	5.7	0	0	0	0	0	4.6	3.5	4.9	4.2	0	0	4.9	4.9	0	0	0	4.9	0	0	5.1	4.9
