day	Anno	celltype	UMAP_1	UMAP_2	marker:Sim1	marker:Pax2	marker:Mecom	up:Dach1	up:Prdm16	up:Grhl2	up:Hnf1b	up:Tfap2a	down:Tshz2	down:Zeb2	down:Zeb1	down:Meis1	down:Ebf1	down:Nr2f2	down:Osr1	down:Meis2	down:Pknox2	down:Hoxa3	down:Zfhx4	down:Hoxc4	down:Tshz1	down:Foxp2	down:Zfp516	down:Zbtb16	down:Foxn3	down:Bnc2	down:Pbx1	down:Hoxa5	down:9430076C15Rik	down:Wt1	down:Hoxc5	down:Rora	down:Hoxc6
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.8	-0.04	3.2	5.3	4.4	5.7	0	0	0	0	4.8	4.1	3.9	4.6	0	3.2	0	5.3	2.2	2.9	3.7	0	0	0	2.2	3.7	2.9	2.9	4.7	0	0	0	0	3.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.81	4.46	4.1	5.8	2.4	5.8	0	0	0	0	4.3	3.4	2.4	4.9	0	2.4	2.4	4.9	4.8	0	3	0	2.4	2.4	3	0	3	3.4	5.7	0	2.4	0	2.4	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.03	0.38	0	0	2.3	4.5	0	0	0	0	4.2	3.8	3.8	4	0	3	3	5.5	4.4	3	0	0	3.6	3	0	3.8	3	0	5.1	0	0	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.85	1.58	3.6	0	0	6	0	0	0	0	3.6	4.5	2.6	4.6	4.7	4.5	3.9	5.8	4.5	2.6	4.5	0	3.2	2.6	2.6	0	3.2	2.6	5.7	2.6	0	0	0	4.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.56	-2.15	3.9	0	3.2	4.7	0	0	0	0	5.6	4	4.2	4.8	5.2	4.1	3.3	5.1	4.6	2.8	3.8	3.5	3.2	2.1	3.2	4.2	4.1	4.3	5.5	0	0	2.1	0	4.9	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.46	2.84	2.2	0	0	5.8	2.6	0	0	0	3.8	4.2	3.5	5.2	4.8	3.5	3.4	5.5	3.1	0	5.2	0	3.4	3.8	3.3	0	3.1	0	5.4	0	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.92	3.92	1.4	5.3	3.4	4.2	0	0	0	0	5.3	2	2	4.2	0	3.2	1.4	5.5	3.5	2.6	3	2.4	2.6	3	3.4	3.2	2.6	1.4	5.4	3	0	0	0	2.8	1.4
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.69	0.48	2.7	5.3	5.4	4.8	0	0	0	0	5.5	4.1	0	4.4	3.6	3.8	0	5.4	2.7	2.7	3.9	3.4	0	0	0	2.1	3.1	0	5.6	3.8	0	0	0	4.2	2.1
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.96	1.74	0	5.6	2.6	5	0	0	0	0	0	0	4.9	5	5	2.6	2.6	3.2	3.6	2.6	3.2	2.6	2.6	2.6	0	3.2	2.6	3.2	3.2	2.6	0	0	0	2.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.95	0.06	0	4.9	3	4.4	1.7	0	0	0	4.3	4.2	2.7	5.1	3.8	4.3	3.2	5.5	3.2	3.5	4.3	4.2	2.3	3.2	4	1.7	3	0	5.7	2.7	1.7	1.7	0	4.3	1.7
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.82	-2.84	4.1	0	3.4	5.9	0	0	0	0	5.1	4.1	0	4.9	6	4.7	0	6.1	3	0	3.9	4.1	0	4.7	3	0	4.1	0	5.1	2.4	0	2.4	0	4.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.47	0.43	0	0	0	2.5	0	0	0	0	4.8	3.5	2.5	4.8	0	0	3.1	5.7	3.5	3.5	4.2	3.8	3.5	2.5	2.5	3.1	4.7	0	6	0	0	0	2.5	0	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.57	2.75	4.3	5.2	5.5	4	0	0	0	4.3	3.3	2.3	0	2.9	2.9	0	0	4.8	3.6	0	0	0	0	0	2.9	3.3	3.3	0	4.5	2.3	0	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.21	0.15	4.3	5.2	0	5.4	0	0	0	0	5.5	3.6	4.3	5	3.6	3.6	0	5.9	3.6	0	0	0	4.3	0	4.3	0	3.6	0	5.8	3.6	0	0	0	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.71	0.25	0	0	2.4	4.5	0	0	0	0	3.7	4.6	4.2	5.1	0	0	3.7	5.2	4.1	2.4	3.4	3.9	3	0	2.4	3	3.9	0	6.5	0	0	2.4	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.15	1.36	0	4.4	0	0	0	0	0	0	5	2.8	4.7	5.3	0	3.9	3.9	5.7	4.6	0	4.4	0	4.4	4.2	3.5	4.2	3.5	4.4	6	0	3.9	0	0	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.74	-2.18	2	0	2.6	5.7	0	0	2.6	0	5.2	4.9	4.6	5.1	6.1	4.1	3.6	5.8	3.9	3.5	4.8	3.6	4	4.1	3.2	2	4	3.8	5.9	0	2	2.6	2	3.9	2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.97	0.78	0	1.8	2.7	4.2	0	0	0	0	4.6	4.7	4.2	4.8	0	2.4	2.7	5.4	4.5	3.5	4.5	3.4	3	3	3	3	4.4	3.2	6.1	3	0	0	0	5.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.77	0.21	0	5.3	1.9	4.6	0	0	0	0	4.8	4.9	3.6	4.2	4	2.6	3.2	5.6	3.6	3.2	4	1.9	2.9	1.9	3.4	3.2	1.9	0	5.3	1.9	0	0	1.9	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.29	-1.99	0	0	2.3	4.8	0	0	0	0	5.8	4	0	5.1	3.6	2.9	2.9	6	4.2	2.3	4.3	4.5	3.6	3.3	0	0	2.9	0	5.5	2.3	0	3.6	2.3	4.2	2.3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.06	2.26	3	5.1	5.3	3.6	0	0	0	0	5.1	2.6	0	2	0	0	0	4.5	3.2	0	3	0	0	0	2	3.9	2	2	4.5	0	0	0	2	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.03	-1.74	0	0	2.6	4.2	0	0	0	0	4.7	3.9	2.6	5.5	3.5	4.4	3	6	4.3	3	4.5	3.8	0	3	3.9	2.6	4	2.6	5.9	2	0	0	0	5	2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.84	0.01	3.1	5	6.2	5.3	0	0	0	0	5.1	3.1	2.1	0	4.6	3.1	0	5.1	2.1	2.1	3.6	0	0	3.1	0	0	2.1	2.1	4.6	0	0	0	0	4.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.49	4.17	1.8	4.4	3.2	3.7	0	0	0	0	3.4	3.6	3	4.5	1.8	3.8	2.8	5.1	0	1.8	1.8	1.8	3.8	0	1.8	0	3	2.4	5.1	3	0	0	1.8	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.02	-1.89	1.8	3.9	0	6.2	0	0	1.8	0	5.7	4.6	4.5	5.4	5	4	2.5	5.6	0	2.5	2.8	2.5	0	1.8	2.8	0	3.1	0	6.2	2.5	0	0	0	5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.63	1.81	3.5	3.5	0	4.4	0	0	0	0	4.9	3.5	2.8	4.7	4.7	4.5	4.5	5.5	4.4	3.5	2.8	2.8	3.9	0	3.5	0	2.8	2.8	5.6	4.1	0	2.8	0	3.5	2.8
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.59	1.91	0	4.7	2.3	4.9	0	0	0	0	5.2	0	4.6	4.9	0	2.9	0	6.1	3.6	4.2	4	2.9	0	0	0	4	0	3.6	5.4	0	0	0	0	2.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.55	3.87	0	5.8	5.3	4.5	0	0	0	0	5.4	4.3	2.4	3.9	0	0	0	5.5	3	2.4	0	0	2.4	0	3	2.4	0	0	5.3	3	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.48	2.54	3.9	5.4	5.3	3.9	0	0	0	3.7	4.4	0	2.2	2.2	0	0	0	3.7	2.2	2.2	3.5	0	0	0	0	0	2.2	0	5.2	0	0	0	0	3.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.96	-1.69	0	0	0	4.7	0	0	0	0	4.4	4.6	3.7	4.4	5.3	4	3.7	5.6	3.3	3.3	3.7	2.7	0	0	3.7	0	3.3	3.7	6	0	0	4.4	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.66	1.68	2.5	0	0	4.5	0	0	0	0	2.5	3.1	2.5	5.1	3.1	3.5	4.6	5.2	4	4	4.2	4.2	3.5	3.5	2.5	4.6	0	0	5.6	2.5	0	0	0	0	3.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.96	1.89	0	3.1	0	4	2.4	0	0	0	3.5	3.7	4.7	4.7	0	3.1	2.4	5.3	4.1	0	4.3	0	4	3.7	2.4	3.5	0	5.2	5.8	2.4	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.96	2.32	0	4.2	3.5	0	0	0	0	0	4.2	3.9	4.2	5.3	2.9	4.1	3.5	5.8	2.2	2.9	3.8	2.2	0	3.5	0	4.5	2.2	2.2	6.2	3.3	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.68	1.21	0	0	0	0	0	0	0	0	5.4	3.7	4.4	5.1	3.7	4	3.3	5.1	4.4	2.6	4	0	3.3	0	4.2	3.3	4.2	3.3	5.8	0	0	2.6	0	4	3.3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.42	2.62	0	2.2	4.4	4.8	0	0	0	0	3.5	4.6	3.5	5.9	2.2	3.3	2.2	6	5.1	3.5	2.2	2.2	3.3	5	3.5	2.9	2.2	3.9	5.9	0	3.5	0	2.9	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.82	-0.49	0	0	4.7	4	0	0	0	0	6.3	0	4	4.7	0	0	4	5.7	4	4.7	4	4	4	0	0	5.3	4	0	6.5	0	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.63	-1.01	0	0	2.4	4.1	0	0	0	0	4.8	5.1	5	4.8	3.4	3.4	4.2	5.6	2.4	3	2.4	3.9	3.4	3.7	0	2.4	2.4	0	5.2	0	0	0	0	2.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.08	2.15	0	5.4	3.2	4.4	0	0	0	0	4.1	4.5	4.1	4.8	4.5	3.6	3.6	4.7	3.8	0	4.1	2.5	4.1	0	0	2.5	3.6	2.5	4.9	3.2	2.5	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.76	-0.27	2.5	6	3.2	5.1	0	0	0	0	5.2	3.6	4.5	4.1	4.2	3.6	3.2	4.2	0	0	3.2	3.8	0	3.2	2.5	2.5	3.2	2.5	5.2	3.2	0	0	2.5	5.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.85	-1.75	2.9	3.6	2.3	5.9	0	0	0	0	5.2	4.1	4	5.1	4.9	4	2.9	5.9	4	0	4.1	2.9	0	4.7	2.3	4	3.8	0	6	2.3	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.21	1.86	0	3.6	3.8	4.9	0	0	0	0	4.7	4.6	2.9	4.9	0	2.3	0	5.7	2.9	2.3	3.6	2.3	3.8	2.9	2.3	3.6	3.3	4.2	6.1	0	2.3	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.34	1.68	4.1	4.2	0	5.5	0	0	0	0	4.8	4.2	5	5.4	4.4	3.6	0	6.2	0	0	4.1	0	0	0	0	0	3.2	0	5.8	2.5	0	2.5	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.18	3.3	3.8	0	0	5.3	0	0	0	0	5.2	3.4	4.1	4.3	2.7	3.4	2.7	5.8	4.1	2.7	4.1	0	2.7	0	2.7	0	2.7	3.4	5.4	0	0	0	0	4.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.96	0.28	0	2.4	2.4	4.6	0	0	0	0	5.3	4	4.4	4.8	0	2.4	4.2	6.1	5.1	3.5	4.4	3.8	3.8	4	2.4	3.8	2.4	2.4	5.4	0	3.1	2.4	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.94	-0.03	4	5	3.6	5	0	0	0	0	2.9	2.9	0	5.2	0	0	3.6	5.4	0	0	4.3	0	3.6	3.6	0	2.9	0	0	5.1	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.09	1.58	2.5	5.2	4.6	4.7	0	0	0	0	5.6	0	0	4.5	0	0	0	5.6	3.5	0	3.5	4	3.2	2.5	0	2.5	2.5	0	6.2	2.5	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.29	2.15	0	4.8	0	3.7	0	0	0	0	4.8	3	0	4.9	0	4.4	3.7	6.1	0	0	3.7	3	0	3	0	3.7	3.7	3	5.9	3.7	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.41	-0.64	2.8	0	3.9	3.9	0	0	0	2.8	5	3.5	4.6	4.1	0	3.5	0	5.2	2.8	2.8	2.8	2.8	3.5	0	3.5	2.8	0	0	4.7	0	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.71	2.84	0	5	4.8	5.5	0	0	0	0	3.6	4	0	5.4	0	3.8	2.3	5.3	0	0	3.8	0	3.6	4	2.3	3.3	0	3.3	5.3	0	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.87	0.27	4.1	0	3.8	4.9	0	0	0	0	4.5	4.9	2.8	4.6	5	2.8	2.8	6	4.5	2.8	3.4	3.4	2.8	2.8	2.8	2.8	4.3	0	5.6	0	2.8	0	0	3.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.82	0.6	3.6	6.2	4.6	4.1	0	0	0	0	5.3	4.7	4.3	4.3	4.8	2.5	0	5.5	2.5	0	3.6	0	3.2	3.6	3.2	3.6	2.5	0	5.7	0	0	0	0	2.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	6.48	1.64	2.6	0	0	4.4	0	0	0	0	3.2	5.2	3.2	4.4	0	2.6	2.6	5.6	3.9	2.6	3.2	0	3.2	4.1	2.6	0	3.9	2.6	5.5	2.6	0	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.55	2.58	4	4.7	0	4.7	0	0	0	0	3.4	4.4	3.4	4	0	3.4	0	4.7	0	0	3.4	0	0	3.4	0	0	3.4	4	5.6	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.91	2.86	0	5.5	5.3	4.6	0	0	0	0	5.2	3.3	3.3	5.1	0	2.2	0	5.6	3.9	2.9	2.9	3.3	3.8	4.5	3.3	0	4.1	2.2	6	2.2	2.9	0	0	4.8	2.2
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.52	2.15	3.5	6.1	4.5	3.1	0	0	0	2.5	4.9	3.8	0	0	0	2.5	0	5.1	2.5	2.5	4	0	0	3.1	2.5	3.5	2.5	0	4.5	0	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.68	4.06	0	5.5	3.5	5.1	0	0	0	0	4.8	2.9	4.2	5.1	2.9	0	3.5	5.2	0	2.9	2.9	0	2.9	4.2	3.9	3.5	2.9	2.9	5.6	3.9	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.06	1.18	0	6.2	5.8	4.8	0	0	0	0	4.3	2.9	0	4	2.9	3.6	0	4.7	2.9	0	3.6	2.9	0	0	0	4.3	2.9	0	5.5	2.9	0	0	0	5.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.82	-0.83	0	0	0	4	0	0	0	0	3.3	5.3	4	4	0	0	0	4.6	3.3	4.4	0	3.3	4	0	3.3	0	4.4	0	4.4	0	0	3.3	0	3.3	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.72	-0.59	0	0	0	4.5	0	0	0	0	5.8	5.2	0	4.5	0	3.9	0	3.9	4.5	3.9	4.5	0	4.5	0	3.9	3.9	0	0	4.5	0	0	0	0	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.37	3.11	4.4	0	0	2.8	0	0	0	0	0	0	0	5.3	2.8	3.5	2.8	4.7	3.5	2.8	3.9	0	3.5	4.2	2.8	0	3.9	0	5.6	0	0	0	0	2.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.34	4.28	4.2	6	4.2	5.2	0	0	0	0	2.8	4.7	2.8	4.2	0	0	0	3.5	0	0	2.8	0	2.8	3.5	0	2.8	2.8	0	4.7	3.9	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.61	2.21	0	4.3	2.4	3.4	2.4	0	0	0	4.4	0	3.7	5.2	0	2.4	2.4	5.8	3.1	2.4	0	0	3.4	3.7	3.4	2.4	3.1	0	5.6	2.4	0	0	0	4.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.3	1.65	0	4.2	3.2	3.8	0	0	0	0	0	3.2	0	5.6	0	0	0	5.9	3.8	0	3.8	0	3.2	3.2	3.2	3.2	5.2	4.7	5.5	0	0	0	0	4.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.1	-1.65	0	0	0	3.2	0	0	0	0	4.1	4.5	4.9	4.3	2.5	3.9	3.9	6.4	4.7	4.3	3.2	3.2	3.6	3.2	3.6	3.2	3.6	3.6	5.8	0	3.2	0	0	4.8	2.5
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.22	1.72	3.5	0	0	4.3	0	0	0	0	4.8	3.5	4.3	5.2	5	3.8	4.4	6.1	4	0	3.5	2.4	3.5	2.4	3.1	3.8	3.1	2.4	5.8	0	0	0	0	3.8	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.37	1.02	0	4.1	0	5.3	0	0	0	0	4.7	0	4.1	5.3	0	4.1	0	6.5	0	3.4	0	0	0	3.4	0	0	3.4	0	6.1	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.17	-1.59	0	0	0	4.5	0	0	0	0	5.6	4.9	4	5.3	4.9	3.2	0	5.6	4.7	3.5	4	4	3.5	2.8	4.4	4.1	2.8	4.7	6	0	3.2	0	2.2	5.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.79	1.02	0	4.9	2.6	0	0	0	0	0	5.4	5.7	3.7	4.9	0	3.3	3.3	5.8	4.2	3.3	3.3	3.7	4.4	2.6	2.6	0	4	0	5.8	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.68	-1.24	4	0	0	4.9	0	0	0	0	5	5.4	0	5	5.4	4.5	0	6.1	4.3	3.6	3.6	3.6	4	0	3.6	0	3.6	0	5.8	0	0	3.6	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-4.66	2.24	3	5	4	0	0	0	0	0	0	3	3	3	0	0	0	4.3	0	3	0	0	0	0	0	0	0	0	4.6	0	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.53	1.7	0	5.7	0	5.3	0	0	0	0	4.4	2.5	3.9	5.2	0	3.2	0	5	4.1	2.5	3.6	0	0	3.6	2.5	2.5	3.9	0	5.9	0	0	0	0	4.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-5.17	2.9	3.5	5.3	2.2	3.2	0	0	0	2.8	2.8	4	2.2	0	0	2.8	0	4.8	3.9	2.2	0	2.2	0	0	3.2	2.2	3.2	0	3.5	0	0	0	0	2.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	5.72	2	0	3.8	3.2	4.7	0	0	0	0	5.7	4.2	3.8	5.1	3.2	3.8	3.8	5.6	3.2	0	4.2	0	3.2	3.2	0	0	3.2	0	5.9	0	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-0.26	2.43	0	4.5	0	2.9	0	0	0	0	3.6	2.9	2.9	4	0	2.9	2.9	5.2	4	0	4.5	0	4	2.9	2.9	4	2.9	4.3	6	0	0	0	0	3.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.7	1.03	0	3.6	0	4.7	0	0	0	0	4.7	5.9	3.6	4.7	3.6	4.3	3.6	7	4.3	0	0	0	0	3.6	0	0	3.6	3.6	6.2	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.99	1.44	0	4.6	4.9	4.9	0	0	0	0	3.5	3.5	0	0	0	4.2	0	4.9	0	3.5	0	0	4.2	0	0	0	4.6	0	0	0	0	0	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-1.82	1.54	3.9	4.6	3.9	3.9	0	0	0	0	0	0	0	3.9	4.6	0	3.9	4.6	3.9	0	0	0	0	0	0	0	0	3.9	5.7	0	0	0	3.9	3.9	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.03	-0.42	0	4.9	0	4.5	0	0	0	0	5.6	4.5	3.8	5.4	4.5	0	3.8	5.6	3.8	0	3.8	0	0	4.5	0	3.8	0	0	4.9	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.06	3.51	3.2	5.2	0	3.2	0	0	0	0	4.7	3.2	3.8	3.8	0	3.2	0	5.3	0	3.8	0	3.2	3.8	0	0	3.8	0	0	6.6	0	4.2	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0.68	-0.13	4.1	0	4.1	0	0	0	0	0	5.4	4.7	0	0	6.2	4.7	0	5.1	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	5.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.6	1.41	0	5.4	5.4	3.5	0	0	0	0	6.5	0	0	0	0	0	0	4.8	0	0	3.5	4.1	3.5	0	0	0	0	0	5.5	0	0	0	0	5.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.21	-3.22	4.4	0	0	4.9	0	0	0	0	0	5.1	4	4.9	5.6	3.3	0	6.3	3.3	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5.6	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-2.52	1.6	0	5.5	5.1	0	0	0	0	0	4.7	0	0	4	0	0	0	6.3	3.4	0	0	3.4	0	0	3.4	0	0	0	4.7	0	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.27	1.6	0	4.9	3.9	3.9	0	0	0	0	4.5	4.5	0	4.9	0	4.5	0	3.9	0	0	3.9	0	0	0	3.9	0	0	0	5.6	3.9	0	4.5	0	4.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.94	-1.44	3.5	0	0	0	0	0	0	0	6	4.5	4.1	4.8	5.8	4.5	0	6.4	4.1	0	4.1	5.4	3.5	0	4.1	4.1	4.1	0	6.4	0	0	4.1	0	5.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.72	-0.18	0	0	0	0	0	0	0	0	5.6	4.6	0	5.1	4.2	0	4.2	4.6	5.6	4.2	0	4.6	0	0	4.2	0	4.2	0	6	0	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	0	-0.56	0	6	3.5	3.5	0	0	0	0	5.9	3.5	0	5.1	4.9	0	4.2	5.8	0	0	3.5	0	0	3.5	0	0	0	0	5.8	0	0	3.5	0	3.5	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.15	-2.96	3.8	0	0	5.3	0	0	3.1	0	5.1	5.3	3.1	5.1	5.5	4.2	4.2	6.2	4.7	0	4.9	3.8	0	3.1	3.8	3.8	0	0	5.1	0	3.1	0	0	5.1	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	4.56	-0.84	0	0	0	4.6	0	0	0	0	4.3	4.8	3.9	4.3	4.3	4.3	0	5.4	4.3	3.3	4.8	3.3	0	0	3.3	3.3	0	0	6	0	0	0	0	3.3	3.3
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.45	1.77	0	5.9	4.7	4.1	0	0	0	4.1	5.7	3.4	0	3.4	0	3.4	0	3.4	0	3.4	0	0	0	0	0	0	4.1	0	6.1	0	0	0	0	3.4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	1.13	3.03	0	3.5	0	4	0	0	0	0	4.5	3.5	4.3	4.6	0	3.1	3.1	4	3.5	0	3.8	2.5	3.1	2.5	0	2.5	2.5	2.5	5	2.5	0	0	0	4	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.82	3.01	0	2.9	3.8	4.6	0	0	0	0	2.9	3.8	2.9	4.6	2.9	3.3	2.3	4.9	2.3	0	3.8	2.9	0	2.3	0	3.6	2.3	0	5.7	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	3.49	0.2	0	0	0	5.6	0	0	0	0	4.9	5.4	0	5.6	4.2	3.5	4.2	6.2	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	0	6.4	4.2	0	0	0	4.2	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.17	-1.94	0	0	0	4.9	0	0	0	0	6.1	5.4	4.4	4.4	6	4	0	5.8	4.4	0	0	0	0	3.3	3.3	3.3	5.1	4.4	5.8	0	0	0	0	4.7	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	-3.42	2.58	3.6	5.6	4	2.9	0	0	0	0	4.3	2.9	3.6	2.9	0	0	0	4	4.3	0	0	0	2.9	0	0	0	0	0	4	0	0	0	0	0	0
E8.5b	E85b_Intermediate_mesoderm	Intermediate_mesoderm	2.1	-0.84	0	4.8	0	3.2	0	0	0	0	5	4.2	0	4.8	4.6	3.8	3.2	4.8	3.8	4.1	4.8	4.1	2.5	0	3.2	2.5	3.2	3.2	5.5	0	4.1	4.6	0	4.4	2.5
