day	Anno	celltype	UMAP_1	UMAP_2	Bach2	Cpa2	Dach1	Dll1	Fgf10	Hes7	Hoxa1	Hoxb1	Lmx1b	Mecom	Meis2	Meox1	Msx1	Pax2	Pax8	Prrx1	Sim1	Tbx6	Tshz2	Wnt5a
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.7	-2.69	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	5.6	0	0	4.9	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.76	-3.84	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.63	5.49	4.1	0	4.8	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-4.28	2.09	0	0	6.1	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.33	3.31	0	0	0	0	0	0	0	0	0	4.4	5.1	0	0	0	0	0	0	0	5.1	5.5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.19	1.25	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-6.3	5.06	4.1	0	7.1	0	0	0	0	0	0	0	4.8	0	0	0	0	0	4.1	0	5.2	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.73	-6.88	4.9	4.2	4.9	0	0	0	0	0	0	5.6	5.6	0	0	0	0	4.2	0	0	6	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.79	-2.89	0	0	0	0	5.3	0	0	0	0	6.4	6.7	0	5.3	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.86	0.05	0	0	6	0	0	0	0	0	0	4.7	6	0	0	0	0	5.3	0	0	5.3	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.73	-0.39	0	4.7	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.46	0.48	0	0	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.08	1.41	0	0	0	0	5.1	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.98	-0.35	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.82	5.26	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	4.2	0	0	0	4.9
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.28	-0.06	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.16	-4.39	0	0	5.5	0	0	0	0	0	4.8	6.2	6.6	0	0	0	0	0	0	0	4.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.88	-4.24	0	0	6.1	0	0	0	0	0	0	4.7	4.7	4.7	0	0	0	5.4	0	0	4.7	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.16	4.55	4.6	0	5.2	0	0	0	0	0	0	0	5.9	0	0	0	5.2	0	0	0	6.3	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.53	3.95	4.6	0	4.6	0	0	0	0	0	0	0	6.4	0	0	4.6	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.04	-3.48	0	0	7.1	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.25	-4.18	0	0	6.4	0	0	0	0	0	5.2	0	6.4	0	0	0	0	5.2	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.41	2.54	0	0	5.7	0	0	0	0	0	0	0	7.2	0	0	5.7	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.35	0.01	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.39	2.93	4.7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.05	3.06	0	0	4.8	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	5.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.99	-3.72	5.7	0	5.7	0	0	0	0	0	5	5	5.7	0	0	0	0	0	0	0	5.7	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.99	3.93	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	5.6	0	0	5.6	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.43	-2.1	0	0	5.3	0	0	0	0	0	5.3	0	6.4	0	0	0	0	6.4	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.1	-4.09	0	0	5.1	0	5.1	0	0	0	0	7.2	5.8	0	0	0	0	6.2	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.16	-3.32	6.4	0	0	0	0	0	0	0	0	5.3	6.4	0	0	0	0	5.3	0	0	6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.42	4.43	0	0	5.9	0	0	0	0	4.3	0	0	6.4	0	0	0	0	0	4.3	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.68	3.38	0	0	6.6	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.03	-2.58	4.9	0	4.9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4.9
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.31	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.12	4.13	0	0	0	5.7	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.11	1.55	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	5
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.58	-6.24	0	0	5.6	0	0	0	0	0	4.5	4.5	7.1	0	0	0	0	0	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.96	2.21	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	5.2	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.87	5.69	0	0	4.5	0	0	0	0	0	0	0	4.9	0	0	0	0	0	4.5	0	3.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.25	-0.37	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.32	4.6	4.3	0	4.3	0	0	0	0	0	0	0	5.9	0	0	0	5	0	0	0	4.3	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.04	1.84	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	4.8	4.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.15	-0.68	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.93	2.03	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.4	2.71	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	4.6	0	5.3
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.87	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.23	-3.08	0	0	5.9	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.48	4.3	0	0	0	5	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	5.7	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.24	-3.07	6.2	0	0	0	5.8	0	0	0	0	0	5.1	0	0	0	0	0	0	0	5.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.04	1.3	0	0	5.4	0	0	0	0	0	0	0	6.5	0	0	0	0	0	5.4	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.59	-5.45	5.4	0	0	0	0	0	0	0	0	5.8	4.7	0	5.4	0	0	0	0	0	5.4	4.7
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.76	-1.42	5.5	0	5.5	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1	-4.3	0	0	5.8	0	4.7	0	0	0	0	4.7	6.6	0	0	0	0	5.4	0	0	4.7	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.3	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.09	-7.17	4.7	0	5	0	4.3	0	0	0	5.4	3.6	3.6	0	0	0	0	3.6	0	0	5.5	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.39	-0.61	4.7	0	5.4	0	0	0	0	0	0	4.7	5.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.39	1.19	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.87	-3.98	5.8	0	5.8	0	4.7	0	0	0	4.7	0	5.4	0	4.7	0	0	5.4	0	0	4.7	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.92	-7.01	5.5	0	6.2	0	3.6	0	0	0	5.7	5.7	5.8	0	0	0	0	3.6	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.25	4.65	0	0	4.9	0	0	0	0	0	3.6	0	5.6	0	0	0	3.6	0	3.6	0	4.7	3.6
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.75	-3.63	5.9	0	0	0	5.9	0	0	0	0	5.9	0	0	0	0	0	5.2	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.56	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.6	2.4	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.45	-0.46	0	0	5.9	0	4.8	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.85	4.43	5	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.81	-4.42	0	0	5.7	0	0	0	0	0	5.3	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.69	2.38	5.1	0	0	0	0	0	0	0	0	5.1	6.1	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.45	4.11	0	0	0	0	0	0	0	0	0	0	5.9	4.3	0	5.7	0	0	0	0	5.7	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.38	4.43	0	0	4.4	0	0	0	0	0	0	0	6.5	0	0	0	4.4	0	0	0	5.5	4.4
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.07	2.99	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.6	-6.31	5.3	0	6.5	0	0	0	0	0	5.7	4.6	6	0	0	0	0	4.6	0	0	5.3	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.59	5.17	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.42	-6.81	6.3	4.3	6.1	0	0	0	0	0	6.1	6.9	5	0	0	0	0	5.4	0	0	5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.95	-3.97	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	4.7	0	0	6.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.28	4.9	0	0	0	0	0	0	0	0	0	5.3	6	0	0	3.7	5.6	0	0	0	4.4	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.26	-2.35	0	0	0	0	0	0	4.9	0	0	0	5.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.95	3.93	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	3.9
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.85	1.99	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.16	4.03	0	0	5.1	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	6.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.82	2.56	0	0	0	0	0	0	0	5.1	0	0	0	0	0	5.1	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.15	-1.63	0	0	5.2	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.96	-7.17	3.5	0	3.5	0	3.5	0	0	0	0	7.4	6.6	0	3.5	0	0	5.7	0	0	5.8	3.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.6	5	0	0	3.9	0	0	0	0	0	0	0	3.9	0	0	0	4.5	0	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.45	-0.1	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.67	0.74	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.09	-6.91	4.2	0	4.6	0	4.6	0	0	0	0	5.7	5.9	0	4.2	0	0	3.5	0	0	3.5	4.2
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.36	1.45	0	0	5.4	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	4.3	5.4
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.85	4.06	0	0	5	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.08	3.98	0	0	0	4.4	0	0	0	4.4	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.82	-2.58	5.3	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.35	0.77	0	0	5.1	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	5.1	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.11	0.38	0	0	5.4	0	5.4	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.83	2.27	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	5.1	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.14	3.09	0	0	0	0	0	0	0	0	0	0	5.2	4.5	0	0	0	0	0	0	4.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.59	-6.31	6.1	0	4.3	0	4.3	0	0	0	0	5.9	0	0	0	0	0	5.4	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.27	3.64	0	0	4.8	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	4.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.22	2.81	0	0	5.3	5.3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.16	4.28	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	6.2	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.71	-4.29	5.2	0	6	0	5.7	0	0	0	0	0	4.8	0	0	0	0	4.1	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.1	5.88	0	0	4.2	4.2	0	0	0	0	0	0	5.9	4.2	0	0	0	0	4.2	0	0	4.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.74	2.75	0	0	5	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	7.1	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.76	-0.15	0	0	0	0	6.7	0	0	0	0	0	5.8	0	0	0	0	0	0	0	6.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.05	-2.25	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.2	-0.68	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.55	5.48	0	0	4.5	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	4.5	4.5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.37	1.65	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.21	-1.99	4.6	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	5.7	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.92	2.44	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.55	1.38	5.1	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	5.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.74	4.28	0	0	4.8	0	0	0	0	0	0	0	6.4	0	4.8	0	4.8	0	0	0	5.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.72	-4.4	0	0	4.8	0	0	0	0	0	4.8	5.5	0	0	4.8	0	0	4.8	0	0	6.6	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.83	-1.97	0	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	5.1	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.39	3.35	0	0	0	0	0	0	0	5.2	0	0	5.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.82	4.73	0	0	5.6	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.72	3.48	5.2	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.13	-2.74	0	0	0	0	0	0	0	0	0	5.6	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.75	-4.15	4.2	0	6.3	0	0	0	0	0	4.2	4.2	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.5	-1.45	0	0	0	0	5	0	0	0	5	0	5	0	0	0	0	0	0	0	5.7	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.31	2.21	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.92	-4.45	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	4.8	0	0	5.5	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.9	3.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.16	3.75	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.16	2.11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.01	-4.72	0	0	4.7	0	0	0	0	0	0	4.7	0	0	0	0	0	5.3	0	0	5.3	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.05	-1.74	5.2	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.44	0.61	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.64	-7.48	3.8	0	5.2	0	5.2	0	0	0	0	3.8	3.8	0	3.8	0	0	4.5	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.35	4.69	0	0	6	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	4.4	4.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.42	3.76	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.9	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.85	4.23	0	0	5.7	0	0	0	0	4.3	0	0	5.4	0	0	5.7	5.4	0	0	0	5.4	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.58	-3.63	5.3	0	5.3	0	0	0	0	0	0	0	5.3	0	4.9	0	0	4.9	0	0	4.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.62	4.44	0	4.2	4.8	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	4.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.1	-2.44	5.8	0	0	0	0	0	0	0	0	0	5.1	5.1	0	0	0	5.1	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.52	-1.23	6	0	5.3	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.11	5.56	0	0	6.2	4.4	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.67	3.06	0	0	5	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	4.4	5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.23	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.4	2.66	0	0	6.9	0	0	0	0	5.1	0	0	5.1	0	0	6.7	6.2	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.97	-4.33	0	0	6.1	0	0	0	0	0	0	5.9	6.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.27	1.44	5.5	0	5.5	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.34	-0.01	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	4.7
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.06	3.65	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.91	-0.42	0	0	5.2	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.88	2.03	0	0	5.4	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	4.8
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.66	4.53	0	0	5.6	0	0	0	0	0	0	4.2	6.7	0	0	0	0	0	0	0	4.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.23	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.59	3.61	4.9	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.51	-5.45	4.8	0	4.1	0	0	0	0	0	0	5.2	6.6	0	0	0	0	4.1	0	0	5.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.38	-2.22	0	0	4.8	0	5.8	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.96	0.05	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.2	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.08	-5.62	5.3	0	5.3	0	4.6	0	0	0	0	4.6	6	0	0	0	0	4.6	0	0	5.3	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.58	-2.22	0	0	5.2	0	0	0	0	0	0	5.2	5.6	0	4.5	0	0	0	0	0	4.5	0
