day	Anno	celltype	UMAP_1	UMAP_2	marker:Tcf21	marker:Isl1	marker:Gata4	up:Mycn	up:Hmga2	up:Id2	up:Meis1	up:Mef2c	up:Foxc2	up:Irx1	up:Zic3	up:Irx5	up:Tcf15	up:Meis2	up:Twist1	up:Hmgb1	up:Irx3	up:Foxp1	up:Tbx1	up:Tgif1	up:Gata5	up:Osr1	up:Alx1	up:Sox4	up:Prrx2	up:Prrx1	up:Id3	up:Foxc1	up:Otx2	up:Meox1	up:Gata6	up:Pbx1	up:Id1	up:Rarb	down:Lyar	down:Hand1	down:Mixl1	down:Msx1	down:Evx1	down:Msx2	down:T	down:Cdx2	down:Tbx3	down:Prdm6	down:Cdx1	down:Myc	down:Cdx4	down:Foxf1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.22	-0.7	0	0	0	0	3.8	2.3	2.3	0	0	0	0	0	0	0	0	5.2	0	2.9	0	0	0	0	0	2.3	0	0	4.5	0	0	0	0	0	2.3	0	3.6	4	0	3.6	0	3.8	0	3.3	0	2.3	0	2.9	0	4.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.26	4.1	0	3.7	0	2.4	3	3	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	3	0	0	4.2	0	0	2.4	0	0	4.4	0	4.4	5.5	2.4	0	0	3.4	2.4	3.4	0	2.4	0	0	3.7	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.45	-1.81	2.4	0	0	2.4	3	2.4	2.4	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	3	0	3.9	4.8	0	0	0	2.4	0	0	0	0	0	0	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.43	-0.78	0	0	2.7	2.7	3.1	3.8	0	0	0	0	0	0	0	2.1	0	5.5	0	0	0	2.1	0	0	0	3.1	0	0	4.9	0	0	0	2.7	2.1	0	0	4.3	4.6	0	3.8	0	3.1	0	3.1	0	3.1	0	3.1	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.3	1.79	0	0	0	0	3.2	3.2	0	0	0	0	0	0	0	2.5	0	5.3	0	0	0	1.9	0	0	0	0	0	0	4.6	0	0	0	0	0	1.9	0	4.5	3.7	0	3.6	1.9	1.9	1.9	1.9	1.9	0	0	2.5	0	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.18	-0.93	0	0	2.3	2.9	0	2.3	0	0	0	0	0	0	0	0	0	5.5	0	2.3	0	2.9	0	0	0	0	0	0	4.4	2.3	0	0	0	0	2.3	0	4.7	4.1	0	0	0	2.9	0	0	2.3	2.3	0	2.9	0	3.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.87	-2.36	0	0	0	2.7	3.5	3.9	0	2	0	0	0	0	0	2.7	2	4.9	0	0	0	2	0	0	0	3.9	0	0	4.1	0	0	0	0	2	3.5	0	3.7	4.6	0	3.3	0	4.3	0	0	0	0	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.37	0.7	0	2.4	2.4	0	2.4	3.5	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	2.4	0	0	3.5	0	0	0	2.4	2.4	0	0	4.2	4.3	0	3.1	0	3.5	0	2.4	0	3.1	0	2.4	0	4.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.86	-1.43	0	0	0	2.5	1.9	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	1.9	1.9	0	4	0	0	0	1.9	1.9	0	0	3.4	4.7	0	3.6	0	4	0	3.2	1.9	2.5	0	2.9	0	2.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.82	4.65	0	2.3	2.3	0	2.3	3.6	0	0	0	0	0	0	0	2.3	0	5.8	0	0	0	3	2.3	0	0	3	2.3	0	0	0	0	0	2.3	2.3	3.8	0	4.4	4.7	2.3	3.3	3	3.3	3	3.8	2.3	2.3	0	0	3.6	3.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.39	-5.12	1.9	1.9	2.9	4.1	4	4.4	1.9	0	1.9	0	2.9	0	0	2.5	1.9	5.9	0	0	1.9	0	0	0	0	3.6	0	0	4.6	0	0	0	2.9	0	3.4	0	4.3	0	0	1.9	0	1.9	0	0	0	0	0	1.9	0	1.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.29	-0.98	0	0	1.9	1.9	3.4	1.9	1.9	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	2.6	0	0	4.3	0	0	0	1.9	1.9	2.6	0	4	3.6	0	2.9	0	3.9	0	1.9	2.6	1.9	0	2.6	0	3.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.27	5.22	0	1.8	0	2.4	3.5	3.9	0	0	0	0	0	0	0	1.8	0	5.4	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	3.3	0	4.6	0	4.2	4.6	0	3.9	2.4	3.6	2.4	3.8	0	0	0	2.8	2.8	2.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.39	-4.55	0	3	2.7	3.3	3.3	2.7	1.7	3.3	0	0	0	0	0	1.7	0	5.6	0	0	0	2.3	0	0	0	2.7	2.7	0	4.7	0	0	0	0	0	3	0	4.7	4.4	0	3.3	0	3	0	0	1.7	1.7	0	0	0	2.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.27	-0.31	0	0	2	2	3.6	3.3	0	2	0	0	0	0	0	0	0	5.7	0	0	0	2	0	0	0	2.6	2	0	5	0	0	0	2.6	0	4.3	2	3.6	0	3	3	2.6	2.6	3.5	0	2	0	0	2	0	3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.84	-2.88	0	2	2	3.3	4.2	3.7	0	0	2	0	0	0	0	0	2	5.5	0	0	0	0	0	0	0	2.6	0	0	5.3	0	0	0	0	2	3.8	0	4.3	3.7	0	2	0	3.3	0	0	0	2	0	0	0	2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.31	0.85	0	0	0	3	4.1	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	3	0	0	4.8	0	0	0	0	2.4	3.9	0	3.7	3.4	2.4	0	0	3	0	0	0	3	0	2.4	0	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.48	1.02	0	0	1.4	2.3	3	3	0	0	0	0	1.4	0	0	2	0	5.2	0	1.4	0	1.4	0	0	0	1.4	1.4	1.4	4.5	0	0	0	0	1.4	3.8	0	4.2	4.5	0	3	0	3	0	1.4	1.4	2.8	1.4	1.4	0	3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.79	3.64	0	0	2.2	2.2	3.3	3.3	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.9	0	0	0	0	0	0	4.5	0	0	0	0	2.9	3.8	0	4.4	4.8	0	2.2	0	3.5	2.2	2.2	0	2.2	2.2	2.9	0	2.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.29	-0.25	0	2.3	2.3	3.3	4	3	0	0	0	0	3	0	0	0	0	5.8	0	0	0	3.3	0	0	0	3	2.3	0	4.8	0	0	0	3	3	4	0	4.2	3.3	0	2.3	2.3	3.3	0	0	2.3	0	0	0	0	2.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.84	-0.13	2.3	0	0	2.3	0	3.4	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	2.3	0	0	3.9	0	0	0	0	0	3.4	2.3	5	3.7	0	2.3	0	2.3	0	0	0	0	0	0	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.55	-1.67	0	0	0	2.4	1.8	2.4	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	1.8	0	0	0	3.3	0	0	0	0	2.4	2.4	0	4.1	4.1	0	2.4	0	3.5	0	3.5	2.4	0	0	2.8	0	3.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.88	3.24	0	1.8	0	0	3.8	2.8	0	0	0	0	0	0	0	0	1.8	5.4	1.8	1.8	0	3	0	1.8	0	0	1.8	0	4.5	0	0	0	1.8	1.8	3	0	4.1	4.3	2.4	2.8	3	0	2.4	4	0	0	1.8	0	0	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.32	-1.76	0	0	0	2.1	2.9	2.7	0	0	0	0	0	0	0	1.5	0	5.5	0	2.1	0	0	2.5	0	0	0	0	0	4.1	0	0	0	1.5	2.1	1.5	0	3.9	4.9	0	2.7	0	2.9	1.5	0	1.5	1.5	0	0	1.5	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.33	-2.03	0	0	0	2.4	0	1.8	0	0	0	0	0	0	0	2.4	0	5.5	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	1.8	0	4.3	4.3	0	3.3	1.8	2.4	0	3.3	0	1.8	0	2.4	1.8	3.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.97	-1.38	1.4	1.9	1.9	2.3	3.2	0	1.9	0	2.3	1.4	0	0	1.9	1.4	2.3	5.6	0	1.4	0	2.3	0	0	1.9	1.9	0	0	4.5	0	0	0	0	1.9	2.9	0	4.4	2.6	0	2.6	1.9	2.6	2.3	0	0	2.6	0	2.3	0	1.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.48	-4.15	0	2	2	3	4	3.9	0	0	0	2	0	0	0	2	0	5.7	0	0	0	2.7	0	0	0	0	0	0	5	0	0	0	0	0	2.7	0	4.1	2.7	0	3.9	0	3.7	0	0	2	0	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.08	1.09	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	2.6	0	4.2	0	0	0	0	0	0	0	4.3	4.8	0	3.3	0	3.7	0	0	0	0	2.6	0	0	4.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.48	0.4	0	1.8	0	0	2.8	1.8	0	0	0	0	1.8	0	0	0	1.8	5.7	0	1.8	0	3	1.8	0	0	1.8	0	0	4.1	0	0	0	1.8	3	2.4	0	3.9	4.1	0	2.4	0	2.4	0	0	1.8	2.8	0	0	0	3.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.67	-2.79	0	0	1.8	1.8	1.8	1.8	0	0	0	0	0	0	0	1.8	0	5.4	0	0	0	0	0	0	1.8	1.8	0	0	4.3	0	0	0	1.8	0	2.8	0	4.4	4.1	0	3.5	0	4	0	1.8	0	2.4	0	0	0	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.27	-1.07	0	0	0	0	3	3.3	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	3	0	0	0	0	0	4.2	0	0	0	2	2.6	0	0	4.1	4	0	2	0	3.3	0	0	2	0	0	0	0	3.5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.99	0.14	0	1.8	0	4	3.5	3.1	0	0	0	0	0	0	0	1.8	0	5.8	0	0	0	3.5	0	0	0	2.4	0	0	4.9	0	0	0	2.4	2.4	3.1	0	4.2	4.2	0	2.8	0	3.8	0	0	2.4	2.8	0	1.8	0	4.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.23	3.52	0	2.9	0	2.2	3.2	2.9	2.2	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	2.2	2.2	0	3.2	0	0	0	0	2.2	3.2	0	3.9	2.9	0	0	0	0	0	2.9	0	0	0	2.2	2.9	3.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.19	5.42	0	2.9	0	2.5	2.9	2.9	0	1.9	0	0	0	0	0	3.1	0	5.8	0	1.9	0	3.1	0	0	0	0	0	0	3.8	0	0	0	1.9	1.9	3.1	0	4	3.3	0	2.5	0	2.9	1.9	3.8	0	0	0	2.5	0	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.15	3.68	0	0	0	3.2	3.6	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	0	2.6	3.2	0	4.1	4.1	0	3.6	3.2	3.6	0	3.2	0	0	0	0	2.6	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.93	-0.57	0	0	2	3	3.4	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	2	0	0	0	0	2	0	4.3	0	0	0	2	0	2	0	4.3	4	0	3.4	0	3.2	0	0	0	0	0	0	0	3.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.1	0.52	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	5.4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4.1	3.7	0	3.7	0	0	0	0	0	0	0	0	0	3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.03	1.14	0	0	0	1.9	3.2	2.9	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	1.9	0	0	1.9	0	0	4.5	0	0	0	0	2.5	4.2	0	4.5	4.8	0	1.9	1.9	3.7	0	1.9	1.9	0	0	0	1.9	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.77	-1.97	0	0	0	2	2.6	2.6	0	0	0	0	0	0	0	3	0	5.4	0	0	0	0	0	0	2.6	0	0	0	3.8	0	0	0	2	2	2	0	3.8	4.5	0	3.3	0	2	0	0	0	0	0	2.6	0	3.5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.09	4.46	0	1.9	0	2.9	3.2	3.2	0	0	0	0	0	0	0	2.5	0	5.5	0	0	0	1.9	0	0	0	3.4	0	0	4.3	0	0	0	0	0	3.2	0	4.1	4.2	1.9	2.5	3.2	2.9	2.5	3.4	1.9	0	0	0	1.9	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.6	-3.44	0	0	0	1.1	3.1	1.6	0	0	0	0	0	0	0	1.1	0	4.9	0	1.1	0	0	0	0	0	1.9	1.9	0	4.2	0	0	0	1.9	1.6	2.7	0	4.2	3.4	1.1	3.9	1.6	3.2	0	1.6	2.4	2.7	0	1.1	0	2.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.87	4.1	0	3.1	0	1.9	3.3	3.3	0	0	0	0	0	0	0	2.5	0	5.7	0	0	0	1.9	0	0	0	2.8	0	0	4.2	0	0	0	0	0	4.4	0	3.9	4.5	1.9	1.9	3.3	3.5	3.8	3.8	0	0	0	0	2.5	2.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.65	-2.89	0	2.9	1.9	3.9	2.9	1.9	0	0	0	0	1.9	0	0	1.9	0	6	0	0	0	0	1.9	0	0	0	0	0	4.3	0	0	0	1.9	2.9	2.9	0	4.3	2.9	0	2.5	1.9	0	0	0	0	0	0	2.5	0	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.58	5.02	2	2	2	2	3.6	3.6	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	2.6	0	0	3.6	0	0	0	2	2	2.6	0	4.1	4	0	0	0	3.3	0	2.6	0	0	0	0	2.6	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.33	-2.32	0	2.6	2	3.5	3.3	4	0	0	0	2	2	0	0	0	2	5.5	0	0	0	0	0	0	0	2.6	0	0	4.5	0	0	0	2	2	4	0	3.7	3.3	0	2	0	2.6	0	3	0	2	0	0	0	2.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.86	-0.17	0	0	2.3	3.8	3.3	3.3	0	2.3	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	2.3	0	0	4.4	0	0	0	2.3	0	2.3	0	2.3	2.3	0	2.3	0	2.3	0	0	2.3	0	0	3.6	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.9	4.17	0	2.5	0	2.5	2.5	3.2	0	0	0	0	0	0	0	2.5	0	5.9	0	0	0	0	0	2.5	0	1.9	1.9	0	3.6	0	0	0	0	0	3.6	0	4.4	4.7	2.5	2.9	1.9	3.2	3.2	3.7	0	0	1.9	2.9	3.2	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.31	1.27	0	0	0	2.9	3.7	3.8	0	0	0	0	0	0	0	0	0	5.9	0	0	0	2.5	0	0	0	0	0	0	5.1	0	0	0	1.9	0	2.5	0	4.2	3.7	0	3.8	1.9	3.1	0	2.5	2.9	1.9	1.9	0	0	3.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.77	2.6	0	1.4	0	0	3.8	3.5	0	0	0	0	0	0	0	2	0	5.5	0	0	0	1.4	0	0	0	2.4	0	0	4.6	0	0	1.4	2	2.4	2	0	4.2	4.8	1.4	3.7	1.4	3.4	0	3.2	0	2.6	1.4	1.4	2.4	3.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.68	-4.6	2.4	0	0	3.7	3.9	0	2.4	0	0	0	2.4	3	0	2.4	0	6	2.4	0	0	3	0	0	0	4.1	2.4	0	5.4	2.4	0	0	0	0	3.4	0	3	4.1	0	3	0	0	0	0	0	0	0	0	0	2.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.1	-3.27	2	2	2	2.7	3	2.7	3.3	0	0	0	0	0	0	2	0	5.5	0	0	0	0	0	0	0	3	0	0	4.5	0	0	0	2.7	2	2.7	0	4.3	0	0	3.3	0	2	0	0	0	0	0	0	0	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.5	-1.1	0	0	0	0	3.2	2	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	3.4	0	3.9	4.8	0	2.6	0	3.6	0	0	2	0	0	2	0	2.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.06	2.34	0	2.1	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	5.4	0	0	0	2.1	0	0	0	3.6	0	0	4.9	0	0	0	0	0	4	0	4.1	4.2	2.1	3.3	2.7	0	2.1	3.7	0	0	0	0	2.1	2.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.49	-4.36	0	2.9	0	2.9	3.3	3.6	0	0	0	0	2.3	0	2.9	0	0	6	0	0	0	2.9	0	0	0	2.3	0	0	5	0	0	0	0	2.9	3.6	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.55	-3.74	3	2.4	2.4	3.9	2.4	4.3	0	0	0	2.4	0	0	0	2.4	0	5.3	0	0	0	0	0	0	0	2.4	0	0	5.8	0	2.4	0	3.7	2.4	4.1	0	3.7	3	0	0	0	0	0	0	2.4	0	0	0	0	3.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.52	0.28	2.2	0	0	4.3	3.9	2.9	0	0	0	0	2.2	0	0	0	0	5.9	0	0	0	0	0	0	0	2.2	0	0	4.3	0	0	0	2.2	0	2.9	0	4.7	4.3	0	4.4	0	3.8	0	0	3.5	2.2	0	2.2	0	3.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.18	4.45	0	0	1	1	2.7	3.1	0	0	0	0	0	1	0	1.5	0	5.4	1.5	0	0	1	0	0	0	1.8	0	0	4.4	0	0	0	1.5	1	3.2	0	4.5	4.7	0	3.4	1.8	3.7	2.1	3.4	1	1	1	2.3	0	2.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.52	2.18	0	0	0	0	3.1	2.7	0	0	0	0	0	0	0	0	0	5.6	0	2.1	0	0	0	0	0	3.1	0	0	4	0	0	0	2.1	0	3.1	0	3.8	3.9	0	0	0	0	0	4.6	0	2.7	0	2.1	0	3.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.59	-0.46	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5.3	0	0	0	2.6	0	0	2	0	0	0	4	0	0	0	2	0	2.6	0	4.2	4.5	0	4.3	2	3.5	0	2	0	3.3	0	0	0	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.88	-1.37	1.3	0	0	2.8	1.8	2.4	0	0	0	0	0	0	0	0	0	5.1	0	0	0	2.2	0	0	0	1.8	0	0	4.4	0	0	0	1.3	1.8	1.3	0	3.8	4.1	0	3	0	3.3	0	1.8	1.3	0	0	1.8	0	2.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.8	2.05	0	2.1	0	2.1	3.6	2.7	0	0	0	0	0	0	0	3.1	0	5.8	0	0	0	2.1	0	0	0	2.7	0	0	4.5	0	0	0	0	0	4	0	4.5	3.9	2.7	0	0	2.1	0	2.1	0	0	0	0	0	3.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.95	1.05	0	0	2.6	0	3.2	2.6	0	0	0	0	0	0	0	0	0	5.3	2.6	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	3.2	0	0	4.3	4.3	0	3.2	0	3.9	0	2.6	0	2.6	0	0	0	2.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.6	0.6	0	0	0	2.8	3.2	2.1	0	0	0	0	0	0	0	0	0	5.6	0	0	0	2.8	0	0	0	2.1	0	0	4.8	0	0	0	2.1	0	3.4	0	4.9	2.1	0	2.8	0	3.4	0	0	2.1	2.8	0	3.2	2.1	3.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.98	2.84	0	1.5	0	0	2.5	3.8	0	0	0	0	0	0	0	0	0	5.6	0	1.5	0	1.5	2.1	0	0	1.5	1.5	0	4	0	0	0	2.1	2.1	2.7	0	4.1	5.1	0	3.4	1.5	0	0	3.1	0	1.5	0	0	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.77	5.32	0	1.6	0	0	3.5	1.6	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	1.6	0	0	2.2	0	4.4	0	0	0	2.2	2.2	3.1	0	4.3	3.9	0	3.2	1.6	2.6	0	2.6	1.6	0	1.6	0	3.1	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.74	1.34	0	0	2.3	0	3.4	0	2.3	0	0	0	0	0	0	0	0	5.5	2.3	0	0	0	0	0	0	3	0	0	4.5	0	0	0	0	2.3	3.7	0	4.7	4.1	0	2.3	0	3	0	0	0	0	0	2.3	0	3.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.37	1.03	0	0	0	2.4	3.7	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2.4	0	3.7	4	0	2.4	0	3.1	2.4	4	0	0	3.1	2.4	0	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.33	-1.74	0	0	1.9	0	2.6	0	0	0	0	0	0	0	0	2.6	0	5.5	0	1.9	0	0	0	0	0	2.6	0	0	2.9	0	0	0	1.9	0	0	0	4.4	4.5	0	2.9	0	3.9	0	2.6	0	2.9	0	0	0	2.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.98	-0.52	0	0	0	0	3	3.4	0	0	0	0	0	0	2.4	2.4	0	5.7	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	2.4	0	3.7	0	4.1	4.1	0	3	2.4	3.4	0	0	2.4	2.4	0	0	0	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.21	-3.65	1.9	3.1	0	4.3	3.8	3.3	0	0	3.3	1.9	1.9	0	2.5	0	0	5.8	0	1.9	0	2.9	0	0	0	2.9	0	0	5	3.1	0	0	0	1.9	4	0	3.5	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.77	1.64	0	3.1	0	0	2.7	2.3	0	0	0	0	0	0	0	1.4	0	5.7	0	0	0	0	0	0	0	2.5	1.4	0	3.6	0	0	0	1.9	1.4	3.1	0	4.7	4.4	0	2.9	2.3	2.9	1.4	1.9	1.9	1.9	0	1.4	1.9	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.61	-3.52	1	0	0	1.8	3.3	2.6	0	0	0	0	0	0	0	1	0	5.3	0	1.8	0	1	0	0	0	2.4	1	0	4.4	0	0	0	1.8	1.4	1.4	0	4.3	4.5	0	3.2	0	2.7	0	1.8	1.8	2.4	0	1.4	0	3.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.16	-3.91	0	0	3	3.5	3.3	3.7	0	0	2.7	0	2.7	0	2	2	2	5.8	0	2	0	3.9	0	0	2	3	0	0	4.2	2	2.7	0	0	2.7	3.7	0	3.9	2	0	0	0	0	0	0	0	0	0	2	0	0
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.67	0.01	0	0	0	1.7	2.8	2.9	0	0	0	0	0	0	0	0	0	5.7	0	1.2	0	1.2	0	0	0	2.7	1.7	0	4.8	0	0	0	1.2	0	0	0	4.3	4.6	0	4	0	3.7	0	1.2	1.2	1.2	0	2.3	0	3.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.86	-4.68	0	1.7	2.3	3.4	3.3	4.5	0	0	0	0	2.3	2.3	0	1.7	0	5.7	0	1.7	0	1.7	1.7	0	0	2.9	0	0	5	0	0	0	2.3	1.7	4.6	0	4.2	2.6	0	1.7	0	2.3	0	0	0	0	0	0	0	1.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.06	-3.74	0	2.9	2.3	3.6	2.3	2.3	2.3	0	0	0	0	0	0	0	0	5.8	0	0	0	0	2.3	0	0	3.3	0	0	4.5	0	0	0	0	2.3	3.3	2.3	4.3	0	0	2.3	0	0	0	0	0	0	0	0	0	2.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.01	-4.23	0	0	1.8	3.7	2.8	1.8	0	1.8	0	0	0	0	0	0	1.8	5.8	0	0	0	1.8	2.4	0	0	1.8	0	0	4.6	0	0	0	2.8	0	1.8	0	4.2	3.6	0	2.8	0	2.4	0	0	0	1.8	0	1.8	0	4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.69	-4.8	2.3	2.9	2.3	2.9	4.1	3.8	2.3	3.3	0	0	0	0	0	2.9	0	6.1	0	2.3	0	0	0	0	0	3.6	0	2.3	4.8	0	0	0	3.6	2.3	4.3	0	3.8	2.3	0	2.3	0	0	0	0	0	0	0	2.3	0	0
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.71	-1.87	1.6	0	0	0	1.6	2.8	0	0	0	0	0	0	0	1.6	0	5.1	0	0	0	1.6	0	0	0	1.6	0	0	2.8	0	0	0	1.6	2.1	0	0	4	4.8	0	2.8	0	3.2	0	1.6	0	3	0	2.5	0	4
