day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxc8	up:Hoxb9	up:Hoxa7	up:Hoxc6	up:Msx1	up:Hoxa9	up:Hoxc4	up:Sox4	up:Etv4	up:Hoxc9	up:Evx1	up:Hoxb6	up:Hoxb8	up:Hes7	up:Zfp503	up:Hoxa3	up:Tbx6	down:Hoxa1	down:Zic3	down:Meis2	down:Jund	down:Pbx2	down:Tshz1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.38	4.36	0	0	0	0	0	0	0	0	0	0	2.1	2.7	0	0	0	0	0	0	0	0	4.7	2.1	2.7	3.1	0	2.7
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.3	-3.83	2.3	2.3	2.3	0	2.3	0	0	0	0	2.3	0	0	0	0	0	3.8	0	0	0	0	4.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.82	-0.35	3.7	1.9	1.9	2.5	1.9	2.5	0	2.5	0	1.9	3.1	3.3	0	2.5	1.9	3.1	2.9	0	0	0	1.9	0	0	2.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.69	1.97	3.9	0	3.2	0	0	0	0	2.9	0	3.7	0	3.7	0	2.2	2.2	4.4	2.2	0	0	0	2.9	0	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.25	-1.44	3.3	0	2.2	0	0	0	0	0	0	0	2.2	3.5	0	2.2	0	3.5	3.3	0	0	0	2.9	2.2	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.9	-3.39	2.6	2.6	2.6	0	0	0	0	0	0	0	3.2	3.6	0	0	0	3.2	0	2.6	0	0	3.6	0	0	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.1	3	2.9	0	3.6	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	1.9	0	5.2	1.9	0	2.5	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.33	-1.22	3.6	0	2.9	2.9	3.6	0	0	0	0	0	0	0	0	0	3.6	0	4	0	0	0	0	2.9	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.4	2.01	0	2.4	2.4	0	0	0	0	2.4	0	0	0	3	0	0	0	3.4	0	2.4	2.4	0	4.5	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.26	2.54	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	4	2	3.2	2	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.67	-3.22	3.9	2.3	2.3	3	3	0	0	4.8	0	0	2.3	2.3	2.3	2.3	3	3.4	0	0	0	0	0	3	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.08	0.8	4.1	2.3	2.3	2.3	2.3	2.3	0	3.9	0	0	2.3	4.1	0	2.3	0	2.3	3	0	0	0	4.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.04	-2.19	3	0	3.4	0	0	0	0	0	0	0	3.4	2.3	0	0	0	2.3	0	2.3	0	0	4.3	3	0	2.3	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.13	1.45	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	4.6	0	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.34	-3.85	2.3	2.3	0	0	0	0	0	2.3	0	2.9	0	2.9	0	0	0	3.6	3.3	2.3	2.3	0	3.3	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.31	1.36	4.1	0	3.8	2.5	0	0	0	0	0	0	3.6	0	0	0	0	2.5	0	0	0	0	4.2	0	0	2.5	2.5	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.8	-2.81	2.3	0	3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	2.3	0	2.3	3	0	3.6	0	0	0	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.67	-2.98	3.5	2.4	2.4	3.7	3.1	2.4	0	0	0	0	4.3	3.1	2.4	0	3.5	3.1	2.4	2.4	2.4	0	3.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.34	-2.78	0	0	0	0	3.2	0	0	3.2	0	0	0	0	0	0	2.5	2.5	0	0	0	0	2.5	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.88	-3.37	0	2.9	2.3	0	2.3	0	0	2.3	0	2.3	0	2.9	0	0	0	2.9	2.3	0	2.3	0	3.3	0	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.35	-1.47	0	3.3	3.6	0	0	0	0	2.6	0	0	2.6	3.3	0	2.6	0	3.6	2.6	0	0	0	4.3	0	0	2.6	2.6	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.01	-0.25	3.8	0	0	2.5	0	0	2.5	4	2.5	0	2.5	0	0	3.5	0	3.5	3.5	2.5	2.5	0	0	0	0	0	2.5	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.67	-2.78	3.1	2.1	2.1	2.1	3.1	3.1	0	3.4	2.1	0	0	3.4	0	3.1	2.7	3.1	0	0	2.7	0	2.7	0	0	2.1	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.46	-1.19	3	3	3	0	3	0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	3	3	3	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.15	1.21	3.2	0	2.5	0	2.5	0	0	3.2	0	0	2.5	0	0	0	0	0	2.5	3.6	2.5	0	4.1	0	0	2.5	0	3.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.39	4.04	3.7	0	2.2	0	2.8	0	0	0	0	0	2.2	2.2	0	0	0	3.7	0	0	0	0	4.3	2.2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.46	-2.06	3.5	0	0	0	2.8	0	0	4.4	0	0	2.8	2.8	0	3.5	0	2.8	0	0	0	0	3.5	2.8	3.5	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.81	1.34	2.9	0	2.2	0	2.2	0	0	0	0	0	2.2	2.2	0	0	2.9	3.9	0	0	2.2	0	4.9	2.2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.14	1.16	3	3	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0	3.6	0	0	2.3	0	4	0	2.3	0	0	3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.61	-0.33	2.1	0	2.7	2.1	3.6	2.1	0	4	0	2.1	2.1	3.4	0	3.1	0	3.1	2.7	0	2.7	0	3.6	0	0	0	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.86	-0.47	0	0	4.2	0	0	3.3	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	3.7	0	0	3.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.6	-2.03	4	3.1	3.1	4.4	3.1	3.1	0	4.4	3.5	3.1	2.5	3.1	0	0	0	3.5	0	0	0	0	0	2.5	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.25	-0.92	2.5	2.5	2.5	0	0	0	0	0	0	0	2.5	2.5	0	0	0	3.1	0	0	2.5	0	2.5	0	2.5	2.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.67	-0.36	3.5	2	2	0	3	0	0	0	0	0	0	2	0	0	0	4	2.6	0	2	0	3.5	0	0	3	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.24	3.83	2.1	0	3.6	0	0	0	0	0	0	2.1	0	3.1	0	0	0	0	0	0	0	0	4.4	2.1	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.91	-3.18	2.6	2	0	0	2	0	0	0	0	0	0	2	0	0	0	2.6	2	2.6	0	0	3.9	0	2.6	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.47	1.8	1.8	2.4	1.8	0	0	0	0	1.8	0	0	2.4	1.8	0	1.8	1.8	2.8	0	0	0	0	3.5	0	1.8	2.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.48	1.91	3.9	2.8	0	0	3.9	0	0	2.8	0	2.8	2.8	3.9	0	2.8	2.8	4.2	0	0	0	0	2.8	2.8	2.8	3.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.31	0.41	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	4.4	3	0	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.66	-2.37	2.5	1.9	3.2	1.9	0	0	0	2.9	0	0	2.5	2.9	0	2.5	0	2.5	0	2.5	2.5	0	3.6	0	0	2.5	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.93	4.58	0	2.6	2.6	0	0	0	0	0	0	0	0	2.6	0	2.6	0	2.6	2.6	0	0	0	4.3	0	0	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.29	3.19	3.4	1.9	0	1.9	2.9	0	0	3.7	0	0	2.5	2.5	0	0	1.9	3.4	0	2.5	0	0	3.9	1.9	3.4	2.9	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.25	1.18	0	0	4	0	2.3	0	0	0	0	0	3.3	2.3	0	0	0	0	0	0	0	0	4.7	0	2.3	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.48	2.83	0	0	3.2	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	4.6	2.6	3.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.61	2.22	3.9	3	3	3	3.6	0	0	3.4	0	2.3	3	3.6	0	2.3	0	3.9	4.2	0	0	0	2.3	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.12	-0.59	4.1	2.8	2.1	2.1	2.1	2.1	2.1	4.3	0	2.1	0	2.1	0	2.1	2.1	2.8	3.1	0	0	0	3.4	0	0	0	2.1	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.34	-2.63	3.8	2.5	3.1	4.2	3.5	0	0	2.5	0	3.1	3.5	3.8	0	0	0	3.8	3.8	0	2.5	0	3.1	0	0	3.1	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.85	3.45	3.7	3.1	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	3.7	3.1	0	2.4	0	3.5	0	0	3.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.75	-2.73	3.2	0	2.5	0	0	3.2	0	0	0	0	3.2	0	0	2.5	0	3.6	2.5	2.5	0	0	3.6	2.5	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.18	-3.1	3	0	0	0	2.4	0	0	0	0	0	0	3	0	0	0	3.4	2.4	0	3.4	0	3.4	0	3.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.1	-2.61	3	0	2.3	0	0	0	0	0	0	0	0	3	0	0	0	3.4	0	0	0	0	3.9	0	2.3	2.3	0	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.15	-0.93	3.8	2.6	2	3.3	3.8	0	2	3.3	0	2	2.6	2.6	0	2	2	3.5	2	2	2.6	0	3.8	0	2	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.6	3.75	2.7	2.7	0	0	0	0	0	0	0	0	0	2.7	0	0	0	2.7	2.7	0	0	0	4.2	0	3.3	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.17	2.76	4.1	2.1	0	0	2.8	0	0	0	0	0	0	3.1	0	2.8	2.1	3.8	2.1	0	0	0	3.6	2.1	2.8	0	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.12	0.49	3.9	3.1	3.5	2	2.7	3.1	2.7	3.3	0	0	2.7	3.3	2.7	0	0	3.5	0	2.7	2.7	0	2.7	0	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.77	-2.54	4.1	3.2	4.3	4.3	2.6	0	0	3.2	2.6	0	0	3.2	0	0	2.6	3.2	0	0	0	0	3.2	2.6	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.8	-2.22	3.7	2.1	2.1	0	2.7	2.1	0	3.1	0	0	0	3.3	2.7	2.7	0	3.6	2.1	2.1	2.7	0	2.1	0	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.37	-1.91	4.5	2.8	0	0	0	0	0	4.1	0	0	2.8	3.2	0	2.8	0	3.5	2.2	2.2	2.2	0	0	0	0	0	2.2	2.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.22	-4.06	3.2	3.2	3.9	0	0	0	0	0	0	0	2.5	3.6	0	0	0	3.9	0	0	2.5	0	3.9	0	2.5	0	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.43	2.52	2.7	0	2.7	0	0	0	0	0	0	2.1	2.1	2.1	0	2.1	2.1	2.7	0	0	2.1	0	3.6	2.1	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.54	-5.05	3.1	0	2.7	0	0	2.1	0	0	0	0	2.7	2.7	0	2.1	2.1	3.6	2.7	0	2.1	0	3.1	0	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.77	0.13	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	4.6	0	3.6	2.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.73	0.2	3.8	2.3	0	0	2.3	2.3	0	3	0	0	2.3	3.6	0	0	0	3.6	0	0	2.3	0	2.3	2.3	2.3	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.09	-2.54	3.7	0	4.4	0	2.4	0	0	0	0	0	3	0	0	0	2.4	2.4	0	0	0	0	3	0	0	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.97	-4.2	2.4	2.4	3.9	0	0	2.4	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	4.3	2.4	3	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.66	2.42	3.5	0	3.9	0	0	0	0	3.3	0	0	2.9	0	0	0	0	2.2	0	0	0	0	3.5	0	2.2	2.2	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.99	3.66	2.1	0	0	0	0	0	0	0	0	0	3.1	2.7	0	0	0	3.8	2.1	0	2.1	0	4.1	2.7	2.1	0	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.3	2.95	0	0	2.3	0	0	0	0	3	0	0	2.3	0	0	0	2.3	3.9	0	0	2.3	3	5	0	2.3	0	0	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.57	-2.65	2.5	2.5	2.5	2.5	2.5	0	0	2.5	0	0	0	3.6	0	0	2.5	3.9	2.5	0	0	0	3.9	2.5	0	2.5	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.91	0.79	3.7	2	3.9	2.7	3.3	2	0	4.1	0	2	2.7	3	0	2	2	3.5	3	2.7	0	0	2	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.65	0.87	3.9	2.5	3.9	0	2.5	0	0	0	0	2.5	3.4	2.5	0	0	0	2.9	1.9	1.9	2.5	0	3.9	0	1.9	1.9	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.81	-2.38	3.2	2.2	3.2	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	3.2	3.2	0	0	0	4	0	0	0	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.06	2.4	2.4	0	2.4	0	0	0	0	0	0	0	3.1	0	0	0	0	0	2.4	0	2.4	0	4.8	0	3.5	2.4	2.4	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.27	2.42	4.1	2.2	3.3	0	0	0	0	2.9	0	0	2.9	2.2	0	0	2.2	3.7	0	0	0	0	4.2	0	2.2	3.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.19	3.36	2.3	2.3	2.9	0	0	0	0	0	0	0	2.3	2.3	0	2.3	2.3	2.3	0	2.3	0	0	4.9	2.3	2.3	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.57	3.39	0	0	3	0	0	0	0	3.9	0	0	3	3	0	0	2.4	3.7	3.4	0	0	0	3	2.4	2.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.58	-3.07	3.3	0	0	2.6	0	0	0	2.6	0	0	0	0	0	0	0	3.7	2.6	0	0	0	2.6	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.4	-0.85	0	2.1	2.8	0	0	0	0	0	0	0	0	2.8	0	0	2.1	3.8	2.8	0	2.1	0	4.1	2.8	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.29	3.35	2.3	2.3	2.3	0	2.3	0	0	0	0	0	2.9	2.3	0	0	0	3.3	2.9	0	2.3	0	3.8	2.3	2.3	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.63	-2.49	0	2.4	3.7	0	0	0	0	2.4	0	0	3	0	0	0	0	2.4	0	0	0	0	3.7	0	2.4	3.4	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.23	-3.32	3	2.4	3	2.4	0	0	0	3.4	0	0	0	0	0	0	0	3	0	0	0	0	3.9	2.4	2.4	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.29	3.28	2.7	0	2	0	0	0	0	3.3	0	0	3.3	2	0	2	0	2.7	0	0	2	0	4.2	2	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.34	-2.8	4.2	2.4	2.4	3.1	0	0	0	4	2.4	0	3.1	4.4	0	3.1	0	3.1	0	0	0	0	0	0	0	2.4	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.24	2.96	2.7	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0	2.7	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.72	2.62	3.5	0	2.2	0	3.2	3.5	0	3.2	0	2.2	3.2	0	0	0	0	3.9	3.5	2.2	2.2	0	3.5	0	3.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.27	-3.08	3.1	2.1	2.7	0	2.1	0	0	2.1	0	2.1	2.1	3.1	0	0	0	2.7	3.1	0	2.1	0	2.1	2.1	0	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.84	-2.44	0	0	2.4	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	3	0	3	2.4	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.12	0.48	4.6	3.3	2.9	2.3	2.9	2.3	0	2.3	0	0	3.3	3.6	0	0	3.3	3.6	0	0	0	0	3.6	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.07	0.45	4	3.5	3.1	2.4	3.7	0	0	0	0	0	0	3.1	0	0	2.4	4	2.4	0	2.4	0	3.5	0	3.5	2.4	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.66	-1.82	0	0	3	0	0	0	0	2.3	0	2.3	0	0	0	0	0	3	0	0	0	0	3.7	0	0	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.66	-2.95	0	0	2.6	0	2	0	0	3.3	0	0	3	2	0	2	0	3.5	0	0	2.6	0	3.7	2.6	2.6	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.36	1.59	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	2.4	0	2.4	0	4.5	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.98	-3.61	3.3	0	0	0	0	0	0	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	4.3	2.3	3	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.99	-5.24	0	2.9	0	0	2.9	0	0	0	0	0	2.9	2.9	0	0	2.9	0	0	0	0	0	3.5	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.51	-1.34	3.3	0	3	0	2.3	2.3	0	0	0	0	3.6	2.3	0	0	0	3	0	0	2.3	0	2.3	0	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.14	-2.75	2.6	2.6	3.6	0	0	0	0	2.6	0	0	2.6	0	0	0	0	4.1	2.6	0	0	2.6	2.6	0	0	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.42	-2.58	3.1	2.4	3.1	2.4	2.4	2.4	0	3.7	0	2.4	0	3.1	0	0	2.4	4	0	0	0	0	3.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.77	-2.25	3.1	0	3.1	0	0	0	0	3.1	0	1.9	2.5	2.5	2.5	1.9	0	3.1	0	0	0	0	3.5	0	0	3.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.9	4.47	2	0	3	0	2	0	0	0	0	0	2	2	0	0	0	2	0	2	2	0	4.2	2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.61	0.39	3.3	0	0	3.3	3.3	3.3	0	3.3	0	0	3.3	3.8	2.3	2.3	2.3	3.6	4.1	0	0	0	3.3	0	2.9	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.02	0.99	3.2	0	2.8	0	2.2	0	0	0	0	0	2.8	0	0	0	0	3.2	0	0	2.2	0	4.4	0	2.2	3.9	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.59	-0.59	4.2	3.3	2.3	3.3	0	2.3	0	3.8	0	0	2.3	3.6	2.3	0	2.3	2.9	2.9	0	0	0	2.3	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.87	2.55	2.9	0	0	0	0	2.3	0	2.3	0	0	2.3	0	0	0	0	3.6	0	0	0	0	4.5	2.3	2.3	0	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.49	1.4	0	2.1	3.4	0	0	0	0	2.1	0	0	2.7	0	0	0	0	3.1	0	0	0	0	3.9	2.7	2.1	3.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.48	1.31	3.8	4.7	3.4	4	0	0	0	3.4	0	2.7	3.8	2.7	0	2.7	3.4	0	0	0	2.7	2.7	0	2.7	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.62	-1.59	0	2.1	2.7	0	2.1	0	0	3.1	0	0	2.1	2.1	0	0	2.7	3.6	0	0	0	0	3.9	0	3.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.53	1.02	2.1	0	2.7	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	4.4	2.7	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.27	2.48	0	0	3.4	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	1.9	0	4.6	3.6	1.9	2.6	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.85	-0.43	0	2.1	3.1	0	2.1	2.1	0	0	0	0	2.1	3.1	0	0	2.1	2.1	0	0	0	0	4.3	0	2.7	2.1	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.26	1	3.1	2.1	3.1	0	3.9	0	0	0	0	2.1	2.7	2.7	0	0	2.1	3.7	0	2.1	2.7	0	3.9	0	0	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.31	1.05	4.9	3.2	2.9	2.9	3.2	0	0	2.9	0	0	3.7	0	0	2.9	2.2	3.9	3.2	3.2	3.2	0	2.2	0	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.05	-0.79	0	0	3.7	0	0	0	0	2.4	0	0	3	0	0	0	2.4	0	0	0	2.4	0	4.5	0	0	2.4	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.85	-0.35	4.3	2.5	0	2.5	3.1	2.5	0	0	2.5	2.5	3.5	3.5	2.5	2.5	0	4.7	3.1	2.5	0	0	3.5	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.1	2.58	3.2	2.2	3.9	0	3.2	2.8	0	3.2	0	2.2	0	0	0	2.8	0	2.2	0	0	0	0	2.8	0	0	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.54	3.62	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	0	0	3.8	0	3.6	2.3	0	2.3
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.73	1.3	3.1	0	2	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	2	0	0	3.5	2	2	2.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.61	-4.35	0	0	0	0	2.8	0	0	2.2	0	0	2.8	2.8	0	0	0	3.5	0	0	2.2	0	4.1	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.2	3.84	2.4	3.1	2.4	0	3.1	2.4	0	0	0	0	3.1	4.4	0	2.4	0	3.9	3.7	2.4	0	0	3.7	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.21	3.6	3.6	0	0	2.2	3.6	0	0	2.9	0	0	3.6	0	0	2.9	0	3.8	0	0	0	0	3.6	0	0	2.9	2.2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.01	3.21	2	0	3.8	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	4.5	2	2.6	3	2.6	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.25	0.84	2.5	2.5	2.5	0	3.2	0	0	3.2	0	0	2.5	4.1	0	0	2.5	3.6	0	2.5	0	0	4.2	0	0	0	0	0
