day	Anno	celltype	UMAP_1	UMAP_2	Casz1	Epha6	Mecom	Mitf	Oca2	Pou2f2	Rora	Rorb	Sox6	Trpm1	Trpm3	Tyr	Vsx2	Zfp385b	Zmat4
E10.5	E105_Retina_primordium	Retina_primordium	-3.31	0.16	0	5.2	4.1	0	0	4.1	4.1	4.1	0	0	5.4	0	4.1	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.3	3.95	0	6	5.3	5.3	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.51	-3.65	0	0	0	5	0	0	5	0	0	0	0	0	0	0	5
E10.5	E105_Retina_primordium	Retina_primordium	-1.1	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.44	3.02	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.59	4.05	0	0	4.7	0	0	5.4	0	0	4.7	0	6.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.62	0.98	0	4.3	5	0	0	5	0	5	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.44	-0.67	0	0	0	0	0	4.5	4.5	0	0	0	6.1	0	4.5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.29	-1.92	4.8	4.8	0	0	0	0	5.4	5.4	0	0	4.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.29	-0.12	0	5.7	4.7	0	0	0	4.7	6	0	0	4.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.63	3.42	0	0	5.2	0	0	0	0	0	0	0	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.28	1.25	0	5.8	0	0	0	0	4.8	4.8	0	0	5.4	0	4.8	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.31	2.15	4	5.3	5	0	0	0	4	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.62	2.39	0	5.8	4.7	0	0	4.7	4.7	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.72	2.03	0	4.4	4.4	0	0	0	0	4.4	0	0	5.8	0	5.1	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.16	0.56	0	4.7	0	0	0	0	4.7	5.4	0	0	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.16	-1.17	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.48	1.75	0	0	6.7	5.1	0	0	5.8	0	0	0	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.11	-1.72	3.7	0	5.3	3.7	0	0	3.7	0	4.4	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.33	-2.35	0	0	0	0	0	0	5.5	0	0	0	4.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.06	-2.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.17	2.82	0	5.7	4.3	0	0	0	4.3	0	0	0	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.38	1.1	0	0	6.1	0	0	4.7	5.4	0	0	0	6.1	0	4.7	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.6	0.93	0	5.8	0	0	0	0	5.8	5.8	0	0	6.7	0	5.1	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.65	2.64	0	4.5	0	0	0	5.2	0	0	0	0	5.9	0	4.5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.67	1.45	0	0	5.7	0	0	0	0	4.3	0	0	4.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.78	-0.26	0	5.8	0	0	0	0	0	5.4	0	0	4.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.22	3.14	0	0	5.4	0	0	0	0	0	4	0	5.6	0	5.1	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.23	-5.77	0	5.9	0	0	0	0	5.9	5.9	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.49	-4.32	0	0	0	0	0	0	5.7	0	5	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.83	3.23	0	0	6.1	5.4	0	0	0	0	0	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.52	1.7	0	0	5.8	4	0	5.1	4	0	0	0	5.8	0	4	4	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.06	0.37	0	5	5	0	0	0	0	0	0	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.23	0.75	0	0	5.5	0	0	0	5.5	0	0	0	5.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.76	-1.85	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.95	3.59	0	5.8	4.7	0	0	0	4.7	0	0	0	6.3	0	5.4	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.12	1.86	0	6	5.3	0	0	0	5.3	0	0	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.98	2.9	0	0	4.3	4.3	0	0	4.3	4.3	0	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.23	-1.01	0	6.5	0	0	0	0	5.8	5.8	5.1	0	5.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.6	-4.27	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.82	3.26	0	0	4.5	0	0	0	0	0	0	0	4.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.89	-4.83	5.3	0	6	0	0	0	5.3	0	0	0	6	0	5.3	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.23	0.98	0	0	0	0	0	0	5	5	0	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.95	-3.44	0	0	0	6.2	0	0	5.5	5.5	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.95	1.81	0	6.4	5.7	0	0	0	5.7	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.5	1.77	0	5.1	6	0	0	5.1	5.5	4.4	0	0	5.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.01	0.47	0	0	5.5	0	0	0	0	0	5.5	0	5.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.56	0.91	0	6.5	4.7	0	0	0	6.5	6.1	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.47	4.39	0	0	0	0	0	0	5.5	6.6	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.18	0.65	5	6.1	5	0	0	0	0	5	0	0	0	0	5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.7	2.72	0	0	6.2	0	0	0	0	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.2	0.25	0	0	4.4	4.4	0	0	5.1	0	0	0	6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.42	-1.03	0	0	0	0	0	0	5.4	6.1	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.51	0.28	0	5.8	0	0	0	0	4.5	6.4	5.1	0	6.5	0	5.1	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.86	-3.33	0	5.4	0	5.4	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.75	4.51	0	4.8	5.9	0	0	0	0	0	4.8	0	6.4	0	4.8	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.36	-2.66	0	0	4.3	0	0	0	0	5.3	4.3	0	4.3	0	4.3	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.81	-4.44	0	4.6	0	0	0	3.9	3.9	3.9	0	0	3.9	0	5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.99	0.45	0	0	0	0	0	0	4.7	0	4.7	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.88	0.14	0	4.8	5.5	0	0	0	0	5.9	0	0	0	0	5.5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.08	3.07	0	6	5.3	0	0	4.6	4.6	0	0	0	4.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.59	4.63	0	5.5	0	0	0	0	4.1	4.1	4.8	0	6.4	0	4.8	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.52	4.16	4.8	5.5	5.5	0	0	0	5.5	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.14	-5.86	0	0	0	0	0	0	0	0	0	0	6.4	0	0	5.5	0
E10.5	E105_Retina_primordium	Retina_primordium	0.37	-0.23	5	0	5.7	0	0	5	0	0	0	0	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.22	2.17	0	7.1	0	0	0	0	0	5.8	4.4	0	6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.16	3.36	0	0	0	0	0	0	0	6.4	0	0	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.58	4.2	0	0	5.4	4.7	0	0	4.7	0	0	0	6.8	0	0	0	4.7
E10.5	E105_Retina_primordium	Retina_primordium	-2.29	-1.8	0	0	0	0	0	5.1	5.1	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.49	1.67	0	0	5.2	0	0	0	5.2	0	0	0	6.4	0	4.5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.32	1.43	0	6.2	0	0	0	5.1	6.5	5.1	5.1	0	5.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.41	1.83	0	6.1	5.7	0	0	0	6.4	6.1	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.7	4.32	0	5.6	5.3	0	0	0	4.9	6	0	0	5.3	0	4.9	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.03	1.49	0	0	4.1	0	0	4.8	4.8	0	0	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.45	1.37	0	6.2	4.6	0	0	0	5.7	5.7	4.6	0	6.2	0	4.6	4.6	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.31	-1.09	0	0	0	0	0	0	0	5.3	0	0	5.3	0	4.2	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.09	-3.71	4.4	0	0	4.4	0	0	0	0	0	0	4.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.41	2.01	0	0	0	0	0	4.3	0	0	4.3	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.03	-0.82	0	0	5.6	4.2	0	4.2	4.9	0	4.2	0	5.6	0	4.2	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.92	-5.75	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.53	-0.43	0	5	0	4.6	0	0	4.6	6.5	4.6	0	4.6	0	4.6	3.9	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.6	1.73	4.9	0	6	0	0	5.6	4.9	6.3	0	0	4.9	0	4.9	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.35	2.98	0	4.6	5.3	0	0	0	5.3	4.6	0	0	5.7	0	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	-3.89	3.6	5.1	5.1	5.1	0	0	0	0	5.1	0	0	5.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.31	0.97	0	3.6	5	0	0	4.3	5.4	3.6	0	0	6.1	0	3.6	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.8	-1.84	0	5.4	0	0	0	0	4.7	0	0	0	4.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.68	1.03	4.1	4.8	4.1	0	0	0	4.8	4.8	0	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.71	-2.77	0	0	0	0	0	0	5.7	0	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.09	-2.53	0	0	0	0	0	0	4.9	0	5.3	0	4.9	0	4.2	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.62	-1.5	0	0	4.3	0	0	0	0	4.3	0	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.74	3.96	0	0	0	4.9	0	0	0	0	0	0	5.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.11	-0.43	0	0	4.7	5.4	0	4.7	0	0	0	0	6.3	0	4.7	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.04	3.29	5.4	5.8	4.7	0	0	0	5.4	4.7	0	0	0	0	4.7	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.25	1	0	0	5.5	0	0	0	4.8	0	0	0	4.8	0	4.1	4.1	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.98	1.78	0	5.2	0	0	0	0	0	0	4.5	0	5.2	0	4.5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.56	-0.98	0	0	4.3	4.3	0	4.3	4.3	4.3	0	0	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.83	-0.63	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.4	-2.59	0	0	0	0	0	0	0	5.3	0	0	5.3	0	4.6	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.43	-2.56	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.02	5	0	0	6.2	0	0	0	5.1	4.4	0	0	6.3	0	0	0	4.4
E10.5	E105_Retina_primordium	Retina_primordium	-0.44	0.1	0	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.39	-1.73	5.6	0	0	0	0	0	0	5	0	0	0	0	5	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.89	-0.71	5.3	5.6	0	4.3	0	0	0	5.6	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.08	-5.75	0	0	0	0	4.4	0	4.4	0	0	0	6.7	0	0	4.4	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.53	-2.74	0	0	0	0	0	4.7	5.8	5.8	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.46	-2.7	0	0	0	0	0	0	6	4.9	0	0	4.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.83	-2.57	0	0	0	0	0	0	5.6	4.9	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.43	3.91	0	5.7	0	0	0	0	5.7	0	4.6	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.69	-3.57	0	0	0	5.2	0	0	4.2	0	4.2	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.71	0.62	4.2	0	4.9	0	0	0	5.8	0	0	0	5.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.25	-2.71	0	0	0	5.8	0	0	5.1	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.28	2.75	0	0	6.2	0	0	0	4.6	0	4.6	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.05	2.97	5.4	6.5	5	0	0	4.4	4.4	5.7	0	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.15	-0.54	5.4	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.69	2.08	0	0	0	0	0	4.3	5	5.4	4.3	0	5.9	0	0	5	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.29	1.98	4.3	4.3	4.9	0	0	0	5.6	4.9	0	0	4.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.39	2	0	0	4.8	0	0	0	4.8	0	0	0	6.2	0	4.8	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.98	2.86	0	4.2	0	0	0	0	4.2	4.2	0	0	6.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.55	-1.38	0	4.6	5.7	0	0	4.6	4.6	0	0	0	0	0	4.6	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.66	-1.52	0	5.4	0	0	0	0	6.1	6.4	0	0	4.8	0	4.8	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.1	0.86	0	5	0	0	0	6.1	0	0	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.71	2.96	0	0	0	5	0	0	0	6.8	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.2	2.87	0	5.8	5.8	0	0	5.5	0	4.4	0	0	5.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.28	1.4	5.4	6.1	0	0	0	0	5.4	0	0	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.68	2.81	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.34	2.51	0	0	4.9	0	0	0	4.9	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.44	-0.27	0	4.6	4.6	0	0	4.6	4.6	4.6	4.6	0	4.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-3.67	2.2	0	6	4.9	0	0	0	5.6	0	0	0	6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.53	1.91	0	0	4.6	4.6	0	0	0	0	0	0	4.6	0	4.6	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.1	3.05	0	5.9	5.2	0	0	0	0	0	0	0	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.99	4.43	0	4.8	0	0	0	0	4.8	0	4.8	0	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.57	-0.72	0	0	0	0	0	0	6.2	4.6	4.6	0	4.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.94	3.85	0	4.6	6.4	0	0	0	4.6	0	0	0	5.8	0	0	0	3.9
E10.5	E105_Retina_primordium	Retina_primordium	-2.76	-1.92	0	0	4.5	0	0	0	5.2	5.6	0	0	4.5	0	5.2	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.22	-0.63	0	5.1	0	0	0	5.1	0	5.7	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.9	0.68	4.9	4.9	5.6	0	0	4.9	5.6	6.5	4.9	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.17	-5.1	0	0	5.1	0	0	0	5.8	0	4.7	0	6.2	0	0	4.7	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.41	-4.06	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.93	-5.44	0	0	0	0	0	0	0	0	6	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	1.33	1.49	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.89	-6.02	0	0	5.1	0	0	0	4.5	0	4.5	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.51	-5.01	0	0	6.5	0	0	0	4.7	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.41	-5.98	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.83	-4.52	0	0	0	0	0	0	4.9	0	0	0	0	0	0	4.9	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.11	-5.01	0	0	0	0	0	0	5.8	0	4.7	0	7.1	0	0	5.4	0
E11.5	E115_Retina_neuron	Retina_neuron	0.84	-0.51	0	0	0	0	0	0	0	6.4	0	0	5.3	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.27	-4.7	0	0	0	0	0	0	6.2	6.6	0	0	7.5	0	0	0	6.2
E11.5	E115_Retina_neuron	Retina_neuron	-3.19	-4.71	0	0	0	0	0	0	0	0	0	0	7.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.79	-4.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4
E11.5	E115_Retina_neuron	Retina_neuron	-1.38	-5	0	0	5.6	0	0	0	6.3	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.88	-5.03	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.03	-4.09	4.7	0	0	4.7	0	0	5.8	0	0	0	5.4	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.37	-4.95	0	0	6	0	0	0	0	0	5.4	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-2.58	-4.51	0	0	0	0	0	0	0	7.5	0	0	7.8	0	0	0	5.3
E11.5	E115_Retina_neuron	Retina_neuron	-2.44	-4.76	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.49	-4.8	0	0	6.7	0	0	0	0	0	0	0	5.3	0	0	5.3	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.15	-4.82	0	0	0	5.5	0	0	5.5	0	0	0	4.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.11	-3.88	0	0	0	0	0	0	6.2	5.1	0	0	5.8	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.2	-4.9	0	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-4.87	-5.45	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.53	-4.48	0	0	6	0	0	0	6.7	0	0	0	7.1	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.13	-4.84	0	0	0	0	0	0	4.5	0	0	0	5.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.02	-4.5	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-3.73	-5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-1.72	-4.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Retina_neuron	Retina_neuron	-0.23	-5.91	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.86	1.62	0	0	0	5.5	5.5	0	6.1	5.5	5	5.7	7.5	6.8	0	5.3	5
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	8.51	0.85	0	3.8	4.5	5.5	6.3	0	6.8	0	4.5	4.5	7.2	5.9	0	3.8	3.8
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	6.63	1.23	0	0	0	6.4	6	0	5.8	0	5.6	5.3	6.8	5.3	0	4.2	4.2
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	8.4	0.15	0	4.7	0	6.2	5.8	0	6.2	0	4.7	5.4	7.1	6	0	5.1	4
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	3.18	-3.41	0	0	0	6.2	0	0	5.9	0	4.8	0	6.4	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.63	-1.39	0	0	0	5.2	5.2	0	5.9	5.2	0	0	7.8	5.2	0	6.3	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	2.2	3.75	0	4.1	5.2	4.1	0	0	5.5	0	0	4.1	6	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	5.32	-1.75	0	5	0	5	5	0	0	5.7	5	5.7	5.7	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	6.86	2.06	0	0	0	4.9	5.6	0	4.9	5.6	0	4.9	6.7	4.9	0	4.9	5.6
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	4.66	2.2	0	0	0	5.8	6.1	0	4.5	0	5.1	4.5	7.3	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	5.09	-2.24	0	0	0	4.7	6.1	0	0	0	0	6.5	5.8	6.3	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	8.56	-1.26	0	4	0	4	5.6	0	6.7	0	5.4	4.7	7.1	6.3	0	5.1	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	6.94	-1.46	0	4.7	0	0	0	0	6.4	0	5.4	0	6.9	5.8	0	5.4	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	8.28	1.58	0	0	0	6.7	5.7	0	5.3	0	4.6	4.6	6.8	4.6	0	4.6	5.3
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	3.24	-2.19	0	0	4.9	0	0	0	0	6.5	4.9	4.9	6.9	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	2.11	-3.36	0	0	0	5.2	0	0	4.5	0	0	5.6	5.2	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	6.54	1.86	0	0	0	5.9	5.7	0	6.9	0	0	5.9	7	6.4	0	0	4.6
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.64	-0.34	0	0	0	7	5.9	0	5.6	0	6.2	5.9	7.3	6.3	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	2.78	-3.63	0	0	0	0	0	0	5.7	0	5.7	0	6.1	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	2.34	-4.3	0	0	0	5.1	0	0	6.2	0	0	5.1	0	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.67	1.16	0	0	0	5.9	6.5	0	6.8	0	5.5	6	7	6.9	0	0	3.6
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.07	-1.4	0	0	0	0	6	0	6.2	0	0	0	7.1	6.8	0	5.5	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	7.85	-1.81	0	0	0	4.6	0	0	6	5.3	5.7	0	7.1	6.4	0	6	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	2.58	-5.07	0	0	0	0	0	0	4.4	0	5.7	5.1	4.4	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	8.06	0.14	0	5.8	0	5.8	6.8	0	6.2	5.2	0	6.2	6.9	5.8	0	5.2	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	-3.83	-0.13	0	5.9	0	0	0	0	0	6.6	0	0	5.9	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	3.09	-3.7	0	0	0	0	0	0	5.8	0	5.1	5.1	5.8	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	3.12	-4.57	0	0	0	0	0	0	0	0	6.2	5.1	5.5	0	0	0	0
E11.5	E115_Retina_pigment_cells	Retina_pigment_cells	3.02	-3.6	0	0	0	5.7	0	0	5.3	5.3	5.3	0	5.3	0	0	0	0
