day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx4	marker:Hoxa11	up:Pitx1	up:Hoxc9	up:Hoxa10	up:Hoxa9	up:Hoxa7	up:Hoxc8	up:Prrx2	up:Smad7	up:Twist1	up:Snai1	up:Twist2	up:Gata5	up:Bbx	up:Hoxc10	up:Smarca1	up:Zfx	up:Hey2	up:Hoxc11	up:Jun	up:Gata4	up:Tcf21	up:Smad6	up:Klf14	up:Tbx2	down:Mesp1	down:Pou5f1	down:T	down:Hoxb1	down:Foxf1	down:Mixl1	down:Evx1	down:Sub1	down:Cdx2	down:Cdx4	down:Irf1	down:Msx2	down:Foxo4	down:Cdx1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.87	-1.04	0	0	2.3	0	2.3	0	0	0	2.3	0	0	2.3	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	3.6	0	0	4.5	0	2.3	5.1	4.4	3.3	0	4.5	2.3	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.58	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	2.2	0	0	4	3.2	0	3.2	2.8	0	0	4.8	2.2	0	0	2.8	2.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.13	-2.67	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	2.9	0	0	0	0	0	2.3	2.3	0	0	0	0	3.8	3.3	0	2.9	2.9	2.3	2.3	4.4	3.6	2.3	0	2.9	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.76	-2.68	2.2	0	0	0	2.8	2.2	2.2	2.2	2.2	2.2	2.2	3.2	0	0	3.2	0	0	0	0	0	2.8	0	0	0	0	0	2.2	3.2	0	0	4.4	0	2.8	5.1	3.7	3.9	2.2	2.8	0	3.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.56	0.83	1.8	0	2.5	0	1.8	0	0	0	0	0	0	1.8	0	0	2.5	1.8	2.5	1.8	0	0	0	0	0	0	0	0	1.8	2.5	0	0	4	0	1.8	4.9	4	1.8	0	1.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.55	-0.69	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3.5	3	0	0	3.8	0	3.5	5.2	3.7	3	2	2.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.49	0.51	1.7	0	2.7	1.7	2.7	2.3	2.3	3.8	2.3	0	1.7	2.3	1.7	0	0	1.7	1.7	1.7	0	1.7	0	0	0	0	0	0	2.3	2.7	0	0	3.5	0	2.7	4.6	2.9	2.7	0	3.2	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.63	0.98	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	3.6	3.3	2.2	3.6	2.2	3.6	4.9	3.6	0	2.2	2.9	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.53	2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.1	0	2.7	2.1	0	5	3.6	3.1	0	2.7	0	2.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.38	-2.19	0	0	0	0	2.1	2.1	2.1	0	0	2.1	0	2.8	2.8	0	0	0	2.1	0	0	0	2.1	0	0	2.1	0	0	3.1	2.8	3.4	0	3.8	2.8	3.1	5	3.8	2.8	2.1	3.4	2.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.5	1.36	0	0	1.6	0	1.6	0	1.6	0	0	0	0	1.6	2.2	0	3	0	0	1.6	0	0	2.5	0	0	0	0	0	3.2	3.2	0	0	3.3	0	1.6	5	2.5	0	0	2.5	2.8	1.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.08	-1.64	0	0	0	0	0	0	0	0	0	2.1	0	2.1	2.1	0	0	0	0	0	0	0	2.1	0	2.7	0	0	0	4.5	4	2.1	2.1	2.7	2.7	2.1	4.8	4	3.6	0	3.1	2.7	2.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.45	0.32	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	2.7	2.7	2.1	2.1	4.1	2.1	2.1	4.8	3.4	3.1	0	3.4	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.42	-3.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	1.9	0	0	4.1	4.3	2.9	1.9	2.5	0	1.9	4.7	3.7	3.2	1.9	4.1	0	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.14	-0.98	0	0	0	0	0	0	2.7	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	3.6	3.1	3.1	2.1	2.7	4.9	3.9	4.2	0	2.7	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.97	0.73	0	0	0	0	0	0	1.9	0	0	0	0	2.5	0	0	1.9	0	0	1.9	0	0	0	0	0	0	0	0	3.8	3.7	3.5	0	2.9	0	1.9	4.6	3.9	3.7	0	1.9	2.5	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.57	-3.34	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3.3	3.5	2	0	3	0	3	4.6	3.7	3.5	2.6	2.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.5	2.01	0	2.3	3.3	0	3.3	0	0	0	0	2.3	0	2.9	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	2.3	0	3.8	0	2.3	5.1	3.3	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.23	-0.54	0	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	4.6	0	0	0	0	2.7	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.58	-2.24	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0	0	1.9	0	0	1.9	0	0	3.1	3.3	3.1	2.5	3.5	2.5	1.9	4.4	3.5	3.8	0	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.31	0.46	0	0	2.4	0	1.8	0	0	0	2.4	0	0	2.8	2.4	0	0	0	1.8	0	0	0	1.8	0	1.8	2.8	0	0	0	2.8	0	0	3.1	0	1.8	4.6	3.8	2.4	0	2.8	1.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.13	1.79	0	0	0	0	0	0	0	0	0	0	2.4	3.4	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	2.4	0	0	0	0	4.9	3	3.9	2.4	3.9	3	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.78	-0.11	0	0	2.2	0	0	0	0	0	0	0	0	2.8	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	2.2	0	0	4.8	3.9	2.2	0	3.5	0	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.89	-3.26	0	2.2	2.2	0	2.2	0	0	0	2.2	2.9	2.2	0	0	0	2.9	0	0	0	0	0	2.2	0	0	0	0	0	4.4	2.9	0	2.9	4.1	2.2	2.2	5.4	4.2	3.9	0	3.5	2.2	2.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.37	2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	3.1	0	0	3.6	0	0	4.9	0	0	0	3.1	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.61	-0.8	0	0	0	0	0	0	0	0	2.7	2	0	0	0	2	3.1	0	0	0	0	0	2	0	0	2	0	0	4.3	4	0	0	3.5	0	0	4.8	2.7	0	0	4.1	0	2.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.08	-2.33	0	0	0	0	2.1	0	2.1	0	2.1	2.1	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	2.1	3.4	3.4	3.1	2.1	4.8	3.4	3.1	0	2.1	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.95	1.46	2.2	0	2.2	0	2.9	0	0	0	0	3.2	2.2	2.2	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	4.2	0	2.2	5.1	3.2	0	0	2.9	0	2.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.28	1.91	0	0	0	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	3.5	3.5	0	0	2.4	0	0	4.9	0	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.02	2.19	0	0	0	0	0	0	0	0	1.8	2.4	1.8	3.2	0	1.8	2.7	0	1.8	2.4	0	0	1.8	0	0	2.4	0	0	3.2	0	0	0	3	0	0	5.1	0	0	0	2.4	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.46	2.32	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3.7	0	0	4.9	0	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.84	3.03	0	0	0	0	2.2	0	0	0	0	2.2	0	0	2.8	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	3.2	2.2	2.2	4	0	0	4.8	3.8	2.2	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.61	-0.3	0	2.6	0	2.6	3.2	0	2.6	2.6	0	0	0	2.6	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	3.2	3.2	2.6	4.7	3.6	0	0	3.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.84	1.19	0	0	2.8	0	2.1	0	2.8	2.8	0	2.8	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	2.1	0	0	3.6	0	0	4.6	4.2	0	0	2.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.52	-0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	3.5	0	0	4	0	2	4.9	2	0	0	3.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.17	2.36	0	0	3.3	0	3.3	0	2.9	2.3	0	2.3	0	2.3	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.9	0	2.3	4.9	2.3	3.3	0	3.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.33	1.11	0	0	3.3	0	2.9	2.3	0	2.3	0	2.3	2.3	2.3	0	0	2.3	0	0	0	0	0	2.3	0	2.3	0	0	0	0	0	2.3	0	3.8	0	0	4.8	4.1	2.3	0	3.6	0	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.48	-0.69	0	0	1.8	0	1.8	0	0	0	0	1.8	1.8	1.8	0	0	1.8	0	0	2.5	0	0	0	0	0	0	0	0	0	3.5	3.1	0	1.8	0	0	4.9	3.3	0	0	2.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.87	0.49	0	0	3.4	2.1	3.4	2.7	3.1	0	2.1	0	0	2.1	2.1	0	2.1	2.1	0	0	0	0	2.7	0	2.1	2.1	0	0	0	0	0	2.1	3.6	0	0	4.9	4.3	0	0	2.1	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.05	-0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	2.4	0	0	0	2.4	2.4	0	0	3.7	0	0	5	0	0	0	3.4	2.4	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.71	-1.92	0	0	0	0	0	0	0	0	2.1	0	0	2.1	2.7	0	2.1	0	0	0	0	0	2.1	2.7	0	0	0	0	4.3	0	0	0	3.4	0	0	4.7	3.8	3.4	0	3.9	2.7	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.3	-3.96	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	3.6	3.1	3.1	2.7	3.1	0	0	4.5	4.1	3.6	2.7	4.3	3.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.04	-3.48	0	0	0	0	0	0	1.2	0	2.4	0	0	2.8	0	0	2.6	0	0	0	0	0	2.4	0	0	1.8	0	0	3.9	3.8	3.5	1.2	3.3	0	2.6	4.3	3.8	3.1	0	3.5	1.2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.34	-1.39	0	0	1.4	0	2	0	0	0	2.3	2.8	0	0	2.6	0	2.6	0	2	1.4	1.4	0	1.4	0	0	0	0	0	3.5	2.6	1.4	0	3.3	0	1.4	4.6	4.3	2.8	1.4	3.5	2	1.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.75	-0.59	0	0	0	0	2.5	0	0	3.2	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	0	3.2	0	2.5	5.3	3.2	3.6	0	2.5	0	2.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.86	1.53	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1.8	0	0	0	0	0	1.8	0	0	0	3.3	2.8	2.8	2.4	3.7	0	0	4.8	3.3	0	0	1.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.5	2.92	0	0	0	0	1.4	1.4	0	0	0	1.4	1.4	0	2	0	2.6	0	1.4	1.4	0	0	1.4	0	0	0	0	0	2.3	2.6	2.3	0	3.2	0	2	4.7	3.2	2.3	1.4	3.5	2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.98	-0.25	0	0	0	0	1.4	0	0	0	0	0	0	0	2.6	0	2.3	0	0	0	0	0	0	1.4	0	1.4	0	0	0	3.4	0	2	3	1.4	2.3	4.7	3.5	1.4	0	3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.4	0.93	0	0	0	0	2.3	0	0	1.7	0	1.7	0	1.7	1.7	0	1.7	0	1.7	0	0	0	1.7	0	1.7	0	0	0	3.3	3.6	3.1	1.7	3.4	1.7	2.3	4.2	4.3	1.7	0	3.8	1.7	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.71	1.21	0	0	3.2	2.7	3.2	3.2	3.2	2.4	0	1.7	0	2.4	1.7	0	1.7	1.7	2.4	0	0	0	0	1.7	0	0	0	0	0	0	2.4	0	4.1	1.7	2.4	4.9	4	2.7	0	3.2	1.7	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.7	-0.21	0	0	0	0	0	0	0	0	1.6	1.6	2.5	1.6	2.2	0	2.2	0	0	0	0	0	1.6	0	1.6	0	0	0	2.5	2.8	2.8	1.6	3.5	2.2	1.6	4.5	4.4	3.3	0	0	0	3.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.42	-3.7	0	0	0	0	0	0	0	0	0	2.3	0	1.7	1.7	0	2.7	0	1.7	0	0	0	0	0	0	0	0	0	3.2	3.4	3.5	0	0	0	2.3	4.5	3.7	3.2	2.7	3.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.24	3.53	0	0	0	0	1.5	0	0	0	1.5	2.5	1.5	1.5	1.5	0	1.5	0	0	0	0	0	1.5	1.5	0	1.5	0	0	1.5	3.9	1.5	0	2.1	1.5	1.5	4.9	3.7	2.5	1.5	3.9	2.1	1.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.47	-1.95	1.5	0	2.1	0	3.1	2.1	0	1.5	0	2.1	1.5	2.1	1.5	0	2.1	0	0	0	0	0	1.5	0	0	0	0	2.4	3.1	3.2	0	0	4	1.5	0	4.6	3.2	3.2	0	3.8	2.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.95	-2.92	0	0	0	0	1.7	0	0	0	1.7	1.7	0	1.7	0	0	2.7	0	0	0	0	0	1.7	0	0	2.3	0	0	4.7	2.3	0	3	3.2	1.7	0	4.1	3.6	3.4	1.7	3.2	1.7	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.57	2.67	1.6	0	2.2	0	2.5	1.6	0	2.2	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	1.6	0	3.2	1.6	1.6	4.8	4.1	0	0	3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.78	-1.1	0	0	0	0	0	0	0	0	1.5	1.5	0	2.6	0	0	1.5	0	0	0	1.5	0	2.6	1.5	1.5	1.5	0	0	3.4	3.3	1.5	0	4	0	2.4	4.4	4	1.5	0	3.4	2	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.68	-0.97	0	0	0	0	1.8	1.8	0	0	1.8	0	0	0	0	0	0	0	1.8	1.8	0	0	1.8	0	0	0	0	0	3	3.3	2.4	0	2.8	1.8	3.4	4.4	3.7	3.4	0	3	0	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.96	3.19	0	0	0	2.1	3.4	0	0	0	0	2.1	0	0	2.1	0	2.7	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	3.8	0	0	4.7	3.1	0	4.2	3.8	2.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.05	0.86	0	1.7	0	2.3	3.1	0	0	0	1.7	0	0	2.9	1.7	0	1.7	0	0	1.7	0	0	0	1.7	1.7	0	0	0	3.5	2.7	2.3	1.7	3.6	1.7	2.3	5.3	4.1	2.3	0	3.6	2.7	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.51	1.75	0	0	3.3	0	0	0	0	2.5	0	1.9	0	1.9	1.9	0	1.9	0	2.5	1.9	0	0	0	2.5	0	1.9	0	0	0	0	0	0	3.9	1.9	0	5	3.1	0	0	1.9	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.7	1.86	0	0	0	0	0	0	0	0	0	1.9	0	2.5	2.9	0	0	0	1.9	0	0	0	1.9	0	1.9	0	0	0	2.9	2.9	0	0	3.2	1.9	2.9	4.8	3.6	2.9	0	1.9	1.9	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.79	2.22	0	0	2.8	0	1.8	0	0	0	0	2.8	0	0	0	0	0	0	2.4	0	0	0	0	1.8	0	0	0	0	0	0	0	0	4.2	0	0	5	3.9	0	0	3.1	2.4	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.01	-0.88	0	0	1.5	0	1.5	1.5	0	0	1.5	0	1.5	0	2.7	0	2.5	0	0	0	0	0	1.5	0	0	1.5	0	0	3.8	2.1	2.1	1.5	3.4	1.5	2.5	4.8	3.6	3.7	1.5	3.4	0	2.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.06	1.93	0	0	3.3	2.9	2.3	0	2.3	2.3	0	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	2.3	4.4	2.3	0	0	2.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.2	0.48	0	0	2.5	2.5	3.1	1.9	0	2.5	2.5	2.5	1.9	0	0	1.9	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	5.1	3.3	2.9	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.89	-1.12	1.8	0	0	0	3.1	0	0	0	2.5	0	0	2.5	0	2.5	0	0	0	0	0	0	1.8	1.8	1.8	1.8	0	0	1.8	2.5	0	0	3.5	0	2.5	4.8	3.1	3.5	1.8	2.8	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.37	-1.11	0	0	0	0	1.8	0	1.8	0	0	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.3	2.4	2.4	3.5	2.4	1.8	4.9	4	2.8	0	3.3	1.8	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.45	-3.21	0	0	0	0	0	0	1.6	0	1.6	1.6	1.6	1.6	2.6	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	3.4	3.4	2.2	1.6	4.2	0	2.6	4.2	4	3.2	1.6	2.8	2.2	2.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.81	-1.29	1.8	0	0	0	0	0	0	0	2.8	1.8	0	2.5	1.8	0	1.8	0	0	1.8	0	0	0	0	0	0	0	0	3.1	3.5	3.1	0	3.8	2.8	1.8	4.5	2.8	3.6	0	3.5	2.5	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.38	1.68	0	0	0	0	0	0	0	0	2	0	2.6	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	2	2	2	2.6	3.5	0	2	4.7	3.5	0	0	3.5	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.98	-0.1	0	0	0	2.1	3.4	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	2.7	0	0	2.7	3.4	2.7	2.1	4.3	2.1	2.7	5.3	3.9	2.7	0	3.6	2.7	2.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.14	0.82	1.7	0	2.7	1.7	2.3	1.7	2.3	2.3	0	0	0	2.3	1.7	0	2.3	1.7	1.7	0	0	0	1.7	0	0	1.7	0	0	0	2.3	1.7	0	4.1	1.7	3	4.4	4.3	2.7	0	3	1.7	1.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.3	-4.14	0	0	0	0	1.8	1.8	0	0	0	3.1	0	1.8	0	0	1.8	0	0	0	0	0	3.1	0	0	0	0	0	3.6	3.5	2.4	0	2.4	0	2.4	4.7	3.8	2.8	2.4	3.6	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.09	0.86	0	0	0	0	0	0	0	0	1.4	1.4	0	0	0	0	2.6	0	0	1.4	0	0	2.3	1.4	0	0	0	0	3.6	3.1	0	3	3	0	0	4.5	1.4	0	0	3	0	1.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.22	1.96	0	0	0	0	0	0	0	0	1.8	2.4	1.8	0	0	0	0	0	0	1.8	0	0	3	0	0	0	0	0	3	2.8	2.4	3	3.7	2.4	3	5	4	0	0	0	1.8	1.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.81	0.03	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	3	2	2	0	0	0	3.6	3.5	0	0	3.8	0	0	5.2	2.6	2.6	2	3.3	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.02	-0.11	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	3.3	0	0	0	0	0	3.9	0	0	0	0	0	0	3.1	0	0	3.5	0	1.9	4.5	2.5	0	0	3.1	1.9	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.23	-1.01	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	2.6	0	0	0	0	0	3	0	0	0	0	0	1.4	2.4	0	1.4	3.5	1.4	1.4	4.9	3.2	2.4	0	3.4	2	1.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.48	2.51	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	2.7	0	0	0	0	0	0	0	0	2.1	2.7	2.1	0	2.1	2.1	2.7	5.1	3.7	2.1	0	0	2.1	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.01	-0.97	0	0	1	0	1.8	0	0	0	0	2.1	0	1.5	1.8	0	1.5	0	1.5	1	0	0	2.3	1	0	2.1	0	0	3.4	3.6	2.1	2.1	2.4	0	1.8	4.8	3.4	0	0	3.7	1.5	1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.61	2.7	0	0	0	0	0	0	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	2.6	2.6	0	0	5.4	2.6	0	0	3.9	2.6	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-5.52	0.51	0	0	2.1	0	0	0	0	0	1.5	0	0	0	0	2.1	2.7	0	0	0	0	0	2.1	0	0	0	0	0	0	3	0	0	3.3	0	1.5	4.9	3.1	0	0	0	2.5	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-3.2	-0.02	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	3.1	0	0	0	0	0	0	3.1	2.4	2.4	3.5	0	0	4.3	4	0	0	3.1	0	3.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-6.28	-0.64	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	3	0	0	3.4	0	2.4	4.7	0	0	0	3.4	3.4	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.54	-1.6	0	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	1.9	0	0	2.5	0	0	1.9	0	0	0	0	0	3.1	3.5	2.9	2.5	2.9	2.5	2.5	5.1	2.9	3.7	0	2.9	0	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-4.09	1.68	0	1.7	0	0	1.7	0	0	0	1.7	1.7	0	0	0	2.3	2.6	0	0	0	0	0	0	1.7	0	1.7	0	0	0	2.6	0	2.6	3.7	0	1.7	4.7	3.3	0	0	3.5	2.3	1.7
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.37	0.29	0	0	0	2.4	0	0	0	0	3.4	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4	0	0	3	0	0	4.5	3	0	0	2.4	3.4	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0	-1.87	1.8	0	1.8	0	1.8	0	0	2.8	0	2.4	0	0	0	0	2.4	0	0	0	0	0	0	1.8	0	2.4	0	1.8	2.4	2.4	1.8	0	3.3	1.8	2.8	4.9	4.3	3.5	0	3.3	1.8	1.8
