day	Anno	celltype	UMAP_1	UMAP_2	marker:Fstl5	marker:Dscaml1	marker:Lhx2	up:Myt1l	up:Uncx	up:Ebf2	up:Aff3	up:Emx2	up:Nfib	up:Tshz1	up:Ncoa1	up:Fezf1	up:Klf12	up:Pbx1	up:Ebf3	up:Tshz3	up:Zfp608	up:Lcorl	up:Mxi1	up:Foxo6	up:St18	up:Mbd2	up:Foxp1	up:Arid5b	down:Zeb2	down:Setbp1	down:Isl1	down:Pou4f1	down:Zeb1	down:Meis2	down:Tcf4	down:Rora	down:Onecut1	down:Foxn3	down:Neurod1	down:Nr2f2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.71	5.75	0	4.4	0	0	0	0	4.4	0	0	0	0	0	4.4	4.4	0	0	0	0	4.4	0	5.1	4.4	0	0	5.1	5.8	0	0	5.1	5.1	4.4	0	0	0	5.1	4.4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.98	3.02	0	0	0	0	0	5.3	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	4.9	6.9	0	0	4.2	4.2	4.9	0	0	0	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.44	5.78	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	5.7	0	0	0	4.8	0	4.1	4.1	5.2	0	5.7	7.2	0	0	4.8	5.7	5.2	4.1	0	5.2	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.3	2.7	0	5.1	0	0	0	5.5	0	0	0	0	5.1	0	0	5.1	5.8	0	5.1	0	0	0	0	0	4.4	0	0	6.5	4.4	0	5.8	0	4.4	0	0	5.5	6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.03	2.31	0	0	0	0	0	0	0	0	0	0	6.2	0	0	5.6	0	0	0	0	0	0	0	0	5.6	0	6.2	5.6	6.2	6.7	0	0	5.6	6.2	0	5.6	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.57	1.23	0	5.7	0	4.1	0	6.3	4.1	0	5.9	0	0	4.8	0	5.7	5.5	0	0	4.8	0	0	4.1	0	4.8	0	0	6.3	0	0	0	6.3	0	4.8	0	0	5.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.8	4.52	0	4.4	0	0	0	3.7	4.8	0	0	0	0	0	4.4	4.4	3.7	0	4.4	0	4.8	0	4.4	0	4.8	0	7	5.1	0	4.4	4.8	3.7	3.7	3.7	4.4	0	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.29	4.09	0	0	0	0	0	5	4.4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6.6	6.7	4.4	0	5	5	5	4.4	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.69	2.56	0	0	0	0	0	4.2	4.2	0	0	0	0	0	4.2	5.5	0	0	5.2	4.2	0	0	0	4.2	5.2	0	5.9	7	5.8	4.2	4.2	4.8	0	4.2	0	5.8	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.76	3.59	0	0	0	0	0	0	0	0	0	0	5.1	0	0	4.4	0	0	0	4.4	0	0	0	0	5.7	0	5.5	7.1	5.5	0	4.4	0	6	0	4.4	0	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.28	3.33	0	0	0	0	0	6.2	0	0	5.1	0	0	0	4.7	5.1	4.7	0	4.7	5.1	4.1	0	0	0	5.6	0	4.1	5.1	0	5.4	5.4	5.1	5.1	4.1	0	4.1	0	4.1
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.8	3.78	0	0	0	0	0	0	4.7	0	0	0	0	0	0	5.3	0	0	0	0	0	0	5.8	0	0	0	4.7	7.1	0	0	5.8	5.3	4.7	4.7	0	0	5.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.15	6.84	0	0	0	0	0	4.1	4.1	0	0	0	0	0	0	6.2	0	0	4.8	4.1	0	0	0	4.1	5.5	0	5.2	6.9	0	0	5.9	4.8	5.2	0	0	0	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.24	5.36	0	0	0	0	0	4.7	5.2	0	3.6	0	4.7	0	5.5	4.9	5.9	3.6	4.7	0	0	0	4.9	0	4.3	0	5.9	6.4	0	0	4.7	6.3	4.9	3.6	3.6	6	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.14	-1.53	0	5.3	0	0	0	0	0	0	0	0	0	0	3.7	5.1	4.4	0	4.4	5.3	3.7	0	0	0	5.5	0	4.4	6.7	0	0	4.8	4.8	5.1	0	4.4	5.5	0	3.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.93	6.6	0	5.6	0	0	0	0	6.1	0	0	0	0	0	0	4.5	5.6	0	4.5	5.9	0	0	4.5	0	6.7	0	6.6	4.5	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.8	1.82	0	0	0	0	0	6	0	0	0	0	0	0	0	4.9	0	0	6	0	0	0	0	0	4.9	0	5.6	6.3	0	0	5.6	0	4.9	0	4.9	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.13	2.71	0	0	0	0	0	4.7	5.1	0	6.4	0	0	0	4.7	4.7	0	0	5.4	5.8	0	0	0	4	0	4.7	4	7.1	0	0	6	0	0	5.4	4.7	0	0	4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.47	3.08	0	0	0	0	0	5.5	0	0	3.9	0	0	0	0	6	0	0	5.8	3.9	0	0	0	0	3.9	0	5	7	0	0	4.6	5	0	5.8	0	5	4.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.64	4.37	0	0	0	0	0	3.9	5.6	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0	0	0	0	0	6.2	0	0	3.9	3.9	4.6	6.2	0	0	0	3.9
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.66	1.87	0	0	0	0	0	4.5	0	0	0	0	0	0	0	5.2	5.2	0	0	4.5	0	0	0	0	4.5	0	4.5	6.4	0	4.5	6.1	0	4.5	5.6	4.5	4.5	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.69	0.2	0	0	0	0	0	3.9	0	0	0	0	0	0	0	5.3	5.3	0	3.9	0	0	0	0	0	3.9	0	5	6.7	4.6	3.9	4.6	4.6	5	0	0	5	0	4.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.56	-1.48	3.9	5.2	0	0	0	4.6	0	0	0	0	0	0	5	5.5	6.2	0	0	0	3.9	0	0	0	5.9	0	5.7	5.5	5	0	5.8	3.9	0	0	0	5.7	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.9	3.01	0	0	0	0	0	0	5.3	0	0	4.6	0	0	0	3.9	0	0	0	5	0	0	0	0	5	0	0	6.3	5	4.6	4.6	5.5	0	3.9	0	0	4.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.28	0.39	0	0	0	0	0	5.3	0	0	0	0	0	0	0	5.3	4.6	0	4	5.1	0	0	4	0	5.3	0	4.6	6.1	0	4.6	4.6	0	4.6	5.1	0	0	0	4.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.06	5.49	0	0	0	0	0	4.7	5.4	0	0	0	0	0	6.3	5.8	4.7	0	4.7	0	4.7	0	5.4	0	0	0	5.4	6.8	0	0	0	6.9	5.4	5.4	0	5.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.35	5.42	0	4.3	0	0	0	4.7	4.3	0	0	0	4.3	0	5.5	4.7	5.4	0	5.5	5.2	0	0	5.4	0	5.4	0	6.2	6.4	0	5	5.4	4.7	5	0	4.3	5	4.3	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.79	3.77	0	0	0	0	0	5	0	0	5.4	0	0	0	0	6.3	5.9	0	0	0	0	0	5	0	0	0	5	6.7	5.7	5	5	0	5.7	0	0	5	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.03	-3.87	0	4.8	0	0	0	4.1	4.1	0	0	0	0	0	0	6.1	4.8	0	0	5.2	0	0	0	0	5.7	0	0	0	0	4.1	0	4.1	4.1	4.8	0	4.8	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.62	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	4.5	4.9	0	0	0	0	0	0	0	6	3.8	3.8	4.5	0	5.4	0	4.5	3.8	3.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.27	0.93	0	0	0	0	0	5.6	0	0	0	0	0	0	0	4.5	5.6	0	0	5.9	0	0	0	0	0	0	4.5	7.3	0	0	5.2	6.1	4.5	0	4.5	0	5.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.56	2.7	0	0	0	0	0	0	0	0	0	0	5.4	0	5	0	0	0	4.3	5	0	0	0	0	5.7	0	5	6.8	0	0	5.4	4.3	5.7	0	0	4.3	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.44	3.05	0	0	0	0	3.5	4.1	0	0	4.1	0	5	0	0	5.8	0	0	3.5	0	0	0	0	0	4.1	0	4.8	6.4	0	0	5.6	5	4.5	4.1	0	3.5	4.1	4.8
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.76	2.03	0	0	0	0	0	4.9	5.6	0	0	0	0	0	0	5.8	4.2	0	4.2	0	0	0	0	0	5.6	0	4.9	6.9	4.9	0	5.6	0	4.2	5.3	0	6.1	4.2	4.9
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.78	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	4.7	0	0	4.7	0	0	5.4	5.4	0	0	4.7	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.92	3.29	0	0	0	0	0	4.5	0	0	4.5	0	0	0	0	0	4.5	0	0	0	0	0	0	0	5.2	0	6.1	6.1	0	5.2	0	5.2	5.2	0	0	6.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.37	-0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	4.2	4.8	0	0	5.2	0	0	4.2	5.2	5.2	4.8	0	5.5	4.2	4.2	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.2	-1.3	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	4.6	0	0	5.2	0	0	5.2	0	0	0	5.6	5.6	6.5	0	4.6	5.2	5.6	4.6	0	0	5.9	4.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.76	5.81	0	0	0	0	0	0	3.7	0	0	0	0	0	0	4.6	5.4	0	5.3	4.3	0	0	4.7	0	0	0	6	6.6	3.7	0	4.7	4.3	5.3	4.3	3	4.1	3.7	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.16	1.59	0	4.5	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	7.2	6.6	0	4.5	4.5	0	4.5	0	0	4.5	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.34	-1.09	4	4.7	0	0	0	6	0	0	0	0	0	0	4.7	5.6	4	0	0	0	0	0	0	0	4.7	0	5.1	6.4	0	0	5.6	0	4	0	0	4	5.6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.5	4.29	0	0	0	0	0	4.9	4.6	0	0	4.2	3.5	0	4.6	4.9	4.9	0	4.6	0	0	0	5.3	0	3.5	0	5.3	5.4	4.2	0	3.5	6.1	5.6	5.4	0	3.5	4.6	4.2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.56	2.79	0	0	0	0	0	4.8	4.1	0	0	0	4.8	0	0	5.2	0	0	4.1	4.1	0	0	4.8	0	4.8	0	6.1	6.5	0	0	4.1	4.8	5.5	4.1	4.1	4.1	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.18	2.43	0	0	0	0	0	5.6	0	0	4.9	0	0	0	4.3	0	6	0	4.3	4.3	0	0	0	0	0	0	5.6	6.3	6.2	4.9	4.3	4.9	4.3	0	4.3	6	4.9	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.71	-0.99	3.7	5.4	0	0	0	4.6	0	0	0	0	4.1	0	3	3.7	4.8	0	3	4.6	0	0	4.4	3	0	0	5.4	6.6	5.1	3	4.6	3	4.8	0	4.6	4.4	4.6	3
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.49	7.15	0	0	0	0	0	0	3.9	0	0	0	0	0	0	5.5	0	0	0	0	3.9	0	0	0	3.9	0	0	6.8	0	0	4.6	4.6	5.5	3.9	0	0	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.89	2.52	0	0	0	0	0	5.3	5.3	0	4.9	0	0	0	0	0	0	0	0	4.2	0	0	0	0	4.9	4.2	5.6	5.6	0	4.2	0	4.9	0	4.2	0	4.2	4.2	4.2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.44	2.46	0	3.5	0	0	0	0	5.1	0	0	0	0	0	4.6	4.9	4.9	0	4.2	4.2	3.5	0	0	0	5.3	0	4.9	7	5.5	0	4.6	6.2	3.5	3.5	0	3.5	3.5	4.2
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.45	2.81	0	0	0	0	0	4.5	4.9	0	0	0	0	0	0	4.9	0	0	0	4.5	0	0	4.5	0	5.2	3.8	5.9	6.3	4.5	0	5.8	0	5.2	4.5	3.8	0	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.63	1.43	0	0	0	0	0	5.5	4.4	0	0	0	0	0	0	5.1	0	0	5.1	0	0	0	5.1	0	4.4	0	0	5.1	0	0	4.4	6.2	4.4	4.4	4.4	0	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.47	3.09	0	0	0	0	0	5.1	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	4.7	6.4	0	4.7	4	0	5.6	5.1	4	0	4	5.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.79	6.12	0	5.2	0	0	0	0	0	0	0	0	0	0	5.6	4.5	4.5	0	0	0	0	0	0	4.5	5.2	0	4.5	5.2	0	0	0	5.6	4.5	4.5	0	0	5.2	5.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.81	1.51	0	6	0	0	0	6.2	6.2	0	0	3.9	3.9	0	0	4.6	4.6	0	3.9	0	0	0	5	4.6	5.3	0	0	4.6	0	0	3.9	0	3.9	3.9	0	5.5	5.3	3.9
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.14	0.85	0	0	0	0	0	5	0	0	0	0	0	0	5.4	5	0	0	5.4	0	0	0	0	0	0	0	5	5	0	0	4.3	5.4	5.9	0	0	0	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.17	-1.49	0	4.4	0	0	0	6.2	0	0	0	0	4.4	0	4.4	0	0	0	6	0	4.4	0	0	0	5.8	5.1	6.8	6.5	4.4	4.4	5.1	0	4.4	4.4	4.4	5.5	5.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.5	6.13	0	0	0	0	0	4.4	0	0	0	0	0	0	5.5	4.4	5.1	0	5.8	0	4.4	0	4.4	0	5.1	0	5.5	5.5	0	0	4.4	0	0	0	0	0	5.1	5.1
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.07	-4.33	4.5	0	0	0	0	4.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	5.2	5.6	5.2	5.9	4.5	6.3	0	4.5	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.75	1.47	0	0	0	0	0	5.6	0	0	0	0	0	0	0	5.6	6.3	0	6.5	0	0	0	0	0	4.9	0	0	6.3	0	0	6.3	4.9	0	0	4.9	4.9	6	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.83	2	0	5	0	0	0	5.7	0	0	0	4	0	0	0	5.3	4.6	0	0	5.3	0	0	0	0	0	0	6	6.6	5.3	4.6	6.2	4	5.5	4	0	0	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.33	0.56	0	4.1	0	0	0	5.4	0	0	5.2	0	0	0	4.8	0	4.1	0	0	5.2	0	0	0	0	0	0	0	6.7	4.8	5.7	5.2	4.8	4.8	0	0	0	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.04	-2.01	0	5.4	0	0	0	0	3.8	0	0	0	0	0	3.8	4.9	3.8	0	5.6	3.8	0	0	0	0	3.8	0	6	7	4.5	0	6	5.6	5.1	3.8	3.8	0	3.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.36	1.08	0	0	0	0	0	5.1	0	0	0	0	0	0	5.5	0	4.4	0	0	0	0	0	4.4	0	0	0	0	5.5	0	0	0	5.5	0	5.1	0	5.5	0	4.4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.44	-0.45	0	4.5	0	0	0	3.8	0	0	0	0	0	0	0	4.9	5.8	0	0	4.9	0	0	0	0	3.8	0	6.8	6	4.5	5.4	4.9	0	4.5	4.5	0	3.8	4.5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.09	-1.65	0	4.1	0	0	0	4.8	4.1	0	0	0	0	0	0	4.8	5.9	0	0	5.2	0	0	0	0	0	0	4.1	4.1	5.5	5.5	4.8	4.1	5.7	0	0	4.8	0	4.1
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.5	-0.55	0	4.4	0	0	0	0	0	0	0	0	0	0	5.5	0	5.5	0	0	5.1	0	0	0	0	0	0	6.5	6.7	5.1	0	5.1	0	4.4	5.5	0	4.4	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.91	-4.16	0	0	0	0	0	5.2	5.2	0	4.2	0	0	0	4.2	0	5.5	0	4.8	4.8	0	0	4.2	0	0	0	5.2	5.8	5.5	0	4.8	5.5	4.2	4.2	4.2	0	4.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.94	2.67	0	3.4	0	0	0	5.2	0	0	4.1	4.5	4.5	0	5.2	0	4.8	0	0	0	0	0	5	0	5	0	0	6.6	4.1	0	5.2	4.5	3.4	0	3.4	4.8	5.6	3.4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.83	3.88	0	0	0	0	0	0	4.3	0	7	0	0	0	4.3	5.9	5.9	0	0	0	0	0	0	0	0	0	5	6.3	0	0	0	5.4	5.9	0	0	5.4	0	5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.62	2.28	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	6.2	5.8	0	0	0	4.4	0	0	5.1	7.8	0	6	5.1	0	6.2	0	0	0	4.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.58	5.33	0	4.5	0	0	0	4.8	3.4	0	0	0	4.1	0	4.5	4.5	5.5	3.4	4.8	5	0	0	4.8	0	4.5	4.1	5.7	6.1	0	0	4.5	6.2	4.5	3.4	0	4.5	4.8	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.46	0.97	0	0	0	0	0	5.4	0	0	0	0	0	0	0	5.4	4	0	0	0	4.7	0	0	0	5.1	0	5.4	6.3	0	4.7	4	5.4	5.1	6	0	4.7	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.28	-4.07	0	5.2	0	0	0	3.8	0	0	0	0	0	0	0	4.2	4.7	0	3.8	5.1	0	0	3.8	0	5.1	0	6.7	6	3.8	3.8	4.2	4.7	4.2	3.2	3.2	0	3.8	3.8
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.02	6.54	0	0	0	0	0	6.1	0	0	0	0	0	0	4.3	0	4.3	0	4.3	4.3	0	0	0	0	6.8	0	5.4	5.7	0	0	5.7	4.3	0	0	0	0	5	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.95	-0.36	0	0	0	0	0	6.2	0	0	0	0	0	0	4.6	5.9	5.3	0	5.9	0	0	0	5.3	4.6	5.3	0	6.2	6.6	5.3	0	4.6	0	0	0	0	5.7	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.63	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5.7	0	0	0	5.7	0	0	0	5.7	0	0	5	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.31	2.82	0	0	0	0	0	5.1	0	0	0	0	0	0	4.7	0	0	0	4.7	4.7	0	0	4	4.7	5.4	0	4	5.9	4	0	5.1	4	5.1	4.7	4	4	4	4.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.3	2.16	0	0	0	0	0	0	4.5	0	0	0	0	0	0	4.5	0	0	4.5	0	0	0	0	0	6.1	4.5	0	5.6	5.2	0	4.5	5.2	5.2	5.2	4.5	0	5.2	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.31	3.61	0	0	0	0	0	5.3	5.3	0	5.3	0	5.3	0	0	6	0	0	5.3	0	0	0	0	0	0	0	0	6.7	6	0	0	6	5.3	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.84	6.06	0	0	0	0	0	4.4	5.5	0	0	0	0	0	0	6.5	5	0	4.4	5	0	0	5.5	0	0	0	0	6.1	0	0	5.7	5	4.4	5	4.4	4.4	4.4	5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.02	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	5.4	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.74	5.55	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	5.6	0	0	0	4.5	0	4.5	0	5.2	6.6	0	0	4.5	4.5	0	4.5	0	0	0	4.5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.58	0.03	0	5.8	0	0	0	5.8	0	0	0	0	5.4	0	0	0	0	0	4.7	5.4	0	0	0	0	0	0	0	6.4	5.4	0	5.8	0	4.7	0	4.7	6.4	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.41	3.44	0	0	0	0	0	6	0	0	0	0	0	0	4.5	3.4	4.1	0	4.1	4.5	0	0	3.4	0	4.8	3.4	5	6.5	3.4	4.8	5.7	5.3	5.3	4.8	3.4	3.4	4.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.25	-0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	4.6	0	5.3	5.3	0	5.9	0	5.3	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.33	3.41	0	4.8	0	0	0	5.6	3.7	0	4.8	0	4.8	0	0	0	4.8	0	4.4	0	0	0	0	0	0	0	5.7	5.3	0	5.4	4.8	0	4.4	3.7	0	3.7	5.3	3.7
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.27	1.62	0	4	0	0	0	0	0	0	0	0	0	0	4.7	4.7	4	0	0	5.4	0	4.7	0	0	4	0	4	6.2	0	4	5.4	0	0	0	0	5.9	5.4	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.01	-1.68	0	5.7	0	0	0	5.7	0	0	0	0	0	0	4.8	0	5.5	0	0	4.8	0	0	4.1	0	6.1	0	5.5	4.8	5.2	0	4.1	0	4.8	6.2	0	4.8	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.83	-0.2	0	0	0	0	0	5.7	4.3	0	0	0	5	0	0	0	5.7	0	0	5	0	0	4.3	0	0	0	4.3	6.6	4.3	5.9	5	0	4.3	0	0	0	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.05	4.7	0	0	0	0	0	0	4.1	0	0	0	4.8	0	0	6.1	0	0	5.7	0	0	0	5.9	0	5.7	0	5.9	6.2	4.1	0	4.1	5.7	5.2	5.7	0	0	4.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.63	6.36	0	0	0	0	0	4.2	4.9	0	0	0	0	0	0	0	5.1	0	3.5	3.5	3.5	0	5.6	4.6	4.6	0	4.6	6.6	4.6	0	3.5	5.1	6.1	3.5	3.5	5.1	3.5	3.5
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.61	-0.73	0	0	0	0	0	5.6	5	0	0	0	0	0	5.3	5.8	5.7	0	0	3.7	0	0	4.8	3.7	5	0	5.3	6	5.3	3.7	5.8	5.6	5.4	5.4	0	4.4	0	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.14	0.38	0	0	0	0	0	4.7	0	0	0	0	0	0	0	4.7	6.1	0	6.3	0	0	0	0	0	0	0	4.7	4.7	0	0	6.1	5.4	0	5.8	4.7	0	0	5.4
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.34	2.06	0	0	0	0	0	4.4	5.2	0	0	0	0	0	0	4.8	4.1	0	5.4	4.1	0	0	0	0	5.5	0	6.4	6.8	5.1	3.7	5.3	5.6	5	5.6	3.1	4.4	0	4.6
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.97	0.58	0	4.6	0	0	0	4.8	0	0	0	0	4.2	0	4.8	5.6	4.2	0	0	0	0	0	0	0	0	0	4.2	6.5	5.1	3.5	6.2	0	5.4	0	0	5.2	5.1	0
E9.5	E95_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.33	6.15	0	6	0	0	0	4.1	4.8	0	0	0	0	0	0	5.2	4.8	0	4.8	0	0	0	4.1	0	4.1	0	4.1	6.6	0	0	5.5	0	5.2	0	0	5.2	4.1	0
