day	Anno	celltype	UMAP_1	UMAP_2	down:Trps1	down:Maf	down:Tcf7l2	down:Hivep3	down:Mef2c	down:Zfp608
E10.5	E105_White_blood_cells	White_blood_cells	0.58	3.95	5.5	4.8	0	0	6.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	5.71	-2.83	0	0	0	0	0	5.4
E10.5	E105_White_blood_cells	White_blood_cells	3.98	0.53	5.6	5.6	0	4.5	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	1.29	1.59	0	0	0	0	5.4	0
E10.5	E105_White_blood_cells	White_blood_cells	1.25	3.04	6	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.53	-0.35	5.6	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.56	3.43	5.4	5.4	0	0	6.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.24	-3.58	0	0	0	0	4.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.05	-6.01	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	4.23	2.06	4.8	0	0	0	4.8	4.1
E10.5	E105_White_blood_cells	White_blood_cells	4.35	3.64	6.6	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	0.41	5.76	0	5.6	4.9	0	4.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.65	-3.69	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.39	-3.79	0	0	0	0	5.4	0
E10.5	E105_White_blood_cells	White_blood_cells	1	4.21	6.1	0	5.2	0	5.9	4.5
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.46	-3.4	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.34	-4.23	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.28	5.58	0	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	0.77	4.91	5.4	4.3	0	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	0.59	6.31	5	0	0	4	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	0.83	6.3	4.8	5.2	4.1	0	5.2	4.8
E10.5	E105_White_blood_cells	White_blood_cells	1.59	2.46	5.5	0	0	4.8	6.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.04	-5.11	0	0	0	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	3.45	-1.2	0	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	4.39	-1.55	4.2	0	0	0	0	4.2
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.38	-5.95	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.58	4.02	0	4.7	4.7	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	4.58	1.35	5.4	0	3.8	0	5.2	3.8
E10.5	E105_White_blood_cells	White_blood_cells	1	0.83	6.2	0	0	0	6.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.2	3.91	5.3	4.6	4.6	4.6	5.7	0
E10.5	E105_White_blood_cells	White_blood_cells	4.4	2.1	5.4	4.7	5.8	0	6	0
E10.5	E105_White_blood_cells	White_blood_cells	3	-1.67	5.5	0	4.2	4.2	0	4.2
E10.5	E105_White_blood_cells	White_blood_cells	-0.5	4.1	0	5.8	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	0.71	7.12	4.2	4.2	0	0	5.8	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.17	-5.65	0	0	0	0	5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.82	-4.69	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.89	1.68	6.2	4.8	0	4.8	5.5	5.5
E10.5	E105_White_blood_cells	White_blood_cells	1.99	3.74	0	0	5	5	6.4	0
E10.5	E105_White_blood_cells	White_blood_cells	1.03	3.71	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.06	-3.72	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.05	3.2	5.3	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.21	4.33	5.7	0	0	0	5	5
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.35	-5.23	0	0	0	0	4.5	0
E10.5	E105_White_blood_cells	White_blood_cells	4.05	1.27	5.8	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.68	-6	0	0	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.78	3.69	5.3	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.23	1.77	5.4	0	0	0	5.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.17	-5.63	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.65	4.7	0	0	0	0	5.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.52	-4.24	0	0	0	0	5.4	4.7
E10.5	E105_White_blood_cells	White_blood_cells	2.25	0.79	5.2	0	0	0	5.2	5.2
E10.5	E105_White_blood_cells	White_blood_cells	2.75	6.16	4.6	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.12	3.88	5.2	0	0	0	6.8	0
E10.5	E105_White_blood_cells	White_blood_cells	3.91	-0.11	0	6	0	4.9	6.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.26	-6.78	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.73	-4.95	0	0	0	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.87	2.31	5.7	0	0	0	6.1	5
E10.5	E105_White_blood_cells	White_blood_cells	2.92	4.64	4.6	4.6	0	0	6.8	0
E10.5	E105_White_blood_cells	White_blood_cells	3.05	7.2	5.4	0	5	0	5.4	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.29	4.45	0	5.1	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.78	6.97	3.9	4.6	4.6	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	2.44	4.19	0	0	0	0	7.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.44	-2.39	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.67	-5.93	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.17	-3.47	0	0	0	0	5.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.5	-4.6	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.27	6.68	0	4.3	4.3	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	5.03	-2.78	4.3	0	4.3	0	4.3	5
E10.5	E105_White_blood_cells	White_blood_cells	3.19	-2.15	0	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.47	-4.46	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.81	-5.44	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.17	6.61	0	0	5.5	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.08	2.89	0	6	0	5.4	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.2	7.45	0	0	0	4.8	5.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.93	-6.16	0	0	0	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	0.18	0.57	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.38	-5.68	0	0	4.1	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.69	0.58	0	0	4.6	0	4.6	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.38	7.53	0	4.8	0	0	5.8	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.1	-4.1	0	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	3.67	6.63	0	0	0	0	5.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.66	-5.58	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	7.26	4.57	0	0	0	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	6.77	4.53	0	4.7	0	0	6.3	0
E10.5	E105_White_blood_cells	White_blood_cells	4.04	4.63	0	5	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.93	6.09	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.24	5.36	0	0	0	0	4.8	5.5
E10.5	E105_White_blood_cells	White_blood_cells	0.51	3.89	5.2	5.2	0	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	3.21	-0.35	5.3	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.26	-1.4	5.2	0	0	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.95	5.19	0	5.8	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.03	2.58	0	0	0	0	7.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.19	-5.93	0	0	0	0	6.1	4.3
E10.5	E105_White_blood_cells	White_blood_cells	-0.63	4.71	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.39	1.64	0	0	0	0	7.2	5.2
E10.5	E105_White_blood_cells	White_blood_cells	0.44	-5.87	0	0	0	0	4.2	0
E10.5	E105_White_blood_cells	White_blood_cells	0.77	3.95	0	6.2	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	1.91	6.19	0	5.8	0	0	4.4	4.4
E10.5	E105_White_blood_cells	White_blood_cells	-0.12	2.75	5.3	6	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.03	-5.94	0	0	0	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	5.38	-2.5	0	0	0	0	3.7	4.4
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.71	-2.36	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.76	-4.44	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.31	7.42	4.8	5.2	5.5	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.5	-1.1	0	0	0	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	2.81	2.99	0	0	4.8	0	6.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.51	-5.77	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.89	3.57	4.6	0	0	0	5.7	5.3
E10.5	E105_White_blood_cells	White_blood_cells	-1.58	3.76	0	0	5.2	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.32	-4.96	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.87	1.24	0	5.3	5.3	0	6.7	6
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.47	-5.92	0	0	0	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	2.37	-2.2	0	0	0	0	0	5
E10.5	E105_White_blood_cells	White_blood_cells	-0.83	7.19	4.2	4.2	0	4.9	4.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.5	-5.69	0	0	0	4.4	4.4	0
E10.5	E105_White_blood_cells	White_blood_cells	4.8	-3.1	0	0	3.6	0	4.7	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.48	6.66	4.2	4.9	0	4.2	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	4.53	2.13	5.6	3.8	4.9	0	5.4	4.9
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.27	-6.63	0	0	4.2	0	4.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.12	-4.01	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.2	-5.21	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.36	-3.91	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.77	-6.3	0	0	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.49	6.78	0	5.2	0	0	0	5.2
E10.5	E105_White_blood_cells	White_blood_cells	5.15	2.23	5.1	3.5	0	0	5.1	3.5
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.66	-2.89	0	0	3.6	0	3.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.52	-5.76	0	0	0	0	4.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.69	-5.71	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.42	5.53	0	4.6	4.6	3.9	6	0
E10.5	E105_White_blood_cells	White_blood_cells	0.79	7.56	5.2	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.82	-6.1	0	0	0	0	5.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.05	-4.88	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.02	-3.98	0	0	0	0	4.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.3	-5.2	0	0	0	0	4.3	0
E10.5	E105_White_blood_cells	White_blood_cells	2.56	7.11	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.07	-5.35	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.24	4.91	0	0	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.19	3.96	0	0	5.2	5.2	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.39	3.71	6.3	0	5.2	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.44	-3.54	5.1	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.76	-4.59	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.75	-3.72	3.7	0	0	0	6.2	4.4
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.78	-6.36	0	0	0	0	5.3	4.3
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.33	-4.41	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.09	-5.22	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	6.13	-2.9	0	0	0	0	0	5.5
E10.5	E105_Megakaryocytes	Megakaryocytes	5.95	-3.21	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	6.23	-2.87	0	0	0	0	0	5.7
E10.5	E105_Megakaryocytes	Megakaryocytes	5.05	-2.57	0	0	0	0	4.7	6.3
E10.5	E105_Megakaryocytes	Megakaryocytes	5.96	-2.65	0	0	0	0	5.9	4.8
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.94	-5.83	4	0	0	0	6.1	5.3
E10.5	E105_Megakaryocytes	Megakaryocytes	5.67	-2.84	0	0	0	0	0	6.3
E10.5	E105_Megakaryocytes	Megakaryocytes	1.97	-1.47	0	0	4.9	0	4.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.49	1.04	0	0	4.6	0	5.3	4.6
E10.5	E105_Megakaryocytes	Megakaryocytes	1.02	-2.22	5.4	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.44	0.1	0	5.3	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.41	-1.39	5.5	0	4.8	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.63	-1.95	6.1	0	0	0	0	0
