day	Anno	celltype	UMAP_1	UMAP_2	marker:Cer1	marker:Krt18	up:Sox17	up:Hesx1	up:Nr2f6	up:Hmga1	up:Sall4	up:Ovol2	up:Klf6	up:Mbd3	up:Elf3	up:Lin28a	up:Tead2	up:Nfkb1	up:Ybx1	down:Pou5f1	down:Mixl1	down:T	down:Foxj1	down:Sp5	down:Pa2g4	down:Foxa2	down:Trp53	down:Eomes	down:Cebpb	down:Junb	down:Sox11	down:Mycn	down:Lef1	down:Egr1	down:Olig1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.85	2.96	3.3	4.3	4.8	0	3	4	0	3	2	3.8	0	2	3.5	0	6.1	3.3	0	2.6	0	0	3.7	2	3	3	0	0	0	2.6	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.26	0.81	3.2	3.2	4.6	0	2.2	3.5	2.2	0	0	2.8	0	2.2	2.2	0	6.1	3.2	3.5	2.2	0	3.7	3.5	2.8	3.2	2.2	2.8	0	2.2	0	0	0	2.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.07	-6.29	0	2.1	0	0	2.7	3.4	2.7	0	2.1	2.1	0	2.1	3.8	0	6.3	4.6	0	0	0	0	3.6	2.1	3.1	0	2.1	2.1	3.1	3.4	2.1	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.75	1.71	5.4	3.2	4.7	0	2.8	3.8	3.5	2.2	3.2	4.1	2.2	2.2	4.1	0	6.3	3.8	0	0	0	3.2	4	2.2	3.2	2.8	0	0	0	2.2	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.31	-4.06	0	2.3	0	0	0	3.3	2.9	0	0	3.8	0	2.3	2.9	0	6.3	4.6	3.6	2.3	0	4	3.6	2.3	3.3	2.3	0	0	0	2.3	2.3	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.81	1.31	2.1	3.2	0	0	0	3.2	2.1	0	0	3.4	0	0	2.8	0	6.3	4.6	2.8	4	2.1	4.4	3.4	3.4	2.1	2.8	2.1	2.1	2.8	2.1	0	3.2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.79	2.29	4.4	2.7	4.7	0	2	2	3	3.5	2.7	3	0	2.7	3.7	0	6.4	3.3	3.5	0	0	3.9	3.5	2.7	3.5	0	0	0	2	2	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.84	-0.01	0	3.1	2	0	2	3.5	0	0	0	2.7	0	2	3.7	0	6.1	4	3.9	2.7	0	3.1	4.2	3.5	3.5	3.1	0	0	2	0	0	2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.33	2.22	3.3	2.9	0	0	0	2.9	2.3	0	0	3.6	0	0	3.8	0	5.9	4	3.3	4.3	2.9	2.9	3.3	2.9	2.3	2.9	0	2.3	2.3	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.65	-1.22	0	0	0	0	0	3.3	0	0	0	3.3	0	0	3.9	0	6	4.5	0	3	0	4.3	4.5	3.3	3	3.5	0	2.7	0	2	0	0	2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.04	0.89	0	3.3	0	0	0	3.7	3.3	0	3.3	3.3	0	0	3.3	0	5.6	4	3.3	0	4	2.7	3.7	2.7	4	0	2.7	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.12	1.75	2.1	3.6	0	0	2.7	3.1	2.1	0	0	3.1	0	0	3.1	0	6.3	3.6	3.3	4.1	3.1	2.7	3.6	2.1	2.7	3.9	0	3.1	0	0	2.1	2.7	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.88	-0.2	2.2	2.9	0	0	0	0	0	0	2.9	3.5	0	0	3.9	0	5.9	4.5	2.2	3.5	0	2.2	3.9	2.2	2.2	3.3	2.2	0	0	0	0	0	2.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.15	1.78	4.2	3.6	0	0	0	2.4	2.8	1.8	0	3.3	0	0	3.3	0	6.3	3.5	3.5	3.1	0	3.8	3.9	1.8	3.6	2.4	2.8	0	0	0	1.8	1.8	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.32	1.47	4.6	3	3.6	0	2.3	3.4	0	0	0	2.3	0	2.3	3.9	0	6.1	4	3.4	2.3	0	4	3.6	0	3.9	3	3	0	3.4	0	2.3	0	2.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.8	-0.52	4.6	2.6	4.1	0	2.6	4.1	0	2.6	0	3.2	0	0	4.3	0	6.3	2.6	3.9	0	0	3.2	3.6	0	2.6	2.6	0	0	2.6	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.19	3.09	5.3	3.4	4.4	3.4	2.3	4	0	3	2.3	3	0	2.3	3.9	0	5.8	3.6	0	0	0	2.3	4	2.3	3	0	0	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	3.97	4.2	2.3	3.6	0	0	0	3.3	2.3	0	0	3.3	0	0	3.6	0	6.1	3.8	4.3	3.6	4	3	3.3	2.3	2.3	3.3	0	2.3	0	0	0	0	2.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.64	4.15	0	3.7	3.5	0	2.2	4	3.2	0	3.2	3.9	2.2	2.8	3.5	0	6.2	4.3	0	0	0	2.8	3.7	2.2	0	2.2	0	0	2.8	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.02	1.01	3.5	3.5	4.2	4.4	3.3	3.9	3.3	2.9	2.2	3.5	0	0	3.5	2.2	6.3	2.2	0	0	0	0	3.5	0	2.2	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.37	-2.62	2.4	2.9	2.9	0	2	3.5	0	0	0	3	0	1.5	2.9	0	6	4.5	3.6	2.4	0	2.9	4.2	2	3.7	2.4	0	1.5	1.5	1.5	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.37	1.12	5.1	0	5.5	0	3.2	3.5	3.2	2.8	0	3.5	0	0	4.4	0	6.4	2.2	3.9	2.2	0	4	3.7	0	2.2	0	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.39	-2	0	0	0	0	0	3.5	0	0	1.8	3.1	0	0	3.3	0	6.4	4.3	2.5	3.6	1.8	4.3	4.5	3.1	3.1	2.8	0	2.5	1.8	1.8	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.37	-0.5	1.9	3.5	2.5	0	0	3.2	2.5	0	1.9	3.2	0	1.9	3.8	0	6.3	3.8	2.9	1.9	0	2.9	4	1.9	3.5	1.9	0	1.9	1.9	1.9	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.09	0.15	4	4.5	4.5	0	2.6	3.3	3.7	0	0	3.3	3.3	0	4.2	2.6	5.9	2.6	2.6	0	0	0	3.7	2.6	2.6	0	0	0	0	0	2.6	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.8	-2.17	0	2.3	0	0	0	2.3	0	0	0	3.8	0	1.7	3.1	1.7	5.9	4.4	1.7	2.3	1.7	2.3	4.6	2.6	2.6	3.6	0	0	0	1.7	2.3	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.9	3.17	0	2.3	0	0	0	3	2.3	0	0	3	2.3	0	3.6	0	6	4.6	0	3.8	3.4	3.4	3.6	3	2.3	4	0	2.3	0	0	0	0	2.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.34	1.55	4.2	4	4.1	2	0	2.6	0	2	0	3	2.6	2	3.9	0	6.1	3.5	0	2.6	0	0	3.8	0	3.6	0	0	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	6.8	1.86	0	2.7	0	0	2.7	3.7	2.3	0	0	2.3	1.7	0	3.2	1.7	5.9	4.9	0	0	3.9	0	3.7	0	3.4	2.7	0	2.3	0	1.7	2.3	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.53	1.06	3.7	3.4	4.4	0	0	3.7	0	0	1.9	3.6	0	0	2.9	0	6.2	3.9	1.9	1.9	0	2.9	3.9	0	3.2	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.88	-2.17	0	2.7	0	0	0	2.7	2.1	0	0	2.1	0	2.7	4.2	0	6.3	4.4	2.1	3.1	0	3.6	3.8	0	3.4	3.4	0	0	2.7	2.7	2.1	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.92	0.77	4.8	0	5.3	0	0	3.7	3.3	2.1	0	3.6	0	3.1	4	0	6.2	3.6	0	0	0	2.1	3.9	3.1	2.1	2.7	0	2.1	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.14	-0.98	4.2	3.7	2.4	0	1.8	3.4	1.8	0	0	3.4	0	2.4	3.8	0	6.1	4.2	3	2.4	0	3.7	4.2	4.1	3	2.4	0	1.8	2.7	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.88	2.9	2.2	4.3	0	0	2.2	2.2	2.8	0	0	3.2	0	0	3.2	0	6.2	4.5	2.8	4	2.8	4.2	3.9	0	3.7	2.8	0	0	2.2	2.2	0	2.2	2.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.44	-1.41	0	2.6	0	0	0	0	2	0	0	2	0	0	3.8	0	6.1	4.6	3	4	0	3.5	4	3	2.6	3	0	0	2	2.6	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.86	0.92	0	0	0	0	2.5	2.9	0	0	1.9	3.6	0	1.9	3.2	0	6.4	3.8	2.5	1.9	1.9	2.9	3.6	1.9	3.6	3.6	0	0	1.9	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.58	-2.99	0	2.3	1.7	0	0	3.3	0	0	0	3.3	0	0	2.9	0	6.1	4.6	3.3	3.5	0	4	3.5	3.6	3.5	3.1	0	0	1.7	0	0	0	1.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.01	-0.25	1.8	3.6	0	0	0	3.3	0	0	0	2.8	0	0	2.4	0	6	3.8	2.8	4.1	2.4	4.4	3.9	3.1	3.3	2.8	2.4	2.4	0	0	0	0	2.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.82	1.62	5.1	3.3	4.7	0	3.7	2.6	4	2	2.6	3.5	2	0	3.7	2	5.9	3.5	0	2	0	3.8	3	2.6	3	2.6	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.3	0	4.8	3.4	5.1	0	3.1	3.4	0	2.1	0	3.6	0	0	4.4	2.1	6.4	4	2.8	2.1	0	2.8	3.4	0	3.6	2.8	0	0	0	0	0	0	2.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.61	2.05	5.5	3.6	4.2	0	2.3	0	2.3	2.9	0	4.1	0	0	2.3	0	6	3.3	0	0	0	0	4	0	2.3	3.6	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.35	3.2	5.4	3.9	3.4	2.4	3	3.7	3	2.4	0	3	0	2.4	2.4	2.4	6.3	2.4	0	0	0	2.4	3	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.11	-1.52	0	2.6	0	0	2	3.6	2	0	0	2	0	0	3.8	0	6.2	4.6	3.8	3.6	2.6	4.1	3	3.8	2	3.5	0	2	2	0	2	2	2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.97	2.33	4.4	3.7	4.5	0	2.6	2.6	2	2.6	2.6	3.3	3	2.6	4.2	0	6.2	4.1	0	0	0	3	3	3	3.3	0	2	0	0	2	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.18	-0.41	3.2	2.2	4.5	0	0	2.8	3.2	2.8	2.8	2.8	0	2.8	3.7	0	6.4	0	2.2	2.2	0	2.2	2.8	0	2.8	2.2	0	0	0	2.8	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.04	1.71	3.3	3.7	4.2	0	0	3.3	2.6	2.6	0	3.7	0	0	2.6	0	6.3	3.9	0	2.6	0	3.3	2.6	0	2.6	0	0	0	2.6	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.9	2.47	5.8	4.6	4.4	4	3.2	3.7	2.8	2.8	0	3.5	0	0	3.9	0	6.2	3.5	0	0	0	0	4	2.8	3.2	2.8	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.66	-0.1	4.4	2.5	4.9	0	1.9	0	1.9	0	0	3.5	0	0	3.7	0	6	3.8	1.9	1.9	0	3.7	4	2.5	3.8	1.9	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.39	0.46	4	3.4	3.4	0	0	3.1	0	2.1	0	3.4	2.1	2.1	3.8	0	6.2	3.8	3.1	0	0	0	3.6	0	3.1	2.1	0	0	0	0	2.1	2.1	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.82	0.13	4.9	4	4.8	0	0	0	2.2	2.8	2.8	3.9	2.2	0	3.5	0	6.1	2.2	0	0	0	3.2	3.9	2.2	2.8	2.2	2.2	0	2.2	0	0	0	0
E7.25	E725_Notochord	Notochord	6.12	4.29	0	3.9	0	0	2.3	3	3	0	2.3	2.3	0	0	3.6	0	5.8	3.6	0	4.2	3.6	0	3.9	3.6	3	3	0	0	2.3	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.07	-1.93	4	0	0	0	2.1	2.8	0	2.1	0	3.2	0	0	3.6	0	6.2	3.4	3.4	3.2	0	2.8	3.4	3.2	2.1	0	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.33	3.2	5	3.9	4.4	3	3.4	3.4	2.4	0	0	3.4	0	2.4	3.9	0	6.2	2.4	0	0	0	2.4	4.5	0	2.4	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.07	1.86	4.5	3.9	2	0	0	2	0	0	0	2.6	0	2	2	0	5.8	3	0	3.5	0	3.9	4.1	2	3.8	0	0	0	2	0	0	0	2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	3.07	1.55	2.3	3.4	0	0	0	3	0	0	2.3	3.4	0	2.3	3.9	0	6.2	4.2	0	4.2	0	4	4.2	0	2.3	0	0	0	2.3	0	3.4	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.09	0.19	0	0	3.3	0	0	3.3	0	0	0	0	0	2.6	4	0	6.1	3.7	2.6	2.6	0	0	3.7	0	3.3	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.07	-2.79	2.7	2	0	0	0	2.7	0	0	0	0	0	0	3.6	0	6.6	4.3	2.7	0	0	4	3.6	3.6	4	0	0	2	3.1	0	2	2	2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.92	2.23	4.3	3.7	4.5	3.4	3.7	2.7	3.4	2.1	2.1	4.2	2.7	2.1	3.1	3.1	6.1	2.1	0	0	0	2.7	3.9	2.1	0	2.1	0	0	2.1	2.1	0	0	0
E7.25	E725_Notochord	Notochord	6.38	2.28	2.1	4.2	0	0	0	0	0	0	3.1	2.1	0	0	3.4	0	6.1	4.5	0	3.8	4.6	2.1	3.6	3.4	3.1	0	0	2.7	0	3.1	0	2.1	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.23	2.79	3.1	4.5	4	0	2.7	3.9	3.6	2.1	2.1	3.6	0	2.1	3.7	2.1	6.1	3.1	0	0	0	2.7	3.3	2.1	3.1	2.1	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.8	-0.97	0	2.6	0	0	2.6	4	0	0	0	2	0	3	3.7	0	6.3	4.5	2	3.5	0	4.2	4	3.5	3.5	3	0	2	2	0	2.6	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.02	-1.62	0	2.1	0	0	0	2.1	2.7	0	0	2.1	0	2.1	3.1	0	6.1	4.3	3.8	2.1	0	3.8	4.1	3.1	3.8	2.1	2.1	2.1	0	3.1	0	0	0
E7.25	E725_Notochord	Notochord	6.78	3.34	0	2.2	0	0	0	2.8	2.2	0	2.2	2.2	0	0	3.2	0	5.7	4.5	2.2	0	3.5	0	2.8	0	3.2	2.8	0	3.2	0	3.5	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.79	1.32	3.4	4.2	0	0	1.9	2.5	1.9	1.9	0	1.9	0	1.9	4	0	6.1	4.3	3.6	2.9	0	2.9	3.7	0	3.8	0	0	0	0	0	0	1.9	1.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.28	1.69	4.5	2.3	4.9	0	2.3	3	2.3	2.3	3.4	3.6	0	2.3	3.6	0	5.9	3.4	2.3	0	0	3.9	3.4	2.3	0	0	2.3	0	2.3	3.4	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.58	3.4	4.2	3	3	0	2.3	2.3	2.3	0	2.3	3.4	2.3	2.3	3.6	0	5.9	4.4	2.3	0	0	3	3.4	0	3	3	0	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	4.63	3.94	2	3	0	0	3	2	2.6	0	2	0	0	2	4.6	2	6.1	3.7	0	4.7	4.7	3.7	4	3	3.5	3	2	2.6	2	0	0	0	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.44	-1.12	0	2	0	0	2	3.5	2	0	0	2.6	0	2	3.5	0	6	4.3	0	4.2	0	4	4.3	0	3.3	0	0	2	2.6	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.23	-3	0	2	0	0	3	3.3	2.6	0	0	3.3	2	2	4	0	6.3	4.2	3	2	0	3.3	4.2	2	3.3	4.3	0	0	2	0	2	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	0.35	2.23	4.6	3.6	4.1	0	2.6	4.1	2.6	0	0	0	0	2.6	3	0	6.1	4.1	2	3.6	0	3.3	4.2	0	2.6	0	0	0	2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.83	-2.13	0	0	0	0	2	3	2.6	0	0	3.3	0	2	3.3	0	6.3	3.8	3	0	0	3.3	4.6	2.6	3	0	0	2.6	0	2	2	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.37	3.08	3.2	3.6	4.9	0	3.2	3.2	4.1	0	3.2	3.9	0	3.2	3.2	0	5.6	3.2	0	0	0	2.5	3.2	3.6	3.2	0	0	0	2.5	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.3	-5.65	3.7	2.8	3.2	1.6	2.2	1.6	2.8	2.2	2.2	3.6	0	1.6	3.8	0	6.1	3.7	0	0	0	0	4.4	1.6	3.5	2.8	0	0	1.6	1.6	1.6	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.57	1.83	4.2	3.5	4.4	0	2	4	3.3	0	0	3.5	2	2.6	3.8	0	6.3	3	2	0	0	3.3	3.8	2	2.6	3.3	0	2	2	2.6	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-6.26	0.04	4	2	3.9	0	2.7	3.3	2	2	3	3	0	0	3.3	0	6.2	3.7	3	0	0	3.5	4.5	3.3	3.7	2.7	0	0	2	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.22	2.21	4.1	4.2	3.4	0	3.4	2.8	2.8	0	0	2.8	0	2.8	3.4	0	6.3	3.2	0	0	0	2.1	3.4	0	2.1	2.8	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.27	-0.2	4.1	3.4	4.2	0	2.4	2.4	3.4	2.4	0	3.7	0	2.4	3.7	0	6.4	3.9	2.4	0	0	0	3.7	3.4	0	2.4	2.4	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	6.01	4.15	0	3.7	0	0	0	3	3	0	0	3	0	0	3.7	0	5	4.9	0	3	4.6	3	0	0	0	3	0	0	0	3	0	0	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.96	3.52	4.5	3.5	4.8	1.7	3.1	3.1	2.9	2.3	3.5	2.9	1.7	1.7	3.5	0	6.2	2.9	0	1.7	0	2.7	4.3	1.7	2.9	1.7	0	0	0	2.3	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.23	-5.11	0	0	0	0	1.9	2.5	1.9	0	0	2.9	0	0	3.4	0	6.3	4.6	0	0	2.5	0	3.9	3.2	1.9	1.9	2.5	2.9	1.9	1.9	0	0	1.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.42	2.18	4	0	0	0	0	2.1	2.7	0	0	2.7	0	2.1	2.1	0	5.6	4.3	0	2.1	4.3	2.7	3.8	3.1	2.1	3.1	2.1	0	0	2.7	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.02	1.17	4.4	2.7	4.2	0	2.7	3.9	0	0	2	0	0	2.7	3.3	0	6.3	3.3	2.7	0	0	0	4	2.7	2.7	2.7	0	0	2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.81	-4.25	1.4	2	0	0	0	3.4	1.4	0	0	3.3	1.4	2.4	3.6	0	6.2	4.3	3	3.7	0	3.1	4.4	2.6	2.4	2.8	0	0	1.4	1.4	2.6	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.49	-5.22	0	2	0	0	0	3.4	3	0	2	2.6	0	0	3.2	0	6.1	4.8	0	4.1	3	3	3.9	0	3.2	3.6	0	0	3	3.2	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.34	1.68	4.8	2.7	5.2	0	3.1	4.1	3.4	3.1	0	3.6	0	2.7	3.8	2.1	6.2	3.1	2.1	0	0	3.8	3.1	2.1	3.1	3.4	0	2.1	2.7	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.79	2.59	4.8	2.8	4.9	0	0	3.2	0	0	2.2	3.7	0	2.2	4.4	0	6.5	3.7	2.2	0	0	3.2	3.4	0	3.2	2.8	2.2	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.49	1.8	4.7	4.8	0	0	0	3.6	2.7	0	0	2.1	0	0	3.4	0	5.9	3.4	2.1	0	2.7	3.8	3.8	2.1	2.7	3.1	2.1	0	3.1	0	0	0	2.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.3	2.11	3.2	4	4.1	0	0	3.9	2.8	2.2	2.2	2.2	0	3.5	3.7	0	6.2	3.2	2.2	0	0	3.2	3.9	3.2	0	0	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.1	-4.46	0	3.1	0	0	1.4	3.8	2.3	0	0	3.5	0	2.3	3.6	0	6.2	4.6	2.6	4.1	3.6	3.4	4	2.3	2.8	1.4	0	1.4	1.4	2.3	1.4	2.3	0
E7.25	E725_Notochord	Notochord	6.19	1.88	1.9	2.9	0	0	0	2.5	0	0	1.9	3.4	0	1.9	3.4	0	6.2	4.8	0	1.9	4	0	3.4	2.9	2.9	2.5	0	0	0	0	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.16	-5.21	0	2.4	0	0	0	3.1	0	0	1.8	3.7	0	1.8	3.3	0	6.3	4.6	1.8	0	0	2.8	4.1	2.4	3.3	2.4	0	0	0	0	0	0	1.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.83	0.39	0	2.6	0	0	0	3.6	2.6	0	2.6	3.2	0	0	3.6	0	6.4	4.3	3.2	3.2	0	0	2.6	2.6	2.6	3.9	0	0	2.6	0	0	2.6	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.68	0.37	4	3.1	3.5	0	2.5	3.8	3.5	0	2.5	4.2	0	2.5	4	0	6	3.1	0	0	0	2.5	3.8	2.5	3.5	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.39	-0.45	1.9	0	3.8	1.9	0	3.2	1.9	0	0	3.2	0	0	3.7	0	6.1	4.6	3.4	0	0	4.2	4.2	3.4	2.9	1.9	0	2.9	0	0	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.45	1.16	4.7	4.3	4.6	0	2.6	2.6	3.3	0	0	3.9	0	2.6	3.3	0	5.6	3.9	0	0	0	2.6	4.5	3.9	3.7	0	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.58	-1.45	4	2.8	3.8	0	2.1	3.1	0	0	2.1	2.8	0	0	3.4	0	6.1	4.2	2.8	2.8	0	3.4	3.1	2.8	3.4	3.4	0	0	2.1	2.1	0	0	2.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.74	-4.41	0	1.9	0	0	0	3.9	2.6	0	1.9	3.4	0	0	3.6	0	6.4	5	0	3.6	0	1.9	2.9	3.2	1.9	3.4	0	0	1.9	1.9	0	0	1.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.06	0.09	5.1	2.9	2.2	0	0	3.7	0	0	2.2	3.2	0	0	3.7	0	6.2	3.9	3.2	3.2	0	3.2	4.4	3.5	2.9	2.9	2.2	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.7	0.2	4.8	2	4.9	2	2	3.9	2	0	2	3.5	0	2	4.3	0	5.7	3.7	2.7	3.3	0	4.2	3.3	2.7	3.3	2.7	0	0	2	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.95	-0.67	5.3	3.7	3.9	2.4	3	3.4	3	0	0	3.4	0	0	4.2	0	5.9	2.4	2.4	2.4	0	0	3	0	2.4	3	0	0	2.4	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.31	0.31	4.9	4	5.1	3.5	3	3.3	3	0	3	3.5	0	3	3.7	0	6.4	4	0	2	0	2.7	3.7	2	3.3	3.3	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.4	-0.29	4.7	2.5	4.7	0	0	2.9	1.9	0	0	2.5	0	1.9	2.5	0	6.2	4.4	0	1.9	0	2.5	4	1.9	3.5	2.5	0	1.9	2.5	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.44	-5.31	1.8	0	0	0	1.8	2.4	2.4	0	0	2.4	0	1.8	3.9	0	6.2	4.4	0	1.8	0	1.8	3.6	1.8	3.5	2.8	0	1.8	1.8	2.4	2.4	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.42	-2.31	0	2.3	0	0	1.7	2.3	1.7	0	0	2.7	0	2.3	3.6	0	5.9	4.6	1.7	3.1	2.7	3.1	4.1	2.9	2.9	2.3	0	0	2.7	0	2.7	0	1.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.01	1.98	5.5	4.3	4.5	4.5	2.4	2.4	2.4	3.5	0	3.5	2.4	2.4	4.1	0	5.7	0	0	0	0	0	2.4	2.4	3.1	0	0	0	0	0	0	0	0
