day	Anno	celltype	UMAP_1	UMAP_2	down:Trp63	down:Sox6	down:Nr2f2	down:Sox5	down:Foxp2	down:Lef1	down:Bnc2	down:Bach2	down:Mbnl2	down:Nr3c1	down:Dach2	down:Rarb	down:Meis2	down:Foxp4	down:Foxp1
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.87	-5.49	0	0	0	6.4	5	0	5	0	0	0	0	0	5	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.55	-0.17	0	0	0	0	5.4	0	0	5.4	0	0	0	0	5.4	5.4	6.1
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.74	1.66	0	0	0	0	0	0	4.7	4.7	0	0	0	0	4.7	0	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	5.04	-0.75	4.7	0	4.7	0	0	0	4.7	0	4.7	0	0	4.7	5.8	0	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.32	2.2	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.17	-0.66	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.73	-1.53	0	0	0	0	0	0	0	0	0	0	0	0	5.8	4.8	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.04	2.47	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	4.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.5	2.63	0	0	4.8	4.8	0	0	0	0	0	0	0	0	4.8	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.03	-0.54	0	0	0	0	0	0	0	0	0	0	0	4.8	5.9	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	5.54	-0.5	0	0	3.8	3.8	3.8	3.8	3.8	0	4.5	0	3.8	0	5.6	4.5	4.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.97	1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Epidermis	Epidermis	5.06	6.94	3.8	4.9	3.8	3.8	3.8	4.9	0	0	3.8	0	4.5	0	5.2	3.8	3.8
E9.5	E95_Otic_epithelium	Otic_epithelium	-1.15	-6	0	6.6	0	0	0	5.5	0	0	0	0	7.1	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.65	-0.74	0	0	0	0	0	5.6	0	0	4.9	0	0	0	6	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.5	-0.1	0	6	0	5.3	5.3	0	5.3	0	0	0	0	0	0	0	6
E9.5	E95_Retina_primordium	Retina_primordium	-6.55	-4.08	0	5.1	4.4	0	4.4	4.4	0	0	0	0	6.4	0	0	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-6.87	-0.01	0	4.7	4.7	0	5.4	0	0	4.7	4.7	0	0	0	0	0	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-4.85	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.01	-2.49	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	5.8
E9.5	E95_Retina_primordium	Retina_primordium	-5.99	-0.14	0	0	4.9	4.9	0	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-6.06	-0.15	0	0	5.7	0	0	0	0	0	0	0	0	5	5.7	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.77	-0.35	0	0	0	0	5.8	5.1	0	0	0	0	5.1	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-8.39	-2.83	0	4.9	3.8	4.5	3.8	0	0	3.8	0	0	3.8	0	6.1	3.8	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-7.61	-2.67	0	6.3	4.5	0	4.5	5.2	0	0	0	0	4.5	0	0	0	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-7.94	-0.84	0	4.5	4.5	0	5.6	0	0	0	0	0	0	0	0	0	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-4.51	-2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.02	-2.93	0	0	0	4.4	0	0	0	0	4.4	0	5.8	0	4.4	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.55	-1.15	0	4.6	0	0	4.6	0	0	0	4.6	0	0	0	5.2	0	5.7
E9.5	E95_Retina_primordium	Retina_primordium	-7.1	-1.49	0	6.4	0	0	0	0	0	4.8	0	0	0	0	5.4	0	5.8
E9.5	E95_Retina_primordium	Retina_primordium	-8.26	-0.5	0	4.6	0	0	4.6	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.82	-2.52	0	4.4	4.4	0	5.1	0	0	0	0	0	0	3.7	4.8	3.7	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-7.03	-0.02	0	0	5.4	4.8	4.8	4.8	0	0	0	0	4.8	0	6.1	0	6.1
E9.5	E95_Retina_primordium	Retina_primordium	-8.42	-1.59	0	0	0	0	6	0	0	0	0	0	0	0	5.4	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-7.51	-0.74	0	5.3	0	0	5.3	0	0	0	0	0	0	0	4.6	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.43	-1.41	0	4.6	0	0	5.2	0	0	4.6	0	0	0	0	4.6	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-6.91	-1.7	0	0	0	4.4	5.1	0	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-4.67	-0.44	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-6.95	0.06	0	5.4	5.8	0	0	4.7	0	0	0	0	0	0	4.7	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-5.82	-0.24	0	5.1	0	0	0	5.1	0	5.7	0	0	0	0	5.1	5.1	5.7
E9.5	E95_Retina_primordium	Retina_primordium	-7.65	-2.55	0	5.1	0	0	4.4	0	0	0	0	0	0	0	5.8	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-7.5	-0.19	0	6	0	4.6	0	4.6	0	0	0	0	4.6	0	0	0	6
E9.5	E95_Retina_primordium	Retina_primordium	-7.93	-1.15	0	4.9	0	0	4.3	0	0	4.9	0	0	0	0	5.3	4.3	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.13	-1.56	0	0	4.2	0	0	0	0	0	4.9	0	0	0	4.9	4.2	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-5.86	-0.07	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.95	-0.73	0	4.8	0	0	0	0	4.8	0	0	0	0	0	0	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	1.23	3.01	0	0	0	0	0	0	0	0	0	0	0	5	5.6	0	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.19	-0.65	0	5.1	4.4	0	0	5.5	0	0	0	0	0	0	5.8	4.4	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-7.8	-0.5	0	5.3	4.2	0	4.2	0	4.2	0	0	0	0	0	5.3	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-7.55	-1.7	0	4.3	0	4.3	4.3	0	4.3	4.3	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.57	-1.71	0	5.7	4.1	0	5.2	4.1	0	0	0	0	0	4.1	5.2	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-5.51	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-6.43	0.04	0	5	0	0	5	0	5	0	0	0	0	0	5	0	6
E9.5	E95_Retina_primordium	Retina_primordium	-4.74	0.07	0	0	0	0	0	5.2	5.9	0	0	0	0	0	5.2	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.96	-1.64	0	0	0	0	5.1	0	0	5.5	4.5	0	0	0	4.5	5.1	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-8.9	-1.15	0	4.2	4.2	0	0	4.2	0	0	4.2	0	0	0	4.2	4.2	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-8.44	-1.8	0	5.4	4	4	5.1	0	0	0	0	0	4.7	4.7	5.4	0	5.9
E9.5	E95_Retina_primordium	Retina_primordium	-8.38	-1.12	0	5.4	0	0	5	0	0	0	5	0	0	0	5.4	4.3	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-5.18	-0.58	0	0	0	0	6.4	0	5	0	0	0	0	0	6.4	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.7	0.07	0	6.4	4.6	0	0	4.6	0	0	4.6	0	0	0	0	0	4.6
E9.5	E95_Retina_primordium	Retina_primordium	-8.15	-0.63	0	4.5	0	0	0	0	0	0	0	0	0	0	5.6	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.58	-3.42	0	4.5	0	4.5	0	0	0	0	4.5	0	0	0	5.5	0	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-4.53	-0.64	0	0	0	0	0	5.3	0	5.3	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.8	-2.21	0	3.8	0	0	4.9	3.8	0	3.8	0	0	0	0	4.9	0	6.4
E9.5	E95_Retina_primordium	Retina_primordium	-7.98	-2.09	0	4.8	0	4.8	4.1	0	0	0	0	4.1	0	0	4.1	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-8.71	-1.55	0	4.1	0	0	4.1	0	0	0	0	0	0	0	4.1	0	4.1
E9.5	E95_Retina_primordium	Retina_primordium	-7.65	-2.44	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-8.72	-2.13	0	0	4.4	4.4	4.4	4.4	0	0	0	0	4.4	0	4.4	0	5.8
E9.5	E95_Retina_primordium	Retina_primordium	-6.96	-0.25	0	0	4.6	5.2	4.6	0	0	0	0	0	0	0	4.6	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.84	-2.48	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.7	-0.2	0	0	0	4.7	4.7	0	0	0	0	0	0	0	5.4	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-8.96	-1.93	0	4.9	4.6	4.2	5.4	3.5	0	0	0	0	0	0	5.4	3.5	4.6
E9.5	E95_Retina_primordium	Retina_primordium	-7.23	-0.31	0	4.2	4.9	4.2	4.2	4.2	0	4.2	0	0	0	0	5.3	0	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-8.83	-2.03	0	0	0	0	0	0	0	5.2	0	0	0	0	5.2	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-3.68	-1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.6	-0.53	0	5	5	0	0	4.3	0	0	4.3	0	5	0	5.9	0	6.1
E9.5	E95_Retina_primordium	Retina_primordium	-6.36	0.17	0	0	0	0	4.9	0	0	0	6	0	0	5.6	0	0	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-5.9	-0.08	0	0	0	0	0	5.9	0	0	0	0	0	0	5.2	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-7.28	-1.14	0	0	0	0	5.6	4.6	0	0	0	0	0	0	4.6	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.28	-2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-8.38	-0.69	0	4.1	4.1	0	4.1	0	0	0	4.1	0	5.2	0	5.5	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-8.4	-0.66	0	3.9	3.9	0	5.3	0	0	0	0	3.9	3.9	0	5.5	0	3.9
E9.5	E95_Retina_primordium	Retina_primordium	-5.04	-0.66	0	0	4.9	0	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-8.67	-1.14	0	4.4	5.3	0	5.8	3.7	3.7	0	4.4	0	4.8	3.7	5.6	3.7	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-8.35	-0.53	0	5.1	6	4.4	0	4.4	0	0	0	0	0	0	5.5	4.4	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-6.69	-1.88	0	0	5	0	0	0	0	0	4.3	0	0	0	4.3	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.41	-0.05	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-5.02	-0.81	0	5	0	0	0	5	0	0	0	0	0	0	0	5.7	5.7
E9.5	E95_Retina_primordium	Retina_primordium	-7.54	-1.34	0	5.9	0	0	5.6	4.3	0	0	0	0	4.3	0	5.6	0	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-6.65	-2.06	0	4.5	0	0	5.6	0	0	0	4.5	0	5.2	0	0	4.5	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-8.52	-1.21	0	5.3	0	4.2	0	0	0	0	0	0	0	0	4.2	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-7.98	-1.38	0	5.1	0	4.4	0	4.4	0	0	4.4	0	4.4	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-6.57	0.27	0	5.1	0	0	6.2	0	0	0	0	0	0	0	5.1	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.76	-1.37	0	5	0	0	0	3.9	0	0	3.9	0	0	0	5.7	0	5.7
E9.5	E95_Retina_primordium	Retina_primordium	-7.95	-0.19	0	4.2	0	0	4.9	0	0	0	0	0	0	0	4.9	4.9	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-6.59	-1.38	0	0	4.9	0	5.9	0	0	0	0	0	0	4.9	5.5	0	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-7.8	-0.18	0	0	4.5	0	5.6	0	0	0	0	0	0	0	4.5	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.16	-0.15	0	4.5	0	0	0	0	0	0	0	0	0	0	6.3	4.5	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-5.38	0.67	0	0	0	4.6	4.6	0	0	0	0	0	0	0	4.6	0	5.7
E9.5	E95_Otic_epithelium	Otic_epithelium	-1.13	-8.01	0	0	0	0	0	0	0	4.4	0	0	0	0	0	5.1	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.99	-4.72	0	4.9	0	5.2	0	0	0	0	3.8	0	5.6	0	4.9	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.24	-4.78	0	4.6	0	4.6	0	0	0	3.9	3.9	0	6.6	0	3.9	3.9	3.9
E9.5	E95_Retina_primordium	Retina_primordium	-8.33	-3.44	0	3.9	3.9	5.9	3.9	3.9	0	0	3.9	0	5.3	0	0	3.9	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.24	-2.45	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	6.7
E9.5	E95_Retina_primordium	Retina_primordium	-8.1	-1.75	0	0	0	0	5.7	0	0	0	0	0	4.3	0	4.3	4.3	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.29	-1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-6.06	-1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-8.87	-3.58	0	0	3.9	0	0	0	0	0	0	0	0	0	5	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-7.36	-4.66	0	4.3	5	0	0	0	0	0	0	0	5.7	0	4.3	0	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-7.3	-2.42	0	4.3	5	4.3	4.3	4.3	0	5	0	0	0	4.3	0	0	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-5.04	-1.03	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.58	-0.43	0	0	0	0	5.4	0	0	0	0	0	0	0	6	5.4	6
E9.5	E95_Retina_primordium	Retina_primordium	-3.32	0.13	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-5.43	-3.11	0	4.6	0	4.6	0	0	0	4.6	4.6	0	0	0	4.6	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.5	-0.43	0	5.2	4.5	0	5.2	0	0	0	0	0	0	0	4.5	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-8.29	-0.97	0	4.2	0	0	0	4.2	0	4.2	0	0	0	0	0	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-8.93	-3.31	0	5	0	0	4.6	5.2	0	0	0	0	3.9	0	3.9	3.9	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.42	-3.15	0	4.4	0	0	4.4	0	0	0	4.4	0	0	0	4.4	4.4	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-4.96	-0.2	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.92	-3.77	0	5.1	0	5.1	0	0	0	0	0	0	0	0	5.5	4.4	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-6.74	-4.28	0	4.1	4.8	4.1	0	0	0	0	0	0	4.8	0	0	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-5.84	-4.19	0	0	0	0	4.4	0	0	0	0	0	4.4	0	5.4	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.56	-3.78	0	6.2	0	4.6	3.5	0	0	0	0	0	4.9	0	6	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-4.95	-1.82	0	0	0	0	5.1	0	0	0	5.1	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-7.36	-3.15	0	0	3.8	3.8	0	3.8	0	0	0	0	0	0	4.9	0	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-7.48	-4.65	0	0	0	4.8	0	3.7	0	3.7	0	0	5.7	0	0	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-3.6	-0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.27	-3.11	0	0	0	5.2	0	0	0	0	0	0	5.2	0	5.2	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-5.49	-3.67	0	0	0	0	5.2	0	0	0	0	0	5.2	0	0	0	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-6.55	-3.01	0	5.2	0	4.6	5.2	0	0	0	0	0	4.6	0	0	0	6.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.39	-3.51	0	0	0	3.9	0	0	0	0	3.9	0	0	3.9	0	0	3.9
E9.5	E95_Retina_primordium	Retina_primordium	-3.8	-2.5	0	5.9	0	5.2	5.9	0	0	0	0	0	5.2	0	5.2	0	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-5.37	-0.67	0	0	5.3	0	5.3	5.3	0	0	5.3	0	0	0	0	5.3	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-6.73	-3.89	0	4.6	0	0	4.6	0	0	4.6	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-6	-2.77	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.46	1.86	0	0	0	5.8	0	0	0	0	0	0	0	0	5.8	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.16	-3.93	0	4.8	0	4.8	6.2	4.8	0	0	0	0	0	0	0	5.5	0
E9.5	E95_Retina_primordium	Retina_primordium	-3.9	-2.76	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-4.02	-1.99	0	0	4.8	4.8	0	0	0	0	0	0	0	0	4.8	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.17	-4	0	4.3	0	0	5	0	0	0	0	0	5.4	0	0	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.17	-1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	0.6	3.85	0	0	5.1	0	0	5.1	0	0	0	0	0	0	5.1	5.1	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.69	-3.58	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-7.44	-1.44	0	6.2	4.6	5.3	4.6	0	0	4.6	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-7.22	-4.72	0	5.7	0	5	5.4	0	0	0	0	0	5.9	0	4.3	0	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-7.07	-0.28	0	0	4.6	0	4.6	0	0	0	0	0	4.6	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.99	-3.03	0	4.7	4.7	5.4	4.7	0	0	4.7	0	0	0	0	0	0	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-8.21	-2.71	0	4	0	5.6	0	0	0	0	0	0	4	0	4.7	0	5.8
E9.5	E95_Retina_primordium	Retina_primordium	-6.81	-3.45	0	0	0	4.5	4.5	0	0	4.5	4.5	0	0	0	4.5	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.66	-4.74	0	5.9	0	4.8	0	4.1	4.1	4.1	0	0	5.5	0	4.8	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-6.46	-2.71	0	0	0	4.3	0	0	0	4.3	0	0	4.3	5	5	4.3	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.1	-0.5	0	0	0	0	6.1	0	0	5.5	0	0	5.5	0	5.5	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-7.55	-4.2	0	3.9	0	0	4.5	0	0	0	0	0	4.5	0	4.5	0	3.9
E9.5	E95_Retina_primordium	Retina_primordium	-5.77	-2.13	0	0	4.7	0	0	0	0	0	0	4.7	0	0	0	0	6.7
E9.5	E95_Retina_primordium	Retina_primordium	-5.36	-1.17	0	0	0	5.7	0	0	0	5	0	0	0	0	5.7	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.12	-2.94	0	4.3	3.7	3.7	0	0	0	0	3.7	0	0	4.3	5	3.7	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-5.37	-3.58	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-7.2	-4.84	0	5.6	4.3	4.9	5.9	0	0	4.3	0	0	0	0	4.9	0	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-4.44	-3.25	0	0	0	0	4.9	0	4.9	4.9	4.9	0	4.9	0	4.9	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-7.31	-2.33	0	3.9	4.6	4.6	0	3.9	0	0	0	0	0	0	5	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-4.18	-3.5	0	4.6	0	0	0	0	0	5.7	4.6	0	4.6	0	0	0	4.6
E9.5	E95_Retina_primordium	Retina_primordium	-4.21	-2.94	0	0	5.3	5.3	0	6	0	0	0	0	5.3	0	6.4	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.8	-0.37	0	5.2	0	0	0	0	0	0	0	0	0	0	5.6	0	5.2
E9.5	E95_Retina_primordium	Retina_primordium	-7.92	-1.06	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-7.78	-0.37	0	5.5	4.4	0	0	0	0	0	0	0	0	0	4.4	0	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-5.83	-0.21	0	4.6	5.3	0	0	0	0	0	0	0	4.6	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-5.85	-1.34	0	0	5.4	0	0	0	4.7	0	0	0	4.7	0	0	0	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-6.22	-1.95	0	0	0	0	4.9	0	0	0	4.9	0	0	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-6.78	-3.25	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.41	-1.63	0	0	4.7	0	4.7	0	0	4.7	0	0	0	0	0	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-6.48	-0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	6.5
E9.5	E95_Retina_primordium	Retina_primordium	-5.78	-1.63	0	5	5	0	0	0	0	0	0	0	0	0	0	0	5
E9.5	E95_Retina_primordium	Retina_primordium	-5.87	-3.2	0	0	0	4.5	0	0	0	5.2	0	0	5.2	0	4.5	0	4.5
E9.5	E95_Retina_primordium	Retina_primordium	-6.14	-2.06	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-6.49	-0.89	0	0	0	6	5.6	0	0	0	4.9	0	0	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-4.94	-1.57	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-7.95	-2.28	0	4.1	0	0	5.2	0	0	4.1	0	0	4.8	4.1	5.5	0	5.7
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.89	2.8	0	4.7	0	0	0	0	0	0	0	0	0	0	5.8	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-7.34	-2.68	0	0	0	0	4.2	0	0	4.9	0	0	0	0	0	4.2	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-6.89	-3.13	0	5.2	0	0	0	0	0	0	0	0	5.2	0	4.5	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-8.59	-4.23	0	6	3.5	0	4.9	0	0	3.5	3.5	0	4.6	0	4.9	3.5	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-4.94	-1.79	0	0	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-4.91	-0.94	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-7.8	-3.2	0	4	0	4	0	0	0	0	0	0	0	0	4	4	5
E9.5	E95_Retina_primordium	Retina_primordium	-8.64	-2.18	0	4.3	0	4.3	4.3	0	0	3.7	0	0	4.3	0	5	3.7	0
E9.5	E95_Retina_primordium	Retina_primordium	-6.14	-3.82	0	5.7	0	0	0	0	0	4.6	4.6	0	5.7	0	4.6	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-7.12	-4.06	0	4.9	3.8	0	0	0	0	0	3.8	0	3.8	0	4.5	4.5	5.6
E9.5	E95_Retina_primordium	Retina_primordium	-6.92	-4.08	0	5.3	0	5.3	4.2	0	0	4.2	4.2	0	6.5	0	0	0	4.2
E9.5	E95_Retina_primordium	Retina_primordium	-5.45	-0.85	0	0	5	0	5	0	0	0	0	0	5	0	5	0	5.7
E9.5	E95_Retina_primordium	Retina_primordium	-5.41	-1.12	0	5	0	0	5	0	0	0	5	0	0	0	5.6	5	0
E9.5	E95_Retina_primordium	Retina_primordium	-5.86	-1.7	0	0	0	0	4.5	0	0	0	0	0	0	4.5	4.5	0	0
