day	Anno	celltype	UMAP_1	UMAP_2	marker:Tdo2	marker:Hsd11b2	marker:Pmp22	marker:Hand1	up:Foxp1	up:Hoxb2	up:Creb3l1	up:Mef2c	up:Gata5	up:Hlx	up:Nr2f2	up:Nkx2-3	down:Pitx1	down:Cdx2	down:Msx1	down:Hoxb6	down:Msx2	down:Hoxd1	down:Hoxd9	down:Lef1	down:Hoxb8	down:Sp5	down:Hoxa1	down:Tcf7	down:Cdx1	down:Hoxa10	down:Nkx1-2	down:Evx1	down:Alx3	down:Hoxb9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.46	1.82	1.9	0	4.6	4.6	0	1.9	2.5	0	0	2.5	0	1.9	3.4	4	3.7	2.5	1.9	0	1.9	2.5	0	0	0	0	0	0	2.5	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.83	1.33	0	0	5.7	5.2	0	3.7	0	0	0	0	0	0	0	2.6	4	2.6	3.7	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.55	3.22	2	0	5	4.9	0	2	2.7	0	0	0	0	0	2	0	3.3	3	2	2.7	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.47	3.69	0	0	4.9	4.3	0	2.7	2.1	0	0	0	0	0	3.6	2.7	4.3	0	2.7	2.1	0	2.1	3.1	2.1	2.1	0	0	2.1	0	2.7	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.04	-3.67	4.5	3.8	4.7	5.2	2.1	3.6	2.7	0	2.1	2.1	2.1	0	0	0	3.6	0	3.6	0	0	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.73	-3.16	4.5	4	5	4.2	0	3.3	3.3	0	0	0	0	0	0	0	0	2.6	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.06	2.04	0	2.5	5.4	4.5	0	2.9	1.9	0	1.9	0	1.9	0	0	1.9	4.6	3.5	3.8	3.4	0	0	2.5	1.9	1.9	2.5	1.9	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.26	-1.53	0	0	4.7	3.8	3.4	2.7	0	0	0	2.7	0	0	3.4	3.4	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.45	3.56	0	3	2	3.2	2	0	2	0	0	0	0	2.6	2.6	0	2.6	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.05	-5.4	0	2	4.4	4.7	2.6	3.5	0	0	2.6	0	0	0	0	0	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.4	-1.47	3.1	2.4	5	4.4	0	3.3	0	0	1.8	0	0	0	2.4	2.4	2.8	3.5	2.4	0	0	1.8	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.66	2.4	0	0	5.4	5.1	0	2.3	2.3	0	0	0	0	0	0	0	4.1	2.3	3.3	2.3	0	0	2.3	2.3	0	0	2.3	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.64	-2.69	4.4	2.9	5.6	4.7	2.9	2.9	0	0	0	0	0	0	0	0	2.9	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.48	7.67	0	0	4.8	3.5	0	0	0	0	0	0	0	0	3.5	0	2.9	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.38	-0.92	2.7	2.4	4.9	4.8	2.4	2.4	2.4	0	0	2.4	2.4	0	0	2.4	3.5	2.7	0	0	0	0	1.8	1.8	1.8	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.76	4.81	0	0	4.1	2.7	1.8	0	0	0	0	0	0	0	4.2	0	0	0	2.4	0	0	1.8	0	0	0	0	0	0	0	0	0	1.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.25	3.98	0	0	5.7	4.9	0	3.5	2.2	0	0	0	0	0	0	0	3.9	2.8	3.9	0	0	2.8	2.2	2.8	0	0	0	0	0	2.2	2.2	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.4	-5.1	0	0	2.6	3.7	3	2	0	2.6	2.6	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.97	-2.86	0	0	5.1	4.5	0	0	0	0	0	0	0	0	3.4	2.1	3.4	0	0	0	2.1	2.1	2.1	0	0	2.1	0	2.1	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.5	-3.47	4.1	3.5	4.9	4.4	0	3.1	2	0	0	3.7	0	0	2	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.21	0.8	0	0	4.7	3.1	0	2.1	0	0	0	0	2.1	0	2.1	2.8	4.3	2.8	2.8	2.1	2.1	2.8	2.1	0	0	2.8	0	0	2.1	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.68	3.37	0	1.6	4.2	3.9	2.2	2.6	0	0	0	3.3	0	0	0	4.5	3.8	3.4	0	0	2.9	2.6	2.2	0	0	1.6	0	1.6	0	0	0	2.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.32	2.71	0	0	5.2	3.7	0	0	2.4	0	0	0	0	0	0	0	4	3.5	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.89	-4.17	0	0	5.3	4.6	4.3	0	3	0	0	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.54	-3.15	4.4	3.2	5.1	5.1	2.6	2.9	2.9	1.9	0	2.6	0	0	0	0	4	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.15	0.06	3.4	0	5	2.5	0	3.6	1.9	0	0	0	0	0	0	2.5	4.2	0	1.9	4	0	2.5	1.9	1.9	3.2	2.9	2.9	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.08	-1.74	3.5	3	4.3	5.1	2.6	2.6	2.6	0	2	0	0	0	0	0	3.3	2.6	2	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.34	2.25	0	2.5	5.4	5	0	3.6	3.9	0	2.5	0	2.5	0	0	0	2.5	3.2	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.32	-3.7	0	0	3.1	3.6	0	0	0	0	2.1	0	0	0	2.1	0	3.6	0	3.6	0	0	2.7	0	0	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.85	-1.95	4.2	2.9	5.5	5.2	0	2.3	3	0	0	1.9	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.47	-3.23	3	0	5.2	4.6	0	4.3	2.4	0	0	0	0	0	0	0	4.3	2.4	3	3	0	2.4	2.4	2.4	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.42	-6.49	0	0	3.5	4	0	2.4	2.4	4.2	4.2	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.53	1.38	3.1	0	4.5	5	0	2.7	2.1	2.1	0	0	0	0	0	0	3.6	3.8	3.4	0	0	2.7	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.23	-3.64	4.1	0	4.4	5.2	3.2	3.7	0	0	0	0	0	0	2.2	0	3.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.51	-1.5	1.8	2.8	3.1	4.5	3.5	3.3	0	0	1.8	0	0	0	0	0	2.8	2.4	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.3	2.02	0	0	5.4	4.5	1.9	3.1	1.9	0	0	0	0	0	3.1	1.9	4.3	2.5	3.1	1.9	1.9	2.5	0	2.8	0	1.9	3.1	0	0	1.9	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.1	8.66	0	0	5.1	3.5	0	2.2	2.2	0	0	0	0	0	4.7	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.02	-0.31	0	3.1	5	3.1	0	0	0	0	0	0	0	0	0	2.4	3.5	0	2.4	0	0	0	0	2.4	2.4	0	2.4	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.7	3.77	3.2	2.7	4.9	4.4	1.7	2.7	1.7	0	0	1.7	0	0	1.7	0	3.5	2.7	1.7	0	0	1.7	0	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.67	-3.6	0	0	3.4	1.8	2.4	2.8	0	0	1.8	0	0	0	0	0	3.7	0	3	0	0	3	0	3	0	0	0	0	0	1.8	1.8	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.87	-3.81	4.4	2.8	5.3	4.6	0	2.8	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.7	-1.34	0	2.7	5.2	5	3.1	2.1	3.6	0	0	2.7	0	2.1	2.7	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.94	-4.34	0	0	4.4	3	2.6	3	0	2	2.6	0	0	0	0	0	3.5	0	3.3	0	0	3.3	0	0	0	2	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.35	-2.78	4.6	2.8	5	4.8	2.4	2.4	2.8	0	0	2.4	1.8	0	0	0	3.1	1.8	2.4	0	0	0	1.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.15	-5.63	3.9	2.8	4.5	5	0	3.2	2.2	0	0	2.2	0	0	0	0	0	0	2.8	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.43	2.83	0	0	5.4	4.5	0	2.4	3.1	0	0	0	0	0	2.4	0	3.7	2.4	3.1	0	0	0	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.98	-0.22	0	0	5.2	4.4	0	2.2	0	0	0	0	0	0	2.2	2.8	3.7	2.8	0	3.2	2.8	0	0	2.2	0	0	0	0	2.2	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.18	0.45	2.9	2.8	4.7	4.2	1.4	2.8	2.8	0	0	1.4	1.4	1.4	1.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.15	7.96	0	0	5.3	3.4	0	0	2.1	0	0	0	0	0	5.2	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.86	1.46	0	0	4.4	2.5	3.2	0	0	0	0	0	2.5	0	0	2.5	2.5	2.5	0	0	0	2.5	0	0	3.2	2.5	0	0	3.2	0	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.86	-2.05	0	2.7	4.9	4.9	0	4	2	0	0	0	0	0	3.3	2	0	2	2.7	0	0	2.7	0	0	0	2	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.76	0.5	2.7	2.7	4.4	4.4	2.7	3.3	0	0	0	0	0	0	0	3.3	0	0	0	2.7	0	2.7	3.3	2.7	0	2.7	2.7	0	0	0	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.42	-0.11	3	2.4	4.1	4.3	2.4	2.4	1.4	0	0	2.4	1.4	1.4	1.4	2	2.4	0	1.4	0	0	0	0	1.4	2.4	0	2.4	0	0	0	0	1.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.34	-3.12	0	2.4	3.8	2.1	0	2.1	2.1	2.7	0	0	0	0	3.1	2.4	2.7	0	2.7	0	0	2.7	0	1.5	0	1.5	0	1.5	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.36	-1.06	2.3	2.3	4.1	3.8	0	2.6	0	1.7	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	1.7	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.28	-4.6	0	0	3.2	4.4	2.5	3.2	0	0	2.5	0	0	0	0	0	4	0	3.8	2.5	0	3.2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.74	4.19	0	0	4.8	3.8	2.8	0	2.8	0	0	2.8	0	0	0	0	3.8	2.8	4.3	0	0	0	0	0	2.8	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.47	-3.94	0	0	4.1	3.6	2.1	3.1	0	0	2.1	0	0	0	0	0	3.6	0	4.3	2.7	0	2.7	0	0	2.7	0	2.1	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.98	-4.42	2	2	4.9	4.9	2	0	0	2	2	2	2	0	2	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.35	-3.43	5	3.7	4.6	4.6	0	4.3	3	0	0	0	0	0	0	0	4.3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.24	-0.38	0	2.7	5.3	4.6	2.7	2.7	2.1	0	0	0	0	0	0	2.1	4	2.7	2.1	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.63	-4.69	4.4	3.8	5.4	4.8	0	3.1	2.1	0	0	0	0	0	0	0	0	3.1	2.7	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.13	-3.36	3.6	3.8	5.2	5.4	2.5	2.5	4.1	0	0	0	0	0	0	0	3.2	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.96	0.77	0	2.9	4.8	4.8	0	0	2.9	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.28	-4.19	4.1	3.6	5.1	4.3	0	3.9	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	2.6	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	0.25	1.95	0	0	5	4.4	0	3.4	2.8	0	0	0	0	0	2.8	1.8	4.4	2.4	2.8	2.4	0	1.8	2.4	0	1.8	1.8	1.8	0	0	0	2.8	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.2	-2.11	0	3.3	5.1	3.6	2.3	2.3	3	0	0	0	0	0	2.3	2.3	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.36	3.59	0	3.1	5.9	5.4	0	2.4	2.4	0	0	0	0	0	0	0	3.7	3.1	0	0	0	0	3.5	0	0	0	2.4	0	0	0	2.4	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.75	-3.5	4.1	3.3	4.9	4.6	0	3.3	2.9	2.3	0	0	0	0	2.3	0	3.8	2.9	2.9	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.62	-4.49	4.9	3.2	5.5	4.8	0	0	0	0	0	2.2	0	0	0	0	2.2	3.5	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.45	0.4	2.7	2.1	4.3	4.3	2.1	3	1.5	0	0	2.1	1.5	0	0	1.5	2.5	1.5	2.1	1.5	1.5	0	0	0	1.5	0	2.1	0	0	0	0	1.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.95	-1.22	3.6	3.1	4.1	4.8	1.6	2.2	3.6	0	0	0	2.2	0	1.6	2.2	2.6	2.2	1.6	0	0	1.6	1.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.13	-4.52	0	2.4	4.9	4.3	1.8	2.4	0	0	3.3	0	0	0	0	0	3.8	0	3.6	2.4	0	3.3	0	0	1.8	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.72	3.36	2.4	0	4.8	5.2	0	2.4	0	0	0	0	0	0	3.1	0	4.3	2.4	3.7	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.71	-2.58	3.2	3.7	4.7	4.8	2.8	0	2.8	0	2.2	2.2	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.49	3.53	0	2.8	5.4	4.6	2.1	2.1	2.8	0	2.8	0	0	0	0	0	4.3	3.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.59	7.2	0	0	5.5	4	0	3.1	2.1	0	0	0	0	0	4.2	0	3.1	0	2.7	2.7	0	2.1	2.1	0	0	0	0	2.1	2.1	2.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.95	-3.24	4.6	2.3	5.3	4.5	0	3.9	0	0	0	0	2.3	0	2.3	0	0	2.3	3	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.37	-3.95	3.9	3.9	5.1	4.7	2.2	2.8	2.2	0	0	0	0	0	0	0	2.2	2.8	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.26	-2.28	0	0	4.1	4.5	0	3	3	0	0	0	0	0	0	2.4	3	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.38	3.32	0	2.5	5.6	4.3	1.9	3.7	2.9	0	0	0	0	0	0	0	3.5	2.5	3.1	0	0	0	2.5	1.9	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.29	0.65	0	0	4.7	3.2	3.2	2.5	0	0	0	0	0	0	3.9	2.5	3.2	2.5	4.1	2.5	2.5	3.9	0	0	3.2	0	3.2	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.16	-3.42	5.2	0	3.5	5.2	2.9	4.2	3.5	0	2.9	0	0	0	0	0	2.9	2.9	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.92	-6.05	4.2	0	3.9	3.5	0	3.9	3.5	2.8	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.19	0.68	0	0	4.7	3.8	0	0	0	0	0	0	0	0	2.7	2.7	3.8	2.7	2.7	2.7	0	2.7	2.7	3.1	2.7	0	3.6	2.7	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.26	8.53	0	0	4.6	3.4	0	0	2.1	0	0	0	0	0	3.6	0	0	0	3.4	0	0	3.1	0	0	0	0	0	0	0	0	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.18	-2.98	3.4	3	5.2	4.8	0	3.4	0	0	0	2.3	0	0	0	2.3	2.3	2.3	3.9	0	0	0	0	0	0	0	0	0	0	0	2.3	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.14	-4.83	0	0	4	4.3	2.3	3	0	0	3	0	0	0	0	0	3.6	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.26	-4.45	5.2	2.4	4.9	4.3	0	3.7	2.4	0	0	2.4	0	0	0	0	3	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.35	-1.52	0	0	4	3.4	1.7	0	2.2	0	0	0	1.7	0	0	0	3.3	1.7	1.7	2.9	0	2.9	0	1.7	1.7	2.6	1.7	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.89	-0.03	0	0	3.3	4	2.3	2.3	0	0	0	0	0	0	2.3	2.9	3.8	0	0	0	0	2.3	0	0	2.3	0	2.9	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.98	-7.72	3.8	2.1	4.8	4.4	3.1	2.7	3.4	2.1	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.55	-4.34	3	2.3	5.1	4.2	0	3.4	2.3	0	0	3	0	0	3.4	0	2.3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.05	-3.56	4.5	0	5.1	4.3	2.2	2.9	2.2	0	2.9	0	0	0	2.2	0	4.3	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.39	4.26	0	0	5.6	4.9	0	3.6	2.7	0	0	0	0	0	2.1	0	2.7	3.4	2.7	0	0	0	2.7	2.1	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.88	0.51	0	0	4.4	5	0	3.4	2.5	0	1.9	0	0	0	1.9	0	4.2	1.9	2.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.89	6.54	0	2.2	5	3.9	0	2.2	2.2	0	0	0	0	0	4	0	0	2.2	3.2	0	0	0	2.8	2.2	2.2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.02	1.12	0	0	4.5	3.9	0	0	0	0	0	0	0	0	0	0	2.9	0	3.6	0	2.9	0	0	0	0	2.9	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.28	4.04	0	3.4	0	4.7	2.5	1.9	0	0	0	1.9	0	0	3.2	4.6	4.1	3.6	0	0	1.9	2.5	2.9	0	1.9	1.9	0	0	1.9	1.9	1.9	1.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.19	1.93	0	0	4.8	4.2	0	2.4	2.4	0	2.8	0	0	0	1.8	0	3.9	3.3	3.7	2.4	0	0	2.4	0	0	2.4	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.82	-4.93	4.4	3.6	5.5	4.8	0	3.8	3.9	0	0	2.1	0	0	0	0	3.1	0	2.7	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-1.03	3.29	0	0	5	5.1	0	0	2.7	0	0	0	0	0	0	3.3	4.4	0	3.3	2.7	0	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.59	3.56	2.4	3	4.9	4.3	0	2.4	0	0	0	2.4	0	0	3.4	3.7	3	2.4	2.4	0	3.7	0	0	0	0	2.4	0	0	3	2.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.67	-4.69	0	0	4.1	4.2	0	3.1	0	0	0	0	0	0	0	0	4.5	0	4.1	0	0	2.1	0	3.1	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.34	3.22	0	0	5.4	4.8	0	2.8	2.8	0	2.8	0	0	0	3.4	0	3.4	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.44	0.17	0	0	4.2	2.2	0	0	0	0	2.2	0	0	0	0	0	4.2	2.2	4.1	3.6	0	0	0	3.3	0	2.2	2.2	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.52	3.48	1.9	0	5.3	4.6	0	3.2	2.9	0	0	0	0	0	0	0	2.5	1.9	2.5	0	0	0	0	0	0	0	0	0	0	0	1.9	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.24	-3.47	2.9	3.3	4.9	4.6	2.2	2.2	2.2	0	2.2	0	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.87	-4.78	3.5	0	5.4	5.4	3.1	3.1	0	0	0	2.4	0	0	0	0	3.7	3.1	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.18	2.7	0	0	5.8	4.2	0	3.8	3.8	0	0	0	2.4	0	2.4	0	3.8	3.5	3.1	0	0	0	2.4	0	2.4	2.4	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.65	0.48	0	0	5.7	4.1	0	2.3	0	0	2.3	0	0	0	2.3	0	3.3	3.3	3.8	2.9	0	0	2.3	0	0	2.3	0	0	0	0	2.3	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.82	-4.96	5.5	2.9	5.1	5.1	2.2	3.2	2.2	0	2.2	0	0	0	0	0	2.2	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
