day	Anno	celltype	UMAP_1	UMAP_2	marker:Foxa2	marker:Shh	marker:Ntn1	marker:Bmp7	up:Nkx6-1	up:Foxa1	up:Nkx2-9	up:Tox2	up:Arx	up:Tsc22d1	up:Peg3	up:Rfx4	up:Barx2	up:En1	up:Hey1	up:Sox4	up:Mxd4	up:Tal2	up:Dmrtb1	up:Sox2	up:Xbp1	up:Hes1	up:Pou6f2	up:Otx2	down:Id2	down:Lyar	down:Irx3	down:Irx5	down:Hes3	down:Hmgb1	down:Irx2	down:Mycn	down:Meis2	down:Cnbp	down:Pax3	down:Id1	down:Gli3	down:Myc
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-5.91	0.18	2.8	0	0	0	3.1	0	3.3	0	0	2.8	0	2.5	0	0	0	4.5	1.8	0	0	3.1	3.1	0	0	0	2.5	3.8	1.8	0	0	5.3	0	0	2.5	4.5	0	1.8	0	0
E8.5a	E85a_Hindbrain	Hindbrain	3.28	5.37	0	0	0	0	0	0	0	0	0	2.6	1.9	2.6	0	0	0	0	0	0	0	2.6	0	2.6	0	0	5.3	4.4	2.6	2.6	0	5.6	3.2	2.9	3.2	4.9	0	4.7	1.9	0
E8.5a	E85a_Hindbrain	Hindbrain	-3.19	-0.58	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	3.1	0	0	0	3.6	2.7	0	0	0	4.6	3.6	0	2.1	0	6	2.1	2.7	2.1	5.1	0	3.4	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-8.7	0.96	2.6	2.6	3.6	0	3.3	0	0	3.3	0	4.1	3.3	0	2.6	0	3.3	3.9	0	0	2.6	3.3	0	0	2.6	0	0	3.6	0	0	0	4.6	0	0	0	3.3	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.29	6.93	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	3.5	0	0	0	3.7	2.2	2.2	0	0	4.4	4.2	0	0	0	5.7	2.2	3.2	2.8	5	0	2.2	2.2	0
E8.5a	E85a_Hindbrain	Hindbrain	-6.17	-1.88	2.8	2.1	0	0	0	0	3.4	0	0	3.2	0	2.1	0	0	0	3.4	3.2	0	0	0	2.1	0	0	0	2.1	3.2	0	0	0	5.6	0	0	2.1	4.2	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.03	6.38	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	3.2	0	0	0	2.1	3	2.8	0	0	2.5	4	1.6	2.5	1.6	5.6	1.6	3.3	3.3	5.2	0	2.5	0	1.6
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-7.87	-2.11	0	2.9	0	0	2.9	0	0	0	0	2.9	0	0	0	2.9	0	3.6	0	0	0	0	0	2.9	0	3.6	0	4	2.9	0	0	5.5	0	0	0	2.9	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.19	-3.1	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.7	0	0	0	0	2.8	0	0	0	2.2	3.2	3.2	2.8	2.2	5.6	0	2.2	2.8	5	0	3.2	0	2.2
E8.5a	E85a_Hindbrain	Hindbrain	0.63	-1.39	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	3.1	2.1	2.1	0	0	5.3	4.6	2.8	0	0	5.5	2.8	2.8	0	5	2.1	4.2	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-9.17	1.38	0	0	0	0	3.5	2.8	0	0	0	4.7	2.8	0	0	0	4.2	2.8	2.8	0	0	3.5	2.8	2.8	2.8	0	0	3.5	0	0	0	4.4	0	0	2.8	3.9	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-3.09	0.59	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	1.8	2.4	0	0	0	3.1	1.8	0	0	0	2.8	4.4	2.4	2.4	3.1	5.5	0	3.6	3.3	4.6	1.8	0	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-7.2	0.96	3.4	0	0	0	3	0	4.3	1.7	1.7	4.8	1.7	0	1.7	0	1.7	4.2	1.7	0	0	3.4	3	0	0	0	2.3	3.4	0	0	0	5.5	0	2.3	1.7	5	1.7	2.7	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.51	-1.12	0	0	2	0	0	0	0	0	0	3.9	0	0	0	0	0	2	0	0	0	2	2.6	2	0	0	4.8	4.6	3	0	3.3	5.4	2	0	0	5.4	0	4.5	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-2.12	-0.19	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2	0	0	0	2.6	2	0	0	0	3	4.7	2	2	3	5.5	2	2.6	3.5	4.5	0	3	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.84	-2.35	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	1.7	3.2	0	0	0	2.7	2.3	0	0	0	3.6	4	3.5	1.7	1.7	5.7	0	4	2.7	4.6	0	2.3	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-8.03	1.04	1.8	1.8	1.8	0	2.8	1.8	2.5	1.8	0	2.8	2.5	3.1	3.1	0	1.8	2.8	2.5	0	0	0	0	3.3	0	0	2.5	3.5	2.5	0	0	5.3	0	2.5	1.8	4.5	0	2.5	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-9.26	1.27	2.7	0	0	0	0	0	0	2.7	0	4	0	0	0	0	3.4	3.8	2.7	0	0	3.4	2.7	2.7	0	0	0	2.7	0	0	0	4.4	0	0	0	4.6	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.34	-0.78	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	2.2	4	0	0	0	0	1.7	1.7	0	0	3.6	4.2	0	0	1.7	5.5	1.7	0	2.6	5.1	0	1.7	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-1.59	1.31	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	1.9	0	0	0	2.9	0	0	1.9	0	5	3.9	2.5	2.5	0	5.8	1.9	3.5	3.2	4.9	0	3.9	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-6.54	0.62	3.7	0	0	0	3.4	0	2.3	0	0	3.7	3	3	0	0	0	4.2	2.3	0	0	2.3	3.4	2.3	0	0	0	3.9	0	0	0	5	0	0	0	4.5	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	3.58	-1.44	0	0	0	0	1.9	0	2.9	0	0	0	0	0	0	0	0	1.9	0	0	0	2.6	1.9	0	0	0	3.6	4.4	2.9	0	0	5.7	0	3.2	2.9	5.2	0	2.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.59	2.73	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	2	1.1	0	0	1.7	2	2.5	0	0	4.1	3.8	1.7	1.7	2	5.8	1.1	2.6	2.3	5	0	3.3	1.1	1.1
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-6.08	-0.55	3.1	0	0	0	2.8	0	3.1	2.1	0	4.1	2.1	3.1	0	0	0	3.1	2.1	0	0	2.1	2.1	2.1	0	0	2.1	3.1	0	0	0	5.6	0	0	2.1	4.6	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.85	4.26	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	0	3	0	0	0	0	3	2.3	0	0	5.3	3.6	2.3	0	0	5.8	3.8	0	2.3	5	0	4.8	3	0
E8.5a	E85a_Hindbrain	Hindbrain	5.56	-4.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	1.9	2.5	0	0	0	4.7	4.6	1.9	0	0	5.2	0	0	2.5	5.4	0	2.8	1.9	0
E8.5a	E85a_Hindbrain	Hindbrain	3.22	-5.76	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	4.4	4.1	1.7	2.3	0	5.6	1.7	2.9	2.6	5.1	2.6	3.7	0	0
E8.5a	E85a_Hindbrain	Hindbrain	3.99	-1.78	0	0	0	0	2.5	0	0	0	0	3.2	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	3.7	4.2	0	0	0	5.2	0	3.9	2.9	5	0	4.4	0	1.9
E8.5a	E85a_Hindbrain	Hindbrain	4.73	-3.05	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	4.5	4.3	3.5	3.1	2.4	5.6	0	3.5	3.1	5.3	2.4	4.1	2.4	2.4
E8.5a	E85a_Hindbrain	Hindbrain	2.64	-3.92	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	3.4	1.8	0	0	2.4	0	0	0	0	4.1	4.2	2.7	1.8	3	5.7	2.4	1.8	2.7	5.1	2.4	2.4	0	2.7
E8.5a	E85a_Hindbrain	Hindbrain	6.7	2.36	0	0	0	0	0	0	0	0	0	4.4	2.2	0	2.2	0	0	3.7	0	0	0	2.8	2.2	0	0	0	2.8	3.7	0	3.2	0	5.8	2.2	3.2	0	4.2	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.61	-2.06	0	0	0	0	0	2.3	0	0	0	2.3	2.9	0	0	0	0	2.9	0	0	0	2.9	0	2.3	0	0	4.6	3.3	2.9	2.3	0	5.6	2.9	2.9	3.8	5.1	2.3	3.6	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-1.39	0.53	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	3.1	0	0	0	3.1	0	0	0	0	3.9	3.6	1.8	1.8	2.4	5.3	0	2.4	0	4.8	0	0	2.4	0
E8.5a	E85a_Hindbrain	Hindbrain	0.81	-0.68	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	3.1	0	0	0	2.7	2.1	0	0	0	4.8	4.5	2.7	0	2.1	5.7	0	3.1	0	5.4	0	4.6	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-2.68	-0.82	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	1.8	0	0	0	3	2.4	1.8	0	0	3.2	4.2	2.7	3.4	1.8	5.6	0	3.2	2.4	5.2	0	3	1.8	1.8
E8.5a	E85a_Hindbrain	Hindbrain	1.73	4.91	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	2.9	0	0	0	1.9	0	0	0	0	4.7	4.2	3.2	0	0	5.4	2.5	2.5	3.8	4.6	2.5	3.2	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.9	1	0	0	0	0	0	0	0	0	0	2.9	1.5	1.5	0	0	0	2.1	0	0	0	1.5	0	0	0	0	5.2	4.1	2.1	2.9	0	5.6	2.1	2.9	3.3	4.7	2.9	4.8	2.1	0
E8.5a	E85a_Hindbrain	Hindbrain	-2.56	-1.1	0	0	0	1.2	0	0	0	0	0	3.1	1.2	1.7	0	0	0	2.7	0	0	0	2.9	1.7	2	0	0	3.8	4.3	2.8	1.7	2.7	5.5	2.3	2.7	2.7	4.9	0	2.8	1.2	2
E8.5a	E85a_Hindbrain	Hindbrain	4.27	2.44	0	0	0	2.6	0	0	0	0	0	3.5	2	0	0	0	0	2.6	0	0	0	2	3.5	0	0	0	5.1	4.6	0	0	0	5.8	3	3.3	3.3	5.3	0	3.5	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-4.31	3.56	0	0	0	0	3.5	0	3.7	0	0	3.5	0	2.2	0	0	0	3.2	0	0	0	0	3.5	0	0	0	0	4.2	0	0	2.2	5.7	2.2	3.2	2.8	4.8	0	2.2	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.34	5.25	1.9	0	0	0	0	0	0	0	0	3.2	0	0	2.5	0	1.9	3.4	0	0	0	3.6	0	1.9	0	0	4.2	4.1	2.9	1.9	1.9	5.6	1.9	3.2	3.8	4.7	2.5	2.9	0	1.9
E8.5a	E85a_Hindbrain	Hindbrain	-1.28	-3.57	0	0	0	0	1.9	0	1.9	0	0	3.2	0	0	0	0	0	1.9	0	0	0	3.2	1.9	1.9	0	0	3.4	4.2	0	0	0	5.7	0	2.5	2.5	5	0	0	1.9	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-6.48	1.59	2.3	2.3	3	0	3	2.3	3.9	0	0	3	0	3.4	2.3	0	0	3	0	0	0	0	2.3	0	0	0	0	4.2	0	0	0	5.5	0	0	0	4.8	0	2.3	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.4	7.32	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	2.8	0	0	0	0	2.8	0	0	3.9	4.2	2.8	0	0	5.9	0	0	0	5	0	4.2	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-8.59	-0.39	3.4	3.7	2.4	3	0	2.4	0	0	0	4.5	3	2.4	2.4	3	0	4.4	4.1	0	0	0	3	3.9	2.4	0	0	2.4	0	0	0	5.3	0	0	0	4.8	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.83	5.89	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	2.2	2.2	0	0	0	0	2.8	0	0	0	3.9	3.9	0	2.2	0	5.3	3.2	3.2	3.5	5	0	3.2	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.44	-1.22	0	0	0	0	0	0	3.4	0	0	4.3	0	0	0	0	0	3.6	0	0	0	2.1	2.7	0	0	0	2.7	4.3	0	0	0	5.8	0	0	0	5.1	0	2.1	0	0
E8.5a	E85a_Hindbrain	Hindbrain	7.51	-0.79	1.4	0	0	0	2.6	0	2	0	0	3.9	1.4	1.4	1.4	0	0	3.4	0	0	0	2.3	2.3	2.3	0	0	3.7	4.2	0	0	0	5.6	0	2.8	2.3	5	0	2.3	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-7.8	0.82	0	0	2.5	2.5	3.1	0	2.5	2.5	0	4.3	3.1	3.1	0	0	0	0	0	0	0	2.5	3.5	0	0	0	0	2.5	2.5	0	0	5.2	0	0	2.5	3.8	0	3.5	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-4.78	-1.36	0	0	0	0	1.9	0	4.5	0	0	3.2	0	0	0	0	0	3.2	0	0	0	2.9	0	0	0	0	4.2	3.9	0	1.9	0	5.4	0	3.6	3.4	4.7	0	0	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-5.99	2.65	3.3	0	0	0	0	0	2.7	0	0	3.3	2.7	0	0	0	0	4	2.7	0	0	2.7	0	3.3	0	0	0	4.7	0	0	0	5.7	0	0	2.7	4.4	0	3.7	2.7	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-6.6	-3.71	2.1	2.1	0	0	2.8	0	3.2	2.1	0	2.8	0	0	0	0	0	2.8	2.1	2.8	0	2.8	2.1	0	0	2.8	0	3.2	3.6	3.2	0	5.4	0	0	0	4.3	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.43	7.3	0	0	0	0	0	0	0	1.9	0	3.9	0	1.9	0	0	0	3.7	0	0	0	0	0	0	0	0	3.7	3.8	1.9	2.5	0	5.8	0	0	3.5	5.1	0	3.1	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-8.48	-2.52	2.6	0	1.6	0	0	0	0	0	1.6	3.2	2.2	0	0	0	0	3.2	0	0	0	2.9	1.6	0	1.6	1.6	4.2	2.9	2.9	2.2	3.4	5.5	0	2.2	1.6	4.6	0	2.2	0	0
E8.5a	E85a_Hindbrain	Hindbrain	4.62	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	5.3	3	2.3	0	0	5.6	0	0	3	5	3	3	2.3	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.19	5.84	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	3.7	0	0	0	0	1.8	0	0	0	1.8	3.4	0	2.4	0	5.4	0	2.8	3.8	4.8	0	3.4	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0	2.23	0	0	0	0	0	0	0	0	0	3.5	2.6	2.6	0	0	0	3	0	0	0	0	2	2	0	0	5.1	3.9	2	2	2	5.6	0	3.3	0	4.9	2	3.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.25	-2.31	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	3.5	0	0	0	3.3	0	0	0	0	3.3	3.8	2	2.6	3.3	5.6	2	2	0	4.4	0	2	0	2
E8.5a	E85a_Hindbrain	Hindbrain	-3.42	-2.12	0	0	0	0	2.9	0	3.5	0	0	1.9	0	1.9	0	0	0	3.4	0	0	0	2.9	0	1.9	0	0	4.1	3.5	3.5	2.5	1.9	5.5	0	3.5	1.9	5	0	2.9	1.9	0
E8.5a	E85a_Hindbrain	Hindbrain	5.85	-1.46	0	0	0	0	1.6	0	3.1	0	0	3.9	1.6	1.6	0	0	0	3.9	1.6	0	0	2.2	2.6	0	0	0	3.7	4.6	1.6	1.6	2.2	5.8	0	2.6	2.2	5.1	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	1.14	1.41	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	2.6	0	0	2	0	5.4	3.5	0	0	0	5.9	2.6	3	3	4.7	2	4.8	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.35	-3.2	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	0	2.9	0	0	0	2.3	0	0	0	0	4.4	4.1	0	3.3	0	5.4	3.3	0	0	4.6	0	2.3	2.3	0
E8.5a	E85a_Hindbrain	Hindbrain	3.66	-5.5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2.7	1.7	0	0	2.7	0	0	0	0	4.4	4.1	0	0	0	5.7	3.4	2.3	0	5.1	0	3.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	1.13	2.19	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	1.3	1.9	1.3	0	0	0	0	1.9	1.9	0	5.2	3.9	1.9	0	0	5.4	1.3	1.9	1.3	5	2.2	4.7	1.9	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.67	-3.17	0	0	0	0	0	0	3.8	0	0	2.6	0	0	0	0	0	3	0	0	0	2	2	2	0	0	3	4.3	2	0	0	5.8	0	2.6	0	4.8	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.1	-4.81	0	0	0	0	0	0	1.8	0	0	2.7	0	1.8	0	0	1.8	1.8	0	0	0	0	2.7	1.8	0	0	4.5	4	2.7	1.8	0	5.6	0	3	1.8	5.2	0	3.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.18	0.97	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	2.8	1.6	0	0	0	1.6	1.6	0	0	5	3.9	2.2	3	2.5	5.7	2.2	2.8	1.6	5.1	1.6	3.6	0	0
E8.5a	E85a_Hindbrain	Hindbrain	2.72	-1.67	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	2.5	0	0	0	2.9	0	1.9	0	0	4.3	4.5	1.9	0	1.9	5.4	2.5	3.2	1.9	4.9	1.9	2.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.19	-2.62	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	0	0	2.8	0	2.8	2.2	0	3.2	4	2.8	2.8	2.2	5.6	2.2	0	2.2	5.3	0	0	0	2.2
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-6.88	-3.83	2.5	3.1	0	0	3.3	0	3.8	0	0	3.5	1.9	1.9	0	3.3	0	4.2	0	4	0	1.9	0	3.1	0	2.9	1.9	4.3	1.9	1.9	0	5.4	0	2.9	2.5	4.9	0	0	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-5.27	4.49	2.2	0	0	0	2.8	0	3.7	0	0	3.2	0	0	0	0	0	2.2	2.2	0	0	2.8	0	2.2	0	0	2.2	4.4	0	0	0	5.8	0	3.2	2.8	4.9	0	2.2	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-6.01	2.43	3.2	1.9	1.9	0	1.9	0	2.9	0	0	4.5	1.9	2.5	0	0	3.2	3.6	0	0	0	1.9	2.5	3.2	0	0	0	4.5	0	0	0	5.6	0	2.9	1.9	5.3	0	1.9	0	0
E8.5a	E85a_Hindbrain	Hindbrain	1.29	2.22	0	0	0	0	0	0	0	0	0	3.2	2.8	2.4	0	0	0	3	1.8	0	1.8	0	2.8	2.4	0	0	5.6	3.4	0	0	0	5.6	1.8	2.4	0	5.1	1.8	4.6	1.8	0
E8.5a	E85a_Hindbrain	Hindbrain	0.39	-3.44	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	2.8	2.8	0	0	0	0	0	0	0	0	4.1	3.5	2.8	0	0	4.7	0	2.8	0	5.7	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	3.07	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	4.3	3.1	0	2.1	0	5.8	3.6	3.1	2.1	4.8	2.1	4.5	0	0
E8.5a	E85a_Hindbrain	Hindbrain	1.48	-2.18	0	0	0	0	0	0	0	0	0	3.4	2.1	0	0	0	0	3.1	0	0	0	0	0	2.1	0	0	4.1	3.8	2.1	2.1	3.4	5.4	0	3.6	2.1	5.2	0	2.8	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.22	2.46	0	0	0	0	0	0	0	0	0	4.5	0	2.8	0	0	1.8	3.4	1.8	0	0	2.4	3.3	2.8	1.8	0	5.1	3	2.8	0	0	5.9	1.8	3.8	2.8	5	0	4.1	1.8	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.41	-3.2	0	0	0	0	0	0	0	0	0	2.4	1.8	2.4	0	0	0	2.4	0	0	0	2.4	1.8	0	0	0	5.2	4.6	0	2.4	1.8	5.7	0	3.6	3.1	5	1.8	3.5	0	2.4
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-5.99	3.66	3.4	0	0	0	2.4	0	4.6	0	0	4.4	0	0	0	0	0	3.7	0	0	0	3	3	2.4	0	0	4.1	3.7	0	0	0	5.7	0	3	0	5	0	0	0	0
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-8.5	-1.09	0	0	0	0	2.8	0	0	0	2.8	3.4	0	0	0	2.8	0	4.1	2.8	2.8	0	2.8	0	2.8	0	3.4	2.8	3.4	2.8	0	0	5.3	0	0	0	3.8	0	3.8	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-4.6	4.35	0	0	0	0	0	0	0	0	0	3.2	2.2	2.2	0	0	0	2.8	0	0	0	2.2	2.2	0	0	0	3.2	4.5	0	0	0	5.7	0	2.2	2.2	5.3	0	0	2.2	0
E8.5a	E85a_Hindbrain	Hindbrain	-1.15	-1.93	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	2.6	3.2	0	0	0	2.6	2.6	0	0	0	4.1	4.3	2.6	0	3.2	5.7	0	3.6	3.2	5.1	2.6	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.93	1.09	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	3.1	2.4	0	0	0	3.1	0	0	0	4.4	3.1	0	0	3.5	5.1	2.4	2.4	3.5	5.4	0	3.7	0	0
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-5.57	4.74	2.5	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	0	4.2	4.2	0	0	2.5	5.6	0	0	0	5.4	0	2.5	0	0
E8.5a	E85a_Hindbrain	Hindbrain	1.78	-4.23	0	0	0	0	2.8	0	1.8	0	0	4	1.8	0	0	0	0	3.8	1.8	0	0	3.1	2.8	0	0	0	2.4	3.3	1.8	2.4	3.8	5.4	0	4.1	3.1	5.3	0	3.5	0	2.8
E8.5a	E85a_Hindbrain	Hindbrain	1.2	0.11	0	0	0	2	0	0	0	0	0	2.6	2	0	0	0	0	3	2	0	0	0	0	2	0	0	4.6	4.4	2	2	2	5.7	0	2.6	3	5.2	2	3.8	0	2
E8.5a	E85a_Hindbrain	Hindbrain	1.86	-4.18	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	3.6	0	0	0	2.3	2.9	0	0	0	4.7	3.8	3.6	0	2.9	5.6	0	3.6	2.9	5.4	2.3	3.3	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-1.46	1.14	0	0	0	0	0	0	0	0	0	3.5	2.2	0	0	0	0	3.5	0	0	0	3.3	2.9	0	2.2	0	4.7	4.1	0	0	0	5.5	2.2	2.9	0	4.8	2.2	3.5	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-0.88	-0.32	0	0	2.6	0	0	0	0	0	0	3	2	2	0	0	0	4	0	0	0	2.6	2	0	0	0	2.6	4.2	2.6	0	3	5.5	2	2	0	4.8	0	0	0	0
E8.5a	E85a_Hindbrain	Hindbrain	0.63	0.01	0	0	0	0	0	0	0	0	0	3.7	2.2	0	0	0	0	3.4	0	0	0	2.2	2.2	0	0	0	5	3.2	0	3.2	0	5.5	2.2	0	0	5.1	2.2	4	0	0
E8.5a	E85a_Hindbrain	Hindbrain	7.12	2.36	0	0	0	0	0	0	0	0	0	5.1	2.1	0	0	0	0	3.4	0	0	0	2.7	2.1	2.1	0	0	4.4	4.1	3.6	2.1	3.8	5.7	2.1	2.7	3.4	5.3	0	4.8	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-2.53	0.78	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	2.5	0	0	0	2.9	2.9	2.1	1.5	0	4.4	3.9	2.7	2.9	3.1	5.5	2.5	3.3	3.3	5	2.5	2.9	2.7	2.7
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-7.15	-3.95	1.4	0	0	1.4	1.4	1.9	2.3	1.4	0	3.3	1.4	0	0	0	0	3.4	1.4	3.7	0	3.2	2.3	2.8	0	2.6	2.3	3.9	0	0	0	5.5	0	2.6	0	5.1	0	2.3	0	1.9
E8.5a	E85a_Posterior_floor_plate	Posterior_floor_plate	-5.78	4.71	0	0	0	0	0	0	2.6	0	0	3.3	0	0	0	0	0	3.3	0	0	0	3.3	0	2.6	0	0	3.3	3.3	2.6	0	0	5.4	0	2.6	2.6	4.5	0	0	2.6	0
E8.5a	E85a_Hindbrain	Hindbrain	-3.06	-0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	1.9	0	0	2.6	1.9	1.9	0	0	4.1	4.2	2.9	2.6	2.9	5.7	1.9	4	2.9	4.8	1.9	3.2	1.9	0
E8.5a	E85a_Hindbrain	Hindbrain	0.68	1.92	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	4.7	3.7	2.6	2	0	5.1	2.6	0	3	4.9	0	3.3	0	0
E8.5a	E85a_Hindbrain	Hindbrain	-2.05	-2.17	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	3	0	0	0	0	0	2.4	0	0	2.4	3.4	3.4	2.4	3.7	5.8	0	3	0	5.6	0	3	0	0
E8.5a	E85a_Hindbrain	Hindbrain	6.94	1.63	0	0	0	0	0	0	0	2	0	4.9	0	0	2	0	0	4.1	0	0	0	0	0	2	0	0	3.5	2.7	0	2.7	0	5.5	3	3.5	2	5.1	0	2	0	2
E8.5a	E85a_Anterior_floor_plate	Anterior_floor_plate	-7	-3.01	1.8	2.4	2.4	0	2.4	1.8	4.4	1.8	0	3.1	0	3.3	0	2.8	2.4	4.1	1.8	3.9	0	3.8	1.8	3.8	0	2.4	0	3.3	2.8	2.8	0	5.4	0	0	0	4.2	0	0	0	0
