day	Anno	celltype	UMAP_1	UMAP_2	marker:Pcdh15	marker:Sox6	up:Zfpm2	up:Sox6	up:Myt1	up:Etv1	up:Olig1	up:Sox10	down:Pax3	down:Gli3	down:Setbp1	down:Meis1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.45	-6.29	0	0	0	0	0	0	0	0	0	0	0	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.79	-3.52	0	0	0	0	0	0	0	0	0	0	6.9	5.5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2.13	-4.56	0	5.9	0	5.9	0	0	0	0	6.7	5.5	5.5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.15	-7.14	0	4.7	0	4.7	0	0	0	0	5.4	0	5.8	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.85	-4.96	0	5.9	5.2	5.9	0	0	0	0	0	5.2	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.36	0.26	0	4.9	0	4.9	0	0	0	0	0	4.9	6.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.95	-3.86	0	0	0	0	0	0	0	0	0	0	5.2	5.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.63	5.04	0	6.6	4.7	6.6	0	0	0	0	0	0	5.8	5.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.64	-0.18	0	0	0	0	0	0	0	0	0	5	6.1	6.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.69	-5.92	0	4.7	0	4.7	0	0	0	0	5.4	4.7	5.8	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.28	-3.75	0	0	0	0	0	0	0	0	0	6.5	7.4	6.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.6	-3.11	0	5.4	0	5.4	0	0	0	0	5.4	0	0	6.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.39	6.02	0	5.9	4.8	5.9	0	0	0	0	0	0	4.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.63	0.24	5.2	6.3	0	6.3	0	0	0	0	0	0	5.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.07	-5.65	0	6.2	0	6.2	0	0	0	0	6.2	0	5.5	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.82	-6.56	0	5.2	0	5.2	0	0	0	0	6.3	0	5.9	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.15	0.72	4.4	4.4	0	4.4	0	0	0	0	0	4.4	5.8	4.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.43	-2.27	0	0	0	0	0	0	0	0	4.7	4.7	6.3	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.87	-4.16	0	0	0	0	0	0	0	0	6.3	5.9	0	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.29	-5.94	0	0	0	0	0	5.5	0	0	0	5.5	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.24	-0.49	0	5.7	0	5.7	0	0	0	0	6	4.6	5.7	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.2	4.83	0	0	5	0	0	0	0	0	0	0	6.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.44	1.42	0	5.5	0	5.5	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.26	3.69	0	0	5.1	0	0	0	0	0	0	0	5.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.52	-4.32	0	5.3	0	5.3	0	0	0	0	5.3	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.87	-0.33	0	0	0	0	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.62	-7.84	0	5.5	0	5.5	0	0	0	0	0	5.5	6.6	5.5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2	4.38	0	5.9	0	5.9	0	0	0	0	0	0	4.8	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.97	0.76	5.5	6.6	0	6.6	0	0	0	0	0	0	5.9	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.2	5.92	0	0	0	0	0	0	0	0	0	0	5.1	5.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.99	-6.49	0	5.3	0	5.3	0	0	0	0	5.3	0	5.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.56	3.59	0	6.2	0	6.2	0	0	0	0	5.1	0	5.8	5.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.82	-4.78	0	0	0	0	0	0	0	0	4.7	0	0	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.49	-2.58	0	4.7	5.7	4.7	0	0	0	0	0	5.3	6.6	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.34	3.95	0	0	0	0	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.36	-4.15	0	6.6	0	6.6	0	0	0	0	5.5	0	7.1	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.71	1.7	0	5.1	0	5.1	0	0	0	0	0	4.4	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.25	-2.15	0	5.8	0	5.8	0	0	0	0	5.1	0	5.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.56	-5.02	0	6.6	0	6.6	5.2	0	0	0	6.6	5.9	5.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.52	1.75	0	0	0	0	0	0	0	0	0	0	5.3	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.92	-5.32	0	0	5.2	0	0	0	0	0	0	5.8	6.5	5.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.06	-4.25	0	7.3	0	7.3	0	0	0	0	5.3	5.3	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.25	-0.53	0	5.8	0	5.8	0	0	0	0	5.8	5.1	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.45	-7.54	0	0	0	0	0	0	0	0	5.6	0	6.7	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.12	-4.2	0	0	0	0	0	5.1	0	0	6.2	0	0	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.82	-6.24	0	0	0	0	0	0	0	0	4.9	0	4.9	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.35	-7.4	0	4.6	0	4.6	0	0	0	0	5.3	0	6	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.82	-4.73	0	0	0	0	0	0	0	0	5.3	5.3	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.5	-2.24	0	5.1	0	5.1	0	0	0	0	5.1	5.1	5.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.39	-5.45	0	6.3	5.2	6.3	0	0	0	0	5.2	5.2	5.9	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.72	-7.71	0	6.7	0	6.7	0	0	0	0	0	0	0	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.32	1.86	0	0	0	0	0	0	0	0	0	0	5.5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.26	-3.29	0	0	0	0	0	0	0	0	0	5.2	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.57	4.22	0	5.4	0	5.4	0	0	0	0	0	0	0	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.15	2.06	0	5.8	0	5.8	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.45	-6.28	0	5.7	0	5.7	0	0	0	0	6.1	5	0	5.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.69	-4.29	0	7.2	0	7.2	0	0	0	0	6.3	6.3	6.3	5.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.48	-5.5	0	6	0	6	0	0	0	0	0	0	7.1	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.52	-2.19	0	5.4	0	5.4	0	0	0	0	6.1	0	6.1	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.88	-3.31	0	6.4	5	6.4	0	0	0	0	5.7	5	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.62	1.08	5	5	0	5	0	0	0	0	0	5	5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.32	1.84	0	5.3	0	5.3	0	0	0	0	0	0	5.3	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.6	4.76	0	6.2	4.6	6.2	0	0	0	0	0	4.6	5.3	4.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.06	5.25	0	0	0	0	0	0	0	0	0	0	5.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.85	-5.18	0	0	0	0	0	0	0	0	0	0	6.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.79	-6.52	0	0	0	0	0	0	0	0	5.4	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.29	-2.7	0	5.4	0	5.4	0	0	0	0	0	6.5	6.1	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.32	-3.52	0	0	0	0	0	0	0	0	6.1	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.87	-3.6	0	7.4	0	7.4	0	0	0	0	5.7	0	5.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.27	-6.98	0	0	0	0	0	0	0	0	0	5.2	5.2	5.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.6	-5.48	0	5.2	5.2	5.2	0	0	0	0	5.2	5.2	6.3	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.48	-1.08	0	5.3	0	5.3	0	0	0	0	6	0	5.3	6.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.52	-1.27	0	4.5	0	4.5	0	0	0	0	4.5	0	6.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.25	2.16	0	0	0	0	0	0	0	0	0	0	5.3	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.56	-3.68	0	0	0	0	0	0	0	0	0	5.5	5.5	6.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.6	0.17	0	5.8	0	5.8	0	0	0	0	4.4	4.4	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.07	1.44	4.7	5.3	5.3	5.3	0	0	0	0	0	4.7	5.8	5.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.8	-5.57	0	5.5	5.5	5.5	0	0	0	0	6.2	0	5.5	4.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.42	-3.75	0	0	0	0	0	0	0	0	5.9	0	6.6	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.88	-3.44	0	7	0	7	0	0	0	0	7	5.4	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	5.49	0.36	0	7	0	7	0	5.7	0	0	0	0	6.4	5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.42	0.74	0	0	5.1	0	0	0	0	0	0	0	5.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.74	-6.25	0	0	0	0	0	0	0	0	0	0	4.9	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.91	-4.09	0	0	0	0	0	0	0	0	0	0	5.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.79	-4.95	0	5.3	0	5.3	0	0	0	0	6	6.4	6	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.05	-6.21	0	6.8	0	6.8	0	0	0	0	5.7	5	6.1	5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.24	-6.74	0	0	0	0	0	0	0	0	4.9	0	0	4.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.8	-1.77	0	0	0	0	0	0	0	0	6.2	6.2	6.4	6.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.2	2.15	0	5.6	0	5.6	0	0	0	0	0	0	5.6	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.45	-7.56	0	6.4	0	6.4	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.37	-2.57	0	0	0	0	0	5.2	0	0	5.2	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.04	6.66	0	4.7	0	4.7	0	4.7	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.46	-4.72	0	5.5	4.8	5.5	0	0	0	0	4.8	4.8	5.5	4.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.88	-4.88	0	5.3	0	5.3	0	0	0	0	6	0	5.3	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.82	-4.68	0	6.1	0	6.1	0	0	0	0	0	0	0	7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.18	-2.91	0	0	0	0	0	0	0	0	6.5	0	7.6	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.47	-0.52	0	5.5	0	5.5	0	0	0	0	5.9	0	4.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.29	1.34	0	0	0	0	0	0	0	0	0	0	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.82	-2.95	0	0	5.3	0	0	0	0	0	6	5.3	5.3	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.05	-3.82	0	6	0	6	0	0	0	0	6.3	4.9	0	4.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.24	4.38	0	6.1	0	6.1	0	0	0	0	0	0	0	5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.82	-6	0	4.7	4.7	4.7	0	0	0	0	5.4	0	4.7	5.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.53	-6.41	0	4.9	4.9	4.9	0	0	0	0	6.3	0	7.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.41	-6.06	0	7.2	0	7.2	0	0	0	0	0	4.9	4.9	4.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.41	-6.85	0	0	0	0	0	0	0	0	5.1	0	5.8	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.32	-3.6	0	5.4	5.4	5.4	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.89	3.77	0	5.9	5.2	5.9	0	0	0	0	0	5.2	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.81	0.13	5	0	0	0	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.76	-5.48	0	0	0	0	0	0	0	0	0	5.8	5.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.88	-0.54	0	0	0	0	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.98	4.04	0	7.4	0	7.4	0	0	0	0	0	0	0	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.51	-4.85	0	5.3	0	5.3	0	0	0	0	6	5.3	6.4	6.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.68	2.93	0	0	5	0	0	0	0	0	0	0	5	5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.66	-4.9	0	5.3	4.7	5.3	0	0	0	0	5.1	4	4	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.52	-5.74	0	6.4	0	6.4	0	0	0	0	0	6.1	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.92	-5	0	5.4	5	5.4	0	0	0	0	0	4.3	4.3	4.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2.64	-4.9	0	5.6	0	5.6	0	0	0	0	5.9	0	5.9	5.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.62	5.2	0	4.7	5.4	4.7	0	0	0	0	0	0	5.4	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.21	1.04	0	0	4.5	0	0	4.5	0	0	0	4.5	4.5	6.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.84	2.48	0	5	0	5	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.75	-1.93	0	5	0	5	0	0	0	0	5	5	6.9	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.83	5.72	0	4.7	0	4.7	0	0	0	0	0	0	6.5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	5.04	0.59	0	4.9	0	4.9	0	0	0	0	4.9	5.6	4.9	4.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.75	4.17	4.1	0	0	0	0	0	0	0	0	0	0	5.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.33	4.38	0	4.8	4.8	4.8	0	0	0	0	0	0	5.9	4.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.48	4.44	0	6.3	4.7	6.3	0	0	0	0	0	0	5.7	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.83	-4.1	0	5.9	0	5.9	0	0	0	0	0	5.2	5.9	6.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2.36	-5.22	0	4.8	0	4.8	0	0	0	0	6.4	0	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.26	3.51	5.1	0	0	0	0	0	0	0	0	5.1	5.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.06	-4.55	0	5	5	5	0	5	0	0	6.6	6.1	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2.14	-5.44	0	5.3	4.9	5.3	0	0	0	0	6.1	4.2	5.3	6.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.58	-5.53	0	7	0	7	0	0	0	0	6.1	5.4	5.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.13	-5.88	0	0	0	0	0	0	0	0	6.4	0	0	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.43	-5.72	0	0	0	0	0	0	0	0	6.4	0	6.4	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.04	-3.5	0	6.6	0	6.6	0	0	0	0	6.4	0	6.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.1	1.83	0	5.3	0	5.3	0	0	0	0	0	0	6	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.63	1.86	0	5.7	0	5.7	0	0	0	0	0	0	6.6	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.8	-4.56	0	0	0	0	0	0	0	0	5.4	6.5	0	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.65	2.86	0	6.5	0	6.5	0	0	0	0	0	0	4.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.51	5.58	0	5	0	5	0	0	0	0	0	0	5	5.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.1	-4.4	0	5.2	0	5.2	0	0	0	0	0	5.2	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.22	-4.74	0	0	0	0	0	0	0	0	5.4	0	0	6.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.49	-5	0	6.4	5	6.4	0	0	0	0	5.7	0	5	6.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.47	3.12	0	4.9	0	4.9	0	0	0	0	0	0	6.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.91	4.76	0	0	0	0	0	0	0	0	0	0	0	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.65	-3.77	0	5.5	0	5.5	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.7	-5.83	0	5.1	5.8	5.1	0	0	0	0	0	0	5.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.34	-6.42	0	0	6	0	0	0	0	0	5.3	0	0	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.05	-3.39	0	6.4	0	6.4	0	0	0	0	5.7	5	6.5	4.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-2.19	-5.22	0	5.4	4.8	5.4	0	0	0	0	4.8	0	5.9	4.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.74	-4.85	0	6	0	6	0	0	0	0	0	6	6	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.99	0.35	0	4.9	0	4.9	0	0	0	0	0	0	6	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.9	-6.79	0	5.2	0	5.2	0	0	0	0	0	0	5.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.3	-5.29	0	6.9	0	6.9	0	0	0	0	0	0	5.8	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.11	5.56	0	5.6	0	5.6	0	0	0	0	0	0	0	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.47	-6.33	0	0	0	0	0	0	0	0	4.9	4.9	5.5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-1.33	-3.97	0	5.1	0	5.1	0	0	0	0	0	0	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.83	1.69	0	4.8	0	4.8	0	0	0	0	0	0	6.1	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.62	-0.33	0	0	0	0	0	0	0	0	0	5.4	5.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.47	-3.61	0	0	0	0	0	0	0	0	5.2	5.2	0	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.73	-4.55	0	0	0	0	0	0	0	0	0	5	0	5.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.09	6.56	0	5.6	5.6	5.6	0	0	0	0	0	0	6	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.1	-2.63	0	0	5.1	0	0	0	0	0	5.1	0	6.2	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.66	-5.41	0	0	0	0	0	0	0	0	0	0	6.2	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.87	-3.76	0	4.8	0	4.8	0	0	0	0	4.8	4.8	4.8	5.5
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.27	1.55	0	0	5.1	0	0	0	0	0	5.1	5.1	5.8	5.1
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.99	6.32	0	5.7	0	5.7	0	0	0	0	0	0	5.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.39	4.93	0	4.9	4.3	4.9	0	0	0	0	4.3	0	5.3	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.59	-6.54	0	0	6.1	0	0	0	0	0	0	5.4	0	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.33	-7.73	0	5.3	4.2	5.3	0	0	0	0	4.2	4.2	4.9	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.59	-5	0	0	0	0	0	0	0	0	6	0	5.3	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	4.04	-1.95	0	0	0	0	0	0	0	0	0	0	4.7	4.7
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-0.9	3.92	0	5.5	0	5.5	0	0	0	0	0	4.4	7	4.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.91	-5.64	0	5.4	0	5.4	0	0	0	0	0	5.4	0	5.4
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.65	-3.55	0	6.3	0	6.3	0	0	0	0	0	0	6.6	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.49	-6.03	4.8	0	4.8	0	0	0	0	0	4.8	0	5.5	4.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.81	-5.52	0	0	0	0	0	0	0	0	5.7	0	4.7	5.3
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.4	5.84	0	4.5	5.2	4.5	0	0	0	0	0	0	5.2	5.6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.13	-4.06	0	0	0	0	0	0	0	0	0	0	5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	3.76	-5.81	0	0	0	0	0	0	0	0	5.8	0	4.7	6
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.08	6.1	4.4	5.1	4.4	5.1	0	0	0	0	0	0	4.4	5.8
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.63	-3.13	0	5.2	0	5.2	0	0	0	0	7	0	6.6	5.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	5	-0.02	0	0	4.9	0	4.9	0	0	0	0	0	6	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	1.17	-7.46	0	5.4	0	5.4	0	0	0	0	0	0	5.4	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.8	-3.7	0	6.2	0	6.2	0	0	0	0	0	0	6.2	6.2
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	0.34	-4.02	0	5.5	4.8	5.5	0	0	0	0	4.8	5.9	6.6	5.9
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	2.26	-2	0	0	5.5	0	0	0	0	0	4.8	5.5	5.5	0
E12.5	E125_Spinal_cord_dorsal	Spinal_cord_dorsal	-4.45	-1.29	0	6.6	0	6.6	0	0	0	0	5.5	4.8	6.4	4.8
