day	Anno	celltype	UMAP_1	UMAP_2	marker:Osr1	marker:Lhx1	marker:Pax2	marker:Pax8	up:Hmga2	up:Foxp1	up:Meis1	up:Foxc2	up:Tcf7l1	up:Twist1	up:Alx1	up:Irx1	up:Pbx1	down:T	down:Mixl1	down:Evx1	down:Nkx1-2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.01	0.05	0	0	0	0	0	0	0	0	0	0	0	0	3	3.7	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.26	0.63	0	0	0	0	2.9	0	0	2.3	2.3	0	0	0	0	2.3	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.46	-2.34	2.2	2.2	0	0	3.2	0	0	2.8	0	2.2	0	0	3.2	0	2.2	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.01	-3.97	0	0	0	0	2.9	2.9	0	0	0	0	0	0	0	0	0	3.5	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.51	-4.34	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	3	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.94	0.76	0	2.4	0	0	2.4	0	0	0	0	0	0	0	2.4	4.3	0	2.4	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2	-5.04	0	0	0	0	2.5	0	0	0	0	0	0	0	0	3.7	1.9	2.5	1.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.03	-6.7	0	0	0	0	3	2.3	0	0	0	0	0	0	0	0	0	2.3	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.08	0.69	0	2.1	0	0	3.1	2.1	0	0	0	0	0	0	0	4.5	3.6	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	3.13	-0.26	2.3	2.9	0	0	4.1	2.3	0	0	0	0	0	0	2.3	2.3	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.11	-2.19	0	1.9	0	0	3.4	2.9	0	0	0	0	0	0	2.5	2.5	0	0	1.9
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.13	2.33	0	0	0	0	2	0	0	0	0	0	0	0	2	4.9	2.7	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.62	-3.31	0	0	0	0	3.6	0	2.3	0	0	0	0	0	3.3	3.6	3.8	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.69	0.03	0	0	0	0	2.8	0	0	0	0	0	0	0	2.8	4.4	3.2	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.48	1.44	0	0	0	0	3.7	0	0	2.4	0	0	0	0	0	3.1	0	0	2.4
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.7	-6.04	0	0	0	0	3	2	0	0	0	2	0	0	0	2	3	2.6	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	6.16	1.18	0	0	0	0	3.4	0	0	0	2.1	0	0	0	2.1	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.23	2.35	0	0	0	0	2.4	0	0	0	0	0	0	2.4	2.7	3.4	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.88	1.36	0	0	0	0	2.2	2.2	0	0	0	0	0	0	2.2	3.9	3.3	0	2.2
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	4.13	2.87	1.9	0	0	0	0	1.9	0	3.2	1.9	1.9	0	0	3.4	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.47	1.41	0	0	0	0	2.1	2.1	0	0	0	0	0	0	2.1	3.6	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	4.57	2.2	0	0	0	0	2.6	0	0	3.5	2	0	2.6	2	3.5	2	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.55	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	2.9	2.9	2.9
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	6.25	2.85	0	2	0	0	2	0	0	0	0	0	3.3	2	2.6	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.83	-3.54	0	0	0	0	3.7	0	0	0	0	0	0	0	0	3.9	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.79	-4.37	0	0	0	0	2.8	0	0	0	0	0	0	0	0	3.7	3.2	0	2.2
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.95	0.8	0	0	0	0	3.6	0	0	0	2.3	0	0	0	0	4.8	3.3	2.3	2.9
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.53	1.12	0	0	0	0	3.5	0	0	2.5	0	0	0	0	2.5	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.65	-3.31	0	0	0	0	2.2	0	0	0	0	2.2	0	0	2.2	3.2	3.5	3.2	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.34	-0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.3	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.96	-3.26	0	0	0	0	2.4	0	0	0	0	0	0	0	0	3.9	0	0	2.4
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.88	-2.75	0	0	0	0	2.7	0	0	0	0	2.1	0	0	0	3.9	0	3.1	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	1.84	4.88	0	1.9	0	0	3.4	0	1.9	1.9	0	0	0	0	0	4.2	1.9	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.82	-0.36	0	0	0	0	3.6	1.9	0	2.6	0	0	0	0	2.9	2.9	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.72	1.92	0	0	0	0	3.1	0	0	2.5	0	0	0	0	3.1	3.1	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.37	4.24	0	0	0	0	3.1	0	0	0	2.1	2.1	0	0	3.4	4.7	2.1	2.8	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.45	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2.3	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.7	-6.52	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	3.9	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.04	2.11	0	0	0	0	3.3	0	0	2.9	0	0	0	0	3.3	2.2	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.13	-0.56	2.5	0	0	0	3.8	2.5	0	0	0	0	0	0	0	2.5	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.98	2.48	0	0	0	0	2.6	0	0	3.2	0	0	0	0	2.6	3.2	0	0	0
E7.75	E775_Somatic_mesoderm	Somatic_mesoderm	3.53	-1.5	0	0	0	0	2.8	0	2.8	0	0	0	0	0	2.2	0	0	2.2	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.36	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.2	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.75	-6.09	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.12	2.12	0	0	0	0	2.6	0	0	2	2	0	0	0	2	3.6	2	0	2.6
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.66	-1.39	0	0	0	0	3.2	0	0	0	0	0	0	0	0	4.1	3.6	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.35	2.47	0	0	0	0	3	1.6	1.6	2.2	2.2	2.5	2.5	2.8	2.2	1.6	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.44	5.21	0	0	0	0	3	0	0	0	0	0	0	0	2.6	4.1	2	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.56	-4.08	0	0	0	0	0	2	0	0	0	0	0	0	2	3.5	2.6	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.47	-6.31	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.15	-3.12	0	0	0	0	3.4	0	0	0	0	0	0	0	2.1	4.8	3.4	3.4	2.1
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	2.89	3.35	0	0	0	0	3.2	0	2.5	2.5	0	0	0	0	2.5	2.5	3.2	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.19	-4.04	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.26	2.83	0	0	0	0	2.7	0	0	0	0	0	0	0	2.1	4.6	3.8	2.1	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.72	2.02	0	0	0	0	2.3	0	0	0	0	2.3	0	0	3.3	4.6	2.3	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.6	0.78	0	0	0	0	3.2	0	0	3.2	0	0	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.71	2.34	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	2.4	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.71	-5.5	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.02	-5.42	0	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	2.1	3.2
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.12	5.66	0	0	0	0	2.1	2.5	0	2.8	0	0	1.6	0	0	3.2	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.16	1.57	0	0	0	0	2.5	0	0	0	0	2.5	0	0	0	3.1	3.1	2.5	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.57	3.05	0	2.5	0	0	3.3	0	0	2.9	0	2.9	0	0	2.9	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.94	-2.86	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.2	2.9	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.62	5.23	0	0	0	0	3	0	0	0	0	0	0	0	3.6	4.5	3.6	3	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.34	-4.33	0	0	0	0	0	0	0	0	0	2.1	0	0	0	3.3	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	2.49	4.82	0	0	0	0	3.6	2.9	0	2.3	2.3	0	0	2.3	0	2.9	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.81	-4.44	0	0	0	0	2.9	0	0	0	0	0	0	0	0	2.3	2.3	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.41	1.67	0	0	0	0	3.5	0	0	0	2.5	0	0	0	0	2.5	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.75	-1.48	0	0	0	0	3.1	0	0	0	2.5	2.5	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.48	-6.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	2.9	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.09	0.26	0	0	0	0	0	0	0	0	0	2.2	0	0	0	4.4	3.7	0	2.2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.47	-3.41	0	0	0	0	2.9	0	0	0	0	0	0	0	1.9	3.9	2.9	2.5	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.62	-3.24	0	0	0	0	0	0	0	0	2	0	0	0	0	4.2	3.7	2.6	2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.36	-5.73	0	0	0	0	3.7	0	0	0	0	2.2	0	0	0	0	0	2.2	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.15	-6.14	0	2	0	0	2.6	0	0	0	0	0	0	0	2	4.3	0	0	2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.17	-6.11	0	0	0	0	3.3	1.8	0	0	1.8	1.8	0	0	0	2.8	0	1.8	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.77	0.97	0	0	0	0	3.6	0	0	0	2.3	0	0	0	2.9	4.1	3.8	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.99	1.61	0	1.7	0	0	3.5	1.7	0	2.1	1.7	2.1	0	1.2	2.5	1.2	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.95	-4.64	0	0	0	0	0	3	0	0	0	0	0	0	2.3	3.4	3.4	3.4	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	1.46	3.19	0	0	0	0	2.8	0	0	1.4	1.4	0	0	0	2.8	3.9	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.39	1.07	0	0	0	0	3.2	0	0	0	0	0	0	0	2.5	3.8	0	0	3.2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.51	2.78	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	3.7	3.9	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.2	0.69	0	0	0	0	0	0	0	2.5	2.5	0	0	0	0	3.1	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.09	-3.22	0	0	0	0	2.4	0	0	0	0	0	0	0	0	4.2	3.1	1.8	2.4
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.39	-2.16	0	2.6	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.49	-3.28	0	0	0	0	2.9	0	0	0	0	0	0	0	0	4.1	3.7	2.2	2.9
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.6	2.33	0	1.5	0	0	3.6	2	0	2	1.5	0	2.7	1.5	1.5	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.63	-4.94	0	0	0	0	3	0	0	0	0	0	0	0	2.4	3	0	2.4	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.43	1.9	0	0	0	0	3.1	0	0	0	0	2.1	0	0	2.7	4.3	2.7	0	2.1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.44	-3.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.08	-5.92	0	0	0	0	2.9	0	0	0	0	0	0	0	2.9	0	0	0	2.9
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	4.58	1.31	0	0	0	0	3.6	0	0	2.1	0	0	0	2.1	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.79	-3.05	0	2.2	0	0	2.9	0	0	0	0	0	0	0	0	2.9	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.1	-3.92	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	2.9	2.3	2.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.61	-3.94	0	0	0	0	2.5	2.5	0	0	0	0	0	0	2.5	0	3.5	2.5	2.5
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.84	-2.82	0	0	0	0	2.6	2.6	0	2.6	0	0	0	0	2	3.2	0	2	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-1.74	1.22	0	0	0	0	3.6	0	0	2.3	0	0	0	0	2.9	4.1	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.8	1.62	2.4	0	0	0	3.7	2.4	0	3.2	1.8	3.2	0	1.8	2.4	3.4	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.7	2.3	0	0	0	0	3.1	0	0	2.1	3.1	0	0	0	3.4	0	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	1.79	4.71	0	0	0	0	2.5	0	0	0	2.5	0	0	0	0	3.6	1.9	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.54	-5.29	0	0	0	0	4	0	0	0	0	0	0	0	0	2.2	0	2.8	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.99	-4.81	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	2.1	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.86	-3.6	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	2.7	2.7	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.37	-5.89	0	0	0	0	3.2	0	0	0	0	2.2	0	0	2.2	2.8	3.2	2.8	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.49	2.97	0	0	0	0	3.4	2.1	0	0	0	0	0	0	0	4.1	2.7	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-1.03	-2.96	0	2	0	0	2	0	0	0	0	0	0	0	2.6	3.8	2.6	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.5	-2.49	0	0	0	0	0	0	0	0	0	0	0	0	3.3	3.3	2.3	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.08	-3.3	0	0	0	0	3.8	0	0	0	0	0	0	0	3.4	0	0	2.8	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.87	1.04	0	2.2	0	0	4.1	2.2	2.2	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.4	-3.18	0	0	0	0	3.1	0	0	0	0	0	0	0	1.8	2.8	1.8	1.8	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.3	-3.47	0	0	0	0	2.8	0	0	0	0	0	1.4	0	0	0	0	1.9	1.9
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.81	0.95	0	0	0	0	2.7	0	0	0	0	0	0	0	0	2.7	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.86	2.12	0	0	0	0	3.7	0	1.7	2.9	1.7	0	0	0	1.7	1.7	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.9	-3.21	0	0	0	0	2.1	0	0	0	0	0	0	0	0	4.7	2.1	2.1	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.28	-3.18	0	0	0	0	0	0	0	0	2.8	0	0	0	2.8	3.9	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.63	-5.12	0	0	0	0	2.1	0	0	0	0	0	0	0	0	3.4	0	2.1	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	6.28	3.36	0	0	0	0	3.1	2.4	0	2.4	0	0	3.1	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.71	-6.72	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	3.3	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	1.35	1.85	0	0	0	0	3.1	2.1	0	2.1	2.1	2.7	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.41	-4.63	1.9	0	0	0	2.8	1.4	0	0	1.4	0	0	0	2.8	3.5	1.9	2.6	2.3
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.39	-3.81	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	2.5	3.5
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	2.37	1.7	0	0	0	0	3.8	0	0	3.4	0	2.8	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.78	-4.21	0	0	0	0	3.6	0	0	0	0	0	0	0	2.3	0	3	3	2.3
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.89	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	2.5	2.5	2.5
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.96	5.26	0	0	0	0	0	0	0	0	0	2.3	0	0	0	4.9	2.3	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.63	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	2.9	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.56	0.29	0	0	0	0	3	0	0	2.4	0	0	0	0	3	3.4	2.4	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-5.12	1.86	0	0	0	0	3.1	0	0	0	0	0	0	0	2.1	5.2	3.1	0	2.7
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.84	1.26	0	0	0	0	2.6	0	0	0	2.6	0	0	0	3.9	3.2	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.19	-4.4	0	0	0	0	3.5	0	0	0	0	2.2	0	0	0	2.8	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.93	0.95	0	0	0	0	4.6	0	2.7	0	0	2.1	0	2.1	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.02	-2.26	0	0	0	0	3.5	0	0	0	0	0	0	0	2.5	3.8	0	2.5	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.38	2.07	0	0	0	0	2.5	1.9	0	1.9	2.5	0	0	0	1.9	2.9	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	1.74	4.56	0	0	0	0	3.7	0	0	0	0	0	0	0	2.4	0	3	2.4	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.81	-3.21	0	0	0	0	0	2.4	0	0	0	0	0	0	0	3.1	2.4	2.4	3.1
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.19	-1.72	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	4.4	0	2.5	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.33	2.88	0	0	0	0	1.9	2.5	0	2.5	0	1.9	0	1.9	0	0	1.9	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.8	0.86	0	0	0	0	3.6	2.3	0	2.3	0	0	0	0	0	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.55	1.92	0	0	0	0	3.4	2.3	2.3	0	0	0	0	2.3	2.3	2.3	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.92	4.4	0	0	0	0	4.1	0	0	3.2	2.2	2.2	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.24	-3.26	0	0	1.6	0	3.6	1.6	1.6	0	0	1.6	0	1.6	0	3.8	0	2.1	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.12	2.5	0	0	0	0	0	0	0	2.4	3.4	0	0	0	0	3.7	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.26	2.28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2.8	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-0.87	2.47	0	0	0	0	3.3	2	0	0	0	0	0	0	2	3.3	2	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.76	1.12	0	0	0	0	3.2	2.2	0	0	0	0	0	0	2.2	2.2	0	0	2.2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.39	-4.01	0	0	0	0	1.7	2.6	0	0	0	1.7	0	0	0	3.3	1.7	0	2.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.15	-1.89	0	0	0	0	3.1	0	0	0	0	2.1	0	0	0	0	0	2.1	2.1
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.33	2.35	0	0	0	0	3.4	0	0	0	2.8	0	0	0	2.8	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.45	-3.58	0	0	0	0	0	0	0	0	0	2.4	0	0	2.4	3	2.4	2.4	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	1.58	2.09	0	0	0	0	2.4	0	0	3	0	2.4	0	0	1.8	2.8	0	0	1.8
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	-2.03	0.58	0	0	0	0	3.8	0	0	2.5	0	0	0	0	2.5	3.5	3.1	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.73	-4.25	0	0	0	0	3	0	0	0	0	1.7	0	0	0	3.5	1.7	1.7	1.7
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.65	0.25	0	2.8	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.99	2.88	0	0	0	0	0	0	0	0	0	0	0	0	2.3	4	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.77	-4.81	0	0	0	0	3.3	0	0	0	0	0	0	0	2	3.1	2.7	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.45	-2.55	0	0	0	0	3	0	0	0	2	0	0	0	0	2.7	2	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.29	5.29	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	4.5	3.5	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.78	-0.76	0	0	0	0	3.3	0	0	0	0	0	0	0	2.2	3.6	0	2.2	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	4.03	2.69	2.2	0	0	0	3.2	0	0	0	0	2.2	2.2	0	2.2	0	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.14	1.87	0	0	0	0	3.6	0	0	0	0	0	0	0	2.1	0	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	0.47	1.69	0	1.9	0	0	2.9	1.9	0	1.9	0	1.9	0	0	1.9	1.9	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.3	-2.84	0	0	0	0	2.2	0	0	0	0	0	0	0	0	4.4	2.2	0	3.5
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.55	3.41	0	0	0	0	3.2	0	0	0	2.2	0	2.2	2.2	0	0	0	0	0
