day	Anno	celltype	UMAP_1	UMAP_2	marker:Fgf8	marker:Msx2	marker:Rspo2	up:Trps1	up:Meis1	up:Trp63	up:Rere	up:Tcf4	up:Bach2	up:Dach1	up:Sox6	up:Lef1	up:Setbp1	up:Arid5b	up:Tshz2	up:Foxn3	up:Cux1	up:Zfp521	up:Pou6f2	up:Bbx	up:Etv1	up:Pbx3	up:Etv5	up:Sox13	up:Tox	up:Baz2b	up:Arid1b	up:Zfp710	up:Zim1	up:Foxo3	up:Rfx3	up:Smad5	down:Pknox2	down:Elf1	down:Tead1	down:Jazf1	down:Tfap2b
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.66	1.22	0	0	0	0	3.6	0	5.1	3.9	0	0	0	0	4.3	0	0	0	4.1	4.5	0	2.6	0	3.6	3.2	0	0	3.9	3.9	2.6	0	0	4.1	2.6	0	0	5.3	3.6	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.81	2.03	0	0	0	3.8	5.1	4.2	4.6	5.8	0	0	0	0	3.6	2.5	0	3.2	4.4	4.4	0	4.7	0	3.8	2.5	0	0	4.1	4.2	0	0	0	4.1	3.2	2.5	0	4.8	0	2.5
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.18	2.83	0	0	0	0	0	0	4.6	5.1	3.5	0	0	4.9	3.5	4.2	0	0	3.5	4.2	0	3.5	0	0	3.5	0	3.5	5.1	3.5	0	0	0	0	0	0	4.2	4.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.43	1.89	0	0	0	3.5	4.6	0	5.1	4.2	0	0	0	0	4.2	0	0	0	0	3.5	0	0	0	3.5	0	0	0	4.2	4.2	0	0	0	3.5	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.16	2.76	0	0	0	0	0	0	4.8	4.5	0	0	0	4.5	4.1	3.4	0	4.1	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	3.4	0	0	3.4	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.27	7.46	3.4	0	0	4.3	0	0	4.3	4.3	2.8	4.1	4.8	3.8	5	2.8	3.8	2.8	4.3	3.4	3.4	4.1	0	0	4.7	4.1	0	5.1	3.4	0	0	0	4.1	0	2.8	3.4	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.8	1.2	0	0	0	0	0	5	5	4.1	0	3.5	3.5	0	4.5	0	0	0	3.5	0	0	4.8	0	4.5	3.5	0	0	4.1	3.5	0	0	0	0	0	3.5	3.5	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.29	2.26	0	0	0	0	3.9	0	5	0	0	0	0	0	3.9	0	0	0	0	0	0	3.9	0	3.9	3.9	0	0	3.9	0	0	0	0	3.9	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.5	-0.58	0	0	0	0	4.6	0	3.9	5.5	0	0	4.6	3.9	5.5	0	0	4.6	0	3.9	0	0	0	5.3	0	0	0	4.6	4.6	0	0	0	5	0	0	0	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.76	3.71	0	0	0	3.5	3.5	5.5	5.1	4.5	0	4.1	0	4.5	4.5	0	3.5	4.8	4.1	4.8	0	0	0	3.5	0	0	0	5.2	5.1	0	0	0	4.1	0	3.5	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.59	5.07	0	0	2.3	4.3	2.9	3.8	5.1	5.1	2.3	0	4.1	4.6	4.3	3.6	0	4.5	4.5	4.6	0	4.1	0	3.6	2.9	2.3	0	5.1	3.3	3.3	2.9	2.3	4	2.9	2.9	0	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.5	1.17	0	0	0	4	4	0	5.2	5.3	0	0	0	0	4.6	0	0	4	4.6	4.2	0	0	0	5	0	0	0	4.8	4	0	2.9	0	0	3.6	2.9	0	4.5	2.9	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.02	0.43	0	0	0	2.4	3.4	4.6	5.7	4.8	0	0	3.7	2.4	4.6	4.3	4.6	3.9	3	5.1	0	4.7	2.4	3.9	0	0	0	5	4.1	2.4	0	3	3.9	0	0	2.4	4.5	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.95	2.63	0	0	0	2.7	3.4	2.7	4.3	5.2	0	4.3	3.8	3.8	5.4	3.4	0	2.7	5	3.8	0	4.1	0	2.7	0	0	0	5.4	3.4	0	0	0	4.1	0	3.8	3.4	4.5	0	3.8
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.88	1.43	0	0	0	0	4.7	5	3.6	4.3	3.6	0	3.6	0	5	4.3	0	4.3	4.3	0	0	0	0	3.6	0	3.6	0	4.3	4.3	0	0	0	0	0	0	0	5.9	0	3.6
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.82	4.72	0	0	0	4.2	4.2	2.9	4.6	5.3	0	4.2	3.6	0	4.2	2.9	2.9	2.9	2.9	4.9	0	0	0	4.6	2.9	0	0	5	4	0	0	0	4.5	2.9	3.6	4	4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.64	2.18	0	0	0	0	0	3.8	3.8	0	0	0	0	0	0	0	0	3.8	0	4.5	0	3.8	0	5.2	0	0	0	4.5	4.5	0	0	0	0	0	0	0	3.8	0	3.8
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.27	2.05	0	0	0	0	4.8	4	5.4	4.3	0	0	2.9	4.5	3.6	0	0	0	0	3.6	0	4.7	0	3.6	2.9	2.9	0	4	4	4	0	0	4.3	0	0	2.9	4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.33	3.67	0	0	0	4.7	0	2.9	5.3	5.7	0	0	0	0	4.7	0	0	2.9	3.6	4.5	0	4.3	0	0	0	0	0	4	3.6	0	0	2.9	4.7	2.9	4	4	5.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.04	-0.27	0	0	0	4.1	4.9	5.5	5.5	4.4	0	3	4.6	4.6	4.6	0	4.4	3.7	3	3.7	0	3.7	0	3	0	0	0	3.7	4.6	0	0	0	3	3	0	0	5.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.39	0.74	0	0	0	3.9	5.1	3.2	4.3	5.6	0	3.2	3.9	0	5.4	5.1	0	0	4.8	4.6	0	5.1	0	5.5	0	0	0	4.6	4.3	0	0	0	4.3	0	3.2	0	5.5	0	3.2
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.66	4.23	0	0	0	4.5	4.7	4.7	4.7	4.2	3.8	0	3.2	3.8	5.4	3.8	3.8	0	3.8	4.5	0	4.2	0	4.5	3.2	0	0	4.7	4.2	0	0	3.2	0	3.2	3.8	0	5.1	0	3.2
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.19	0.19	0	0	0	0	0	5.1	5.3	4.8	0	0	0	4.4	4.4	3.7	3.7	0	3.7	5.1	0	5.1	0	4.8	0	0	0	0	0	0	0	0	3.7	0	0	0	3.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.06	3.93	0	0	0	3.7	3.1	5	4.1	4.6	0	4.1	4.4	4.6	4.8	0	0	3.1	4.4	3.7	0	3.1	0	0	3.1	0	0	3.1	3.7	0	0	0	4.1	3.1	3.7	0	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.13	-0.08	0	0	0	3.3	5.1	5.1	4.9	4.9	3.3	4	4	2.7	3.7	0	4	3.3	4	2.7	0	3.7	0	4.8	3.7	3.3	2.7	4.8	4	2.7	0	0	4	0	0	2.7	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.28	2.29	0	0	0	3.4	5	5.4	5.4	4.5	0	3.4	0	3.4	3.4	3.4	0	0	3.4	4.7	0	5.3	0	3.4	4.1	0	0	3.4	3.4	0	0	0	0	0	0	3.4	4.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.87	2.48	0	0	0	0	0	3.2	4.3	4.3	0	0	0	0	4.3	0	0	4.3	3.2	5.3	0	3.2	3.2	0	0	0	0	4.6	4.3	0	0	0	3.9	0	0	3.9	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.14	3.35	0	0	0	0	4.5	0	5	4.1	0	3.4	4.1	0	4.5	0	0	3.4	0	4.1	0	0	0	3.4	0	0	0	4.5	3.4	3.4	0	0	0	0	0	0	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	6.95	0.59	0	0	0	0	0	0	4.4	5.6	0	3.6	2.5	3.2	3.6	0	0	0	2.5	3.8	0	2.5	0	3.6	2.5	3.2	0	2.5	3.8	0	0	3.8	3.2	0	3.2	3.2	3.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.76	3.95	0	0	0	0	0	0	4.5	4.9	0	0	3.8	4.5	5.6	0	0	3.8	3.8	4.5	0	0	0	3.8	3.8	0	0	3.8	4.9	4.5	3.8	0	0	0	0	0	3.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2	2.06	0	0	0	0	4.7	4	4	4	0	6.1	4.7	0	4	0	0	4	0	6	0	0	0	5.6	0	4	0	5.1	4	0	0	0	4	4.7	4.7	0	5.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.13	0.74	0	0	3.6	0	3.6	4.3	5	5.2	0	3.6	3.6	0	4.3	0	0	3.6	0	4.7	0	4.7	0	0	0	0	0	3.6	3.6	0	0	0	0	0	3.6	4.3	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.12	5.37	0	0	0	0	3.4	0	4.1	4.1	0	2.8	0	0	5	3.4	0	3.8	4.5	4.1	0	4.1	2.8	2.8	2.8	0	0	2.8	3.8	0	2.8	3.4	4.9	2.8	3.8	0	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.86	1.37	0	0	0	3.8	3.4	5	4.8	5.1	0	0	4.5	3.4	5.2	3.8	0	3.4	3.8	4.8	0	3.4	0	4.6	2.7	0	0	4.8	5.2	0	0	0	3.8	0	2.7	3.4	5.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.24	5.25	0	0	0	2.6	0	0	5.1	3.3	0	4.7	0	0	4.4	3.3	0	2.6	2.6	3.3	0	3.3	0	4.9	0	0	0	4.4	2.6	0	0	0	2.6	2.6	4.2	3.7	4.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.83	2.22	0	0	0	0	4.5	5	5.6	4.1	3.4	4.1	0	0	0	0	0	5.2	0	5.2	0	3.4	0	5.6	4.1	3.4	0	4.5	4.1	0	0	0	3.4	0	4.1	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.07	4.95	0	0	0	5.3	0	3.9	5.8	5	0	4.6	0	5.7	4.6	0	0	0	0	3.9	0	0	0	4.6	0	0	0	5	0	0	0	0	0	0	4.6	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.05	1.01	0	0	0	0	3.9	0	5	5	0	0	0	0	5.8	3.9	0	3.9	3.9	0	0	3.9	0	5.3	0	0	0	3.9	4.6	0	0	0	4.6	0	3.9	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.43	3.34	0	0	0	0	4.3	0	5.1	4.8	0	5	0	0	3.9	0	0	0	3.2	4.8	0	0	0	4.8	3.2	0	0	3.9	3.9	0	0	0	3.9	0	5.5	4.8	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.29	0.98	0	0	0	0	3.7	3.9	4.9	4.6	0	0	0	3.3	2.6	0	0	0	4.2	4.2	0	4.2	0	3.9	3.7	0	0	4.7	3.3	2.6	0	0	2.6	0	3.9	2.6	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	7.25	-0.27	0	0	0	2.6	0	3.4	4	4.5	0	3.4	4	2.9	3.6	2.6	0	1.7	3.3	4.4	0	4	0	4	0	1.7	0	4.1	4	0	0	2.3	3.3	0	3.3	3.1	4.5	3.1	4.1
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.61	1.21	0	0	0	0	4.7	0	5.6	0	0	3	3.6	0	3.6	0	3	3	3.6	0	0	4.5	0	4.5	0	0	0	3.6	4.3	3	0	0	4	3	0	0	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.04	6.85	0	0	0	4.1	0	0	4.1	5.4	0	0	0	0	6.1	0	0	3.5	3.5	3.5	0	3.5	0	0	3.5	0	0	4.8	3.5	0	0	0	3.5	0	4.1	3.5	5.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.6	0.74	0	0	0	3.1	5	0	5.2	4.7	0	4	4.3	0	4.3	3.7	0	3.1	3.1	4.4	0	4.6	0	4.4	0	2.4	0	4.4	4.1	0	0	2.4	4	2.4	3.1	2.4	5	2.4	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.67	1.96	0	0	0	0	4	2.9	5.4	5.2	0	2.9	0	0	4.7	4.5	2.9	3.6	0	4.3	0	2.9	0	4.8	0	2.9	0	4.8	4	0	0	0	4	0	0	3.6	4.8	2.9	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.6	2.16	0	0	0	0	4.1	3	4.6	4.9	0	4.4	4.4	4.1	3.7	0	0	0	3	4.1	0	3	0	4.8	0	3	0	4.1	4.4	0	0	0	3.7	3	0	0	5.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.04	1.17	0	0	0	0	0	3.3	5	3.9	0	0	4.6	0	3.3	0	4.3	4.3	0	3.3	0	4.3	0	0	0	3.9	0	0	4.3	0	3.3	3.3	3.9	0	0	0	5.4	3.3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.6	3.1	0	0	0	4	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.11	3.98	0	0	0	3.6	4.7	3.6	4.3	3.6	3.6	4.7	0	3.6	3.6	0	0	0	0	4.3	0	3.6	0	4.3	0	0	0	4.7	4.3	0	0	0	3.6	0	5.2	4.7	5	0	4.7
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.62	2.06	0	0	0	0	0	0	5.1	5.1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5.1	0	0	0	0	5.3	0	4	0	4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.09	-0.52	0	0	0	0	5	4.5	5.5	3.9	3.9	0	5.2	4.5	4.5	0	0	3.9	3.9	3.9	0	0	0	5.5	0	0	0	3.9	4.5	0	3.9	0	3.9	0	3.9	0	3.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.69	1.9	0	0	0	0	4.2	0	5.2	0	0	2.8	0	2.8	2.8	0	0	0	2.8	4.2	0	3.9	0	4.7	2.8	2.8	0	2.8	3.5	2.8	0	0	4.4	0	3.5	2.8	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.48	-0.02	0	0	2.6	0	5.6	4.3	4.9	5.1	2.6	4.1	4.3	2.6	4.7	4.1	0	3.6	3.9	4.9	0	4.1	0	4.3	0	0	0	5	4.3	0	0	2.6	3.6	0	0	0	5.3	4.3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.94	3.49	0	0	0	0	0	0	5.6	4	4	0	4	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	4.7	4.7	0	0	0	4	0	5.1	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.86	1.74	0	0	0	3.8	4.5	0	4.5	5.6	0	0	3.8	0	0	0	0	0	3.8	0	0	0	3.8	3.8	0	0	0	4.5	3.8	3.8	0	0	0	0	3.8	0	4.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.86	0.07	0	0	0	3.9	5	3.5	5.4	4.7	0	0	4.6	0	3.5	3.5	0	3.5	3.5	4.2	0	4.9	0	5	0	0	0	4.7	3.9	2.8	0	0	3.9	0	0	0	5.1	2.8	3.9
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.53	0.97	0	0	0	4.6	3.7	4.4	4.1	3.7	0	0	4.4	0	4.4	3	4.1	0	3	3.7	0	3.7	3	4.1	0	0	0	3.7	4.1	0	0	0	4.1	0	3	0	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.19	3.84	0	0	0	4.7	4.7	0	5.3	4.7	0	5.7	4	0	4.7	0	0	4	4	5.1	0	4.7	0	0	0	4.7	0	5.3	4	0	0	0	4.7	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.42	6.62	0	3.2	0	3.2	0	3.2	5	4.8	0	0	4.3	4.5	5.1	0	0	4.3	5.1	5	0	4.5	0	0	0	0	0	4.3	3.2	0	0	3.2	5	0	0	0	3.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.69	-0.27	0	0	0	0	5.7	4.1	4.8	4.5	0	0	5.4	0	4.1	5	0	0	3.5	4.1	0	4.8	0	4.1	0	0	0	4.1	5	0	0	0	4.5	0	3.5	0	0	4.1	3.5
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.2	-0.07	0	0	0	4	5.3	3.8	4.8	4.6	0	4.4	4.6	0	4.7	0	0	4.5	4.2	2.5	0	3.1	0	4.4	3.1	0	0	4.5	4	0	0	0	4	0	3.5	3.8	3.5	2.5	3.1
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.12	7.33	3.3	0	0	3.3	0	0	5.4	4.8	0	0	0	5.3	5	0	0	3.9	0	3.9	0	3.3	0	0	3.3	0	0	3.3	3.3	3.3	0	0	3.9	0	5.5	4.3	3.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.54	2.67	0	0	0	3.9	0	0	5.3	5	0	0	0	3.9	0	0	0	0	0	4.6	0	3.9	0	0	0	0	0	4.6	0	0	0	0	3.9	0	0	0	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.14	6.59	0	0	0	4.6	2.9	0	4.4	4.4	3.5	3.9	2.9	2.9	5.1	3.5	0	0	4.2	4.9	0	2.9	0	2.9	3.9	0	0	5	4.6	0	0	0	3.5	0	4.6	3.9	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.36	1.15	0	0	0	2.8	4.3	0	3.8	4.5	0	0	0	0	3.4	0	4.3	3.4	2.8	3.8	0	3.4	0	3.8	0	0	0	3.4	5	0	0	3.4	4.9	0	4.3	2.8	4.3	3.4	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.1	1.52	0	0	0	0	4.8	0	4.4	5.8	0	0	0	0	5.3	0	0	4.8	5.5	3.7	0	3.7	0	4.4	0	0	0	0	0	0	0	0	5.1	0	3.7	0	4.4	0	3.7
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.16	1.02	0	0	0	4.4	4.4	0	5.1	5.1	0	0	0	3.7	0	0	0	0	3.7	5.8	0	3.7	0	5.1	0	3.7	0	3.7	4.8	3.7	0	0	0	0	3.7	4.4	5.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.79	-0.41	0	0	0	2.8	6.1	4.1	5.4	4.4	3.5	4.5	4.9	2.8	3.9	2.8	0	2.8	2.8	4.8	0	4.4	2.8	0	3.9	2.8	0	4.9	4.1	3.5	0	0	4.1	0	0	0	4.4	3.5	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.92	4.17	0	2.9	0	5	0	0	4.8	4.9	0	2.9	4.6	4.2	5.1	3.5	0	4.2	3.9	3.5	0	0	2.9	0	2.9	0	0	4.8	3.9	3.5	0	0	4.9	0	0	2.9	5.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.74	6.43	0	0	0	3.2	2.5	0	4.9	4.6	3.6	3.2	0	3.2	3.8	0	0	3.2	4.6	3.6	3.6	2.5	0	2.5	0	3.2	0	4.1	4.8	2.5	0	0	3.8	0	4.7	0	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.6	3.59	0	0	0	0	0	0	3.8	4.5	0	0	0	3.8	0	0	0	3.8	0	3.8	0	0	0	0	0	4.5	0	3.8	3.8	0	0	0	0	0	3.8	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.71	0.33	0	0	0	0	5.2	3.4	5.8	3.4	2.7	0	4.3	2.7	4.8	3.8	0	3.4	4.9	4.1	0	4.6	0	5.1	2.7	0	0	3.4	2.7	0	0	2.7	3.8	2.7	2.7	0	5.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.33	4.84	0	0	0	0	4.2	2.9	5.4	5.6	0	4.9	0	4.2	5.8	0	3.5	2.9	3.5	4.8	0	2.9	0	4.2	2.9	0	2.9	4.8	4.4	0	0	0	3.9	0	2.9	0	4.9	2.9	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.17	2.12	0	0	0	0	3.8	3.1	4.9	4.9	0	0	0	3.1	4.2	4.2	0	3.8	3.8	4.7	0	3.1	3.1	3.8	0	0	0	3.1	5	0	0	0	3.8	0	3.8	4.2	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.61	1.15	0	3.4	0	0	4.8	3.4	4.5	0	4.1	5.2	0	4.1	4.1	4.1	0	0	4.1	3.4	0	3.4	0	4.5	3.4	0	0	0	4.5	4.1	3.4	0	3.4	3.4	0	0	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.77	0.3	0	0	3.9	0	0	4.6	3.9	4.6	0	0	5	0	4.6	0	0	5	3.9	0	0	4.6	0	4.6	0	0	0	4.6	3.9	0	0	0	4.6	0	0	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.92	6.2	2.1	2.1	0	3.1	0	3.6	4.8	3.9	2.1	3.1	3.3	4.7	4.3	2.9	0	3.9	3.5	4.2	0	3.3	0	2.1	2.9	3.1	1.5	3.9	2.7	2.9	0	1.5	3.3	2.5	4.4	2.1	3.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.11	-0.75	0	0	0	3.8	5.3	4.6	5.2	4.9	0	0	3.8	4.1	5.1	2.7	5.3	2.7	0	4.3	0	4.1	2.7	4.1	0	0	0	4.1	3.8	0	0	0	4.6	0	0	3.8	4.5	2.7	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.95	7.47	0	0	0	3.2	0	4.5	5.3	4.7	3.6	4.6	4.1	4.5	5.4	2.5	2.5	4.2	4.7	4.1	0	4.4	0	4.1	2.5	0	0	3.8	4.8	2.5	0	0	4.2	0	4.7	0	3.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.84	4.22	0	0	0	3.9	0	3.9	4.6	4.6	0	0	0	3.9	5.9	0	0	0	3.9	3.9	3.9	0	0	0	0	0	3.9	5.5	4.6	0	0	0	3.9	0	0	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.04	5.48	0	3.3	0	4.4	4	3.3	4.9	4.7	0	4.4	5.4	3.3	4.7	4	0	0	4.9	5.9	0	4	0	0	0	3.3	0	4.9	4	0	0	0	4.9	3.3	3.3	4	4.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.48	0.91	0	0	0	0	4.6	4.9	4.1	4.9	3	5.1	0	0	3	4.4	0	0	3.7	4.4	0	0	0	4.9	0	0	0	4.1	0	0	0	0	3	0	0	0	4.8	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.26	0.83	0	0	0	0	0	3.2	4.6	4.8	3.2	0	0	0	3.9	0	0	3.2	4.3	4.8	0	3.9	0	5.5	0	0	0	4.6	0	0	0	0	3.9	0	0	0	5.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.6	1.08	0	0	0	4.6	5.6	4.3	4.3	4.3	0	0	3.9	0	4.8	0	0	0	3.9	4.6	0	4.6	3.2	3.2	3.2	3.2	0	4.3	0	0	0	0	3.2	0	3.9	3.2	5.1	0	3.2
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.72	1.1	0	0	0	4.1	4.4	5.2	5	4.5	3	3.7	4.8	2.4	3.4	4.1	0	3.9	3.9	4.7	0	3.9	3	5.1	0	2.4	0	0	4.1	0	0	4.1	2.4	0	3.4	3.4	4.7	2.4	3.9
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.15	3.1	0	0	0	0	0	0	5.3	3.8	0	3.8	0	0	0	0	0	0	0	0	0	3.8	0	0	4.4	0	0	4.8	3.8	0	0	0	0	0	0	0	5.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.98	0.66	0	0	0	0	4.7	0	3.6	3.6	0	0	4.3	0	4.9	0	0	3.6	3.6	3.6	0	4.3	0	3.6	4.3	0	0	4.3	4.7	3.6	0	3.6	3.6	0	4.9	4.3	3.6	0	0
