node_id	best_path	gene_use
E105_Retina_epithelium	E105_Retina_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Utf1,Tdgf1,Psme2,Prps1,Mkrn1,Hbb-bh1,Parva,Dlk1,Npnt,Pitx1,Rorb,Pitx2,Glis3
E105_Megakaryocytes	E105_Megakaryocytes,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Car4,Tdgf1,Phlda2,Ccnd1,Itga2b,Dapp1,Rab27b,Fermt3,Taok3,Pf4,Itgb3,Ppbp,Cd226
E105_Olfactory_epithelium	E105_Olfactory_epithelium,E95_Olfactory_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dnmt3b,Utf1,Tdgf1,Pim2,Eomes,Parva,Rbms1,Igf2,Hba-x,Grb10,Pax3,Six3
E135_Retina_pigment_cells	E135_Retina_pigment_cells,E125_Retina_pigment_cells,E115_Retina_pigment_cells,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Ldhb,Slc16a3,Seh1l,Pa2g4,G3bp2,Ankrd44,Kcnq5,Oca2,Trpm1,Nckap5,Tyr
E135_White_blood_cells	E135_White_blood_cells,E125_White_blood_cells,E115_White_blood_cells,E105_White_blood_cells,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pkm,Rbpms2,Jarid2,Slc16a3,Pou5f1,Nrxn3,Nfia,Samd4,Plcl1,Abca1,Ms4a4a,Apoe,Lyz2,Selenop,Ptprc,Ly86
E85_Hindbrain	E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Bcl11a,Tpd52,Rbpms,H2afy,Hes3,Ptn,Cntfr,Sfrp1,Crabp1,Fst,Hoxa2
E125_Olfactory_sensory_neuron	E125_Olfactory_sensory_neuron,E115_Olfactory_sensory_neuron,E105_Olfactory_sensory_neuron,E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Tdgf1,Pou5f1,Gnl3,Rasgrp2,Map1b,Lhx2,Emx2,Ncam1,Kctd16,Fstl5,Dscaml1
E135_Myocytes	E135_Myocytes,E125_Myocytes,E115_Myocytes,E105_Myocytes,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Sall4,Emb,Mogat2,Slc16a3,Hnrnpf,Fam110b,Cdkn1c,Notch3,Fgf13,Tmem108,Mylk4,Neb,Myh3,Tpm2,Acta2
E95_Notoplate	E95_Notoplate,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Stx3,Pmaip1,Tdgf1,Map1b,Rbms1,Meis2,Sfrp1,Wls,Metrnl,Shh,Slit1,Ntn1
E105_Primitive_erythroid	E105_Primitive_erythroid,E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Mogat2,Car4,Limd2,Car14,Rbpms,Dmtn,Kcnn4,Add2,Hemgn,Alas2,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E775_Paraxial_mesoderm_B	E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Tdgf1,Bcl11a,Pmaip1,Eomes,Arg1,Hoxb4,Grsf1,Rnf213,Cdx1,Tbx6,Dll1
E775_Blood_prog	E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car14,Itga2b,Tacc1,Mns1,F10,Sla2,Runx1,Hapln1,Fli1
E135_Limb_mesenchyme_prog	E135_Limb_mesenchyme_prog,E125_Limb_mesenchyme_prog,E115_Limb_mesenchyme_prog,E105_Limb_mesenchyme_prog,E95_Limb_mesenchyme_prog,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Sall4,Prdx6,Npm1,Fkbp1a,Limch1,Col1a2,Epha5,Wnt5a,Ebf1,Cpa2,Msx1,Fgf10,Lmx1b
E105_Cholinergic_neurons	E105_Cholinergic_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Rbpms2,Slc7a3,Cldn7,Stx3,Rbms1,Map1b,Eml1,Nsg2,Hba-x,Uts2b,Slit2,Slit3,Chat
E125_Renal_epithelium	E125_Renal_epithelium,E115_Renal_epithelium,E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Socs2,Tdgf1,Car4,Pfn1,Fgf8,Arhgef38,Limch1,Nedd4l,Pde1a,Nfib,Sim1,Pax2,Mecom
E95_Spinal_cord	E95_Spinal_cord,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Cldn7,L1td1,Rbpms2,Cldn6,Map1b,Fgfbp3,Meis2,Map2k6,Eml1,Foxb1,Pax6,Crabp2
E135_Intermediate_mesoderm	E135_Intermediate_mesoderm,E125_Intermediate_mesoderm,E115_Intermediate_mesoderm,E105_Intermediate_mesoderm,E95_Intermediate_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Sall4,Ybx1,Pou5f1,Tdgf1,Btbd11,Negr1,Adamts17,Alcam,Pcdh9,Osr1,Lhx1,Pax2,Pax8
E75_Haematoendothelial_prog	E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Eomes,Tdgf1,Smim20,Chchd10,Socs2,Hsd11b2,Vim,Krt18,Ptp4a3,Vat1,Hhex,Etv2
E115_Osteoblast_prog_B	E115_Osteoblast_prog_B,E105_Osteoblast_prog_B,E95_Osteoblast_prog_B,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Emb,Slc7a3,Anp32b,Pax3,Epha4,Ptn,Hba-x,Nrp2,Runx2,Twist2,Prrx1,Meis2
E125_Def_erythrocyte	E125_Def_erythrocyte,E115_Def_erythrocyte,E105_Def_erythrocyte,E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Tpm4,Rragd,Prdx1,Ier2,Cd47,Hbb-bt,Sox6,Apbb1ip,Abcb4,Tspan8,Snca,Hbb-bs,Slc4a1,Kel,HBB-y,Hba-x
E8_Endothelium	E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Pou5f1,Eomes,Emb,Car14,Ecscr,Eva1b,Cdh5,Grap,Gngt2,Kdr,Pecam1
E115_Retina_pigment_cells	E115_Retina_pigment_cells,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Utf1,Cldn7,Rasgrp2,Tdgf1,St3gal6,Rbms1,Ncam1,Ccbe1,Tyr,Oca2,Trpm1
E825_Gut	E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Ina,Tdgf1,Sgk1,Pou5f1,Eomes,Cdkn1c,Ihh,Igfbp5,Pax9,C530008M17Rik,Apela,Krt8
E85_Intermediate_mesoderm	E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Tdgf1,Klf9,Eomes,Pmaip1,Hoxa3,Osr1,Meis1,Skap2,Hoxd1,Lhx1,Pax2,Pax8
E125_Otic_epithelium	E125_Otic_epithelium,E115_Otic_epithelium,E105_Otic_epithelium,E95_Otic_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dnmt3b,Car4,Npm1,Dut,Pgk1,Foxp1,Ntng1,Il1rapl1,Gpc5,Negr1,Pax2,Lmx1a
E95_Primitive_erythroid	E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Limd2,Vrtn,Rbpms,Car4,Mogat2,Samd14,Kcnn4,Uros,Alas2,Dmtn,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E115_Wnt8b_positive_cell_prog	E115_Wnt8b_positive_cell_prog,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Tomm20,Rbpms2,Utf1,Slc7a3,Cldn7,Map1b,Efnb1,Hba-x,Ptprs,Notch1,C130060K24Rik,Slc17a6,Sox1,Olig2,Nkx2-1
E135_Squamous_epithelium	E135_Squamous_epithelium,E125_Squamous_epithelium,E115_Squamous_epithelium,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car14,Dnmt3b,Sall4,Emb,Hnrnpf,Ahnak,Ppl,Esrp1,Alcam,Arhgap29,Lmx1b,Notch1
E115_Somatic_mesoderm_B	E115_Somatic_mesoderm_B,E105_Somatic_mesoderm_B,E95_Somatic_mesoderm_B,E85_Somatic_mesoderm_B,E825_Somatic_mesoderm_B,E8_Somatic_mesoderm,E775_Somatic_mesoderm,E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Pgk1,Anp32b,Pou5f1,Tdgf1,Fstl1,Hba-x,Col1a2,Pitx1,Hbb-y,Slc2a3,Postn
E8_Caudal_neurectoderm	E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Rbpms2,Cldn7,Pou3f1,Hes3,Ptn,Rbp1,Meis2,H2afy,Gbx2
E8_Spinal_cord	E8_Spinal_cord,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Bcl11a,2010111I01Rik,Cldn7,Rbpms2,Hes3,Ptn,Meis2,Rbp1,H2afy,Foxb1,Pax6,Crabp2
E125_Myocytes	E125_Myocytes,E115_Myocytes,E105_Myocytes,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Sall4,Emb,Tomm20,Hnrnpf,Pgk1,Tgfb2,Fam110b,Cdkn1c,Notch3,Lima1,Mylk4,Neb,Myh3,Tpm2,Acta2
E825_NMP	E825_NMP,E8_Caudal_lateral_epiblast,E775_Caudal_lateral_epiblast,E75_Caudal_lateral_epiblast,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Sgk1,Tmem238,Eomes,Fgf5,Etv4,Hoxa3,Cdx4,Grsf1,Greb1,Epha5,Hes3
E775_Haematoendothelial_prog	E775_Haematoendothelial_prog,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Eomes,Socs2,Dppa5a,Emb,Gja4,Rasip1,Cald1,Twist1,Ecscr,Hhex,Etv2
E725_Mixed_mesoderm	E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Epcam,Pim2,Tmem54,Mt1,Kcnk1,Rspo3,Mum1l1,Igfbp4,Pdlim4,Ccnd2,Bmp4,Fzd4
E115_Stromal_cells	E115_Stromal_cells,E105_Stromal_cells,E95_Stromal_cells,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Car4,Pmaip1,Npm1,Tdgf1,Hba-x,Lpar1,Magi1,Mllt3,Hbb-bh1,Rab5a,Il23a,Bmpr1a,Prtg
E125_Branchial_arch_epithelium	E125_Branchial_arch_epithelium,E115_Branchial_arch_epithelium,E105_Branchial_arch_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Nt5dc2,Pgk1,Fgf8,Tdgf1,Arid5b,Amotl1,Ece1,Arhgap24,Dsp,Has2,Pax1,Pitx2
E8_Surface_ectoderm	E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Tdgf1,2010111I01Rik,Pou3f1,Eomes,Pmp22,Cdx1,Hoxa1,Hoxb2,Hapln1,Foxg1,Trp63,Grhl2,Grhl3
E105_Renal_epithelium	E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pmaip1,Pim2,Car2,Pou5f1,Car4,Hoxb4,Fstl1,Hba-x,Mpped2,Ssbp2,Sim1,Pax2,Mecom
E115_Osteoblast_prog_A	E115_Osteoblast_prog_A,E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Trh,Slc7a3,Tdgf1,Lix1,Hba-x,Fbln2,Nrp2,Alcam,Runx2,Twist2,Prrx1,Pax3
E135_Radial_glia	E135_Radial_glia,E125_Radial_glia,E115_Radial_glia,E105_Radial_glia,E95_Radial_glia,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Emb,Slc16a3,Npm1,Dut,Rgma,Phyhipl,Fez1,Ptch1,Ntn1,Pth2r,Fabp7,Pax3,Fzd10,Hes5
E125_Epidermis	E125_Epidermis,E115_Epidermis,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car14,Hnrnpf,Pgk1,Nt5dc2,Fgf8,Wnt7b,Wnt4,Spats2l,Gjb2,Cxcl14,Slc1a3,Trp63,Epcam
E125_Excitatory_neurons	E125_Excitatory_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Hnrnpf,Anp32b,Cdca8,Slc16a3,Nnat,Nsg2,Ephb1,Cdh13,Lrrtm3,Ntng1,Car10
E775_Def_endoderm	E775_Def_endoderm,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Eomes,Tdgf1,Bcl11a,Sgk1,Ina,Krt19,Foxd4,Sox9,Tln2,Cdkn1c,Cer1,Krt18
E135_Megakaryocytes	E135_Megakaryocytes,E125_Megakaryocytes,E115_Megakaryocytes,E105_Megakaryocytes,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Ctsc,Emb,Arpp19,Prtg,Npm1,Itga2b,Nrxn3,Gse1,Tmem40,Dgkg,Pf4,Itgb3,Ppbp,Cd226
E125_Granule_neurons	E125_Granule_neurons,E115_Granule_neurons,E105_Granule_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Emb,Car14,Slc16a3,Utf1,Slc2a1,Nsg2,Celf2,Tmem108,Ptprs,Nfia,Eomes,Neurod2,Tiam2
E775_Splanchnic_mesoderm	E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Socs2,Bcl11a,Car2,Tdgf1,Prrx2,Mef2c,Csrp2,Hand2,Tgfb2,Tcf21,Isl1,Gata4
E135_Endothelium	E135_Endothelium,E125_Endothelium,E115_Endothelium,E105_Endothelium,E95_Endothelium,E85_Endothelium,E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Slc16a3,Anp32b,Ybx1,Hnrnpf,Ushbp1,Sparcl1,Robo4,Reep1,Cav1,Kdr,Pecam1,Cdh5
E75_Primitive_Streak	E75_Primitive_Streak,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Dppa5a,Nefl,Mrps16,Fzr1,Nkx1-2,Foxb1,Rbp1,Cdx2,Ptn,T,Eomes,Nanog,Wnt3
E115_Skeletal_muscle_prog	E115_Skeletal_muscle_prog,E105_Skeletal_muscle_prog,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Pou5f1,Tdgf1,Eomes,Dppa5a,Tgfb2,Prrx1,Clmp,Twist2,Hba-x,Fap,Sim1
E8_Primitive_erythroid	E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Limd2,Ccnd1,Rbpms,Rhoc,Car14,Cpne7,Gja6,Hbb-bt,Sptb,Itga2b,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E135_Inhibitory_neurons	E135_Inhibitory_neurons,E125_Inhibitory_neurons,E115_Inhibitory_neuron_prog,E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Emb,Cdca8,Slc16a3,Sept2,Ephb1,Tshz2,Nsg2,Khdrbs2,Podxl2,Pax2,Slc6a5,Npy
E135_Renal_epithelium	E135_Renal_epithelium,E125_Renal_epithelium,E115_Renal_epithelium,E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Tdgf1,Socs2,Fgf8,Lyar,Nfib,Nfia,Nrg3,Limch1,Arhgef38,Sim1,Pax2,Mecom
E105_Branchial_arch_epithelium	E105_Branchial_arch_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Utf1,Tdgf1,Dnmt3b,Pim2,Hbb-bh1,Isl1,Ptn,Hba-x,Grb10,Has2,Pax1,Pitx2
E135_Isthmic_organizer_cells	E135_Isthmic_organizer_cells,E125_Isthmic_organizer_cells,E115_Isthmic_organizer_cells,E105_Isthmic_organizer_cells,E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Npm1,Hnrnpf,Anp32b,Ybx1,Plpp3,Rtn1,Pcdh9,Gnao1,Ncam2,Dmbx1,Fgf8,EN2,Fgf15,Fgf17,Pax5
E775_Primitive_erythroid	E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Limd2,Car14,Rhoc,Psme2,Ccnd1,Cpne7,Itga2b,Mns1,Epor,Tspan32,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E75_Somatic_mesoderm	E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Ggct,Car14,Syce2,Tdgf1,Eomes,Pitx1,Uaca,Acta2,Tnnt2,Tmem158,Krt8,Pmp22,Ahnak
E125_Neuron_prog	E125_Neuron_prog,E115_Neuron_prog,E105_Neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Slc16a3,Hnrnpf,Utf1,Pgk1,Trim2,Adgrg1,Rnd3,Podxl2,Mapk10,Mybl1,Prmt8,Gadd45g,Cdkn1c,Btg2
E105_Osteoblast_prog_B	E105_Osteoblast_prog_B,E95_Osteoblast_prog_B,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Stx3,Crip2,Ptn,Rbms1,Hba-x,Pax3,Wls,Runx2,Twist2,Prrx1,Meis2
E105_Hindbrain	E105_Hindbrain,E95_Hindbrain,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Cldn7,Slc7a3,Stx3,Pmaip1,Map1b,Ptn,Meis2,Spsb4,Hba-x,Crabp1,Fst,Hoxa2
